HospitalCode,Description,Price
BBH CITIZENS,loratadine 10 mg Tab 90 each Bottle,25.43
BBH CITIZENS,loratadine 10 mg Tab 100 each BLIST PACK,25.43
BBH CITIZENS,"sorbitol-mannitol 2.7-0.54 g/100 mL Soln 3,000 mL Bottle",174.10
BBH CITIZENS,methIMAzole 10 MG Tab 1 each BLIST PACK,7.83
BBH CITIZENS,"bupivacaine-epinephrine (PF) 0.25 %-1:200,000 Soln 10 mL Vial",109.54
BBH CITIZENS,"bupivacaine-epinephrine (PF) 0.25 %-1:200,000 Soln 30 mL Vial",146.71
BBH CITIZENS,"bupivacaine-epinephrine (PF) 0.25 %-1:200,000 Soln 30 mL Vial",146.71
BBH CITIZENS,"bupivacaine-epinephrine (PF) 0.25 %-1:200,000 Soln 10 mL Vial",109.54
BBH CITIZENS,"bupivacaine-epinephrine (PF) 0.5 %-1:200,000 Soln 30 mL Vial",86.07
BBH CITIZENS,"Lidocaine injection, 10 MG",131.06
BBH CITIZENS,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 30 mL Vial,78.25
BBH CITIZENS,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 30 mL Vial,78.25
BBH CITIZENS,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 30 mL Vial,78.25
BBH CITIZENS,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 10 mL Vial,84.12
BBH CITIZENS,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 30 mL Vial,78.25
BBH CITIZENS,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 30 mL Vial,78.25
BBH CITIZENS,morphine 100 mg/5 mL (20 mg/mL) Soln 120 mL Bottle,359.93
BBH CITIZENS,morphine 100 mg/5 mL (20 mg/mL) Soln 0.5 mL Syringe,15.65
BBH CITIZENS,"neomycin-polymyxin-dexamethasone 3.5mg/mL-10,000 unit/mL-0.1 % Drps 5 mL DROP BTL",191.70
BBH CITIZENS,"neomycin-polymyxin-dexamethasone 3.5mg/mL-10,000 unit/mL-0.1 % Drps 5 mL DROP BTL",191.70
BBH CITIZENS,"neomycin-polymyxin-dexamethasone 3.5mg/mL-10,000 unit/mL-0.1 % Drps 5 mL DROP BTL",191.70
BBH CITIZENS,norepinephrine 1 mg/mL Soln 4 mL Vial,84.12
BBH CITIZENS,norepinephrine 1 mg/mL Soln 4 mL Vial,84.12
BBH CITIZENS,norepinephrine 1 mg/mL Soln 4 mL AMPUL,84.12
BBH CITIZENS,balanced salt soln non-surg 3 Soln 30 mL Bottle,50.86
BBH CITIZENS,balance salt solution Soln 500 mL Bag,424.48
BBH CITIZENS,trace elements Cr-Cu-Mn-Zn 4 mcg-0.4 mg- 0.1 mg-1 mg/mL Soln 10 mL Vial,78.25
BBH CITIZENS,oxyCODONE 5 MG Tab 100 each Bottle,33.26
BBH CITIZENS,oxyCODONE 5 MG Tab 100 each Bottle,33.26
BBH CITIZENS,oxyCODONE 5 MG Tab 100 each BLIST PACK,33.26
BBH CITIZENS,oxyCODONE 5 MG Tab 1 each BLIST PACK,33.26
BBH CITIZENS,oxyCODONE 5 MG Tab 100 each BLIST PACK,33.26
BBH CITIZENS,oxyCODONE 5 MG Tab 100 each Bottle,33.26
BBH CITIZENS,bupivacaine 0.25 % (2.5 mg/mL) Soln 50 mL Vial,103.68
BBH CITIZENS,"polyethylene glycol 236-22.74-6.74 -5.86 gram Solr 4,000 mL Bottle",152.58
BBH CITIZENS,"polyethylene glycol 236-22.74-6.74 -5.86 gram Solr 4,000 mL Bottle",152.58
BBH CITIZENS,sodium-pot-mag-Ca-chlor-acetat 35-20-5-4.5-35-29.5 mEq/20 mL Soln 20 mL Vial,43.04
BBH CITIZENS,travoprost 0.004 % Drop 2.5 mL DROP BTL,252.34
BBH CITIZENS,sodium bicarbonate 1 mEq/mL (8.4 %) Soln 50 mL Vial,78.25
BBH CITIZENS,sodium bicarbonate 4.2 % Soln 5 mL Vial,58.69
BBH CITIZENS,sodium bicarbonate 4.2 % Soln 5 mL Vial,58.69
BBH CITIZENS,calcium chloride 100 mg/mL (10 %) Soln 10 mL Vial,86.07
BBH CITIZENS,mineral oil Oil 2 mL Vial,3.91
BBH CITIZENS,mineral oil Oil 10 mL Vial,35.10
BBH CITIZENS,diluent for epoprostenol (gly) Soln 50 mL Vial,91.94
BBH CITIZENS,diluent for epoprostenol (gly) Soln 50 mL Vial,91.94
BBH CITIZENS,"polymyxin B sulf-trimethoprim 10,000 unit- 1 mg/mL Drop 10 mL DROP BTL",148.67
BBH CITIZENS,"polymyxin B sulf-trimethoprim 10,000 unit- 1 mg/mL Drop 10 mL DROP BTL",148.67
BBH CITIZENS,"polymyxin B sulf-trimethoprim 10,000 unit- 1 mg/mL Drop 10 mL DROP BTL",148.67
BBH CITIZENS,cholecalciferol (vitamin D3) 400 unit Tab 100 each Bottle,15.65
BBH CITIZENS,dextrose in water Syrg 50 mL Syringe,136.93
BBH CITIZENS,dextrose in water Syrg 50 mL Syringe,136.93
BBH CITIZENS,dextrose in water Syrg 50 mL Syringe,136.93
BBH CITIZENS,etomidate 2 mg/mL Syrg 20 mL Syringe,430.35
BBH CITIZENS,"bupivacaine-epinephrine (PF) 0.75 %-1:200,000 Soln 30 mL Vial",195.62
BBH CITIZENS,cholestyramine-aspartame 4 gram Pwpk 42 each Packet,15.65
BBH CITIZENS,cholestyramine-aspartame 4 gram Pwpk 1 each Packet,15.65
BBH CITIZENS,silver nitrate applicators 75-25 % Stck 100 each Tube,15.65
BBH CITIZENS,silver nitrate applicators 75-25 % Stck 100 each Packet,15.65
BBH CITIZENS,silver nitrate applicators 75-25 % Stck 100 each Vial,15.65
BBH CITIZENS,sodium phosphate 19-7 gram/118 mL Enem 133 mL SQUEEZ BTL,7.83
BBH CITIZENS,sodium phosphate 19-7 gram/118 mL Enem 133 mL SQUEEZ BTL,7.83
BBH CITIZENS,sodium bicarbonate 4 % Soln 5 mL Vial,82.16
BBH CITIZENS,tetracaine 1 % (10 mg/mL) Soln 2 mL AMPUL,66.51
BBH CITIZENS,albuterol sulfate 2.5 mg/0.5 mL Nebu 1 each Vial,129.11
BBH CITIZENS,activated charcoal-sorbitol 25 gram/120 mL Susp 120 mL Bottle,89.98
BBH CITIZENS,activated charcoal-sorbitol 25 gram/120 mL Susp 120 mL Tube,89.98
BBH CITIZENS,clindamycin phosphate 600 mg/4 mL Soln 4 mL Vial,107.59
BBH CITIZENS,clindamycin phosphate 600 mg/4 mL Soln 4 mL Vial,107.59
BBH CITIZENS,clindamycin phosphate 600 mg/4 mL Soln 4 mL Vial,107.59
BBH CITIZENS,clindamycin phosphate 900 mg/6 mL Soln 6 mL Vial,322.77
BBH CITIZENS,clindamycin phosphate 900 mg/6 mL Soln 6 mL Vial,322.77
BBH CITIZENS,vecuronium 1 mg/mL Solr 1 each Vial,158.45
BBH CITIZENS,vecuronium 1 mg/mL Solr 1 each Vial,158.45
BBH CITIZENS,lidocaine 20 mg/mL (2 %) Soln 5 mL Vial,5.87
BBH CITIZENS,"vit A,C and E-lutein-minerals 1,000 unit-200 mg-60 unit-2 mg Tab 60 each Bottle",13.69
BBH CITIZENS,magnesium gluconate 27 mg magnesium (500 mg) Tab 100 each Bottle,7.83
BBH CITIZENS,"water for injection, sterile Soln 20 mL Vial",33.26
BBH CITIZENS,"water for injection, sterile Soln 10 mL Vial",33.26
BBH CITIZENS,"water for injection, sterile Soln 50 mL Vial",97.81
BBH CITIZENS,"water for injection, sterile Soln 10 mL Vial",33.26
BBH CITIZENS,"water for injection, sterile Soln 100 mL Vial",15.65
BBH CITIZENS,"water for injection, sterile Soln 20 mL Vial",33.26
BBH CITIZENS,"water for injection, sterile Soln 10 mL Vial",33.26
BBH CITIZENS,"water for injection, sterile Soln 20 mL Vial",33.26
BBH CITIZENS,hepatitis B virus vacc.rec(PF) 20 mcg/mL Syrg 1 mL Syringe,223.00
BBH CITIZENS,hepatitis B virus vacc.rec(PF) 20 mcg/mL Syrg 1 mL Syringe,223.00
BBH CITIZENS,hepatitis B virus vacc.rec(PF) 10 mcg/0.5 mL Susp 0.5 mL Vial,58.69
BBH CITIZENS,hepatitis B virus vacc.rec(PF) 10 mcg/0.5 mL Susp 0.5 mL Vial,58.69
BBH CITIZENS,"thrombin (bovine) 5,000 unit Solr 1 each Vial",191.70
BBH CITIZENS,famotidine (PF) 20 mg/2 mL Soln 2 mL Vial,76.29
BBH CITIZENS,famotidine (PF) 20 mg/2 mL Soln 2 mL Vial,76.29
BBH CITIZENS,famotidine (PF) 20 mg/2 mL Soln 2 mL Vial,76.29
BBH CITIZENS,lidocaine 2 % Jelp 5 mL VIAL/KIT,39.12
BBH CITIZENS,nitroglycerin in 5 % dextrose 50 mg/500 mL (100 mcg/mL) Soln 500 mL Bottle,78.25
BBH CITIZENS,ketamine 50 mg/5 mL (10 mg/mL) Syrg 5 mL Syringe,36.34
BBH CITIZENS,rocuronium 50 mg/5 mL (10 mg/mL) Syrg 5 mL Syringe,158.45
BBH CITIZENS,acetaminophen 650 mg/20.3 mL Soln 20.3 mL BLIST PACK,14.20
BBH CITIZENS,acetaminophen 650 mg/20.3 mL Soln 20.3 mL Cup,14.20
BBH CITIZENS,midazolam 2 mg/mL Syrp 5 mL Cup,136.93
BBH CITIZENS,acetylcysteine 100 mg/mL (10 %) Soln 30 mL Vial,29.34
BBH CITIZENS,acetylcysteine 100 mg/mL (10 %) Soln 4 mL Vial,78.25
BBH CITIZENS,acetylcysteine 100 mg/mL (10 %) Soln 30 mL Vial,29.34
BBH CITIZENS,acetylcysteine 100 mg/mL (10 %) Soln 4 mL Vial,78.25
BBH CITIZENS,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL Vial,148.67
BBH CITIZENS,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 10 mL Vial,93.90
BBH CITIZENS,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL Vial,148.67
BBH CITIZENS,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL Vial,148.67
BBH CITIZENS,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL Vial,148.67
BBH CITIZENS,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 10 mL Vial,93.90
BBH CITIZENS,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL Vial,148.67
BBH CITIZENS,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL Vial,148.67
BBH CITIZENS,bupivacaine 0.5 % (5 mg/mL) Soln 50 mL Vial,115.41
BBH CITIZENS,bupivacaine 0.5 % (5 mg/mL) Soln 50 mL Vial,115.41
BBH CITIZENS,bupivacaine 0.75 % (7.5 mg/mL) Soln 10 mL Vial,121.28
BBH CITIZENS,bupivacaine 0.75 % (7.5 mg/mL) Soln 30 mL Vial,58.69
BBH CITIZENS,acetylcysteine 200 mg/mL (20 %) Soln 30 mL Vial,72.38
BBH CITIZENS,acetylcysteine 200 mg/mL (20 %) Soln 4 mL Vial,35.21
BBH CITIZENS,acetylcysteine 200 mg/mL (20 %) Soln 30 mL Vial,72.38
BBH CITIZENS,ipratropium 0.02 % Soln 2.5 mL Vial,522.29
BBH CITIZENS,rocuronium 10 mg/mL Soln 5 mL Vial,93.90
BBH CITIZENS,rocuronium 10 mg/mL Soln 5 mL Vial,93.90
BBH CITIZENS,rocuronium 10 mg/mL Soln 5 mL Vial,93.90
BBH CITIZENS,rocuronium 10 mg/mL Soln 2 mL,54.77
BBH CITIZENS,rocuronium 10 mg/mL Soln 5 mL Vial,93.90
BBH CITIZENS,rocuronium 10 mg/mL Soln 5 mL Vial,93.90
BBH CITIZENS,calcium chloride 100 mg/mL (10 %) Syrg 10 mL Syringe,86.07
BBH CITIZENS,calcium chloride 100 mg/mL (10 %) Syrg 10 mL Syringe,86.07
BBH CITIZENS,calcium chloride 100 mg/mL (10 %) Syrg 10 mL Syringe,86.07
BBH CITIZENS,fluconazole 150 MG Tab 1 each BLIST PACK,154.54
BBH CITIZENS,fluconazole 150 MG Tab 1 each BLIST PACK,154.54
BBH CITIZENS,fluconazole 150 MG Tab 1 each BLIST PACK,154.54
BBH CITIZENS,fluconazole 150 MG Tab 12 each BLIST PACK,154.54
BBH CITIZENS,dorzolamide 2 % Drop 10 mL DROP BTL,430.35
BBH CITIZENS,dorzolamide 2 % Drop 10 mL DROP BTL,430.35
BBH CITIZENS,acetic acid (bulk) 5 % Liqd 500 mL Bottle,81.77
BBH CITIZENS,"acetic acid (bulk) 5 % Liqd 3,800 mL Bottle",226.59
BBH CITIZENS,acetic acid (bulk) 5 % Liqd 30 mL Bottle,15.65
BBH CITIZENS,acetic acid (bulk) 5 % Liqd 15 mL Bottle,15.65
BBH CITIZENS,losartan 25 MG Tab 100 each BLIST PACK,13.69
BBH CITIZENS,"Lidocaine injection, 10 MG",39.12
BBH CITIZENS,"bupivacaine-EPINEPHrine 0.25 %-1:200,000 Soln 50 mL Vial",191.70
BBH CITIZENS,ketamine 50 mg/mL (1 mL) Syrg 1 mL Syringe,15.65
BBH CITIZENS,"sodium hypochlorite 0.5% full str. Soln 1,000 mL Bottle",54.77
BBH CITIZENS,"sodium hypochlorite 0.125%-1/4 str. Soln 1,000 mL Bottle",48.90
BBH CITIZENS,levothyroxine 100 mcg Solr 1 each Vial,289.51
BBH CITIZENS,levothyroxine 100 mcg Solr 1 each Vial,289.51
BBH CITIZENS,labetalol 20 mg/4 mL (5 mg/mL) Syrg 4 mL Cartridge,148.67
BBH CITIZENS,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL Vial",3325.46
BBH CITIZENS,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL Vial",3325.46
BBH CITIZENS,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL Vial",3325.46
BBH CITIZENS,potassium chloride 2 meq/ml Soln 1 mL Syringe,51.03
BBH CITIZENS,nitroGLYCERIN 25 mg/250 mL (100 mcg/mL) Soln 250 mL Bottle,365.80
BBH CITIZENS,nitroGLYCERIN 50 mg/250 mL (200 mcg/mL) Soln 250 mL Bottle,361.89
BBH CITIZENS,sodium hypochlorite 0.25 % Soln 473 mL Bottle,54.77
BBH CITIZENS,sodium hypochlorite 0.25 % Soln 473 mL Bottle,54.77
BBH CITIZENS,"lidocaine-EPINEPHrine 1 %-1:200,000 Soln 30 mL Vial",131.06
BBH CITIZENS,"lidocaine-EPINEPHrine 1 %-1:200,000 Soln 10 mL Vial",15.65
BBH CITIZENS,ipratropium 42 mcg (0.06 %) Spry 15 mL CANISTER,287.55
BBH CITIZENS,ipratropium 42 mcg (0.06 %) Spry 15 mL CANISTER,287.55
BBH CITIZENS,sodium bicarbonate 10 mEq/10 mL (8.4 %) Syrg 10 mL Syringe,50.74
BBH CITIZENS,hepatitis B virus vacc.rec(PF) 5 mcg/0.5 mL Syrg 0.5 mL Syringe,53.46
BBH CITIZENS,cisatracurium 2 mg/mL Soln 5 mL Vial,89.98
BBH CITIZENS,cisatracurium 2 mg/mL Soln 5 mL Vial,89.98
BBH CITIZENS,cisatracurium 2 mg/mL Soln 10 mL Vial,178.01
BBH CITIZENS,"mvi, adult no.4 with vit K 3,300 unit- 150 mcg/10 mL Soln 10 mL Vial",27.47
BBH CITIZENS,parenteral amino acid 5.2 % 5.2 % Solp 500 mL Flex Cont,68.47
BBH CITIZENS,vasopressin 20 unit/mL Soln 1 mL Vial,427.68
BBH CITIZENS,vasopressin 20 unit/mL Soln 1 mL Vial,427.68
BBH CITIZENS,idaruCIZUmab 2.5 gram/50 mL Soln 50 mL Vial,7441.87
BBH CITIZENS,clindamycin 150 mg/mL Soln 2 mL Vial,107.59
BBH CITIZENS,clindamycin 150 mg/mL Soln 2 mL Vial,107.59
BBH CITIZENS,clindamycin 150 mg/mL Soln 2 mL Vial,107.59
BBH CITIZENS,clindamycin 150 mg/mL Soln 6 mL Vial,322.77
BBH CITIZENS,clindamycin 150 mg/mL Soln 2 mL Vial,107.59
BBH CITIZENS,clindamycin 150 mg/mL Soln 4 mL Vial,215.18
BBH CITIZENS,clindamycin 150 mg/mL Soln 2 mL Vial,107.59
BBH CITIZENS,clindamycin 150 mg/mL Soln 4 mL Vial,215.18
BBH CITIZENS,ePHEDrine sulfate 50 mg/mL Soln 1 mL Vial,171.33
BBH CITIZENS,clorazepate 3.75 MG Tab 100 each Bottle,7.83
BBH CITIZENS,"lidocaine-EPINEPHrine 1.5 %-1:200,000 Soln 5 mL AMPUL",125.19
BBH CITIZENS,albuterol 90 mcg/actuation Hfaa 18 g CANISTER,174.10
BBH CITIZENS,albuterol 90 mcg/actuation Hfaa 8 g CANISTER,76.29
BBH CITIZENS,albuterol 90 mcg/actuation Hfaa 8 g CANISTER,76.29
BBH CITIZENS,albuterol 90 mcg/actuation Hfaa 6.7 g CANISTER,261.60
BBH CITIZENS,"esmolol in sterile water 2,500 mg/250 mL (10 mg/mL) Solp 250 mL Bag",695.56
BBH CITIZENS,trace elements Cr-Cu-Mn-Se-Zn 10 mcg-1 mg-0.5 mg-60mcg-5mg/mL Soln 10 mL Vial,19.57
BBH CITIZENS,trace elements Cr-Cu-Mn-Zn 0.85 mcg-0.1 mg -25mcg-1.5mg/mL Soln 2 mL Vial,76.29
BBH CITIZENS,nitroPRUSSide 25 mg/mL Soln 2 mL Vial,3001.13
BBH CITIZENS,warfarin 3 MG Tab 100 each BLIST PACK,13.69
BBH CITIZENS,warfarin 3 MG Tab 100 each BLIST PACK,13.69
BBH CITIZENS,olopatadine 0.1 % Drop 5 mL DROP BTL,438.18
BBH CITIZENS,olopatadine 0.1 % Drop 5 mL DROP BTL,438.18
BBH CITIZENS,olopatadine 0.1 % Drop 5 mL DROP BTL,438.18
BBH CITIZENS,carbachol 0.01 % Soln 1.5 mL Vial,377.54
BBH CITIZENS,etomidate 2 mg/mL Soln 10 mL Vial,232.78
BBH CITIZENS,etomidate 2 mg/mL Soln 20 mL Vial,430.35
BBH CITIZENS,etomidate 2 mg/mL Soln 10 mL AMPUL,232.78
BBH CITIZENS,etomidate 2 mg/mL Soln 20 mL Vial,430.35
BBH CITIZENS,etomidate 2 mg/mL Soln 20 mL Vial,430.35
BBH CITIZENS,etomidate 2 mg/mL Soln 20 mL Vial,430.35
BBH CITIZENS,valproate 500 mg/5 mL (100 mg/mL) Soln 5 mL Vial,129.11
BBH CITIZENS,valproate 500 mg/5 mL (100 mg/mL) Soln 5 mL Vial,129.11
BBH CITIZENS,valproate 500 mg/5 mL (100 mg/mL) Soln 5 mL Vial,129.11
BBH CITIZENS,valproate 500 mg/5 mL (100 mg/mL) Soln 5 mL Vial,129.11
BBH CITIZENS,sodium hypochlorite 0.5 % Soln 473 mL Bottle,54.77
BBH CITIZENS,sodium hypochlorite 0.5 % Soln 473 mL Bottle,54.77
BBH CITIZENS,diltiazem 100 mg Solr 1 each Vial,492.95
BBH CITIZENS,cefdinir 300 MG Cap 60 each Bottle,33.26
BBH CITIZENS,cefdinir 300 MG Cap 60 each Bottle,33.26
BBH CITIZENS,montelukast 5 MG Chew 30 each Bottle,25.43
BBH CITIZENS,sulfamethoxazole-trimethoprim 200-40 mg/5 mL Susp 473 mL Bottle,217.13
BBH CITIZENS,sulfamethoxazole-trimethoprim 200-40 mg/5 mL Susp 10 mL Cup,15.65
BBH CITIZENS,sulfamethoxazole-trimethoprim 200-40 mg/5 mL Susp 20 mL Cup,15.65
BBH CITIZENS,sulfamethoxazole-trimethoprim 200-40 mg/5 mL Susp 473 mL Bottle,217.13
BBH CITIZENS,sulfamethoxazole-trimethoprim 200-40 mg/5 mL Susp 20 mL Cup,15.65
BBH CITIZENS,sulfamethoxazole-trimethoprim 200-40 mg/5 mL Susp 473 mL Bottle,217.13
BBH CITIZENS,cocaine (bulk) 100 % Crys 5 g Jar,1699.89
BBH CITIZENS,dextrose Syrg 10 mL Syringe,48.90
BBH CITIZENS,levalbuterol 0.63 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 0.63 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 0.63 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 0.63 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 0.63 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 0.63 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 1.25 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 1.25 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 1.25 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 1.25 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 1.25 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 1.25 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 1.25 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,levalbuterol 1.25 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,albuterol 2.5 mg /3 mL (0.083 %) Nebu 3 mL Vial,3.91
BBH CITIZENS,albuterol 2.5 mg /3 mL (0.083 %) Nebu 3 mL Vial,3.91
BBH CITIZENS,"amino acid infusion 2.75 % 2.75 % Solp 1,000 mL Bag",99.76
BBH CITIZENS,doxycycline 100 mg Solr 1 each Vial,269.95
BBH CITIZENS,dexmedetomidine 200 mcg/2 mL Soln 2 mL Vial,530.12
BBH CITIZENS,dexmedetomidine 200 mcg/2 mL Soln 2 mL Vial,530.12
BBH CITIZENS,nafcillin 1 gram Solr 1 each Vial,146.71
BBH CITIZENS,nafcillin 1 gram Solr 1 each Vial,146.71
BBH CITIZENS,NIFEdipine 90 MG (OSM) Tr24 100 each Bottle,7.83
BBH CITIZENS,theophylline 100 MG Cp24 100 each Bottle,19.56
BBH CITIZENS,estradiol 0.1 mg/24 hr Ptsw 8 each Box,46.95
BBH CITIZENS,loratadine-pseudoephedrine 10-240 mg Tb24 10 each Box,13.69
BBH CITIZENS,fluorescein 1 mg Strp 100 each Box,11.74
BBH CITIZENS,fluorescein 1 mg Strp 100 each Box,11.74
BBH CITIZENS,"amino acids 2.75 % with lytes & calcium in D5W IV 2.75 % Solp 1,000 mL Bag",117.37
BBH CITIZENS,"amino acids 4.25 % with lytes & calcium in D25W IV 4.25 % Solp 1,000 mL Bag",136.93
BBH CITIZENS,gelatin adsorbable 4 Spge 2 each Box,37.17
BBH CITIZENS,gelatin adsorbable 100 Spge 6 each PF APPLI,424.48
BBH CITIZENS,ephedrine 50 mg/mL Soln 1 mL AMPUL,197.03
BBH CITIZENS,ephedrine 50 mg/mL Soln 1 mL Vial,197.03
BBH CITIZENS,"sterile water Solp 1,000 mL Bag",156.49
BBH CITIZENS,"sterile water Solp 1,000 mL Bag",156.49
BBH CITIZENS,budesonide 0.25 mg/2 mL Nbsp 2 mL BLIST PACK,43.04
BBH CITIZENS,budesonide 0.25 mg/2 mL Nbsp 2 mL Vial,43.04
BBH CITIZENS,budesonide 0.25 mg/2 mL Nbsp 2 mL Vial,43.04
BBH CITIZENS,budesonide 0.25 mg/2 mL Nbsp 2 mL AMPUL,43.04
BBH CITIZENS,budesonide 0.5 mg/2 mL Nbsp 2 mL AMPUL/KIT,43.04
BBH CITIZENS,budesonide 0.5 mg/2 mL Nbsp 2 mL Vial,43.04
BBH CITIZENS,budesonide 0.5 mg/2 mL Nbsp 2 mL Vial,43.04
BBH CITIZENS,budesonide 0.5 mg/2 mL Nbsp 2 mL AMPUL,43.04
BBH CITIZENS,"esmolol 2,500 mg/250 mL (10 mg/mL) Solp 250 mL Flex Cont",940.91
BBH CITIZENS,albuterol-ipratropium 0.5 mg-3 mg(2.5 mg base)/3 mL Nebu 3 mL Vial,240.61
BBH CITIZENS,albuterol-ipratropium 0.5 mg-3 mg(2.5 mg base)/3 mL Nebu 3 mL Vial,240.61
BBH CITIZENS,albuterol-ipratropium 0.5 mg-3 mg(2.5 mg base)/3 mL Nebu 3 mL Vial,240.61
BBH CITIZENS,albuterol-ipratropium 0.5 mg-3 mg(2.5 mg base)/3 mL Nebu 3 mL Vial,240.61
BBH CITIZENS,albuterol-ipratropium 0.5 mg-3 mg(2.5 mg base)/3 mL Nebu 3 mL Vial,240.61
BBH CITIZENS,fluorometholone 0.1 % Drps 5 mL DROP BTL,150.62
BBH CITIZENS,folic acid 5 mg/mL Soln 10 mL Vial,107.59
BBH CITIZENS,levalbuterol 0.31 mg/3 mL Nebu 3 mL Vial,15.65
BBH CITIZENS,olmesartan 20 MG Tab 100 each BLIST PACK,11.74
BBH CITIZENS,gentamicin 0.3 % (3 mg/gram) Oint 3.5 g Tube,228.87
BBH CITIZENS,gentamicin 0.3 % Drop 5 mL DROP BTL,129.11
BBH CITIZENS,gentamicin 0.3 % Drop 5 mL DROP BTL,129.11
BBH CITIZENS,gentamicin 0.3 % Drop 5 mL DROP BTL,129.11
BBH CITIZENS,"glycine urologic solution 1.5 % Soln 3,000 mL Bag",53.57
BBH CITIZENS,glycopyrrolate 0.2 mg/mL Soln 1 mL Vial,131.06
BBH CITIZENS,glycopyrrolate 0.2 mg/mL Soln 20 mL Vial,39.76
BBH CITIZENS,glycopyrrolate 0.2 mg/mL Soln 3 mL Syringe,15.65
BBH CITIZENS,glycopyrrolate 0.2 mg/mL Soln 20 mL Vial,39.76
BBH CITIZENS,glycopyrrolate 0.2 mg/mL Soln 20 mL Vial,39.76
BBH CITIZENS,glycopyrrolate 0.2 mg/mL Soln 1 mL Vial,131.06
BBH CITIZENS,glycopyrrolate 0.2 mg/mL Soln 1 mL Vial,131.06
BBH CITIZENS,hydrocortisone 20 MG Tab 100 each Bottle,7.83
BBH CITIZENS,hydrocortisone (bulk) Powd 10 g Jar,158.45
BBH CITIZENS,OLANZapine 10 mg Solr 1 each Vial,121.28
BBH CITIZENS,OLANZapine 10 mg Solr 1 each Vial,121.28
BBH CITIZENS,OLANZapine 10 mg Solr 1 each Vial,121.28
BBH CITIZENS,"Levalbuterol non-comp con, 0.5 MG",15.65
BBH CITIZENS,aminocaproic acid 250 mg/mL Soln 20 mL Vial,50.86
BBH CITIZENS,meningococcal polysaccharide 4 mcg/0.5 mL Soln 0.5 mL Vial,481.21
BBH CITIZENS,skin adhesive 0.36 mL Tube,42.49
BBH CITIZENS,"lactulose Enem 1,000 mL Bottle",25.43
BBH CITIZENS,acetylcysteine 200 mg/mL (20 %) Soln 30 mL Vial,72.38
BBH CITIZENS,acetylcysteine 200 mg/mL (20 %) Soln 4 mL Vial,35.21
BBH CITIZENS,acetylcysteine 100 mg/mL (10 %) Soln 30 mL Vial,29.34
BBH CITIZENS,acetylcysteine 100 mg/mL (10 %) Soln 4 mL Vial,78.25
BBH CITIZENS,metronidazole 250 mg/50 mL Pgbk 50 mL Flex Cont,78.25
BBH CITIZENS,dextrose 5 % and 0.45 % NaCl Solp 500 mL Bag,86.07
BBH CITIZENS,"dextrose 5 % and 0.45 % NaCl Solp 1,000 mL Bag",176.05
BBH CITIZENS,"dextrose 5 % and 0.45 % NaCl Solp 1,000 mL Bag",176.05
BBH CITIZENS,dextrose 5 % and 0.45 % NaCl Solp 500 mL Bag,86.07
BBH CITIZENS,dextrose 5 % and 0.45 % NaCl Solp 500 mL Bag,86.07
BBH CITIZENS,sodium chloride 0.9 % Solp 500 mL Bag,88.03
BBH CITIZENS,"sodium chloride 0.9 % Solp 1,000 mL Bag",195.62
BBH CITIZENS,sodium chloride 0.9 % Solp 250 mL Bag,226.91
