CDM NAME,HOSPITAL,TECHNICAL DESCRIPTION,TOTAL CHARGE
CSK,Carondelet St. Joseph's Hospital,DRUG OF ABUSE UR CONF PHEN,$153.25
CSK,Carondelet St. Joseph's Hospital,DRUG OF ABUSE UR CONF AMPHET,$60.06
CSK,Carondelet St. Joseph's Hospital,DRUG OF ABUSE UR CONF BARB,$114.56
CSK,Carondelet St. Joseph's Hospital,DRUG OF ABUSE UR CONF BENZO,$77.50
CSK,Carondelet St. Joseph's Hospital,DRUG OF ABUSE UR CONF METHAD,$65.40
CSK,Carondelet St. Joseph's Hospital,DRUG OF ABUSE UR CONF ALCOHOL,$153.25
CSK,Carondelet St. Joseph's Hospital,ECHINOCOCCUS SEROLOGY(ECHS),$326.56
CSK,Carondelet St. Joseph's Hospital,ECHO VIRUS EA AB (ECHO),$76.63
CSK,Carondelet St. Joseph's Hospital,ENZYME DET SUSCEP,$76.30
CSK,Carondelet St. Joseph's Hospital,ENDOMYSIAL AB IGA TITER,$254.73
CSK,Carondelet St. Joseph's Hospital,EPSTEIN BARR VIRUS BY PCR,$352.83
CSK,Carondelet St. Joseph's Hospital,ENTAMOEBA HISTOLYTICA ANTIGEN,$87.53
CSK,Carondelet St. Joseph's Hospital,ELUTION (REF),$260.51
CSK,Carondelet St. Joseph's Hospital,ENTEROVIRUS DETECTION RT PCR,$583.70
CSK,Carondelet St. Joseph's Hospital,ESTRADIOL SENDOUT,$288.74
CSK,Carondelet St. Joseph's Hospital,ESTRIOL SENDOUT TEST,$134.72
CSK,Carondelet St. Joseph's Hospital,"ESTROGEN, FRACTIONATED BY TMS",$142.46
CSK,Carondelet St. Joseph's Hospital,ESTRONE TEST,$150.64
CSK,Carondelet St. Joseph's Hospital,ETHYLENE GLYCOL (EGLYC),$470.12
CSK,Carondelet St. Joseph's Hospital,ANTI-SM ANTIBODY,$129.93
CSK,Carondelet St. Joseph's Hospital,ENA PANEL,$178.98
CSK,Carondelet St. Joseph's Hospital,FACTOR 2 ACTIVITY,$526.25
CSK,Carondelet St. Joseph's Hospital,FACTOR 10 ACTIVITY,$251.68
CSK,Carondelet St. Joseph's Hospital,FACTOR 11 ACTIVITY,$474.26
CSK,Carondelet St. Joseph's Hospital,FACTOR 12 ACTIVITY,$475.13
CSK,Carondelet St. Joseph's Hospital,FACTOR 13 ACTIVITY,$336.92
CSK,Carondelet St. Joseph's Hospital,FACTOR 5 ACTIVITY,$212.22
CSK,Carondelet St. Joseph's Hospital,FACTOR 7 ACTIVITY,$235.44
CSK,Carondelet St. Joseph's Hospital,FACTOR 8 ACTIVITY,$586.64
CSK,Carondelet St. Joseph's Hospital,FACTOR 8 QUANT BETHESDA,$341.61
CSK,Carondelet St. Joseph's Hospital,VON WILLEBRAND FACTOR AG TEST,$428.48
CSK,Carondelet St. Joseph's Hospital,FACTOR 9 ACTIVITY,$450.61
CSK,Carondelet St. Joseph's Hospital,"FAT, FECAL QUALITATIVE",$64.20
CSK,Carondelet St. Joseph's Hospital,FECAL FAT TOTAL,$235.88
CSK,Carondelet St. Joseph's Hospital,FETAL LUNG MATURITY W REFLEX,$569.85
CSK,Carondelet St. Joseph's Hospital,FLECAINIDE,$229.77
CSK,Carondelet St. Joseph's Hospital,FLOW CYTO EA ADD MARKER CLRNT,$277.51
CSK,Carondelet St. Joseph's Hospital,FLOW CYTO INTERP 16/MORE CLRNT,$284.71
CSK,Carondelet St. Joseph's Hospital,FLOW CYTO INTERP 1-8 CLRNT,$212.66
CSK,Carondelet St. Joseph's Hospital,FLOW CYTO INTERP 9-15 CLRNT,$260.51
CSK,Carondelet St. Joseph's Hospital,FLOW CYTO 1ST MARKER,$180.18
CSK,Carondelet St. Joseph's Hospital,FOLATE RBC,$225.09
CSK,Carondelet St. Joseph's Hospital,FISH ANALYZE PRENATAL SCREEN,$633.94
CSK,Carondelet St. Joseph's Hospital,FISH PROBE EA PRENATAL SCREEN,$633.94
CSK,Carondelet St. Joseph's Hospital,FRUCTOSAMINE,$97.56
CSK,Carondelet St. Joseph's Hospital,FOLLICLE STIMULATING HORMONE,$100.72
CSK,Carondelet St. Joseph's Hospital,FTA-A-BS (FTA),$72.92
CSK,Carondelet St. Joseph's Hospital,GAMMA-HYDROXYBUTYRIC ACID CONF,$158.60
CSK,Carondelet St. Joseph's Hospital,GLUTAMIC ACID DECARBOXYLASE 65,$623.04
CSK,Carondelet St. Joseph's Hospital,GANGLISOIDE AB PANEL,$341.61
CSK,Carondelet St. Joseph's Hospital,GASTRIC INHIB POLYPED (GIP),"$1,118.99"
CSK,Carondelet St. Joseph's Hospital,GASTRIN,$142.03
CSK,Carondelet St. Joseph's Hospital,GIARDIA ANTIGEN (GIAR),$168.08
CSK,Carondelet St. Joseph's Hospital,GLIADIN AB IGA,$119.46
CSK,Carondelet St. Joseph's Hospital,GLIADIN AB IGG,$119.46
CSK,Carondelet St. Joseph's Hospital,GLUCOSE-6-PHOSPHATE DEHYDROGEN,$158.60
CSK,Carondelet St. Joseph's Hospital,GLUCAGON,$191.84
CSK,Carondelet St. Joseph's Hospital,GLOMERULAR BSMT AB IGG BY FA,$565.49
CSK,Carondelet St. Joseph's Hospital,GLOMERULAR BSMT AB IGG ELISA,$565.49
CSK,Carondelet St. Joseph's Hospital,GROUP II STAIN EACH,$397.41
CSK,Carondelet St. Joseph's Hospital,GROWTH HORMONE,$137.34
CSK,Carondelet St. Joseph's Hospital,"H1N1 CONFIRMATION,DIRECT PROBE",$352.83
CSK,Carondelet St. Joseph's Hospital,HALOPERIDOL,$262.91
CSK,Carondelet St. Joseph's Hospital,HATOGLOBIN,$111.07
CSK,Carondelet St. Joseph's Hospital,HCG MATERNAL SCREEN,$473.06
CSK,Carondelet St. Joseph's Hospital,"CD4, ABSOLUTE CELL (HIC)",$118.27
CSK,Carondelet St. Joseph's Hospital,"HELICOBACTER PYLORI AB, IGA",$72.49
CSK,Carondelet St. Joseph's Hospital,"HELICOBACTER PYLORI AB, IGG",$72.49
CSK,Carondelet St. Joseph's Hospital,"HELICOBACTER PYLORI AB, IGM",$150.31
CSK,Carondelet St. Joseph's Hospital,HELICOBACTER PYLORI AG STOOL,$341.17
CSK,Carondelet St. Joseph's Hospital,HEMOGLOB GLYCOS A1C (HA1C),$53.85
CSK,Carondelet St. Joseph's Hospital,HEMOGLOBIN VARIANTS (HGBVQ),$84.58
CSK,Carondelet St. Joseph's Hospital,HEMOGLOBIN VAR ELECTROPHORESIS,$116.19
CSK,Carondelet St. Joseph's Hospital,HEM ELECTRO CAPILLARY BILL ONL,$159.79
CSK,Carondelet St. Joseph's Hospital,HEPARIN IND REFLEX SEROTONIN,$750.14
CSK,Carondelet St. Joseph's Hospital,HEPATITIS B CORE TOTAL AB,$124.91
CSK,Carondelet St. Joseph's Hospital,HEPATITIS Be AB,$116.63
CSK,Carondelet St. Joseph's Hospital,HEP BSAG CONFIRM (HBSAGC),$155.33
CSK,Carondelet St. Joseph's Hospital,HEPATITIS B DNA QUANT PLR,$643.54
CSK,Carondelet St. Joseph's Hospital,HEPATITIS Be AG,$105.73
CSK,Carondelet St. Joseph's Hospital,HEPATITIS C RNA GENOTYPE LIPA,"$1,066.46"
CSK,Carondelet St. Joseph's Hospital,HEPARIN INDUCED PLATELET AB,$782.40
CSK,Carondelet St. Joseph's Hospital,LOW MOLECULAR WEIGHT HEPARIN,$737.17
CSK,Carondelet St. Joseph's Hospital,HEPATITIS A TOTAL ANTIBODY,$74.56
CSK,Carondelet St. Joseph's Hospital,HEPATITIS E ANTIBODY IGM,$297.13
CSK,Carondelet St. Joseph's Hospital,HEPATITIS DELTA AB (HEPABB),$189.66
CSK,Carondelet St. Joseph's Hospital,HEPATITIS C RNA QUANTATIVE PCR,$348.15
CSK,Carondelet St. Joseph's Hospital,HEPATITIS B SURFACE AB (BSAB),$72.05
CSK,Carondelet St. Joseph's Hospital,HERPES VIRUS 6 QNT PCR,$811.07
CSK,Carondelet St. Joseph's Hospital,HERPES SIMPLEX 1&2 DNA PCR,$712.97
CSK,Carondelet St. Joseph's Hospital,VARICELLA ZOSTER IGG (VARZ),$115.76
CSK,Carondelet St. Joseph's Hospital,"ISH, EACH (CAT) GLOBAL CLRNT",$664.03
CSK,Carondelet St. Joseph's Hospital,HISTAMINE TEST,$261.71
CSK,Carondelet St. Joseph's Hospital,HISTO STAIN W/FROZN MUSCLE BX,$218.55
CSK,Carondelet St. Joseph's Hospital,"HISTONE ANTIBODY, IGG",$47.52
CSK,Carondelet St. Joseph's Hospital,HISTOPLASMA AG EIA (HISTAG),$775.43
CSK,Carondelet St. Joseph's Hospital,HISTOPLASMA AG EIA URINE,$313.27
CSK,Carondelet St. Joseph's Hospital,HIV 1 DNA QUAL PCR (HIV1D),$774.99
CSK,Carondelet St. Joseph's Hospital,HLA B27,$244.60
CSK,Carondelet St. Joseph's Hospital,"HOMOCYSTEINE, TOTAL",$92.43
CSK,Carondelet St. Joseph's Hospital,HIV1 GENOTYPE RT&PR (GTP),"$2,212.81"
CSK,Carondelet St. Joseph's Hospital,HIV-1 RNA QUANT PCR,$672.31
CSK,Carondelet St. Joseph's Hospital,H PYLORI BREATH TEST,$332.01
CSK,Carondelet St. Joseph's Hospital,"HSV 1 & 2 ANTIBODIES IGG, CSF",$149.11
CSK,Carondelet St. Joseph's Hospital,"HSV 1 & 2 ANTIBODIES IGM, CSF",$149.11
CSK,Carondelet St. Joseph's Hospital,"HSV 1A2 AB SCRN, IGM",$119.46
CSK,Carondelet St. Joseph's Hospital,HERPES II AB IGG,$154.78
CSK,Carondelet St. Joseph's Hospital,HUMAN EPIDIDYMIS 4,$339.10
CSK,Carondelet St. Joseph's Hospital,HYPERSENS PNEUMONITIS EACH AG,$124.04
CSK,Carondelet St. Joseph's Hospital,"HSV 1A2 AB SCRN, IGG",$119.46
CSK,Carondelet St. Joseph's Hospital,IGA FOR CELIAC DISEASE PANEL,$38.37
CSK,Carondelet St. Joseph's Hospital,IGD TEST,$129.49
CSK,Carondelet St. Joseph's Hospital,IGF BINDING PROTEIN-3,$258.77
CSK,Carondelet St. Joseph's Hospital,IGE TOTAL SERUM,$170.15
CSK,Carondelet St. Joseph's Hospital,IGF II,$262.91
CSK,Carondelet St. Joseph's Hospital,IGG SUBCLASS 1,$116.63
CSK,Carondelet St. Joseph's Hospital,IGG CSF,$95.81
CSK,Carondelet St. Joseph's Hospital,IGG SERUM (IGGC),$41.75
CSK,Carondelet St. Joseph's Hospital,"IHC, QUAL EACH MULTIPLEX",$819.57
CSK,Carondelet St. Joseph's Hospital,IMMUNE COMPLEX DETECTION C1Q,$190.97
CSK,Carondelet St. Joseph's Hospital,IMMUNO STAIN GLOBAL,$450.61
CSK,Carondelet St. Joseph's Hospital,INFLUENZA A IGM AB,$99.08
CSK,Carondelet St. Joseph's Hospital,INFLUENZA B IGM AB,$99.08
CSK,Carondelet St. Joseph's Hospital,INFLUENZA A IGG AB,$99.08
CSK,Carondelet St. Joseph's Hospital,INFLUENZA B IGG AB,$99.08
CSK,Carondelet St. Joseph's Hospital,ISH EACH MULTIPLEX PROBE/TC,"$1,378.09"
CSK,Carondelet St. Joseph's Hospital,ISH EACH MULTIPLEX PROBE/GLBL,"$1,905.87"
CSK,Carondelet St. Joseph's Hospital,"ISH, EA, AUTO MULTIPLEX/TC","$1,232.90"
CSK,Carondelet St. Joseph's Hospital,INSULIN,$118.27
CSK,Carondelet St. Joseph's Hospital,"INSULIN, FASTING",$94.18
CSK,Carondelet St. Joseph's Hospital,INTRINSIC FACTOR BLOCKING AB,$103.66
CSK,Carondelet St. Joseph's Hospital,"IRON, LIVER",$370.27
CSK,Carondelet St. Joseph's Hospital,"ISH, EACH (CAT) CLRNT",$571.16
CSK,Carondelet St. Joseph's Hospital,"ISH, EA MANUAL GLOBAL CLRNT",$841.59
CSK,Carondelet St. Joseph's Hospital,"ISH, TISSUE HYBRID K/L CLRNT",$373.22
CSK,Carondelet St. Joseph's Hospital,"ISH, TISS HYBRID GLOBAL CLRNT",$436.44
CSK,Carondelet St. Joseph's Hospital,ISLET CELL ANTIBODY SCREEN,$199.03
CSK,Carondelet St. Joseph's Hospital,ISONIAZID,$289.40
CSK,Carondelet St. Joseph's Hospital,JC VIRUS BY PCR,$669.70
CSK,Carondelet St. Joseph's Hospital,"KAPPA FREE LIGHT CHAINS, SERUM",$369.07
CSK,Carondelet St. Joseph's Hospital,KEPPRA LEVEL,$228.03
CSK,Carondelet St. Joseph's Hospital,LIPOPROTEIN (A),$104.10
CSK,Carondelet St. Joseph's Hospital,LIVER-KIDNEY MICROSOME AB IGG,$59.62
CSK,Carondelet St. Joseph's Hospital,"LAMBDA FREE LIGHT CHAIN, SERUM",$369.07
CSK,Carondelet St. Joseph's Hospital,LAMOTRIGINE,$237.18
CSK,Carondelet St. Joseph's Hospital,LEAD BLOOD TEST,$75.86
CSK,Carondelet St. Joseph's Hospital,LEAD 24HR URINE,$114.01
CSK,Carondelet St. Joseph's Hospital,LACTOFERRIN FECAL,$108.24
CSK,Carondelet St. Joseph's Hospital,LEGIONELLA CULTURE (LEGC),$298.01
CSK,Carondelet St. Joseph's Hospital,"LEGIONELLA DFA (LEGC,LDFA)",$329.62
CSK,Carondelet St. Joseph's Hospital,LEGIONELLA PNEUMO TYPE 1 IGG,$186.94
CSK,Carondelet St. Joseph's Hospital,LEGIONELLA PNEUMO TYPE 1 IGM,$216.80
CSK,Carondelet St. Joseph's Hospital,LEGIONELLA URINARY AG (LEGA),$250.16
CSK,Carondelet St. Joseph's Hospital,LEPTOSPIRA ANTIBODY,$114.56
CSK,Carondelet St. Joseph's Hospital,LEUKOCYTE ALKALINE PHOSPHATAS,$429.90
CSK,Carondelet St. Joseph's Hospital,LIDOCAINE,$164.70
CSK,Carondelet St. Joseph's Hospital,LIPOPROTEIN ELEC (LIPE),$92.54
CSK,Carondelet St. Joseph's Hospital,LIPOPROFILE BY NMR,$358.72
CSK,Carondelet St. Joseph's Hospital,LUPUS ANTICOAG PTT HEP NEUT 1,$73.68
CSK,Carondelet St. Joseph's Hospital,LUPUS ANTICOAG PTT HEP NEUT 2,$73.68
CSK,Carondelet St. Joseph's Hospital,LUPUS ANTICOAG THROMBIN TIME,$42.62
CSK,Carondelet St. Joseph's Hospital,LUPUS ANTICOAGULANT PT,$35.86
CSK,Carondelet St. Joseph's Hospital,"LUTEINIZING HORMONE (LH,FSHLH)",$191.40
CSK,Carondelet St. Joseph's Hospital,"LYME ANTIBODIES TOTAL, CSF",$176.14
CSK,Carondelet St. Joseph's Hospital,LYME DIS EA AB (LYME),$210.59
CSK,Carondelet St. Joseph's Hospital,LYSOZYME ENZYME TEST,$144.10
CSK,Carondelet St. Joseph's Hospital,MAGNESIUM 24HR URINE,$198.60
CSK,Carondelet St. Joseph's Hospital,MAGNESIUM RBC,$198.60
CSK,Carondelet St. Joseph's Hospital,MANGANESE WHOLE BLOOD (MNWB),$361.12
CSK,Carondelet St. Joseph's Hospital,MECONIUM-AMPHETAMINES CONFIRM,$300.30
CSK,Carondelet St. Joseph's Hospital,MECONIUM-BENZODIAZEPINE CONFRM,$333.10
CSK,Carondelet St. Joseph's Hospital,MECONIUM-COCAINE CONFIRM,$341.50
CSK,Carondelet St. Joseph's Hospital,MECONIUM-MARIJUANA CONFIRM,$342.75
CSK,Carondelet St. Joseph's Hospital,MECONIUM-METHADONE CONFIRM,$168.95
CSK,Carondelet St. Joseph's Hospital,MECONIUM-OPIATES CONFIRM,$342.75
CSK,Carondelet St. Joseph's Hospital,MECONIUM-PROPOXYPHENE CONFIRM,$209.83
CSK,Carondelet St. Joseph's Hospital,MECONIUM SCREEN,$205.25
CSK,Carondelet St. Joseph's Hospital,MERCURY URINE,$95.81
CSK,Carondelet St. Joseph's Hospital,"MERCURY, BLOOD",$95.81
CSK,Carondelet St. Joseph's Hospital,METANEPHRINES PLASMA,"$1,069.40"
CSK,Carondelet St. Joseph's Hospital,METANEPHRINES 24HR URINE,$201.43
CSK,Carondelet St. Joseph's Hospital,METHOTREXATE SENSITIVE,$317.84
CSK,Carondelet St. Joseph's Hospital,METHLMALONIC ACID TEST,$286.78
CSK,Carondelet St. Joseph's Hospital,MICRODISSECTION MANUAL CLRNT,$586.64
CSK,Carondelet St. Joseph's Hospital,MICRO-DISSECTION LASER,"$1,261.57"
CSK,Carondelet St. Joseph's Hospital,MICROALBUMIN CREATININE URINE,$53.85
CSK,Carondelet St. Joseph's Hospital,MICROALBUMIN RANDOM TEST,$127.42
CSK,Carondelet St. Joseph's Hospital,MTB AMPLIFIED PROBE CSF,$598.63
CSK,Carondelet St. Joseph's Hospital,MUMPS VIRAL AB (MUMP),$89.82
CSK,Carondelet St. Joseph's Hospital,MUMPS VIRUS AB IGM,$135.27
CSK,Carondelet St. Joseph's Hospital,"IHC, TUMOR MANUAL",$483.42
CSK,Carondelet St. Joseph's Hospital,"ISH, EACH MANUAL CLRNT",$417.80
CSK,Carondelet St. Joseph's Hospital,MYCOBACT TB BY AMPL PROBE,$598.63
CSK,Carondelet St. Joseph's Hospital,MYCOPHENOLIC ACID,$104.97
CSK,Carondelet St. Joseph's Hospital,"MYCOPLASMA PNEUMONIAE AB, IGG",$127.42
CSK,Carondelet St. Joseph's Hospital,MYOCPLASMA-UREAPLASMA CULTURE,$286.23
CSK,Carondelet St. Joseph's Hospital,"MYCOPLASMA PNEUMONIAE AB, IGM",$127.42
CSK,Carondelet St. Joseph's Hospital,MAG MYELIN ASSOC GLYP (MAG),$670.13
CSK,Carondelet St. Joseph's Hospital,MYELIN BASIC PROTEIN,$280.78
CSK,Carondelet St. Joseph's Hospital,MYOGLOBULIN SERUM TEST,$139.41
CSK,Carondelet St. Joseph's Hospital,MYOGLOBIN URINE TEST,$103.33
CSK,Carondelet St. Joseph's Hospital,N-METHYL-D-ASPARTATE,$573.67
CSK,Carondelet St. Joseph's Hospital,GABAPENTIN,$204.38
CSK,Carondelet St. Joseph's Hospital,NEUTROPHIL OXIDATIVE BURST,"$1,402.94"
CSK,Carondelet St. Joseph's Hospital,NICOTINE (NICO),$374.09
CSK,Carondelet St. Joseph's Hospital,NORTRIPTYLINE,$69.11
CSK,Carondelet St. Joseph's Hospital,NOROVIRUS GROUP 1&2 BY PCR,$299.97
CSK,Carondelet St. Joseph's Hospital,MPO MYELOPEROXIDEASE AB,$67.04
CSK,Carondelet St. Joseph's Hospital,OLIGOCLONAL BANDS CSF (OLIG),$271.74
CSK,Carondelet St. Joseph's Hospital,"OSMOLALITY, FECAL",$94.50
CSK,Carondelet St. Joseph's Hospital,OXCARBAZPINE,$352.07
CSK,Carondelet St. Joseph's Hospital,P-ANCA BY IFA,$317.08
CSK,Carondelet St. Joseph's Hospital,PANCREATIC POLYPEPTIDE,"$1,982.82"
CSK,Carondelet St. Joseph's Hospital,"PARANEOPLASTIC AB W/RFLX, CSF",$690.95
CSK,Carondelet St. Joseph's Hospital,PARVOVIRUS B-19 DNA PCR,$662.61
CSK,Carondelet St. Joseph's Hospital,PARVOVIRUS B19 EA AB (PARV),$89.82
CSK,Carondelet St. Joseph's Hospital,"PHOSPHATIDYLGLYCEROL AB, IGA",$77.17
CSK,Carondelet St. Joseph's Hospital,"PHOSPHATIDYLGLYCEROL AB, IGG",$77.17
CSK,Carondelet St. Joseph's Hospital,"PHOSPHATIDYLGLYCEROL AB, IGM",$77.17
CSK,Carondelet St. Joseph's Hospital,"PHOSPHATIDYLSERINE AB, IGA",$145.62
CSK,Carondelet St. Joseph's Hospital,"PHOSPHATIDYLSERINE AB, IGG",$145.62
CSK,Carondelet St. Joseph's Hospital,"PHOSPHATIDYLSERINE AB, IGM",$145.62
CSK,Carondelet St. Joseph's Hospital,PHOSPHORUS TIMES URINE TEST,$63.87
CSK,Carondelet St. Joseph's Hospital,NB METAB SCN 1ST CHC (NGSC),$129.49
CSK,Carondelet St. Joseph's Hospital,PLATELET AGGREGATION COLLAGEN,$199.36
CSK,Carondelet St. Joseph's Hospital,HEMOGLOBIN PLASMA,$107.04
CSK,Carondelet St. Joseph's Hospital,PLASMINOGEN ACTIVATOR INH 1ACT,$527.12
CSK,Carondelet St. Joseph's Hospital,PLASMINOGEN FUNCTIONAL (PLASM),$662.28
CSK,Carondelet St. Joseph's Hospital,PLATELET AB DIRECT IGM,$153.69
CSK,Carondelet St. Joseph's Hospital,"PLATELET AGG, ARACHIDONIC ACID",$199.36
CSK,Carondelet St. Joseph's Hospital,"PLATELET AGGREGATION, ADP",$199.36
CSK,Carondelet St. Joseph's Hospital,"PLATELET AGG, RISTOCETIN",$242.20
CSK,Carondelet St. Joseph's Hospital,PLATELET AB IDENTIFICATION,$426.84
CSK,Carondelet St. Joseph's Hospital,"PNEUMOCOCCAL IGG, EA SEROTYPE",$155.33
CSK,Carondelet St. Joseph's Hospital,PNEUMOCYSTIS JIROVECI DFA,$147.70
CSK,Carondelet St. Joseph's Hospital,PM-1 ANTIBODY,$480.47
CSK,Carondelet St. Joseph's Hospital,PORPHOBILINOGEN QUANT 24U TEST,$229.23
CSK,Carondelet St. Joseph's Hospital,PORPHYRINS FRACTIONATION,$449.73
CSK,Carondelet St. Joseph's Hospital,PORPHYRINS QUANT 24HR TEST,$209.39
CSK,Carondelet St. Joseph's Hospital,"PORPHYRINS PROFILE, PLASMA",$948.41
CSK,Carondelet St. Joseph's Hospital,PR3 ANTIBODY,$67.04
CSK,Carondelet St. Joseph's Hospital,PRETREATMENT ENZ (ARC-REF),$171.89
CSK,Carondelet St. Joseph's Hospital,PRETREATMENT OTHER (REF),$171.89
CSK,Carondelet St. Joseph's Hospital,PRIMIDONE TEST,$171.57
CSK,Carondelet St. Joseph's Hospital,PHENOBARBITAL TEST,$55.81
CSK,Carondelet St. Joseph's Hospital,PROCALCITONIN PCT,$568.33
CSK,Carondelet St. Joseph's Hospital,PROGESTERONE TEST,$132.00
CSK,Carondelet St. Joseph's Hospital,PROINSULIN (PIS),$396.98
CSK,Carondelet St. Joseph's Hospital,PROLACTIN,$90.69
CSK,Carondelet St. Joseph's Hospital,PROSTATIC ACID PHOSPHATASE TST,$109.11
CSK,Carondelet St. Joseph's Hospital,PSA FREE TEST,$127.42
CSK,Carondelet St. Joseph's Hospital,PROTEIN C ANTIGEN,$126.55
CSK,Carondelet St. Joseph's Hospital,PROTEIN C ACTIVITY TEST,$214.73
CSK,Carondelet St. Joseph's Hospital,"PROTEIN S, ANTIGEN, FREE",$344.00
CSK,Carondelet St. Joseph's Hospital,PROTEIN S ANTIGEN TOTAL,$126.55
CSK,Carondelet St. Joseph's Hospital,PROTEIN S FREE FUNCTIONAL,$299.97
CSK,Carondelet St. Joseph's Hospital,PSA TOTAL TEST,$328.31
CSK,Carondelet St. Joseph's Hospital,PSA ULTRASENSITIVE (PSAUS),$328.31
CSK,Carondelet St. Joseph's Hospital,CHOLINESTERASE SERUM TEST,$36.73
CSK,Carondelet St. Joseph's Hospital,"HEMOSIDERIN, URINE",$44.58
CSK,Carondelet St. Joseph's Hospital,IHC QUAL EA ADDITIONAL AB,$218.87
CSK,Carondelet St. Joseph's Hospital,PTH INTACT TEST,$486.03
CSK,Carondelet St. Joseph's Hospital,PTH-RELATED PROTEIN TEST,$290.38
CSK,Carondelet St. Joseph's Hospital,PURKINJE CELL (YO) AB TEST,$491.70
CSK,Carondelet St. Joseph's Hospital,PYRUVATE KINASE TEST,$364.50
CSK,Carondelet St. Joseph's Hospital,PYRUVATE BLOOD TEST,$142.03
CSK,Carondelet St. Joseph's Hospital,"Q FEVER ABS, PHASE II",$144.10
CSK,Carondelet St. Joseph's Hospital,QUANTIFERON GOLD FOR TB,$400.58
CSK,Carondelet St. Joseph's Hospital,RBC SOLUBILITY RFX OF HGB EVAL,$106.60
CSK,Carondelet St. Joseph's Hospital,RH (REF),$125.24
CSK,Carondelet St. Joseph's Hospital,Rh PHENOTYPING COMPLETE,$80.01
CSK,Carondelet St. Joseph's Hospital,RABIES ANTIBODY,$364.06
CSK,Carondelet St. Joseph's Hospital,RAJI CELL ASSAY (RAJI),$573.34
CSK,Carondelet St. Joseph's Hospital,RAST TEST EA ALLERGEN (RASTB),$70.85
CSK,Carondelet St. Joseph's Hospital,LYME DIS B BURG (LYME),$210.59
CSK,Carondelet St. Joseph's Hospital,"RENIN, ACTIVITY",$122.08
CSK,Carondelet St. Joseph's Hospital,RENIN DIRECT,$578.14
CSK,Carondelet St. Joseph's Hospital,"Q FEVER ABS, PHASE I",$144.10
CSK,Carondelet St. Joseph's Hospital,TYPHUS FEVER AB TFA,$370.60
CSK,Carondelet St. Joseph's Hospital,R. HENSELAE IGG (CATF),$87.85
CSK,Carondelet St. Joseph's Hospital,R. HENSELAE IGM (CATF),$87.85
CSK,Carondelet St. Joseph's Hospital,RHEUMATOID FACTOR FLD (RAFL),$392.40
CSK,Carondelet St. Joseph's Hospital,RESP VIRUS MINI FLU A&B BY PCR,$878.87
CSK,Carondelet St. Joseph's Hospital,RIBOSOMAL P AB (RIBOP),$690.52
CSK,Carondelet St. Joseph's Hospital,RIBONUCLEIC PROTEIN,$42.95
CSK,Carondelet St. Joseph's Hospital,RISTOCETIN COFACTOR TEST,$495.84
CSK,Carondelet St. Joseph's Hospital,RESP VRAL DIAG PANL BY PCR UMC,"$3,751.13"
CSK,Carondelet St. Joseph's Hospital,ROCKY MOUNTAIN SPOTTED FEVER,$118.70
CSK,Carondelet St. Joseph's Hospital,REFERRED MATERIAL OUTSIDE,$574.10
CSK,Carondelet St. Joseph's Hospital,REFERRED MATERIAL W/ PREP,$806.16
CSK,Carondelet St. Joseph's Hospital,ROTAVIRUS AG FECES TEST,$160.34
CSK,Carondelet St. Joseph's Hospital,RUBELLA AB IGG TEST,$84.58
CSK,Carondelet St. Joseph's Hospital,RUBELLA AB IGM TEST,$80.33
CSK,Carondelet St. Joseph's Hospital,RUBEOLA TOT AB IGM (RUBO),$107.91
CSK,Carondelet St. Joseph's Hospital,RUBEOLA TOT AB IGG (RUBO),$107.91
CSK,Carondelet St. Joseph's Hospital,SCLERODERMA AB TEST,$139.96
CSK,Carondelet St. Joseph's Hospital,"SELENIUM,BLOOD (SELWB)",$371.47
CSK,Carondelet St. Joseph's Hospital,SEROTONIN SERUM (SERTO),$273.81
CSK,Carondelet St. Joseph's Hospital,SEROTONIN BLOOD TEST,$378.56
CSK,Carondelet St. Joseph's Hospital,SACCH CEREVISIAE IGA AB,$321.66
CSK,Carondelet St. Joseph's Hospital,SACCH CEREVISIAE IGG AB,$321.66
CSK,Carondelet St. Joseph's Hospital,SICKLE CELL SCREEN TEST,$105.73
CSK,Carondelet St. Joseph's Hospital,SS-A & SS-B ANTIBODIES,$129.93
CSK,Carondelet St. Joseph's Hospital,SIROLIMUS (SIRO),$362.43
CSK,Carondelet St. Joseph's Hospital,IGF I (SOMATOMEDIN-C),$249.61
CSK,Carondelet St. Joseph's Hospital,SQUAMOUS CELL CARCINOMA,$441.45
CSK,Carondelet St. Joseph's Hospital,SMOOTH MUSCLE AB TITER,$149.88
CSK,Carondelet St. Joseph's Hospital,STRIATED MUSCLE AB IGG TITER,$235.44
CSK,Carondelet St. Joseph's Hospital,STONE ANALYSIS LCH (SAN),$211.35
CSK,Carondelet St. Joseph's Hospital,STONE ANALYSIS,$257.13
CSK,Carondelet St. Joseph's Hospital,POTASSIUM FECES TEST,$248.85
CSK,Carondelet St. Joseph's Hospital,SODIUM FECES TEST,$114.56
CSK,Carondelet St. Joseph's Hospital,STREPTOLYSIN O AB (ASO),$49.60
CSK,Carondelet St. Joseph's Hospital,SIGNAL RECOGNITION PARTICLE AB,$474.26
CSK,Carondelet St. Joseph's Hospital,STREP PNUEMO AG (SPAG),$240.45
CSK,Carondelet St. Joseph's Hospital,STRONGYLOIDES AB TEST,$521.24
