CDM NAME,HOSPITAL,TECHNICAL DESCRIPTION,TOTAL CHARGE
BMC,Brookwood Medical Center ,TROPONIN T QUAL,$167.22 
BMC,Brookwood Medical Center ,BLD UREA NITROGEN QUAN,$110.15 
BMC,Brookwood Medical Center ,UREA NITROGEN URINE,$329.32 
BMC,Brookwood Medical Center ,UREA NITROGEN 24HR URINE,$330.18 
BMC,Brookwood Medical Center ,URIC ACID BLOOD,$387.60 
BMC,Brookwood Medical Center ,VALPROIC ACID TOTAL,$271.14 
BMC,Brookwood Medical Center ,CA15-3,$254.80 
BMC,Brookwood Medical Center ,BLEEDING TIME TEMPLATE,"$2,630.99 "
BMC,Brookwood Medical Center ,DIFF MANUAL,$102.97 
BMC,Brookwood Medical Center ,BLD SMR EXAM W/O DIFF,$71.35 
BMC,Brookwood Medical Center ,EOSOINOPHIL COUNT MANUAL,$278.80 
BMC,Brookwood Medical Center ,WBC AUTO,$140.29 
BMC,Brookwood Medical Center ,HEMATOCRIT AUTOMATED,$121.34 
BMC,Brookwood Medical Center ,BLOOD HEMOGLBN,$188.51 
BMC,Brookwood Medical Center ,CBC/PLT/AUTO DIFF (5),$857.26 
BMC,Brookwood Medical Center ,RETICULOCYTE COUNT MAN,$99.53 
BMC,Brookwood Medical Center ,RETIC COUNT FLOW CYTO,$85.17 
BMC,Brookwood Medical Center ,MICROHEMATOCRIT SPUN,$117.69 
BMC,Brookwood Medical Center ,CLOT FACTOR II PRTHRMBN,$708.67 
BMC,Brookwood Medical Center ,PROTEIN C RESIST,$515.81 
BMC,Brookwood Medical Center ,COAGULATION TIME ACTIVTD,$262.32 
BMC,Brookwood Medical Center ,FDP D-DIMER QNT,$456.27 
BMC,Brookwood Medical Center ,FDP/FSP AGGLUTNATN SLIDE,$409.94 
BMC,Brookwood Medical Center ,FIBRINOGEN ACTIVITY,$406.54 
BMC,Brookwood Medical Center ,HMOGLBN FETAL(KLEIHAUER),$710.35 
BMC,Brookwood Medical Center ,PLT FUNCTION TST,"$1,315.62 "
BMC,Brookwood Medical Center ,PLT AGG EA AGENT,$202.79 
BMC,Brookwood Medical Center ,PLATELET COUNT (MAN),$232.25 
BMC,Brookwood Medical Center ,PLATELET COUNT (AUTO),$84.32 
BMC,Brookwood Medical Center ,PROTHROMBIN TIME,$152.54 
BMC,Brookwood Medical Center ,RUSSL VIPR VEN TIME(DIL),$323.81 
BMC,Brookwood Medical Center ,SEDIMENTN RATE-NON-AUTO,$270.83 
BMC,Brookwood Medical Center ,THROMBIN TIME PLASMA,$252.15 
BMC,Brookwood Medical Center ,PTT,$245.39 
BMC,Brookwood Medical Center ,PTT SUB EA FRACTION,$142.75 
BMC,Brookwood Medical Center ,HETEROPHILE AB SCREEN,$452.81 
BMC,Brookwood Medical Center ,ANTIBDY IDENT RBC EA PNL,$178.67 
BMC,Brookwood Medical Center ,COOMBS DIRECT,$386.18 
BMC,Brookwood Medical Center ,COOMBS INDIRECT,$494.57 
BMC,Brookwood Medical Center ,BLD TYPE ABO ONLY,$256.13 
BMC,Brookwood Medical Center ,BLD TYPE RHO(D)ONLY,$258.79 
BMC,Brookwood Medical Center ,BLD TYPE RH PHENOTYP CMP,$199.69 
BMC,Brookwood Medical Center ,COMP TST EA UT SPIN TECH,$508.10 
BMC,Brookwood Medical Center ,COMP TST EA UT INCUB TCH,$129.24 
BMC,Brookwood Medical Center ,COMP TST EA UT AHG TECH,$178.84 
BMC,Brookwood Medical Center ,BENZODIAZEPINES QL,$174.82 
BMC,Brookwood Medical Center ,COMPLEMENT C4,$521.54 
BMC,Brookwood Medical Center ,T CELLS T4/T8 INC RATIO,$426.00 
BMC,Brookwood Medical Center ,STREP GRP B LATEX SCRN,$451.22 
BMC,Brookwood Medical Center ,CRYPTOCOCCUS AG CSF,$299.55 
BMC,Brookwood Medical Center ,STREP A AG MULT STEP,$178.09 
BMC,Brookwood Medical Center ,VDRL/RPR QUAL,$268.06 
BMC,Brookwood Medical Center ,VDRL/RPR QUAN,$180.40 
BMC,Brookwood Medical Center ,AG SCRN RGNT EA ANTIGEN,$74.94 
BMC,Brookwood Medical Center ,CULTURE SPUTUM,$217.34 
BMC,Brookwood Medical Center ,CULTURE GENITAL,$185.98 
BMC,Brookwood Medical Center ,CULTURE RESPIRATORY,$261.67 
BMC,Brookwood Medical Center ,CULT BLOOD AERO/ANAERO,$289.28 
BMC,Brookwood Medical Center ,CULT THROAT/NOSE,$195.28 
BMC,Brookwood Medical Center ,CULTURE BETA STREP GR B,$153.81 
BMC,Brookwood Medical Center ,CULTURE VRE SCREEN,$153.81 
BMC,Brookwood Medical Center ,CULTURE STOOL,$188.51 
BMC,Brookwood Medical Center ,CULTURE YERSINIA,$107.57 
BMC,Brookwood Medical Center ,CULTURE OTHER SOURCE,$185.98 
BMC,Brookwood Medical Center ,CULTURE ANAEROBIC ISOL,$391.86 
BMC,Brookwood Medical Center ,CLOSTRIDIUM DIFF TOXIN,$443.56 
BMC,Brookwood Medical Center ,CULTURE CSF,$239.45 
BMC,Brookwood Medical Center ,CULTURE URINE IDENT,$114.09 
BMC,Brookwood Medical Center ,CULT H.PYLORI SCREEN,$141.95 
BMC,Brookwood Medical Center ,CULTURE FUNGI OTHER,$235.70 
BMC,Brookwood Medical Center ,CULTURE MYCOPLASMA ANY,$216.32 
BMC,Brookwood Medical Center ,CULTURE AFB,$203.27 
BMC,Brookwood Medical Center ,CULTURE WOUND/ABCESS,$237.13 
BMC,Brookwood Medical Center ,CULTURE GC,$131.61 
BMC,Brookwood Medical Center ,SENSITV 12 DISKS OR LESS,$114.24 
BMC,Brookwood Medical Center ,SENSITVTY MIC,$152.65 
BMC,Brookwood Medical Center ,ACID FAST STAIN SMEAR,$134.34 
BMC,Brookwood Medical Center ,FECAL LEUKOCYTE TEST,$83.28 
BMC,Brookwood Medical Center ,GRAM STAIN SMEAR,$224.29 
BMC,Brookwood Medical Center ,WET MOUNT W/SMPL STAIN,$114.91 
BMC,Brookwood Medical Center ,INDIA INK PREP SMEAR,$112.81 
BMC,Brookwood Medical Center ,SPECIAL STAIN CRYPTO,$131.16 
BMC,Brookwood Medical Center ,FUNGUS STAIN,$86.72 
BMC,Brookwood Medical Center ,TROPONIN - I,$644.60 
BMC,Brookwood Medical Center ,HSV CUL W/ID NON IMMUNO,$252.78 
BMC,Brookwood Medical Center ,GIARDIA ANTIGEN QUAL,$129.45 
BMC,Brookwood Medical Center ,INFLUENZA A AG,$193.88 
BMC,Brookwood Medical Center ,INFLUENZA 1ST 2 TYPE/SUB,$238.50 
BMC,Brookwood Medical Center ,STAPH METHICILLIN RESIST,$483.25 
BMC,Brookwood Medical Center ,INFLUENZA A DIRECT,$220.31 
BMC,Brookwood Medical Center ,INFLUENZA B DIRECT,$220.31 
BMC,Brookwood Medical Center ,NOROVIRUS PCR,$734.33 
BMC,Brookwood Medical Center ,HIV-1/HIV-2 SCREEN,$208.50 
BMC,Brookwood Medical Center ,CULTURE AEROBIC DEF ID,"$1,276.78 "
BMC,Brookwood Medical Center ,C DIFF TOXIN AMP PROBE,$261.72 
BMC,Brookwood Medical Center ,RAST EACH ALLERGEN,$29.20 
BMC,Brookwood Medical Center ,CELL COUNT MISC BODY FLD,$333.86 
BMC,Brookwood Medical Center ,CELL COUNT MISC W/DIFF,$179.32 
BMC,Brookwood Medical Center ,NASAL SMEAR EOSINOPHILES,$261.45 
BMC,Brookwood Medical Center ,STOOL PH,$83.61 
BMC,Brookwood Medical Center ,TISS CULT INOC/OBSERV,$341.06 
BMC,Brookwood Medical Center ,CRYST ID BODY FLD EX URN,$214.43 
BMC,Brookwood Medical Center ,RBC ANTIBODY ELUTION HEAT,$566.95 
BMC,Brookwood Medical Center ,TRANSAMINASE-SGPT (ALT),$88.89 
BMC,Brookwood Medical Center ,HBS ANTIGEN,$130.21 
BMC,Brookwood Medical Center ,HEPATITIS C ANTIBODY,$179.04 
BMC,Brookwood Medical Center ,ELECTROLYTE PANEL,$467.14 
BMC,Brookwood Medical Center ,BASIC METABOLIC PANEL,$779.02 
BMC,Brookwood Medical Center ,UA AUTO W/MICRO,$104.84 
BMC,Brookwood Medical Center ,URINE PREG TEST QUAL,$131.38 
BMC,Brookwood Medical Center ,CK MB FRACTION,$351.68 
BMC,Brookwood Medical Center ,CREATININE BLOOD,$131.38 
BMC,Brookwood Medical Center ,GLUCOSE EXCEPT URINE,$131.38 
BMC,Brookwood Medical Center ,BLD UREA NITROGEN QUAN,$131.38 
BMC,Brookwood Medical Center ,BASIC METABOL PN ION CA,$158.98 
BMC,Brookwood Medical Center ,URINALYSIS W/O MICROSCPY,$44.36 
BMC,Brookwood Medical Center ,GLUCOSE BLD BY MONIT DEV,$146.48 
BMC,Brookwood Medical Center ,GONADTOPN CHRONC(HCG)QL,$339.82 
BMC,Brookwood Medical Center ,PH BODY FLUID EXCEPT BLD,$78.88 
BMC,Brookwood Medical Center ,POTASSIUM SERUM,$73.11 
BMC,Brookwood Medical Center ,SODIUM BLOOD,$76.77 
BMC,Brookwood Medical Center ,HEMATOCRIT AUTOMATED,$52.68 
BMC,Brookwood Medical Center ,PROTHROMBIN TIME,$86.30 
BMC,Brookwood Medical Center ,HIV ANTIBODY,$117.69 
BMC,Brookwood Medical Center ,SPEC HANDLING-RESEARCH,$116.79 
BMC,Brookwood Medical Center ,SPEC PROCESSING,$117.33 
BMC,Brookwood Medical Center ,NEWBRN SPEC MAILED,$426.28 
BMC,Brookwood Medical Center ,POOLING CRYO CONC,$149.97 
BMC,Brookwood Medical Center ,BLD PLATELET APHERESIS,"$4,099.38 "
BMC,Brookwood Medical Center ,BLOOD PRODUCT IRRA EA,$143.32 
BMC,Brookwood Medical Center ,CAP BLD COLL,$136.70 
BMC,Brookwood Medical Center ,AUTOLOGOUS BLOOD C/P/S,$890.47 
BMC,Brookwood Medical Center ,FLOW CYTO CEL FIRST MRKR,$78.35 
BMC,Brookwood Medical Center ,FLOW EA ADD MARKER,$78.35 
BMC,Brookwood Medical Center ,INSITU 1ST PRB CMPT ASSI,"$2,437.51 "
BMC,Brookwood Medical Center ,TUMOR IMM PER SPEC MAN,$170.34 
BMC,Brookwood Medical Center ,PROSTATE NEEDLE BX,"$1,863.34 "
BMC,Brookwood Medical Center ,BCR/ABL1 MAJOR BREAKPNT,"$2,380.08 "
BMC,Brookwood Medical Center ,BCR/ABL 1 MINOR BREAKPNT,"$2,380.08 "
BMC,Brookwood Medical Center ,EGFR COMMON VARIANTS,"$4,151.94 "
BMC,Brookwood Medical Center ,IGH GENE ANLS AMP METHOD,"$4,621.11 "
BMC,Brookwood Medical Center ,IGK GENE REARRANGE ANLS,"$4,621.11 "
BMC,Brookwood Medical Center ,JAK2 VARIANT,"$1,963.54 "
BMC,Brookwood Medical Center ,T CELL AG RECEPTOR GAMMA,"$3,199.23 "
BMC,Brookwood Medical Center ,MOLECULAR PATH LEVEL 4,"$2,299.54 "
BMC,Brookwood Medical Center ,CYTO SMR ASCITIC FLUID,$84.04 
BMC,Brookwood Medical Center ,CYTO SMR BRONCH FLUIDS,$84.04 
BMC,Brookwood Medical Center ,CYTO SMR BRONCH WASHING,$93.53 
BMC,Brookwood Medical Center ,CYTO SMR BRONCH BRUSHING,$98.21 
BMC,Brookwood Medical Center ,CYTO SMR CEREBROSPNL FLD,$98.21 
BMC,Brookwood Medical Center ,CYTO SMR PLEURAL FLUID,$98.21 
BMC,Brookwood Medical Center ,CYTO SMR SPUTUM,$98.21 
BMC,Brookwood Medical Center ,CYTO SMR SYNOVIAL FLUID,$98.21 
BMC,Brookwood Medical Center ,CHRMSM TISS AMN FLD/CV,"$2,433.38 "
BMC,Brookwood Medical Center ,TISSUE CULT F/BN MARROW,"$2,433.38 "
BMC,Brookwood Medical Center ,IN SITU EA PRB PER SPEC,$463.36 
BMC,Brookwood Medical Center ,SURGICAL PATH LEVEL IV,$170.34 
BMC,Brookwood Medical Center ,CYTOPATH WASH/BRUSH/SM,$93.53 
BMC,Brookwood Medical Center ,CYTOPTH CELL ENHANCE TEC,$181.69 
BMC,Brookwood Medical Center ,CYTO UA 3-5 PRB EA SPEC,"$1,105.55 "
BMC,Brookwood Medical Center ,CYTO UA 3-5 PB CMPT ASST,"$1,473.35 "
BMC,Brookwood Medical Center ,TC CYTO ANY SYSTM PHY IN,$116.77 
BMC,Brookwood Medical Center ,CYTO CONSLT INITIAL SITE,"$1,770.96 "
BMC,Brookwood Medical Center ,FNA INTRP/REPRT,$170.34 
BMC,Brookwood Medical Center ,FNA ADEQUACY FIRST EVAL,$239.07 
BMC,Brookwood Medical Center ,PAP THINLAYER MAN REVIEW,$198.68 
BMC,Brookwood Medical Center ,FNA ADEQ EA ADD EVAL,$170.07 
BMC,Brookwood Medical Center ,FLOW INTER 16+ MARKERS,$608.31 
BMC,Brookwood Medical Center ,CHRM ANAL 15-20 CELL W/B,"$2,708.35 "
BMC,Brookwood Medical Center ,CHRM ANAL 20-25 CELLS,"$1,216.69 "
BMC,Brookwood Medical Center ,CHROMO ADD KARYOTYPES EA,$253.90 
BMC,Brookwood Medical Center ,GROSS EXAM ONLY,$51.10 
BMC,Brookwood Medical Center ,SURGICAL PATH LEVEL II,$78.35 
BMC,Brookwood Medical Center ,SURGICAL PATH LEVEL V,$333.58 
BMC,Brookwood Medical Center ,SURGICAL PATH LEVEL VI,$267.13 
BMC,Brookwood Medical Center ,DECALCIFICATION,$51.10 
BMC,Brookwood Medical Center ,SPEC STAINS GROUP I,$109.02 
BMC,Brookwood Medical Center ,SPEC STAINS GROUP II,$109.02 
BMC,Brookwood Medical Center ,IMMUNCYT 1ST AB PER SPEC,$170.34 
BMC,Brookwood Medical Center ,CONSULT/SURGERY,$181.90 
BMC,Brookwood Medical Center ,CONSULT/FROZEN SEC,$170.34 
BMC,Brookwood Medical Center ,CONSULT/FROZEN ADD,$59.05 
BMC,Brookwood Medical Center ,EGRF 1ST AB PER SPEC,$170.34 
BMC,Brookwood Medical Center ,IMMCYT MLTIPLEX AB STAIN,$839.76 
BMC,Brookwood Medical Center ,INSITU 1ST PRB MANUAL,"$1,052.90 "
BMC,Brookwood Medical Center ,IMMUNOCYTO EA ADD AB STN,$170.34 
BMC,Brookwood Medical Center ,INSITU EA MULTIPLEX STN,$326.69 
BMC,Brookwood Medical Center ,INSIT MLTIPLX STAIN CMPT,$839.76 
BMC,Brookwood Medical Center ,INSITU EA ADD SNGL PROBE,$714.93 
BMC,Brookwood Medical Center ,SURGICAL PATH III,$170.34 
BMC,Brookwood Medical Center ,EA MLTPLX STAIN MANUAL,$993.30 
BMC,Brookwood Medical Center ,BLD RC PACKED,$636.22 
BMC,Brookwood Medical Center ,BLOOD RC LEUKOCYTE POOR,$891.84 
BMC,Brookwood Medical Center ,BLD PLASMA FROZEN,$406.75 
BMC,Brookwood Medical Center ,BLD PLT PHER LEUKO REDUC,"$2,902.93 "
BMC,Brookwood Medical Center ,BLD PLATELET PHERESIS,"$3,397.16 "
BMC,Brookwood Medical Center ,BLD DEGLYCEROLIZED RBC,"$2,955.34 "
BMC,Brookwood Medical Center ,BLD IRRAD RBC,"$1,094.75 "
BMC,Brookwood Medical Center ,BLOOD CRYOPRECIPITATE,$319.96 
BMC,Brookwood Medical Center ,PLASMA LIQUID,$349.65 
BMC,Brookwood Medical Center ,PLASMAPHERESIS THERAPTC,"$5,423.30 "
BMC,Brookwood Medical Center ,PLT PHER LEUKORED IRRAD,"$3,473.31 "
BMC,Brookwood Medical Center ,RBC LEUKORED IRRAD,"$1,331.40 "
BMC,Brookwood Medical Center ,SIGNAL AVERAGED EKG,$655.59 
BMC,Brookwood Medical Center ,TILT TABLE SCAN PROC,"$3,195.04 "
BMC,Brookwood Medical Center ,TILT TABLE W/PHARM,"$3,956.13 "
BMC,Brookwood Medical Center ,EKG TRACE ONLY,$624.37 
BMC,Brookwood Medical Center ,CARDIO STRESS TRACE ONLY,"$1,123.22 "
BMC,Brookwood Medical Center ,RHYTHM EKG,$468.24 
BMC,Brookwood Medical Center ,TRNSTHOR 2D ECHO CMPLET,"$2,212.81 "
BMC,Brookwood Medical Center ,EKG MNTR UP TO 48 HRS,$387.23 
BMC,Brookwood Medical Center ,EKG MNTR SCN W/RPT 48 HR,$387.23 
BMC,Brookwood Medical Center ,CONVERSION ARRHYTHMIA,"$1,239.83 "
BMC,Brookwood Medical Center ,ECHO2D SPECTR/COLOR FLO,"$2,931.71 "
BMC,Brookwood Medical Center ,ECHO IMAG ACQ/INTRP&REPT,$387.48 
BMC,Brookwood Medical Center ,DOPPLER ECHO PULSE/CONT,$895.34 
BMC,Brookwood Medical Center ,DOPPLER ECHO COLOR FLOW,$650.39 
BMC,Brookwood Medical Center ,ECHOCARDIOGRAM EX STRESS,"$2,866.06 "
BMC,Brookwood Medical Center ,TRANSESOPHAGEAL ECHO,"$2,729.58 "
BMC,Brookwood Medical Center ,ECHO TRANSTHORACIC COMP,"$3,637.07 "
BMC,Brookwood Medical Center ,US XTR JOINT LMTD,$535.34 
BMC,Brookwood Medical Center ,PL/VERT/THORAC STNT INIT,"$12,868.03 "
BMC,Brookwood Medical Center ,ATHERECT RENAL OPEN PERC,"$50,161.02 "
BMC,Brookwood Medical Center ,ATHERECT VISC OPEN PERC,"$18,758.43 "
BMC,Brookwood Medical Center ,ATHERCT ILIAC OPEN PERC,"$14,936.41 "
BMC,Brookwood Medical Center ,ATHERECT BRACH OPEN PERC,"$51,566.91 "
BMC,Brookwood Medical Center ,REVASC ILIAC INITIAL,"$6,573.84 "
BMC,Brookwood Medical Center ,REVASC ILIAC ADD ON,"$22,695.60 "
BMC,Brookwood Medical Center ,REVASC ILIAC W/STENT,"$22,695.60 "
BMC,Brookwood Medical Center ,REVASC ILI W/STENT ADD/O,"$24,129.01 "
BMC,Brookwood Medical Center ,REVASC FEMPOP W/TLA,"$6,956.54 "
BMC,Brookwood Medical Center ,REVASC FEMPOP W/STENT,"$48,181.31 "
BMC,Brookwood Medical Center ,REVASC FEMPOP W/ATHER,"$6,956.54 "
BMC,Brookwood Medical Center ,REVASC FEMPOP STNT ATHER,"$93,456.36 "
BMC,Brookwood Medical Center ,REVASC TIBPER W/TLA,"$14,151.54 "
BMC,Brookwood Medical Center ,REVASC TIB PER ADD ON,"$22,695.60 "
BMC,Brookwood Medical Center ,REVASC TIBPER W/ATHER,"$14,519.15 "
BMC,Brookwood Medical Center ,REVASC TIB PER ATH ADD/O,"$51,072.19 "
BMC,Brookwood Medical Center ,REVASC TIBPER W/STENT,"$72,446.68 "
BMC,Brookwood Medical Center ,PLC VASC CLSURE DEVICE,$788.30 
BMC,Brookwood Medical Center ,ILIAC ART BI W CARD CTH,"$4,479.00 "
BMC,Brookwood Medical Center ,INSRT/RPL SQ DEFIB W/ELE,"$138,536.15 "
BMC,Brookwood Medical Center ,EP EVAL SQ IMPLT DEFIB,"$1,538.95 "
BMC,Brookwood Medical Center ,PERC T-CATH MTRL VLV RPR,"$38,414.19 "
BMC,Brookwood Medical Center ,T-CATH MTRL VLV RPR ADDL,$426.79 
BMC,Brookwood Medical Center ,EVAL PPM LDLESS SYS,$187.72 
BMC,Brookwood Medical Center ,INS/RPL PPM LDLESS VENT,"$79,286.78 "
BMC,Brookwood Medical Center ,REM PPM LDLES VENTR,"$11,942.72 "
BMC,Brookwood Medical Center ,INTEROG/LDLES PPM SYS,$187.72 
BMC,Brookwood Medical Center ,PERC VALVULOPLSTY AORTIC,"$22,478.48 "
BMC,Brookwood Medical Center ,EP CARDIAC MAPPING,"$2,173.94 "
BMC,Brookwood Medical Center ,COMP EP EVAL/LA FRM CS R,"$42,315.44 "
BMC,Brookwood Medical Center ,COMP EP EVAL/LV RECORD,"$28,769.80 "
BMC,Brookwood Medical Center ,COMP EP W/O INDUC/ARRYTH,"$15,104.73 "
BMC,Brookwood Medical Center ,EP COMP STUDY W/INDUCTN,"$12,218.79 "
BMC,Brookwood Medical Center ,EP DRUG FOLLOW-UP STUDY,"$7,334.68 "
BMC,Brookwood Medical Center ,EP POST DRUG INFUSION,"$3,312.61 "
BMC,Brookwood Medical Center ,EP TEST AICD LEAD & GEN,"$10,721.72 "
BMC,Brookwood Medical Center ,EP EVAL AICD LEADS INIT,"$10,006.71 "
BMC,Brookwood Medical Center ,EP EVAL AICD SUBSEQ,"$5,986.92 "
BMC,Brookwood Medical Center ,ABLATION-AV NODE,"$12,783.53 "
BMC,Brookwood Medical Center ,BRONCHOSCOPY DIAGNOSTIC,"$2,405.19 "
BMC,Brookwood Medical Center ,CARDIOVERSION ELEC,"$1,169.65 "
BMC,Brookwood Medical Center ,TRANSESOPHAGEAL ECHO,"$2,839.02 "
BMC,Brookwood Medical Center ,TILT TABLE EVAL,"$3,956.13 "
BMC,Brookwood Medical Center ,PTA INTRACRANIAL,"$21,597.45 "
BMC,Brookwood Medical Center ,PTA INTRACRANIAL W/STENT,"$10,047.57 "
BMC,Brookwood Medical Center ,INTRACRAN ADM THERA AGNT,"$8,645.81 "
BMC,Brookwood Medical Center ,REM PCMKR TRAN ELCT DUAL,"$7,331.27 "
BMC,Brookwood Medical Center ,REM PCMKR PULS GEN ONLY,"$7,771.15 "
BMC,Brookwood Medical Center ,INS/PMGEN W/EXISDUALLDS,"$13,609.86 "
BMC,Brookwood Medical Center ,INSRT TRAN ELCTRD DUAL,"$13,145.42 "
BMC,Brookwood Medical Center ,INSRT TRAN ELCTRD SNGL,"$1,176.46 "
BMC,Brookwood Medical Center ,REM TRANSV PM ELCTD SNGL,"$7,331.27 "
BMC,Brookwood Medical Center ,COR ANGPLSTY INIT,"$20,729.02 "
BMC,Brookwood Medical Center ,IVUS CORONARY INIT VESSL,"$4,816.59 "
BMC,Brookwood Medical Center ,COR ANGPLSTY ADD,"$20,729.02 "
BMC,Brookwood Medical Center ,IVUS CORONARY EA ADD,"$4,580.00 "
BMC,Brookwood Medical Center ,COR ATHERECT APLAS INIT,"$39,526.19 "
BMC,Brookwood Medical Center ,COR STNT ANGIO INIT,"$31,484.39 "
BMC,Brookwood Medical Center ,COR STNT ANGIO ADD,"$33,373.45 "
BMC,Brookwood Medical Center ,COR ATHER STNT APLST INI,"$33,373.45 "
BMC,Brookwood Medical Center ,REVAS PERC TRANS SGL VES,"$33,058.61 "
BMC,Brookwood Medical Center ,REVAS PERC TRANS TOT OCC,"$31,484.39 "
BMC,Brookwood Medical Center ,REVAS PERC TRANS OCC ADD,"$33,373.45 "
BMC,Brookwood Medical Center ,TEMP TRANSCUTNEOUS PACNG,"$1,470.51 "
BMC,Brookwood Medical Center ,CIRC ASSIST INT,"$1,083.46 "
BMC,Brookwood Medical Center ,PERC CORON THROMBECT,"$2,238.22 "
BMC,Brookwood Medical Center ,COR THROMBLYS-INTRA COR,$861.85 
BMC,Brookwood Medical Center ,COR THROMBLYS-VEN INFSN,"$1,222.05 "
BMC,Brookwood Medical Center ,PM PERIPROC EVAL/PRGRAM,$326.72 
BMC,Brookwood Medical Center ,VALVULOPLASTY PULM,"$46,214.98 "
BMC,Brookwood Medical Center ,PERICARDIOCENTESIS INIT,"$3,752.52 "
BMC,Brookwood Medical Center ,INS/RPL PM W/TRNSV LD AT,"$2,422.18 "
BMC,Brookwood Medical Center ,INS/RPL PM W/TRNSV LD VE,"$5,040.82 "
BMC,Brookwood Medical Center ,INS/RPL PMW/TRNSV LD A-V,"$6,327.87 "
BMC,Brookwood Medical Center ,INS/RPL TEMP LEADS DUAL,"$34,968.80 "
BMC,Brookwood Medical Center ,INS/PM GEN W/EXIST LD,"$2,104.22 "
BMC,Brookwood Medical Center ,UPGRADE TO DUAL CHAMBER,"$14,228.07 "
BMC,Brookwood Medical Center ,REPS TRNSV LD RT ATR/VNT,"$9,400.28 "
BMC,Brookwood Medical Center ,INSRT PULSE GEN MULT LDS,"$43,215.59 "
BMC,Brookwood Medical Center ,P/M AICD ELECTRD RPR,"$11,830.42 "
BMC,Brookwood Medical Center ,INSRT LD VEN LTVENT PREV,"$67,011.47 "
BMC,Brookwood Medical Center ,REVSN/RELOC PM SKN POCKT,"$6,602.92 "
BMC,Brookwood Medical Center ,RELOCATE SKIN PKT AICD,"$6,602.92 "
BMC,Brookwood Medical Center ,P/M AICD ELECT REPR LDS,"$13,494.70 "
BMC,Brookwood Medical Center ,INS LV LD W/PM OR AICD,"$9,632.94 "
BMC,Brookwood Medical Center ,REPS PREV LD VEN LTVENT,"$9,363.55 "
BMC,Brookwood Medical Center ,REM/REPL PM GEN SGL LD,"$37,171.92 "
BMC,Brookwood Medical Center ,REM/REPL PM GEN DUAL LD,"$40,769.42 "
BMC,Brookwood Medical Center ,REM/REPL PM MULT LDS,"$40,769.42 "
BMC,Brookwood Medical Center ,INS AICD W/DUAL LDS,"$142,845.41 "
BMC,Brookwood Medical Center ,INS AICD W/MULTI LDS,"$134,759.82 "
BMC,Brookwood Medical Center ,INSRT AICD W/EXIS LD,"$5,934.28 "
BMC,Brookwood Medical Center ,REM AICD PULS GEN,"$7,697.83 "
BMC,Brookwood Medical Center ,REM AICD LDS TRANSVEN,"$10,714.37 "
BMC,Brookwood Medical Center ,INSRT/RPLC AICD & LDS,"$13,145.42 "
BMC,Brookwood Medical Center ,REM/REPL AICD SINGL LD,"$141,497.81 "
BMC,Brookwood Medical Center ,IMPL PT ACTIV CARD RCDR,"$6,327.87 "
BMC,Brookwood Medical Center ,REMV PT ACTIV CARD RCDR,"$6,327.87 "
BMC,Brookwood Medical Center ,PM SNGL CHMB EVAL W PROG,$252.89 
BMC,Brookwood Medical Center ,PM DUAL CHMB EVAL W PROG,$343.04 
BMC,Brookwood Medical Center ,ICD DUAL CHMB EVAL W PRG,$340.05 
BMC,Brookwood Medical Center ,IMP LOOP RCDR EVAL W PRG,$182.83 
BMC,Brookwood Medical Center ,ICD PERIPROC EVAL/PRGRM,$417.09 
BMC,Brookwood Medical Center ,PM EVAL IN PERSON NO PRG,$363.62 
BMC,Brookwood Medical Center ,ICD EVAL IN PERSN NO PRG,$422.03 
BMC,Brookwood Medical Center ,TAVR PERC FEM,"$43,763.00 "
BMC,Brookwood Medical Center ,CATH RIGHT HEART,"$12,711.26 "
BMC,Brookwood Medical Center ,CATH LT HRT W/LTVENT,"$15,338.21 "
BMC,Brookwood Medical Center ,CATH R&L HRT W/VENTRICLG,"$20,991.10 "
BMC,Brookwood Medical Center ,CATH CORONARY ARTERY S&I,"$10,272.42 "
BMC,Brookwood Medical Center ,CATH COR ART/GRFT S&I,"$17,737.68 "
BMC,Brookwood Medical Center ,CATH R HRT COR ART ANG,"$26,952.88 "
BMC,Brookwood Medical Center ,CATH R HRT ART/GRFT ANGI,"$28,010.09 "
BMC,Brookwood Medical Center ,CATH L HRT ARTERY/VENTR,"$19,809.77 "
BMC,Brookwood Medical Center ,CATH L HRT ART/GRFT,"$20,900.35 "
BMC,Brookwood Medical Center ,CATH R&L HRT ART/VENT,"$27,398.02 "
BMC,Brookwood Medical Center ,CATH R&L HRT AR/VNT BPGF,"$28,455.24 "
BMC,Brookwood Medical Center ,PHARM AGENT EVAL ADD ON,"$1,625.17 "
BMC,Brookwood Medical Center ,CATH LT HRT/TRSEPTPUNCT,"$9,661.47 "
BMC,Brookwood Medical Center ,ENDOMYOCARDIAL BIOPSY,"$8,420.12 "
BMC,Brookwood Medical Center ,CATH RT HRT CNGTL ANOM,"$14,674.95 "
BMC,Brookwood Medical Center ,INSERT SWANGANZ CATHETER,"$1,229.22 "
BMC,Brookwood Medical Center ,CATH RT HRT/CONG TRNS LT,"$13,844.29 "
BMC,Brookwood Medical Center ,ANGIO ADD VESSEL COMP,"$1,662.32 "
BMC,Brookwood Medical Center ,CATH ATRIAL PACING,"$2,053.83 "
BMC,Brookwood Medical Center ,CATH POST ERGOTR STDY,"$1,235.43 "
