11090780,ED INFUSION IV THERAPY-1ST HR,$303.00,
11090781,ED INFUSION IV THERAPY-EA ADD’L HR,$67.00,
11090782,"ED INJ,IM THERAPEUTIC",$74.00,
11090783,ED INJ INTRA-ARTERIAL,$186.00,
11090784,"ED INJ,INTRA PUSH IV",$429.00,
11090788,"ED INJ, IM",$159.00,
11091105,ED NG TUBE LAVAGE ASPIRATION,$303.00,
11092950,ED CPR,$489.00,
11092953,ED TRANSCUTANEOUS PACING,$489.00,
11092960,ED ELECTIVE CARDIOVERSION,"$1,016.00",
11092977,ED VASC THROMB BY IV INFUSION,$465.00,
11093042,ED DIAG RYTHM STRIP INTERP W REPO,$28.00,
11093224,ED EXT RYTHM STRIP SCANNIN INTERP W,$292.00,
11094660,***CPAP SETUP,$348.00,
11094760,ED DIAG PULSE OXIMETRY,$13.00,
11094761,ED DIAG PULSE OX MULTIPLE,$21.00,
11096361,"ED INTRAVENOUS INFUSION,HYDRATION +H",$39.00,
11096366,ED EA ADD’L HOUR/INTRA VENOUS,$55.00,
11096372,"ED THERAP, PROHYL OR DIAG INJECTION",$57.00,
11096374,"ED INTRAVENOUS PUSH, SINGLE/INITIAL",$429.00,
11096375,"ED INJ, ADD’L NEW SUBSTA  INTRA PUSH",$83.00,
11096376,"ED INJ, ADD’L  SAME INTRA PUSH IV",$80.00,
11096379,"ED INJ,unlisted introv inj or infusi",$80.00,
11096523,ED IRRIGATION/IMPLANTED VENOUS ACCES,$121.00,
11097597,"ED DEBRIDEMENT, waterjet, AREA >20sq","$1,096.00",
11097602,ED REMOVABLE DEVIATLIZED TISSUE FROM,$184.00,
11099175,ED IPECAC ADMINISTRATION,$192.00,
11099281,ER LEVEL 1-MINIMAL,$162.00,
11099282,ER LEVEL 2-ROUTINE,$297.00,
11099283,ER LEVEL 3-URGENT,$531.00,
11099284,ER LEVEL 4-COMPLEX,$885.00,
11099285,ER LEVEL 5-CRITICAL,"$1,317.00",
11099291,CRITICAL CARE FIRST HR,"$1,806.00",
11099292,CRITICAL CARE EA ADD’L 30MIN,$332.00,
11099760,ED INFUSION INTRAVENOUS THERAPY-1ST,$185.00,
11099761,ED INFUSION IV THERAPY ADD’L HR,$61.00,
11099767,ED INFUSION ADD’L SEQ INTRA THRPY-1S,$125.00,
11099768,ED INFUSION CONCURRENT THERAPY,$74.00,
11099775,ED INJ EA ADD’L DRUG INTRA 2,$83.00,
11112001,ED WND RP-SIMPLE-scal/arm/leg UP TO,$324.00,
11112002,ED WND RP-SIMPLE-scal/arm/lgs 2.6-7.,$324.00,
11112004,ED WND RP-SIMPLE-scal/ams/lgs 7.6-12,$324.00,
11112005,ED WND RP-SIMPLE-scal/ams/lgs 12.6-2,$324.00,
11112006,ED WND RP-SIMPLE-scal/arm/lgs 20.1-3,$324.00,
11112007,ED WND RP-SIMPLE-scal/arm/lgs >30 cm,$839.00,
11112031,ED WND PR-INTEMED-scal/arm/lgs EXT 2,$324.00,
11112032,ED WND PR-INTERMED-scal/arm/lgs 2.6-,$324.00,
11112034,ED WND RP-INTERMED-scal/arm/lgs 7.6-,$324.00,
11112035,ED WND RP-INTERMED-scal/arm/lgs 12.6,$720.00,
11112036,ED WND RP-INTERMED-scal/arm/lg 20.1-,$682.00,
11112037,ED WND RP-INTERMED-scal/arm/lgs >30,"$1,566.00",
11126641,ED CLD TREAT OF THUMB W/MANIP,"$1,576.00",
11126642,"ED ATTCH PDCL GRFT-EYE LDS,NOSE,ERS,10.","$3,521.00",
11216980,MINO SURG ER 1-60MIN,$779.00,
11216988,MINO SURG ER EA ADDL HR,$157.00,
11301869,DEFIBRILLATION (15 MIN),"$1,057.00",
11302123,ER LEVEL 1-MINIMAL,$162.00,
11302131,ER LEVEL 2-ROUTINE,$297.00,
11302149,ER LEVEL 3-URGENT,$531.00,
11302153,ER LEVEL 4-COMPLEX,$885.00,
11302156,ER LEVEL 5-CRITICAL,"$1,317.00",
11302159,TREAT RM ER 1-60MIN,$313.00,
11302160,CRITICAL CARE FIRST HR,"$1,806.00",
11302164,CONTINUED CARE EMER ROOM / HOUR,$364.00,
11302165,CRITICAL CARE EA ADD’L 30MIN,$332.00,
11302190,TREAT RM ER 1-60MIN,$313.00,
11302195,TREAT RM ER EA ADDL HR,$157.00,
11302196,REM OF EMBEDDED FB MOUTH VEST,$206.00,
11302200,CLSD TX DIST TIB FX WB WO/ANES W/MAN,"$2,466.00",
11302201,CLSD TX RAD/TIB SHFT FX W/O MANI,$445.00,
11302202,CLSD TX HUMERAL SHFT FX W/MANI,"$2,714.00",
11302203,DRAINAGE OF SCROTAL WALL ABSCESS,"$2,756.00",
13014060,"ATTCH PDCL GRFT-EYE LDS,NOSE,ERS,10.","$1,748.00",
13016020,BURNS/DRESS-SMALL 5%,$100.00,
15000000,"COBAN 4"" STER",$6.00,
15000001,AMBU BAG ADULT,$18.50,
15000002,URINARY EXTERNAL CATH,$8.00,
15000003,COVADERM 4X10,$5.00,
15000005,DUAL PORT PROTECTOR,$5.00,
15000006,NEEDLE GRIPPER,$37.00,
15000007,HUBER NEEDLE 22,$15.00,
15000009,UNI CATH,$5.00,
15000010,SUTURE 3113-81,$23.00,
15000012,POUCH SURFIT 12-12.5IN,$6.00,
15000013,POUCH SURFIT 11IN,$11.40,
15000014,NUSTOP CATHER DISPOSAL,$121.00,
15000015,DRAIN PENROSE 12X1,$5.00,
15000016,SHILEY TRACH TUBE 4,$236.00,
15000017,SHILEY TRACH TUBE 6,$216.00,
15000018,SHILEY TRACH TUBE 8,$402.00,
15000019,SHILEY TRACH TUBE 10,$133.00,
15000020,FILTERLINE SET ADLT/PEDI,$120.00,
15000021,TUBE SALEM SUMP 12FR,$12.00,
15000022,TRAUMA DRESSING 12X30,$5.00,
15000023,HEAD IMMOBILIZER STA-BLOCK,$23.00,
15000024,SUCTION CANISTER,$5.00,
15000025,ET TUBE SET 2.5,$12.00,
15000026,ET TUBE SET 3.0,$12.00,
15000027,ET TUBE SET 3.5,$12.00,
15000028,ET TUBE SET 5.0,$12.00,
15000029,ET TUBE SET 5.5,$12.00,
15000032,ET TUBE SET 7.0,$13.00,
15000033,ET TUBE SET 7.5,$13.00,
15000034,ET TUBE SET 8.5,$13.00,
15000035,ET TUBE SET 9.0,$13.00,
15000036,VENIGUARD DRESSING,$5.00,
15000037,ET TUBE SET 8.0,$13.00,
15000038,DRAIN EXPRESS,$183.00,
15000039,SHILEY 4CFS,$95.00,
15000040,DERMA GEL 4X4 WAFER,$10.00,
15000041,PEDIATRIC 2-LUMEN 4FR,$86.00,
15000042,DRESSING OPTIFOAM AG,$79.00,
15000049,DRESSING  MEPILEX,$17.00,
15000051,DRESSING WOUND VAC,$112.00,
15000052,CANISTER  WOUND VAC,$73.00,
15000061,STERI DRAPE,$5.00,
15000062,RUMAN 3 CM,$19.90,
15000063,RUMAN 4 CM,$55.00,
15000064,RUMAN 5.5 CM,$55.00,
15000065,ANTERIOR 4.5 CM,$101.00,
15000067,ANTERIOR 5.5 CM,$100.93,
15000068,G TUBE LOW PROFILE 20FR,$355.00,
15000069,G TUBE LOW PROFILE 24FR,$355.00,
15000071,CATH THORA 24FR,$35.00,
15000072,POUCH UROSTOMY,$14.00,
15000081,CATH TROCAR 12FR,$35.00,
15000086,INTRODUCER PEG 18 (KIT P E G ROSS),$383.00,
15000087,ET TUBE SET 6.5,$8.00,
15000104,MASK ADULT VENTI,$8.00,
15000122,DRESSING ADAPTIC 3X3,$5.00,
15000123,SLEEVE SCD LRG,$57.00,
15000124,BARD FILIFORM 4FR,$200.00,
15000125,BARD FILIFORM 10FR,$545.00,
15000126,BARD FILIFORM 12FR,$300.00,
15000127,BARD FILIFORM 14FR,$301.00,
15000128,BARD FILIFORM 16FR,$300.00,
15000129,BARD FILIFORM 18FR,$300.00,
15000130,DRESSING ADAPTIC 3X8,$5.00,
15000131,BARD FILIFORM 22FR,$545.00,
15000132,BARD FILIFORM 24FR,$545.00,
15000134,SLEEVE BARATRIC,$52.00,
15000136,AVITENE,$117.00,
15000138,SCD SLEEVE  CALF LRG,$80.00,
15000139,SCD SLEEVE  CALF MED,$80.00,
15000140,SCD SLEEVE LRG SINGLE,$30.00,
15000141,SLEEVE THIGH REGULAR SINGLE,$53.00,
15000144,BAG REPLACEMENT FOR DIGNISHIELD,$10.48,
15000145,DIGNISHIELD SYSTEM,"$1,281.00",
15000146,DRESSING AQUACEL AG,$52.00,
15000339,HIP ABDUCTION PILLOW,$42.00,
15000340,COLD THERAPY UNIT,$490.00,
15000341,COLD THERAPY BLANKET,$107.00,
15000342,DRESSING AQUACEL BURN,$95.00,
15000345,SPLINT WRIST/FOREARM,$64.00,
15000346,SPLINT FOAM MED,$64.00,
15000360,SUCTION SWABS,$5.00,
15000379,AL FING SPLINTS 1/2X9,$5.00,
15000380,AL FING SPLINTS 3/4X18,$5.00,
15000382,SUPPORTER-X-LG,$20.00,
15000388,LINER CANISTER 1500CC,$5.00,
15000389,DRESSING ALGINATE AG,$36.00,
15000391,DRESSING AQUACEL 4X4,$12.00,
15000392,DRESSING ACTICOAT MOISTURE CONTROL,$68.00,
15000393,INFANT CATH KIT,$5.00,
15000394,COLLAR ADJ ADULT,$31.00,
15000401,INST PACK DISP HEMO,$50.00,
15000450,HOSE KNEE-XLG,$7.00,
15000477,HOSE KNEE MED,$6.00,
15000478,HOSE KNEE-LRG,$7.50,
15000479,HOSE KNEE-SML,$6.00,
15000480,SHILEY TRACH 8 FEN,$126.00,
15000512,POWER LOC SAFETY INFUSION SET 20,$17.88,
15000514,LMA SIZE 1,$195.00,
15000515,LMA SIZE 5,$40.00,
15000516,LMA SIZE 3,$39.00,
15000517,LMA SIZE 4,$40.00,
15000520,TONSIL SPONGE,$20.00,
15000521,SUTURE AR-7200,$51.00,
15000522,SUTURE AR-7211,$142.00,
15000523,SUTURE J212H,$7.00,
15000525,COLLAR PEDI,$25.00,
15000526,WAFER SURFIT,$8.00,
15000527,POUCH ACTIVE,$6.00,
15000528,LMA SIZE 2,$43.00,
15000529,HOSE THIGH 2XL,$11.00,
15000530,HOSE THIGH 3XL,$11.00,
15000531,SUTURE AR-7220,$54.00,
15000532,GRAFT FLEXI,"$4,500.00",
15000533,IOBAN DRAPE,$31.00,
15000535,HUBER NEEDLE 22g,$15.00,
15000537,GLIDESCOPE MAC S4,$110.00,
15000538,GLIDESCOPE LoPro s3,$110.00,
15000539,GLIDESCOPE LoPro s4,$80.00,
15000540,GLIDESCOPE MAC S3,$110.00,
15000546,HOSE SOFT THIGH OT SILICONE,$131.00,
15000547,HOSE SOFT THIGH OT SILICONE,$131.00,
15000548,HOSE SOFT THIGH OT SILICONE,$131.00,
15000549,HOSE SOFT THIGH OT SILICONE,$131.00,
15000550,HOSE SOFT THIGH OT SILICONE,$131.00,
15000551,HOSE SOFT THIGH OT SHORT,$131.00,
15000552,HOSE SOFT THIGH OT SHORT,$131.00,
15000553,HOSE SOFT THIGH OT SHORT,$131.00,
15000554,HOSE SOFT THIGH OT SHORT,$131.00,
15000555,HOSE SOFT THIGH OT SHORT,$131.00,
15000558,LITTLE SUCKER DEVICE,$12.00,
15000559,URETHRAL CATH KIT,$6.00,
15000560,FOURFLEX BANDAGE SYSTEM,$37.00,
15000561,LMA SIZE 2.5,$43.00,
15000932,BETADINE SOLUTION 4OZ,$5.00,
15000940,SWABSTICK BETADINE,$5.00,
15001063,KNEE IMMO SML,$64.00,
15001095,URINE OUTPUT,$5.00,
15001229,TRAY BONE MARROW,$48.00,
15001430,CHEST DRAIN VALVE(HEIMLICK),$75.00,
15001468,CAUTERY PENCIL,$24.00,
15001469,MAMMATOME MULTI PROBE,$35.00,
15001470,MAMMATOME VACUUM CANISTER,$619.00,
15001471,MAMMATOME VACUUM TUBING,$619.00,
15001472,MAMMATOME SURGICAL TRAY,$619.00,
15001473,MAMMATOME MARKER CLIPS,$619.00,
15001474,MAMMATOME PROBE GUIDE,$619.00,
15001484,CATH FOLEY 12FR 30CC,$11.00,
15001518,CATH TROCAR 20FR,$34.00,
15001526,CATH TROCAR 28,$19.00,
15001542,CATHETER - MUSHROOM #24,$48.00,
15001559,CATHETER - MUSHROOM #26,$48.00,
15001564,CATHETER - RADIAL ARTERY 20G,$25.00,
15001591,CATHETER CVP KIT #16 - ARROW,$111.00,
15001617,COLLAR EXO-STATIC - SM,$70.00,
15001625,EXO-STATIC W/CHIN PIECE MED,$72.00,
15001630,CERV COLLAR 2.5X14 PEDIATRIC,$21.00,
15001631,CERV COLLAR 4X17,$11.00,
15001633,EXO-STATIC W/CHIN PEICE LRG/COLLAR E,$122.00,
15001658,CERIFORM COLLAR,$20.00,
15001716,CATH THORA 28FR,$19.00,
15001724,CATH THORA 32FR,$19.00,
15001726,CATH THORA 36FR,$22.00,
15001765,CATH-ARROW PERCUTANEOUS KIT #8,$98.00,
15001773,CATH SECURE,$9.00,
15001781,PERITONEAL DIALYSIS LAVAGE KIT (CATH,$165.00,
15001790,PARACENTISIS KIT,$171.00,
15001815,CATH COUDE 14FR,$23.00,
15001816,CATH COUDE 16FR,$23.00,
15001817,CATH COUDE 18FR,$23.00,
15001915,"COBAN 3"" STER",$5.00,
15002000,TIP-INTRO PNEUMOTHORAX SET W/HYDRO C,$446.00,
15002013,DRAINAGE CATH 8FR,$261.00,
15002021,TRU CORE BIOP INST,$102.00,
15002022,GUIDEWIRE 5FR,$102.00,
15002026,QUICK CORE NDLE,$100.00,
15002027,QUICK CORE NDLE 20G,$100.00,
15002029,JAB DUCT CANNULA,$74.00,
15002032,SPINAL NEEDLE 22G,$12.00,
15002037,RABINOV SET,$100.00,
15002038,QUICK CORE NDLE 18G,$149.00,
15002039,PNEUMO KIT 8FR,$26.00,
15002116,"ELASTOPLAST 4""",$9.00,
15002117,BILI BLANKET,$28.00,
15002134,ELECTRODES COMBO,$49.00,
15002157,BANDAGE KERLIX,$5.00,
15002173,"BANDAGE KLING 2""",$5.00,
15002181,"BANDAGE KLING 3""",$5.00,
15002272,STERI-STRIP 1/2X4,$5.00,
15002274,STERI-STRIP 1/4X4,$5.00,
15002298,BANDAGE UNNA BOOT,$15.00,
15002314,PACK COLD INSTANT,$5.00,
15002496,INTERLINK INJECTION SITE,$5.00,
15002539,STETHOSCOPE DISP,$6.00,
15002561,BONE MARROW NEEDLE 15G,$26.00,
15002649,DRESSING  DUODERM 4X4,$21.00,
15002650,DRESSING  DUODERM 4X4 THIN,$16.00,
15002656,DRESSING  MEPILEX AG BORDER 4X4,$30.00,
15002657,PAD IODOFLEX 5X5,$16.00,
15002728,KIT CATH N GLOVE,$5.00,
15002769,CATH SUCT 5FR,$5.00,
15002777,CATH SUCT 8F,$5.00,
15002785,CATH SUCT 10FR,$5.00,
15002793,CATH FOLEY 22FR 30CC,$11.00,
15002794,CATH SUCT 14FR,$5.00,
15002892,SUCT YANKAUER,$12.00,
15002934,CATHETER - TRACAR 10FR,$94.00,
15002975,TUBE FEEDING #5 - ENTRIFLEX 12FR 43,$5.00,
15002983,FEEDING TUBE #8,$71.00,
15002984,FEEDING TUBE #10,$23.00,
15002986,TUBE SALEM SUMP 16FR,$18.00,
15002994,TUBE SALEM SUMP 18FR,$29.00,
15003015,PAD ABD 5X9,$5.00,
15003023,PAD ABD 8X10,$5.00,
15003025,BED AERO-MAT SYSTEM,$78.00,
15003160,ET TUBE CUFFED 8.5MM,$12.00,
15003239,OWENS DRESSING,$32.00,
15003257,SIGMOIDOSCOPY SUCTION,$6.00,
15003265,SIGMOID SPECULUM,$6.00,
15003270,SPONGE GAUZE 4X4 STER,$5.00,
15003315,SKIN STAPLER 35W,$15.00,
15003316,CATH INTRAUTERINE,$74.00,
15003320,SKIN STAPLER 35R,$15.00,
15003322,DRESS TEGADERM 20cm X 30cm 1629W,$6.00,
15003323,URETHERAL FOLLOWER 10FR,$84.00,
15003325,URETHERAL FOLLOWER 12FR,$84.00,
15003326,URETHERAL FALLAWER 24FR,$102.00,
15003327,URETERAL FILIFORM 3FR,$50.00,
15003328,URETERAL FILIFORM 4FR,$63.00,
15003329,URETERAL FILIFORM 5FR,$66.00,
15003330,URETERAL FILIFORM 6FR,$50.00,
15003331,TRANSDUCER BELT,$5.00,
15003332,ENDOTRACHEAL TUBE 2 5 EA,$66.00,
15003334,URETERAL FOLLOWER 8FR,$104.00,
15003335,BLANKET PEDI,$35.00,
15003337,PAD TELFA 3X4 STER 7643,$5.00,
15003338,TELFA PAD 3X8,$5.00,
15003339,TELFA PAD 3X4 STER,$5.00,
15003340,ET TUBE CUFFED 3.0MM,$17.00,
15003342,HOT PACK,$5.00,
15003344,PERRI BOTTLES,$7.00,
15003346,ASPIRATOR MECONM,$19.00,
15003357,ET TUBE CUFFED 4.0MM,$11.00,
15003360,GAUZE VASELINE 1/2X72,$5.00,
15003361,GAUZE VASELINE 1X8,$5.00,
15003362,GAUZE VASELINE 3X9 STER,$5.00,
15003363,GAUZE VASELINE 3X18 STER,$5.00,
15003365,ET TUBE CUFFED 5.0MM,$12.00,
15003366,ET TUBE CUFFED 5.5MM,$13.00,
15003368,STOPCOCK 4-WAY,$5.00,
15003373,ET TUBE CUFFED 6.0MM,$14.00,
15003381,ET TUBE 6 5,$17.00,
15003399,ET TUBE CUFFED 7.0MM,$5.00,
15003407,ET TUBE CUFFED 7.5MM,$12.00,
15003415,ET TUBE CUFFED 8.0MM,$12.00,
15003431,ET TUBE 9 0,$16.00,
15003450,SWAPSTICK BENZOIN,$6.00,
15003467,G TUBE 18FR/FEEDING,$198.00,
15003471,SPONGE GAUZE 4X4 STER,$5.00,
15003505,SPLINT SHORT LEG MED,$53.00,
15003506,SPLINT SHORT LEG LRG,$53.00,
15003507,SPLINT ALUM SHORT LEG SM,$77.00,
15003509,SPLINT ALUM LONG LEG SML,$97.00,
15003521,SPLINT ALUM FULL LEG-MED,$116.00,
15003522,SPLINT ALUM FULL LEG-LRG,$60.00,
15003536,FEEDING TUBE 5,$41.00,
15003540,FRED ANTI-FOG KIT,$5.00,
15003554,STOMAHESIVE PASTE TUBE,$12.00,
15003555,EASI LAV CODE BLUE,$131.00,
15003562,WAFER SURFIT 4X4,$5.00,
15003563,EVACUATED CONTAINER 1000ML,$24.00,
15003570,WAFER SURFIT 5X5,$6.00,
15003571,ET TUBE CUFFED 6.5MM,$12.00,
15003574,LEVIN TUBE 18FR,$21.00,
15003575,LEVIN TUBE 12FR      ),$21.00,
15003576,LEVIN TUBE 16FR,$21.00,
15003577,LEVIN TUBE 14FR,$21.00,
15003585,LEG BAG,$8.00,
15003588,STOPCOCK,$5.00,
15003589,PUNCH BIOPSY 8MM,$5.00,
15003591,PUNCH BIOPSY 5MM,$4.00,
15003592,PUNCH BIOPSY 3.5MM,$9.00,
15003593,PUNCH BIOPSY 3MM,$11.00,
15003596,POUCH ACTIVE LIFE,$6.00,
15003601,DRAIN PENROSE 12X5/8,$6.00,
15003602,DRAIN PENROSE 12X1/2,$5.00,
15003603,DRAIN PENROSE 18X1/4,$5.00,
15003605,LEVIN TUBE 8FR,$5.00,
15003612,CATH SUCT 18FR,$5.00,
15003619,PLEURO-EVAC,$64.35,
15003621,PAD EYE,$5.00,
15003639,EYE IRRIG MORGAN FLOW LENS,$50.00,
15003647,EYE SHIELD ALUM FOX,$8.00,
15003653,POUCH SURFIT 2 1/2,$5.00,
15003654,EAR SURGICAL SPONGE (WICK),$6.00,
15003672,SHILEY 6CFS,$128.00,
15003673,SHILEY TRACH TUBE CUFFLESS 8CFS,$106.00,
15003674,SHILEY 6DCFN,$106.00,
15003677,SHILEY 8CFS,$93.00,
15003679,POUCH SURFIT 2 3/4,$5.00,
15003687,"POUCH SURFIT 4""",$5.00,
15003692,URIMETER 200ML,$14.00,
15003705,SURFIT POUCH 1 3/4,$5.00,
15003709,SUR-FIT FLEX TAN COLLAR 4X4 1 3/4,$6.00,
15003710,WAFER SURFIT 1 3/4,$6.00,
15003715,ANOSCOPE DISP,$5.00,
15003718,DRAIN UNIT W/BG BEL GUARD,$17.00,
15003729,"WAFER SURFIT 4""",$10.00,
15004021,HOSE THIGH LRG,$11.00,
15004022,HOSE THIGH MED,$11.00,
15004023,HOSE THIGH SML,$11.00,
15004024,HOSE THIGH XLRG,$11.00,
15004032,SUTURE 1665G,$9.00,
15004057,SUTURE 1667G,$10.00,
15004058,CATH FOLEY 8 FR,$18.00,
15004065,SUTURE 663G,$5.00,
15004066,CATHETER TRAY FOLEY BSD 14F,$91.00,
15004074,CATH FOLEY 12FR,$9.00,
15004075,CATH FOLEY 10FR,$18.00,
15004082,CATH FOLEY 14FR 30CC,$21.00,
15004083,CATH SUCT 16FR,$5.00,
15004085,HOSE KNEE X-SMALL,$24.00,
15004087,SHOE SURG-MEN XLG,$13.00,
15004088,SHOE SURG-MEN SM,$12.00,
15004090,CATH FOLEY 16F,$9.00,
15004091,CATH FOLEY 16F 30CC,$11.00,
15004097,SURGICEL 4X8,$326.00,
15004108,CATH FOLEY 18F,$9.00,
15004116,CATH FOLEY 20F 30CC,$10.00,
15004132,CATH FOLEY 24FR,$9.00,
15004133,CATH FOLEY 24FR 30CC,$11.00,
15004140,CATH FOLEY 26FR 30CC,$11.00,
15004146,CALCULI STRAINER,$5.00,
15004157,CATH FOLEY 28FR 30CC,$11.00,
15004165,CATH FOLEY 30F,$9.00,
15004173,CATH FOLEY 32F,$5.00,
15004180,CATH FOLEY 20FR,$9.00,
15004181,TOAD FINGER SPLINTS SM,$5.50,
15004186,COLLAR STATNECK XL NO NECK NAVY,$41.00,
15004187,COLLAR STATNECK SML3.5YELLOW,$41.00,
15004189,COLLAR STATNECK PED2.2RED,$34.00,
15004190,COLLAR PERFIT ACE ADJ,$21.00,
15004199,TOAD FINGER SPLINTS MED,$5.50,
15004207,TOAD FINGER SPLINTS LG,$5.50,
15004230,SUTURE 1666H,$9.30,
15004270,CATH EXT SINGLE,$6.00,
15004273,INTERLINK CATH EXT (DOUBLE),$8.00,
15004297,SUTURE 1698G,$9.30,
15004484,CUFF BLOOD PRESSURE ADULT,$24.00,
15004485,CUFF BLOOD PRESSURE THIGH,$30.00,
15004490,"GUIDE WIRE  ""J"" TIP ARROW",$26.00,
15004493,AIRWAY ORAL 70MM,$7.00,
15004494,GUIDE WIRE COPE MANDRIL,$160.00,
15004496,GELIFOAM SPONGE SIZE 12  7MM,$64.00,
15004534,ENEMA FLEETS MINERAL OIL,$5.00,
15004560,SUTURE G122H,$10.00,
15004562,DRESS TEGADERM 23/8X23/4 1624W,$5.00,
15004569,DRESS TEGADERM 13/4X13/4 1622W,$5.00,
15004589,PRESSURE MONITORING KIT W/TRU-WAVE/,$254.00,
15004591,MONTGOMERY STRAP,$22.00,
15004710,GLOVE SURG 6 1/2,$5.00,
15004711,GLOVE SURG 7,$5.00,
15004712,GLOVE SURG 7 1/2,$5.00,
15004713,GLOVE SURG 8,$5.00,
15004714,GLOVE STER NITRILE 6 1/2,$5.00,
15004715,GLOVE STER NITRILE 6,$5.00,
15004716,ENEMA BAG,$5.00,
15004717,STYLET 5FR,$12.00,
15004718,CATH UMBILICAL CORD 2.5 FR   88-1603,$43.00,
15004719,TRAY UMBILICAL CORD 3.5 FR   88-1603,$202.00,
15004732,ENEMA PHOS,$7.00,
15004856,PROTECTOR HEEL/ELBOW KODEL,$7.00,
15005034,HEMOCOILS (BLOOD),$44.00,
15005091,CARDIAC MONITORONG - ER,$83.00,
15005095,SUTURE J214H,$5.00,
15005100,NEEDLE SPINAL 22X1 1/2,$5.00,
15005101,NEEDLE SPINAL 20X3 1/2,$6.00,
15005102,NEEDLE SPINAL 22X3 1/2,$5.00,
15005103,NEEDLE SPINAL 25X3 1/2,$5.00,
15005105,NEEDLE SPINAL 18 X 31/2,$5.00,
15005106,NEEDLE SPINAL 22X2 1/2,$5.00,
15005107,SET BLOOD/FLUID WARMNG,$64.00,
15005109,CARDIOPULMONARY RESUSCITATION,$779.00,
15005110,EZ-IO NEEDLE 15MM,$779.00,
15005111,EZ-IO NEEDLE 25MM,$779.00,
15005112,SUTURE JJ42G,$28.00,
15005113,SUTURE 1698G,$9.30,
15005114,EZ-IO NEEDLE 45MM,$779.00,
15005309,TIE VEST LRG,$24.00,
15005310,TIE VEST MED,$32.00,
15005311,TIE VEST XLG,$32.00,
15005312,TIE VEST SM,$22.00,
15005317,RESTRAINT POSEY,$6.00,
15005325,SANITARY BELT,$8.00,
15005337,SURGICAL SCRUB 4 OZ,$6.00,
15005421,SYRINGE BULB IRRIGATION 2OZ,$5.00,
15005422,XERO FORM 5X9 DRESSING,$5.00,
15005423,XERO FORM 4X4 DRESSING,$5.00,
15005425,BAIR HUGGER-HALF,$22.00,
15005426,BAIR HUGGER-FULL,$13.00,
15005427,BREAST PUMP,$86.00,
15005454,CATH TROCAR 8FR,$95.00,
15005455,CATH TROCAR 10FR,$14.00,
15005456,CATH TROCAR 16FR,$34.00,
15005457,VAG PACKING,$5.00,
15005464,NEEDLE LUMBAR P 25GX1,$9.00,
15005498,PER Q CATH TRAY 3FR STERILE,$154.00,
15005510,WRAP NELLOCAR PEDI/INFANT,$5.00,
15005678,NEEDLE SPINAL 18GX6,$14.00,
15005679,ROSS J TUBE,$165.00,
15005693,RESTORE HYDROGEL STL,$13.00,
15005713,VENTED CONTINU-FLO SET 3,$9.24,
15005738,SUPPORTER SML,$20.00,
15005739,SUPPORTER MEDIUM,$20.00,
15005740,SUPPORTER LARGE,$26.00,
15005856,TELFA 2X3 EA,$5.00,
15005873,ICE PACK SECURE ALL,$8.00,
15005879,STOMAHESIVE 4 X 4,$5.75,
15005952,SITZ BATH (DISP),$6.00,
15005994,"UNIVERSAL ABD BINDER MALE/FEMAL 10""",$24.00,
15006034,ARM SLING LRG,$5.00,
15006035,ARM SLING MED,$5.00,
15006036,ARM SLING SMALL,$5.50,
15006067,PUNCH BIOPSY 2MM,$9.00,
15006068,PUNCH BIOPSY 4MM,$5.00,
15006069,PUNCH BIOPSY 6MM,$5.00,
15006110,CLAVICLE STRAP INFANT DELUXE,$23.00,
15006111,CLAVICLE STRAP CHILD DELUXE,$16.00,
15006112,CLAVICLE STRAP YOUTH DELUXE,$16.00,
15006144,CATH TROCAR 20FR,$15.00,
15006151,CATH-UMBILICAL VESSEL 3 5 FR,$45.00,
15006155,CATH RR 12FR,$5.00,
15006156,CATH RR 20FR,$5.00,
15006157,CATH RR 10FR,$5.00,
15006158,CATH RR 14FR,$5.00,
15006159,CATH RR 8FR,$5.00,
15006169,CATH UMBILICAL VESSEL 5 FR,$35.00,
15006177,MUCUS TRAP 8FR,$6.85,
15006202,FEEDING TUBE 8,$41.00,
15006210,BRIEFS WINGS INCONT LRG,$46.00,
15006211,CATH SUCT 12F,$5.00,
15006235,SURGICEL EA 2X3,$179.00,
15006236,"NUGAUZE IODOFORM 1/4""",$5.50,
15006244,"NUGAUZE INDOFORM 1/2""",$8.00,
15006250,BANDAGE TRIANGULAR PINS 40X56,$5.00,
15006251,"NUGAUZE IODOFORM 1""",$9.00,
15006269,"NUGAUZE IODOFORM 2""",$12.00,
15006270,CATH TROCAR 32FR,$44.00,
15006276,DRESS TEGADERM 4X4 3/4 (TRANSPARENT),$5.00,
15006292,ET TUBE CUFFED 3.5MM,$17.00,
15006293,INSTRUMENT STERILE SINGLE STRT,$12.00,
15006318,ET TUBE CUFFED 4.5MM,$14.00,
15006320,HUBER NEEDLE 19G,$15.00,
15006323,"UNIVERSAL RIB BELT 6"" MALE",$13.00,
15006324,"UNIVERSAL RIB BELT 6"" FEMALE",$13.00,
15006331,UNIVERSAL SLING & SWATHE,$22.00,
15006347,WRIST/FOREARM R SML,$27.00,
15006348,WRIST FOREARM UNIVERSAL,$15.00,
15006350,WRIST/FOREARM VELCRO CLL/PED,$14.00,
