NEWTON-WELLESLEY HOSPITAL DRG CHARGES,,
MS572,SKIN DEBRIDEMENT W/O CC/MCC,"$25,453 "
MS573,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,"$11,387 "
MS577,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,"$26,471 "
MS579,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC","$61,497 "
MS580,"OTHER SKIN, SUBCUT TISS & BREAST PROC W CC","$30,574 "
MS581,"OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC","$40,708 "
MS583,MASTECTOMY FOR MALIGNANCY W/O CC/MCC,"$80,848 "
MS592,SKIN ULCERS W MCC,"$14,048 "
MS593,SKIN ULCERS W CC,"$14,422 "
MS596,MAJOR SKIN DISORDERS W/O MCC,"$19,350 "
MS597,MALIGNANT BREAST DISORDERS W MCC,"$167,729 "
MS602,CELLULITIS W MCC,"$18,762 "
MS603,CELLULITIS W/O MCC,"$14,432 "
MS604,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W MCC","$24,980 "
MS605,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC","$14,650 "
MS606,MINOR SKIN DISORDERS W MCC,"$15,260 "
MS607,MINOR SKIN DISORDERS W/O MCC,"$16,481 "
MS616,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W MCC","$80,474 "
MS617,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC","$41,137 "
MS618,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W/O CC/MCC","$23,524 "
MS620,O.R. PROCEDURES FOR OBESITY W CC,"$24,391 "
MS621,O.R. PROCEDURES FOR OBESITY W/O CC/MCC,"$19,542 "
MS623,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W CC","$33,953 "
MS628,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W MCC","$56,044 "
MS629,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W CC","$66,570 "
MS637,DIABETES W MCC,"$24,995 "
MS638,DIABETES W CC,"$19,896 "
MS639,DIABETES W/O CC/MCC,"$13,257 "
MS640,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC","$23,397 "
MS641,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC","$14,015 "
MS643,ENDOCRINE DISORDERS W MCC,"$21,750 "
MS644,ENDOCRINE DISORDERS W CC,"$16,868 "
MS645,ENDOCRINE DISORDERS W/O CC/MCC,"$12,763 "
MS653,MAJOR BLADDER PROCEDURES W MCC,"$81,066 "
MS657,KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,"$46,359 "
MS659,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,"$31,690 "
MS660,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,"$28,932 "
MS663,MINOR BLADDER PROCEDURES W CC,"$33,240 "
MS666,PROSTATECTOMY W CC,"$22,595 "
MS668,TRANSURETHRAL PROCEDURES W MCC,"$62,010 "
MS669,TRANSURETHRAL PROCEDURES W CC,"$21,476 "
MS670,TRANSURETHRAL PROCEDURES W/O CC/MCC,"$21,903 "
MS673,OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,"$37,827 "
MS674,OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,"$59,422 "
MS682,RENAL FAILURE W MCC,"$24,039 "
MS683,RENAL FAILURE W CC,"$14,761 "
MS684,RENAL FAILURE W/O CC/MCC,"$11,735 "
MS687,KIDNEY & URINARY TRACT NEOPLASMS W CC,"$16,906 "
MS689,KIDNEY & URINARY TRACT INFECTIONS W MCC,"$18,433 "
MS690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,"$14,776 "
MS693,URINARY STONES W/O ESW LITHOTRIPSY W MCC,"$21,305 "
MS694,URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,"$14,472 "
MS695,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC,"$17,654 "
MS696,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,"$12,729 "
MS698,OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,"$26,873 "
MS699,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,"$16,697 "
MS700,OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,"$11,509 "
MS708,MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,"$50,572 "
MS712,TESTES PROCEDURES W/O CC/MCC,"$27,912 "
MS713,TRANSURETHRAL PROSTATECTOMY W CC/MCC,"$25,778 "
MS714,TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,"$13,371 "
MS715,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC,"$30,939 "
MS717,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,"$20,858 "
MS723,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W CC","$15,167 "
MS725,BENIGN PROSTATIC HYPERTROPHY W MCC,"$14,962 "
MS726,BENIGN PROSTATIC HYPERTROPHY W/O MCC,"$13,711 "
MS727,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,"$35,084 "
MS728,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,"$20,755 "
MS730,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W/O CC/MCC,"$10,282 "
MS740,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC","$45,722 "
MS741,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC","$23,170 "
MS742,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,"$28,659 "
MS743,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,"$34,925 "
MS745,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC","$34,190 "
MS748,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,"$12,075 "
MS754,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC","$33,459 "
MS755,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC","$27,652 "
MS756,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC","$30,857 "
MS759,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC","$16,932 "
MS765,CESAREAN SECTION W CC/MCC,"$26,821 "
MS766,CESAREAN SECTION W/O CC/MCC,"$24,935 "
MS767,VAGINAL DELIVERY W STERILIZATION &/OR D&C,"$20,814 "
MS768,VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,"$16,659 "
MS769,POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,"$35,326 "
MS770,"ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY","$21,939 "
MS774,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,"$19,828 "
MS775,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,"$18,353 "
MS776,POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,"$16,823 "
MS781,OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,"$10,671 "
MS782,OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,$0 
MS789,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY","$8,291 "
MS790,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE","$58,866 "
MS791,PREMATURITY W MAJOR PROBLEMS,"$13,372 "
MS792,PREMATURITY W/O MAJOR PROBLEMS,"$7,082 "
MS793,FULL TERM NEONATE W MAJOR PROBLEMS,"$8,215 "
MS794,NEONATE W OTHER SIGNIFICANT PROBLEMS,"$5,263 "
MS795,NORMAL NEWBORN,"$4,135 "
MS808,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,"$58,525 "
MS809,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,"$15,200 "
MS811,RED BLOOD CELL DISORDERS W MCC,"$17,933 "
MS812,RED BLOOD CELL DISORDERS W/O MCC,"$16,878 "
MS813,COAGULATION DISORDERS,"$19,284 "
MS815,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,"$48,723 "
MS820,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC,"$71,426 "
MS821,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,"$86,555 "
MS824,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W CC,"$37,266 "
MS827,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,"$47,057 "
MS829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS W OTHER PROCEDURE W CC/MCC,"$132,656 "
MS834,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,"$37,442 "
MS840,LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,"$24,126 "
MS841,LYMPHOMA & NON-ACUTE LEUKEMIA W CC,"$28,916 "
MS842,LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,"$43,861 "
MS843,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,"$68,387 "
MS844,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,"$22,452 "
MS846,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,"$12,344 "
MS847,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,"$14,262 "
MS853,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,"$92,943 "
MS854,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,"$41,075 "
MS856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,"$76,247 "
MS857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,"$27,390 "
MS862,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,"$22,009 "
MS863,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,"$13,999 "
MS864,FEVER AND INFLAMMATORY CONDITIONS,"$13,811 "
MS865,VIRAL ILLNESS W MCC,"$23,099 "
MS866,VIRAL ILLNESS W/O MCC,"$16,250 "
MS867,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,"$31,438 "
MS868,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,"$12,369 "
MS869,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,"$20,642 "
MS870,SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS OR PERIPHERAL EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO),"$138,751 "
MS871,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,"$28,495 "
MS872,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,"$20,031 "
MS876,O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,"$41,495 "
MS880,ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,"$22,331 "
MS881,DEPRESSIVE NEUROSES,"$24,664 "
MS882,NEUROSES EXCEPT DEPRESSIVE,"$14,724 "
MS883,DISORDERS OF PERSONALITY & IMPULSE CONTROL,"$24,332 "
MS884,ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,"$22,387 "
MS885,PSYCHOSES,"$31,092 "
MS887,OTHER MENTAL DISORDER DIAGNOSES,"$21,489 "
MS894,"ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA","$17,088 "
MS896,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,"$21,877 "
MS897,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,"$16,935 "
MS903,WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC,"$21,312 "
MS907,OTHER O.R. PROCEDURES FOR INJURIES W MCC,"$93,642 "
MS908,OTHER O.R. PROCEDURES FOR INJURIES W CC,"$48,746 "
MS909,OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,"$33,755 "
MS914,TRAUMATIC INJURY W/O MCC,"$9,629 "
MS915,ALLERGIC REACTIONS W MCC,"$51,999 "
MS917,POISONING & TOXIC EFFECTS OF DRUGS W MCC,"$20,388 "
MS918,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,"$13,525 "
MS919,COMPLICATIONS OF TREATMENT W MCC,"$29,015 "
MS920,COMPLICATIONS OF TREATMENT W CC,"$16,396 "
MS921,COMPLICATIONS OF TREATMENT W/O CC/MCC,"$14,395 "
MS922,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W MCC","$28,503 "
MS923,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W/O MCC","$11,932 "
MS934,FULL THICKNESS BURN W/O SKIN GRAFT OR INHAL INJ,"$20,965 "
MS939,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,"$64,411 "
MS940,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,"$24,894 "
MS947,SIGNS & SYMPTOMS W MCC,"$24,735 "
MS948,SIGNS & SYMPTOMS W/O MCC,"$13,609 "
MS949,AFTERCARE W CC/MCC,"$12,502 "
MS951,OTHER FACTORS INFLUENCING HEALTH STATUS,$0 
MS956,"LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA","$68,525 "
MS963,OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,"$37,219 "
MS964,OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,"$17,823 "
MS974,HIV W MAJOR RELATED CONDITION W MCC,"$67,967 "
MS975,HIV W MAJOR RELATED CONDITION W CC,"$135,621 "
MS981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,"$55,893 "
MS982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,"$48,043 "
MS983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,"$16,463 "
MS987,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,"$71,858 "
MS988,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,"$28,789 "
