HSP,CHARGE CODE,BILLING DESCRIPTION,HOSPITAL CHARGE,,,,,,,,,,,,,,,,,,,
FVR,0040325003,GDE TRAJCT EXT,"$4,293.26",,,,,,,,,,,,,,,,,,,
FVR,0040325060,GRAFTJACKET,$400.07,,,,,,,,,,,,,,,,,,,
FVR,0040325201,GW EMB PROT,"$6,641.01",,,,,,,,,,,,,,,,,,,
FVR,0040327504,INTEGRA SQ CM,$153.67,,,,,,,,,,,,,,,,,,,
FVR,0040328502,INTR SHTH CATH,"$3,148.53",,,,,,,,,,,,,,,,,,,
FVR,0040330060,KT SNARE VASCLR,"$1,525.52",,,,,,,,,,,,,,,,,,,
FVR,0040330383,MCATH CORSAIR,"$2,127.70",,,,,,,,,,,,,,,,,,,
FVR,0040330417,MCATH RENEGADE,"$1,396.36",,,,,,,,,,,,,,,,,,,
FVR,0040330425,MCATH EXCELSIOR,"$6,722.97",,,,,,,,,,,,,,,,,,,
FVR,0040330466,MCATH FINECROSS,"$1,360.94",,,,,,,,,,,,,,,,,,,
FVR,0040330524,MCATH DIREXION,"$2,753.48",,,,,,,,,,,,,,,,,,,
FVR,0040330847,MCATH MARKSMAN,"$3,384.64",,,,,,,,,,,,,,,,,,,
FVR,0040368037,SYS LEAD DLV,"$4,922.09",,,,,,,,,,,,,,,,,,,
FVR,0040368060,SYS MCATH COAX,"$1,102.27",,,,,,,,,,,,,,,,,,,
FVR,0041000043,ELECTROLYTE PAN,$529.59,,,,,,,,,,,,,,,,,,,
FVR,0041000316,VANCOMYCIN,$391.34,,,,,,,,,,,,,,,,,,,
FVR,0041000324,VANCMYCN TROUGH,$450.66,,,,,,,,,,,,,,,,,,,
FVR,0041000332,VANCOMYCIN PEAK,$422.30,,,,,,,,,,,,,,,,,,,
FVR,0041000563,CBC WO DIFF,$221.97,,,,,,,,,,,,,,,,,,,
FVR,0041000621,LIPID PANEL,$544.03,,,,,,,,,,,,,,,,,,,
FVR,0041000696,RENAL FUNCT PNL,$467.54,,,,,,,,,,,,,,,,,,,
FVR,0041001017,PHENCYCLINDN QL,$204.80,,,,,,,,,,,,,,,,,,,
FVR,0041001025,AMPHETAMINE QL,$204.80,,,,,,,,,,,,,,,,,,,
FVR,0041001090,HEPATC FUNC PNL,$609.60,,,,,,,,,,,,,,,,,,,
FVR,0041001116,COMP METABLC PN,"$1,166.37",,,,,,,,,,,,,,,,,,,
FVR,0041001660,BSC METABLC PNL,$800.64,,,,,,,,,,,,,,,,,,,
FVR,0041003013,ACETAMINOPHEN,$635.28,,,,,,,,,,,,,,,,,,,
FVR,0041004029,DRGSCRN DIR OPT,$677.60,,,,,,,,,,,,,,,,,,,
FVR,0041010018,UA AUTO W/MICRO,$278.50,,,,,,,,,,,,,,,,,,,
FVR,0041010026,UA W/O MICRO,$93.44,,,,,,,,,,,,,,,,,,,
FVR,0041010042,UR WO MICRO AUT,$104.47,,,,,,,,,,,,,,,,,,,
FVR,0041010059,URIN CHEM/QUAL,$110.55,,,,,,,,,,,,,,,,,,,
FVR,0041010083,UR SNGL ITEM AU,$104.47,,,,,,,,,,,,,,,,,,,
FVR,0041010265,UR PREG TST QL,$409.60,,,,,,,,,,,,,,,,,,,
FVR,0041010984,UR SP GR NONAUT,$82.93,,,,,,,,,,,,,,,,,,,
FVR,0041020033,ACETAMNOPHN,$599.33,,,,,,,,,,,,,,,,,,,
FVR,0041020090,KETONES SER QL,$276.02,,,,,,,,,,,,,,,,,,,
FVR,0041020116,SALICYLATE,$421.38,,,,,,,,,,,,,,,,,,,
FVR,0041020124,BETA HYDRXYBUTY,$371.93,,,,,,,,,,,,,,,,,,,
FVR,0041020405,ALBUMIN SERUM,$172.18,,,,,,,,,,,,,,,,,,,
FVR,0041020454,BODY FLD ALBUMN,$172.18,,,,,,,,,,,,,,,,,,,
FVR,0041020553,ALCOHOL ETHYL,$440.60,,,,,,,,,,,,,,,,,,,
FVR,0041021296,AMIKACIN PEAK,$178.32,,,,,,,,,,,,,,,,,,,
FVR,0041021379,THEOPHYLLINE,$446.75,,,,,,,,,,,,,,,,,,,
FVR,0041021403,AMMONIA,$313.24,,,,,,,,,,,,,,,,,,,
FVR,0041021502,AMYLASE,$353.73,,,,,,,,,,,,,,,,,,,
FVR,0041021510,AMYLASE URINE,$93.34,,,,,,,,,,,,,,,,,,,
FVR,0041021544,AMYLASE BDY FLD,$353.73,,,,,,,,,,,,,,,,,,,
FVR,0041022138,BARBITURATES QL,$204.80,,,,,,,,,,,,,,,,,,,
FVR,0041022500,BILIRUBN TOTAL,$419.10,,,,,,,,,,,,,,,,,,,
FVR,0041022526,BILRBN NB TOT,$419.10,,,,,,,,,,,,,,,,,,,
FVR,0041022534,BILIRUBN DIRECT,$205.38,,,,,,,,,,,,,,,,,,,
FVR,0041022542,BILIRUBN NB DIR,$205.38,,,,,,,,,,,,,,,,,,,
FVR,0041022708,OCC BL ST1-3SIM,$119.79,,,,,,,,,,,,,,,,,,,
FVR,0041022724,OCC BLD QL,$151.15,,,,,,,,,,,,,,,,,,,
FVR,0041022757,OCCLT BLD GSTRC,$106.21,,,,,,,,,,,,,,,,,,,
FVR,0041023102,CALCIUM,$102.74,,,,,,,,,,,,,,,,,,,
FVR,0041023300,CALCIUM IONIZED,$274.10,,,,,,,,,,,,,,,,,,,
FVR,0041023409,CALC URINE QUAN,$140.71,,,,,,,,,,,,,,,,,,,
FVR,0041023417,CALC 24HR URINE,$116.59,,,,,,,,,,,,,,,,,,,
FVR,0041023722,CARBAMAZAPINE,$398.28,,,,,,,,,,,,,,,,,,,
FVR,0041023748,CARBON DIOXIDE,$82.80,,,,,,,,,,,,,,,,,,,
FVR,0041024365,CHLORIDE URINE,$71.65,,,,,,,,,,,,,,,,,,,
FVR,0041024381,CHLORID OTH SRC,$83.60,,,,,,,,,,,,,,,,,,,
FVR,0041024399,CHLORIDE,$72.72,,,,,,,,,,,,,,,,,,,
FVR,0041024654,CHOLESTEROL TOT,$128.14,,,,,,,,,,,,,,,,,,,
FVR,0041024761,LDL CHOLEST,$400.31,,,,,,,,,,,,,,,,,,,
FVR,0041024779,CHOLESTEROL HDL,$178.92,,,,,,,,,,,,,,,,,,,
FVR,0041025339,CORTISL TOTAL,$249.64,,,,,,,,,,,,,,,,,,,
FVR,0041025347,CORTISL TOTL AM,$199.71,,,,,,,,,,,,,,,,,,,
FVR,0041025370,CORTISL TOTL PM,$199.71,,,,,,,,,,,,,,,,,,,
FVR,0041025503,CPK TOTAL,$349.63,,,,,,,,,,,,,,,,,,,
FVR,0041025537,CK MB FRAC,$373.73,,,,,,,,,,,,,,,,,,,
FVR,0041025602,COCAINE QL,$204.80,,,,,,,,,,,,,,,,,,,
FVR,0041025651,CREATININE BLD,$248.73,,,,,,,,,,,,,,,,,,,
FVR,0041025701,CREATIN OTH SRC,$187.01,,,,,,,,,,,,,,,,,,,
FVR,0041025735,CREATININE URIN,$217.34,,,,,,,,,,,,,,,,,,,
FVR,0041025750,CREATININ CLEAR,$496.72,,,,,,,,,,,,,,,,,,,
FVR,0041026113,VIT B12,$357.50,,,,,,,,,,,,,,,,,,,
FVR,0041026436,DIGOXIN TOTAL,$342.87,,,,,,,,,,,,,,,,,,,
FVR,0041026550,PHENYTOIN TOTAL,$377.49,,,,,,,,,,,,,,,,,,,
FVR,0041027202,FETAL RBC ROSET,$339.01,,,,,,,,,,,,,,,,,,,
FVR,0041027269,FERRITIN,$520.96,,,,,,,,,,,,,,,,,,,
FVR,0041027319,FETAL FIBRONECT,"$1,611.33",,,,,,,,,,,,,,,,,,,
FVR,0041027467,FOLIC ACID,$521.92,,,,,,,,,,,,,,,,,,,
FVR,0041028036,BLD GAS ANY COM,$749.53,,,,,,,,,,,,,,,,,,,
FVR,0041029455,GLUCOSE BDY FLD,$200.80,,,,,,,,,,,,,,,,,,,
FVR,0041029471,GLUCOSE QUANT,$203.82,,,,,,,,,,,,,,,,,,,
FVR,0041029489,GLUCOSE BLD VIS,$183.91,,,,,,,,,,,,,,,,,,,
FVR,0041029505,GLUC POST DOSE,$447.12,,,,,,,,,,,,,,,,,,,
FVR,0041029513,GLUCOS TOL 3SPC,$234.94,,,,,,,,,,,,,,,,,,,
FVR,0041029521,GTT EA ADD >3SP,$90.56,,,,,,,,,,,,,,,,,,,
FVR,0041029547,GLUCOSE QNT UR,$156.03,,,,,,,,,,,,,,,,,,,
FVR,0041029588,GLUCOSE CSF,$251.01,,,,,,,,,,,,,,,,,,,
FVR,0041029620,GLUC BLD MNT DV,$171.88,,,,,,,,,,,,,,,,,,,
FVR,0041029943,HEMOGLOBN GLYCT,$168.67,,,,,,,,,,,,,,,,,,,
FVR,0041030040,GENTAMICIN,$645.04,,,,,,,,,,,,,,,,,,,
FVR,0041030065,H PYLORI B TST,$472.29,,,,,,,,,,,,,,,,,,,
FVR,0041030131,GONA CHR(HCG)QL,$325.60,,,,,,,,,,,,,,,,,,,
FVR,0041030149,GONA CHR(HCG)QN,$500.97,,,,,,,,,,,,,,,,,,,
FVR,0041030339,HGB FETL QL APT,$167.38,,,,,,,,,,,,,,,,,,,
FVR,0041035072,PAMG 1,$448.43,,,,,,,,,,,,,,,,,,,
FVR,0041035122,IGA SERUM,$97.04,,,,,,,,,,,,,,,,,,,
FVR,0041035148,IGG SERUM,$97.04,,,,,,,,,,,,,,,,,,,
FVR,0041035155,IGM SERUM,$97.04,,,,,,,,,,,,,,,,,,,
FVR,0041035270,B-TYP NATR PEPT,$541.75,,,,,,,,,,,,,,,,,,,
FVR,0041035312,THYROXINE FREE,$343.04,,,,,,,,,,,,,,,,,,,
FVR,0041035403,IRON,$285.53,,,,,,,,,,,,,,,,,,,
FVR,0041035502,IRON BINDNG CAP,$111.50,,,,,,,,,,,,,,,,,,,
FVR,0041036054,LACTATE,$384.64,,,,,,,,,,,,,,,,,,,
FVR,0041036153,LDH,$260.38,,,,,,,,,,,,,,,,,,,
FVR,0041036179,LDH BODY FLUID,$252.66,,,,,,,,,,,,,,,,,,,
FVR,0041036906,LIPASE,$416.56,,,,,,,,,,,,,,,,,,,
FVR,0041037359,MAGNESIUM,$321.85,,,,,,,,,,,,,,,,,,,
FVR,0041037557,MAGNESIUM URINE,$81.96,,,,,,,,,,,,,,,,,,,
FVR,0041037565,MAGNESIUM UR,$319.03,,,,,,,,,,,,,,,,,,,
FVR,0041038738,MYOGLOBIN SERUM,$415.18,,,,,,,,,,,,,,,,,,,
FVR,0041039272,OPIATES QUAL,$204.80,,,,,,,,,,,,,,,,,,,
FVR,0041039306,OSMOLALITY BLD,$357.50,,,,,,,,,,,,,,,,,,,
FVR,0041039355,OSMOLALITY UR,$195.09,,,,,,,,,,,,,,,,,,,
FVR,0041039801,PH BODY FLUID,$142.11,,,,,,,,,,,,,,,,,,,
FVR,0041040205,PHENOBARBITAL,$576.77,,,,,,,,,,,,,,,,,,,
FVR,0041040759,PHOSPHA ALKALIN,$210.35,,,,,,,,,,,,,,,,,,,
FVR,0041040783,PHOSPH HEAT STB,$190.87,,,,,,,,,,,,,,,,,,,
FVR,0041041005,PHOSPHORUS,$206.75,,,,,,,,,,,,,,,,,,,
FVR,0041041021,PHOSPHORUS URI,$204.33,,,,,,,,,,,,,,,,,,,
FVR,0041041328,POTASSIUM SERUM,$255.20,,,,,,,,,,,,,,,,,,,
FVR,0041041336,POTASSIUM URINE,$187.01,,,,,,,,,,,,,,,,,,,
FVR,0041041344,POTASSM 24HR UR,$198.23,,,,,,,,,,,,,,,,,,,
FVR,0041041351,POTASS OTHR SRC,$225.68,,,,,,,,,,,,,,,,,,,
FVR,0041041534,PROSTAT SPEC AG,$252.17,,,,,,,,,,,,,,,,,,,
FVR,0041041542,PROT OTHR SOURC,$331.21,,,,,,,,,,,,,,,,,,,
FVR,0041041559,PROTEIN TOTAL,$143.84,,,,,,,,,,,,,,,,,,,
FVR,0041041567,PROT UR RANDOM,$143.84,,,,,,,,,,,,,,,,,,,
FVR,0041041765,PRE-ALBUMIN,$410.13,,,,,,,,,,,,,,,,,,,
FVR,0041041807,PROTEIN UR 24HR,$143.84,,,,,,,,,,,,,,,,,,,
FVR,0041041955,PROTEIN FLD QN,$351.08,,,,,,,,,,,,,,,,,,,
FVR,0041041963,PROT SPINAL FLD,$351.08,,,,,,,,,,,,,,,,,,,
FVR,0041042003,PRO-TIME SUBST,$291.11,,,,,,,,,,,,,,,,,,,
FVR,0041042508,T3 UPTAKE(T3U),$214.55,,,,,,,,,,,,,,,,,,,
FVR,0041042524,ROTAVIRUS AG,$255.64,,,,,,,,,,,,,,,,,,,
FVR,0041042953,SODIUM BLD,$255.39,,,,,,,,,,,,,,,,,,,
FVR,0041042961,SODIUM URINE,$250.88,,,,,,,,,,,,,,,,,,,
FVR,0041042979,SODIUM OTHR SRC,$234.05,,,,,,,,,,,,,,,,,,,
FVR,0041043001,SODIUM24HR URIN,$193.95,,,,,,,,,,,,,,,,,,,
FVR,0041043118,CHOL FLUID,$128.14,,,,,,,,,,,,,,,,,,,
FVR,0041043159,SPEC GRAV XURIN,$93.75,,,,,,,,,,,,,,,,,,,
FVR,0041044082,THC MARIJUAN QL,$204.80,,,,,,,,,,,,,,,,,,,
FVR,0041044363,THYROXIN TOTAL,$94.66,,,,,,,,,,,,,,,,,,,
FVR,0041044439,TSH,$310.01,,,,,,,,,,,,,,,,,,,
FVR,0041044504,SGOT(AST),$195.09,,,,,,,,,,,,,,,,,,,
FVR,0041044603,SGPT (ALT),$259.48,,,,,,,,,,,,,,,,,,,
FVR,0041044629,TRANSFERRIN,$296.02,,,,,,,,,,,,,,,,,,,
FVR,0041044686,TOBRAMYCIN,$465.22,,,,,,,,,,,,,,,,,,,
FVR,0041044694,TOBRMYCN TROUGH,$465.22,,,,,,,,,,,,,,,,,,,
FVR,0041044710,TOBRAMYCIN PEAK,$465.22,,,,,,,,,,,,,,,,,,,
FVR,0041044751,TRIGLYCER,$228.73,,,,,,,,,,,,,,,,,,,
FVR,0041044785,TRIGLYCERD FLD,$204.33,,,,,,,,,,,,,,,,,,,
FVR,0041044801,TRYCYCL DRUG QL,$204.80,,,,,,,,,,,,,,,,,,,
FVR,0041045204,BLD UREA NTRG Q,$183.55,,,,,,,,,,,,,,,,,,,
FVR,0041045402,UREA NTRGN URIN,$183.55,,,,,,,,,,,,,,,,,,,
FVR,0041045410,UREA NIT24HR UR,$194.56,,,,,,,,,,,,,,,,,,,
FVR,0041045501,URIC ACID BLOOD,$264.45,,,,,,,,,,,,,,,,,,,
FVR,0041045576,URIC ACD OTH SR,$278.63,,,,,,,,,,,,,,,,,,,
FVR,0041045592,URIC ACD UR,$264.45,,,,,,,,,,,,,,,,,,,
FVR,0041045600,URIC ACD UR 24H,$276.03,,,,,,,,,,,,,,,,,,,
FVR,0041045840,VALPROIC TOTAL,$481.51,,,,,,,,,,,,,,,,,,,
FVR,0041050063,C DIFF TOXIN SC,$356.23,,,,,,,,,,,,,,,,,,,
FVR,0041050071,DIFF MANUAL,$185.15,,,,,,,,,,,,,,,,,,,
FVR,0041050097,BLD WBC BUFFY,$300.92,,,,,,,,,,,,,,,,,,,
FVR,0041050121,EOSINOPHIL CT M,$163.00,,,,,,,,,,,,,,,,,,,
FVR,0041050139,WBC AUTO,$73.93,,,,,,,,,,,,,,,,,,,
FVR,0041050147,HEMATOCRI AUTOM,$144.90,,,,,,,,,,,,,,,,,,,
FVR,0041050188,BLOOD HEMOGLOBN,$130.20,,,,,,,,,,,,,,,,,,,
FVR,0041050287,CBC/DIFF&PLATLT,$372.11,,,,,,,,,,,,,,,,,,,
FVR,0041050451,RETC CNT FLW CY,$282.81,,,,,,,,,,,,,,,,,,,
FVR,0041050543,MICROHEMTCR SPN,$126.51,,,,,,,,,,,,,,,,,,,
FVR,0041050550,RETIC PLT ASSAY,$172.76,,,,,,,,,,,,,,,,,,,
FVR,0041053406,CLOT CROSS-RECL,$292.56,,,,,,,,,,,,,,,,,,,
FVR,0041053414,CLOT PTT INHIB,$408.19,,,,,,,,,,,,,,,,,,,
FVR,0041053471,COAGULAT ACTIV,$332.52,,,,,,,,,,,,,,,,,,,
FVR,0041053505,D-DIMER FDP,$325.75,,,,,,,,,,,,,,,,,,,
FVR,0041053620,FDP/FSP SLIDE,$536.37,,,,,,,,,,,,,,,,,,,
FVR,0041053661,PROTAMINE SULFT,$289.77,,,,,,,,,,,,,,,,,,,
FVR,0041053844,FIBRINOGN ACTIV,$322.73,,,,,,,,,,,,,,,,,,,
FVR,0041054602,HEMOGLB FETAL,$885.61,,,,,,,,,,,,,,,,,,,
FVR,0041055203,HEPARIN ASSAY,$413.44,,,,,,,,,,,,,,,,,,,
FVR,0041055211,HEP-PROTAM TOLE,$293.08,,,,,,,,,,,,,,,,,,,
FVR,0041055765,PLT FUNCTN TST,$245.89,,,,,,,,,,,,,,,,,,,
FVR,0041055773,PLT AGG EA AGNT,$196.82,,,,,,,,,,,,,,,,,,,
FVR,0041055781,PLT AGGREG EPI,$196.82,,,,,,,,,,,,,,,,,,,
FVR,0041055955,PLTLT CNT AUTO,$56.56,,,,,,,,,,,,,,,,,,,
FVR,0041056102,PROTHROM TIME,$330.18,,,,,,,,,,,,,,,,,,,
FVR,0041056516,SED RATE NONAUT,$195.48,,,,,,,,,,,,,,,,,,,
FVR,0041057308,PTT PLASMA,$288.53,,,,,,,,,,,,,,,,,,,
FVR,0041057324,PTT SUB EA FRCT,$322.47,,,,,,,,,,,,,,,,,,,
FVR,0041060039,HETEROPHIL QUAL,$242.17,,,,,,,,,,,,,,,,,,,
FVR,0041060153,COLD AGGLUTINAT,$175.53,,,,,,,,,,,,,,,,,,,
FVR,0041060161,RBC AB SCRN,$363.61,,,,,,,,,,,,,,,,,,,
FVR,0041060195,RBC ELUTION EA,$306.51,,,,,,,,,,,,,,,,,,,
FVR,0041060211,CRP QUANT,$271.67,,,,,,,,,,,,,,,,,,,
FVR,0041060245,AB RBC EA PNL,$378.65,,,,,,,,,,,,,,,,,,,
FVR,0041060310,COOMBS DIRECT,$195.05,,,,,,,,,,,,,,,,,,,
FVR,0041060328,COOMBS INDIRECT,$351.54,,,,,,,,,,,,,,,,,,,
FVR,0041060500,COLD AGGLUT SCR,$57.41,,,,,,,,,,,,,,,,,,,
FVR,0041060807,BLD TYPE ABO,$267.49,,,,,,,,,,,,,,,,,,,
FVR,0041060955,RBC AG EX ABO/R,$224.78,,,,,,,,,,,,,,,,,,,
FVR,0041061003,BLD TYPE RHO D,$154.98,,,,,,,,,,,,,,,,,,,
FVR,0041061052,BLD TYP RH PHEN,$183.91,,,,,,,,,,,,,,,,,,,
FVR,0041061516,C E A,$199.71,,,,,,,,,,,,,,,,,,,
FVR,0041062100,COMP TST SPN TC,$657.25,,,,,,,,,,,,,,,,,,,
FVR,0041062118,COMP TST INC TC,$474.14,,,,,,,,,,,,,,,,,,,
FVR,0041062126,COMP TST AHG TC,$474.14,,,,,,,,,,,,,,,,,,,
FVR,0041062878,HBS-AG,$267.81,,,,,,,,,,,,,,,,,,,
FVR,0041062928,HBS AB,$267.81,,,,,,,,,,,,,,,,,,,
FVR,0041063132,CHLAMYDIA AG,$331.59,,,,,,,,,,,,,,,,,,,
FVR,0041063165,PSA TOTAL,$282.51,,,,,,,,,,,,,,,,,,,
FVR,0041063199,BENZODIAZ QL,$204.80,,,,,,,,,,,,,,,,,,,
FVR,0041063322,COMPLMNT C3,$125.74,,,,,,,,,,,,,,,,,,,
FVR,0041063330,COMPLMNT C4,$125.74,,,,,,,,,,,,,,,,,,,
FVR,0041064072,ANTI-RH FET SCR,$37.56,,,,,,,,,,,,,,,,,,,
FVR,0041064114,STREP GRP A AG,$241.76,,,,,,,,,,,,,,,,,,,
FVR,0041064148,RSV AG,$309.90,,,,,,,,,,,,,,,,,,,
FVR,0041064320,RA FACTOR QUANT,$115.61,,,,,,,,,,,,,,,,,,,
FVR,0041065814,SK TST PPD 5T.U,$138.53,,,,,,,,,,,,,,,,,,,
FVR,0041065921,VDRL RPR ART QL,$7.51,,,,,,,,,,,,,,,,,,,
FVR,0041065939,VDRL RPR ART QN,$55.73,,,,,,,,,,,,,,,,,,,
FVR,0041066481,TRANSFUS REACTN,$628.33,,,,,,,,,,,,,,,,,,,
FVR,0041067018,HIV I ANTIBODY,$192.26,,,,,,,,,,,,,,,,,,,
FVR,0041067034,HIV1/HIV2 SNG,$192.26,,,,,,,,,,,,,,,,,,,
FVR,0041069014,AG SC EACH AG,$255.48,,,,,,,,,,,,,,,,,,,
FVR,0041069154,CRYPTOSPOR DFA,$47.36,,,,,,,,,,,,,,,,,,,
FVR,0041069238,COM TST ELCTR,$60.00,,,,,,,,,,,,,,,,,,,
FVR,0041070160,CONCENTRATN OTH,$90.89,,,,,,,,,,,,,,,,,,,
FVR,0041070228,CULT SPUTUM,$347.48,,,,,,,,,,,,,,,,,,,
FVR,0041070244,CULT GENITAL,$347.48,,,,,,,,,,,,,,,,,,,
FVR,0041070335,CULTURE RESP,$419.34,,,,,,,,,,,,,,,,,,,
FVR,0041070368,BETA LACTMSE,$119.33,,,,,,,,,,,,,,,,,,,
FVR,0041070392,CULT BAC SCREEN,$281.46,,,,,,,,,,,,,,,,,,,
FVR,0041070400,CULT BLD AER/AN,$573.63,,,,,,,,,,,,,,,,,,,
FVR,0041070434,CULT THRT/NOSE,$347.48,,,,,,,,,,,,,,,,,,,
FVR,0041070442,CULT STREP GR B,$263.79,,,,,,,,,,,,,,,,,,,
FVR,0041070467,E COLI FECE,$91.20,,,,,,,,,,,,,,,,,,,
FVR,0041070475,VIBRIO CULTURE,$91.20,,,,,,,,,,,,,,,,,,,
FVR,0041070533,CULT VRE SCREEN,$188.16,,,,,,,,,,,,,,,,,,,
FVR,0041070558,CULT STOOL,$486.79,,,,,,,,,,,,,,,,,,,
FVR,0041070566,CULT THROAT,$446.42,,,,,,,,,,,,,,,,,,,
FVR,0041070574,YERSINIA CULTUR,$110.05,,,,,,,,,,,,,,,,,,,
FVR,0041070632,CULT E.COLI,"$1,253.85",,,,,,,,,,,,,,,,,,,
FVR,0041070640,CULT BONE MARRO,$395.61,,,,,,,,,,,,,,,,,,,
FVR,0041070657,CULT BRONC WSH,$347.48,,,,,,,,,,,,,,,,,,,
FVR,0041070673,CULT EAR,$385.57,,,,,,,,,,,,,,,,,,,
FVR,0041070681,CULT BIOPSY,$347.48,,,,,,,,,,,,,,,,,,,
FVR,0041070699,CULT CATH TIP,$428.11,,,,,,,,,,,,,,,,,,,
FVR,0041070707,CULT OTH SOURCE,$451.63,,,,,,,,,,,,,,,,,,,
FVR,0041070715,CULT CERVIX,$461.14,,,,,,,,,,,,,,,,,,,
FVR,0041070731,CULT EYE,$446.42,,,,,,,,,,,,,,,,,,,
FVR,0041070749,CULT FLD EX CSF,$419.34,,,,,,,,,,,,,,,,,,,
FVR,0041070756,CULT ANAEROBIC,$561.35,,,,,,,,,,,,,,,,,,,
FVR,0041070764,CULT ANAERO IDW,$80.80,,,,,,,,,,,,,,,,,,,
FVR,0041070780,CULT CSF,$515.80,,,,,,,,,,,,,,,,,,,
FVR,0041070798,CULT PENILE,$461.14,,,,,,,,,,,,,,,,,,,
FVR,0041070806,CULT CAMPYL,$110.05,,,,,,,,,,,,,,,,,,,
FVR,0041070814,CULT STREP SCRN,$176.62,,,,,,,,,,,,,,,,,,,
FVR,0041070822,CULT VAGINAL,$461.14,,,,,,,,,,,,,,,,,,,
FVR,0041070889,CULT URIN IDENT,$392.86,,,,,,,,,,,,,,,,,,,
FVR,0041070970,ANAEROBIC ID,$80.80,,,,,,,,,,,,,,,,,,,
FVR,0041070996,H.PYLORI SCREEN,$191.45,,,,,,,,,,,,,,,,,,,
FVR,0041071028,CULT FUNG OTHER,$549.06,,,,,,,,,,,,,,,,,,,
FVR,0041071036,CULT FUNG BLOOD,$549.06,,,,,,,,,,,,,,,,,,,
FVR,0041071069,C FUNGYEAST EA,$99.28,,,,,,,,,,,,,,,,,,,
FVR,0041071119,C FUNGI ID MOLD,$99.28,,,,,,,,,,,,,,,,,,,
FVR,0041071168,CULT AFB,$393.07,,,,,,,,,,,,,,,,,,,
FVR,0041071333,CULTURE WOUND,$347.48,,,,,,,,,,,,,,,,,,,
FVR,0041071341,CULT BLD AFB,$393.07,,,,,,,,,,,,,,,,,,,
FVR,0041071382,CULTURE TRACH,$419.34,,,,,,,,,,,,,,,,,,,
FVR,0041071416,EXAM ARTHROPOD,$215.87,,,,,,,,,,,,,,,,,,,
FVR,0041071440,EXAM PARASITE,$300.92,,,,,,,,,,,,,,,,,,,
FVR,0041071473,CULT TYPING,$121.61,,,,,,,,,,,,,,,,,,,
FVR,0041071499,CULT DIR PRB EA,$577.80,,,,,,,,,,,,,,,,,,,
FVR,0041071606,GC CULTURE,$193.95,,,,,,,,,,,,,,,,,,,
FVR,0041071770,O&P DIRSM CNC&I,$582.00,,,,,,,,,,,,,,,,,,,
FVR,0041071846,SENSTVTY DISK12,$373.38,,,,,,,,,,,,,,,,,,,
FVR,0041071853,MIC FASTS/ANORB,$87.76,,,,,,,,,,,,,,,,,,,
FVR,0041071861,SENSITIVTY MIC,$394.73,,,,,,,,,,,,,,,,,,,
FVR,0041072018,SMEAR AFB,$156.00,,,,,,,,,,,,,,,,,,,
FVR,0041072026,SMEAR MALARIA,$252.81,,,,,,,,,,,,,,,,,,,
FVR,0041072034,STOOL FOR WBC,$217.03,,,,,,,,,,,,,,,,,,,
FVR,0041072059,GRAM STAIN,$189.63,,,,,,,,,,,,,,,,,,,
FVR,0041072091,WRIGHT S STAIN,$126.80,,,,,,,,,,,,,,,,,,,
FVR,0041072109,WET MNT W/SMP S,$295.56,,,,,,,,,,,,,,,,,,,
FVR,0041072158,INDIA INK PREP,$285.53,,,,,,,,,,,,,,,,,,,
FVR,0041072208,KOH PREP,$341.32,,,,,,,,,,,,,,,,,,,
FVR,0041072216,FUNGUS STAIN,$155.40,,,,,,,,,,,,,,,,,,,
FVR,0041072356,TROPONIN - I,$468.13,,,,,,,,,,,,,,,,,,,
FVR,0041074006,INFLUENZA A AG,$308.34,,,,,,,,,,,,,,,,,,,
FVR,0041074014,INFLUENZA B AG,$308.34,,,,,,,,,,,,,,,,,,,
FVR,0041074832,CNS PATHOGENS 1,"$1,733.40",,,,,,,,,,,,,,,,,,,
FVR,0041075060,INFCT AGNT 6-11,"$1,463.85",,,,,,,,,,,,,,,,,,,
FVR,0041076332,RESP VIR 12-25,"$1,334.63",,,,,,,,,,,,,,,,,,,
FVR,0041078049,INF A IA DIR,$229.87,,,,,,,,,,,,,,,,,,,
FVR,0041078056,INF B IA DIR,$160.21,,,,,,,,,,,,,,,,,,,
FVR,0041078262,BORDETELLA PERT,"$1,723.50",,,,,,,,,,,,,,,,,,,
FVR,0041078270,HIV DIRECT,$167.36,,,,,,,,,,,,,,,,,,,
FVR,0041079088,SHIGA TOX DIR,$195.97,,,,,,,,,,,,,,,,,,,
FVR,0041079096,SHIGA TOX DIR,$195.97,,,,,,,,,,,,,,,,,,,
FVR,0041083130,SPEC STN TRICHR,$135.15,,,,,,,,,,,,,,,,,,,
FVR,0041083742,PROCALCITONIN,$265.39,,,,,,,,,,,,,,,,,,,
FVR,0041084005,BILRBN TOTL TRN,$87.10,,,,,,,,,,,,,,,,,,,
FVR,0041085069,RETIC AUTO CELL,$91.96,,,,,,,,,,,,,,,,,,,
FVR,0041087057,EOSINOPHIL SMR,$146.61,,,,,,,,,,,,,,,,,,,
FVR,0041087073,CULT AEROBIC ID,$136.83,,,,,,,,,,,,,,,,,,,
FVR,0041087511,CDIFF AMP PRB,"$1,093.43",,,,,,,,,,,,,,,,,,,
FVR,0041090507,CELL COUNT,$287.55,,,,,,,,,,,,,,,,,,,
