Hospital Name:  Huntington Memorial Hospital ,,,,,Price Differences:,
02795934,caffeine 200. mg Tab,,,,,
02795936,ipilimumab Soln,,,,,
02795937,tolvaptan Tab,,,,,
02795938,everolimus 0.25 mg Tab,,,,,
02795939,everolimus Tab,,,,,
02795940,febuxostat 40 mg Tab,,,,,
02795942,lurasidone 40 mg Tab,,,,,
02795946,micafungin 50 mg Powd,,,,,
02795947,pentostatin 10 mg Powd,,,,,
02795948,amiodarone 360 mg/200 mL-D5% Soln,,,,,
02795949,diltiazem 100 mg Powd,,,,,
02795950,oseltamivir 45 mg Cap,,,,,
02795951,dexamethasone 10 mg/mL preservative-free Soln,,,,,
02795952,barium sulfate - Susp-Oral,,,,,
02795953,eribulin 1 mg/2 mL Soln,,,,,
02795954,ceftaroline 600 mg Powd,,,,,
02795955,aluminum potassium sulfate 30 gm Powder,,,,,
02795956,treprostinil 0.6 mg/mL Soln,,,,,
02795957,rivaroxaban 15 mg Tab,,,,,
02795958,sirolimus 0.5 mg Tab,,,,,
02795959,loperamide 1 mg/5 mL Liqu,,,,,
02795960,desoximetasone topical 0.05% Crea,,,,,
02795961,mesalamine 400 mg Cap-DR,,,,,
02795962,certolizumab 200 mg/mL Kit,,,,,
02795964,iopamidol 76% Soln,,,,,
02795965,methacholine 100 mg Powd,,,,,
02795966,albuterol-ipratropium CFC free 100 mcg-20 mcg/inh ,,,,,
02795967,cilostazol 100 mg Tab,,,,,
02795968,PACLitaxel protein-bound 100 mg Powd,,,,,
02795969,papaverine 30 mg/mL Soln,,,,,
02795970,indocyanine green 25 mg Powd,,,,,
02795971,mesalamine 800 mg Tab-EC,,,,,
02795972,iloprost 20 mcg/mL Soln,,,,,
02795973,gadopentetate dimeglumine 46.9% Soln,,,,,
02795974,barium sulfate 105% Susp,,,,,
02795975,adalimumab 40 mg/0.8 mL Kit,,,,,
02795976,darunavir 800 mg Tab,,,,,
02795977,zinc chloride 1 mg/mL Soln,,,,,
02795978,LORazepam 2 mg/mL Syringe,,,,,
02795979,bosentan 62.5 mg Tab,,,,,
02795980,acetaminophen-HYDROcodone 325 mg-7.5 mg/15 mL Soln,,,,,
02795981,estropipate 0.75 mg Tab,,,,,
02796000,naphazoline ophthalmic 1 Drops Soln-Opth,,,,,
02796002,"multivitamin with iron Vitamin B Complex with C, F",,,,,
02796005,vancomycin 10 g Powd,,,,,
02796006,castor oil 100% Liqu,,,,,
02796007,trolamine salicylate topical 10% Crea,,,,,
02796008,ceFAZolin 10 gm Powder-Inj,,,,,
02796009,amikacin 250 mg/mL Soln,,,,,
02796010,sterile water - Soln,,,,,
02796012,lidocaine topical 2% Gel-,,,,,
02796013,LVP solution Sodium Chloride 0.9% Soln,,,,,
02796014,LVP solution Sodium Chloride 0.9% Soln,,,,,
02796015,LVP solution Dextrose 5% in Water Soln,,,,,
02796016,LVP solution Dextrose 5% in Water Soln,,,,,
02796017,mometasone topical 0.1% Oint,,,,,
02796018,metroNIDAZOLE topical 1% Gel,,,,,
02796019,ammonium lactate topical 12% Crea,,,,,
02796020,Sodium Chloride0.9% 0 Soln-IV,,,,,
02796021,Dextrose 5% Premix Diluent 0 Soln-IV,,,,,
02796022,Non-Formulary Medication 0 Misc,,,,,
02796023,Non-Formulary Additive 0 Misc,,,,,
02796024,Non-Formulary Continuous 0 Misc,,,,,
02796025,"emollients, topical - Crea",,,,,
02796026,"EPINEPHrine-lidocaine 1:200,000-1% preservative-fr",,,,,
02796027,lidocaine 1% preservative-free Soln,,,,,
02796028,calcitriol 15.  zzLiquid,,,,,
02796029,erythromycin 500 mg Tab,,,,,
02796030,lactic acid-urea topical 2%-10% Loti,,,,,
02796031,selenium sulfide topical 1% Sham,,,,,
02796032,penicillAMINE 250 mg Tab,,,,,
02796033,lamiVUDine 300 mg Tab,,,,,
02796034,minocycline 50 mg Cap,,,,,
02796036,amiodarone 50 mg/mL Soln,,,,,
02796037,fluocinonide topical 0.05% Oint,,,,,
02796038,mafenide topical 85 mg/g Crea,,,,,
02796039,methyl salicylate topical - Crea,,,,,
02796040,methyl salicylate topical - Oil,,,,,
02796041,clobetasol topical 0.05% Crea,,,,,
02796042,hydrocortisone topical 2.5% Oint,,,,,
02796043,desmopressin 10 mcg/inh Spra,,,,,
02796045,sodium hyaluronate ophthalmic 10 mg/mL Liqu,,,,,
02796046,multivitamin Vitamin B Complex Cap,,,,,
02796048,iron dextran 50 mg/mL Soln,,,,,
02796050,betamethasone-clotrimazole topical 0.05%-1% Loti,,,,,
02796051,indomethacin 25 mg/5 mL Susp,,,,,
02796052,propranolol 40 mg/5 mL Soln,,,,,
02796053,isoniazid 50 mg/5 mL Syru,,,,,
02796054,ascorbic acid 500 mg Tab,,,,,
02796055,nystatin topical 100000 units/g Oint,,,,,
02796056,naphazoline-pheniramine ophthalmic 0.025%-0.3% Sol,,,,,
02796057,citric acid-potassium citrate 334 mg-1100 mg/5 mL ,,,,,
02796058,citric acid/K citrate/Na citrate 334 mg-550 mg-500,,,,,
02796062,piperacillin-tazobactam 2.25 gm Powder-Inj,,,,,
02796063,dexamethasone-tobramycin ophthalmic 0.05%-0.3% Sus,,,,,
02796064,piperacillin-tazobactam 3.375 gm Powder-Inj,,,,,
02796065,amiodarone 150 mg Injection,,,,,
02796066,amiodarone 900 mg Soln,,,,,
02796067,dexmedetomidine 200 mg Injection,,,,,
02796068,diltiazem 125 mg Injection,,,,,
02796069,insulin regular 100 unit Injection,,,,,
02796070,isoproterenol 1 mg Injection,,,,,
02796071,ropivacaine 0.0625 % Injection,,,,,
02796072,ropivacaine 0.0825 % Injection,,,,,
02796073,ropivacaine 0.1 % Injection,,,,,
02796074,ropivacaine 0.125 % Injection,,,,,
02796075,fentaNYL-ropivacaine 2 mcg Injection,,,,,
02796076,fentaNYL-ropivacaine 2 mcg Injection,,,,,
02796077,fentaNYL-ropivacaine 2 mcg Injection,,,,,
02796078,fentaNYL-ropivacaine 2 mcg Injection,,,,,
02796079,PINEPHrine 8 mg Soln-IV,,,,,
02796080,"procainamide 2,000 mg Injection",,,,,
02796081,phenylephrine 20 mg Injection,,,,,
02796082,norepinephrine 4 mg Injection,,,,,
02796083,nitroprusside 50 mg Injection,,,,,
02796084,octreotide 500 mcg Injection,,,,,
02796085,remifentanil 2 mg Powder-Inj,,,,,
02796086,fentanyl 500 mcg Injection,,,,,
02796087,ibutilide 1 mg Injection,,,,,
02796088,"magnesium sulfate 1,000 mg Soln-IV",,,,,
02796089,"magnesium sulfate 2,000 mg Soln-IV",,,,,
02796090,aminocaproic acid 25 gm Injection,,,,,
02796091,amifostine 500 mg Syringe,,,,,
02796092,asparaginase 5000 unit(s) Syringe,,,,,
02796093,bleomycin 15 unit Syringe,,,,,
02796094,bortezomib 1 mg Syringe,,,,,
02796095,bortezomib 2.5 mg Syringe,,,,,
02796096,cytarabine 100 mg Syringe,,,,,
02796097,cytarabine 20 mg Syringe,,,,,
02796098,cytarabine liposomal 10 mg Syringe,,,,,
02796100,dactinomycin 0.5 mg Syringe,,,,,
02796101,DAUNOrubicin 5 mg/mL Soln,,,,,
02796102,epirubicin 2 mg Syringe,,,,,
02796103,fluorouracil 50 mg Syringe,,,,,
02796104,idarubicin 1 mg Syringe,,,,,
02796105,leucovorin calcium 20 mg Syringe,,,,,
02796107,methotrexate 25 mg Syringe,,,,,
02796108,mitomycin 0.5 mg Syringe,,,,,
02796109,mitoxantrone 2 mg Syringe,,,,,
02796110,streptozocin 100 mg Syringe,,,,,
02796111,vinBLAStine 1 mg Syringe,,,,,
02796112,vinorelbine 10 mg Syringe,,,,,
02796114,menthol/eucalyptus/camphor 1 EA Ointment,,,,,
02796116,clindamycin topical 1% Loti,,,,,
02796117,mitomycin 5 mg Soln,,,,,
02796118,mitomycin 0.5 mg Soln,,,,,
02796119,mitomycin 1.5 mg Soln,,,,,
02796120,LVP solution Lactated Ringers Injection Soln,,,,,
02796121,Lactated Ringers Injection Premix 1 mL Soln-IV,,,,,
02796123,5-0.45NaCl Premix Diluent 1 mL Soln-IV,,,,,
02796124,Sodium Chloride 0.45% Premix Diluent 1 mL Soln-IV,,,,,
02796126,acyclovir topical 5% Crea,,,,,
02796127,benzoyl peroxide topical 10% Gel,,,,,
02796130,dimethicone 1 EA Lotion,,,,,
02796131,estradiol 1 EA Patch,,,,,
02796132,leucovorin 500 mg Powd,,,,,
02796134,LVP solution Dextrose 5% in Water Soln,,,,,
02796135,"penicillin G potassium 20,000,000 units Powd",,,,,
02796136,phenylephrine nasal 0.25% Spra,,,,,
02796137,ropivacaine 20 mg Injection,,,,,
02796138,ropivacaine 40 mg Injection,,,,,
02796139,ropivacaine 100 mg Injection,,,,,
02796140,vancomycin 750 mg/150 mL-D5% Soln,,,,,
02796141,piperacillin-tazobactam 2 g-0.25 g/50 mL Soln,,,,,
02796142,perflutren - Susp,,,,,
02796143,perflutren - Susp,,,,,
02796144,Adult TPN Standard Central 1 mL Soln-IV,,,,,
02796145,Adult Custom TPN 1 mL Soln-IV,,,,,
02796146,fluconazole 800 mg Soln-IV,,,,,
02796147,oseltamivir 6 mg/mL Susp-Oral,,,,,
02796148,pamidronate 9 mg/mL Soln,,,,,
02796150,"emollients, topical - Soap",,,,,
02796151,alemtuzumab 30 mg/mL Soln,,,,,
02796152,PEMEtrexed 100 mg Powd,,,,,
02796153,piperacillin-tazobactam 3 g-0.375 g/50 mL Soln,,,,,
02796154,piperacillin-tazobactam 4 g-0.5 g/100 mL Soln,,,,,
02796155,"rabies vaccine, purified chick embryo cell 2.5 int",,,,,
02796156,acetic acid otic 2% Soln,,,,,
02796157,cytarabine 100 mg/mL Soln,,,,,
02796158,HYDROmorphone 2 mg/mL Injection,,,,,
02796159,fine chemical 480 mL Liquid,,,,,
02796160,ritonavir 100 mg Tab,,,,,
02796162,clindamycin topical 1% Soln,,,,,
02796163,anidulafungin 100 mg Powd,,,,,
02796165,prednisoLONE ophthalmic acetate 1% Susp,,,,,
02796166,ofloxacin otic 0.3% Soln,,,,,
02796167,bismuth subsalicylate 262 mg Tab,,,,,
02796168,LVP solution with potassium Dextrose 5% with 0.45%,,,,,
02796170,LVP solution with potassium Dextrose 5% in Lactate,,,,,
02796172,LVP solution with potassium Sodium Chloride 0.9% w,,,,,
02796173,LVP solution with potassium Dextrose 5% with 0.9% ,,,,,
02796174,LVP solution with potassium Sodium Chloride 0.45% ,,,,,
02796175,remifentanil 1 mg Powd,,,,,
02796176,losartan 100 mg Tab,,,,,
02796177,CARBOplatin 10 mg/mL Soln,,,,,
02796178,pectin 1 Loz Lozenge,,,,,
02796181,sodium chloride 0.9 % Soln-IV,,,,,
02796182,nicotine patch removal 1 Patch Patch-24,,,,,
02796183,cloNIDine patch removal 1 Patch Film-ER,,,,,
02796184,estradiol patch removal 1 EA Patch,,,,,
02796185,fentaNYL patch removal 1 Patch Patch-72,,,,,
02796186,lidocaine patch removal 1 Patch Patch,,,,,
02796187,nitroglycerin patch removal 1 Patch Patch-24,,,,,
02796188,rivastigmine patch removal 1 Patch Patch-24,,,,,
02796189,scopolamine patch removal 1 Patch Patch-72,,,,,
02796190,testosterone patch removal 1 Patch Patch-24,,,,,
02796191,pharmacy instructions 1 EA Misc,,,,,
02796192,DOXOrubicin 2 mg/mL Soln,,,,,
02796194,benzocaine-menthol topical 15 mg-3.6 mg Loze,,,,,
02796195,cytarabine 100 mg / 5 mL Soln-IV,,,,,
02796196,Diluent 0 Soln-IV,,,,,
02796198,tolvaptan 30 mg Tab,,,,,
02796199,lidocaine 0.5% preservative-free Soln,,,,,
02796200,mesalamine 4 g/60 mL Kit,,,,,
02796201,Sterile Water Premix 0 Soln-IV,,,,,
02796202,pramoxine topical 1% Loti,,,,,
02796204,multivitamin with fluoride Multiple Vitamins with ,,,,,
02796205,multivitamin Pediatric Multiple Vitamins Soln,,,,,
02796206,theophylline 80 mg/15 mL Soln,,,,,
02796207,patch removal 1 Patch Patch,,,,,
02796208,sulfamethoxazole-trimethoprim 80 mg-16 mg/mL Soln,,,,,
02796209,Dextrose 5% in Water Soln,,,,,
02796210,LVP solution Dextrose 5% in Water Soln,,,,,
02796211,LVP solution Dextrose 5% in Water Soln,,,,,
02796212,LVP solution Dextrose 5% in Water Soln,,,,,
02796213,LVP solution Dextrose 5% in Water Soln,,,,,
02796214,LVP solution Dextrose 5% in Water Soln,,,,,
02796215,Dextrose 5% with 0.9% NaCl Soln,,,,,
02796216,Dextrose 5% with 0.9% NaCl Soln,,,,,
02796217,LVP solution Dextrose 5% with 0.45% NaCl Soln,,,,,
02796218,Dextrose 5% with 0.45% NaCl Soln,,,,,
02796219,Dextrose 5% with 0.2% NaCl Soln,,,,,
02796220,LVP solution Lactated Ringers Injection Soln,,,,,
02796221,Dextrose 5% in Lactated Ringers Soln,,,,,
02796222,Sodium Chloride 0.9% Soln,,,,,
02796223,Sodium Chloride 0.9% Soln,,,,,
02796224,Sodium Chloride 0.9% Soln,,,,,
02796225,Sodium Chloride 0.9% Soln,,,,,
02796226,Sodium Chloride 0.45% Soln,,,,,
02796227,Sodium Chloride 0.45% Soln,,,,,
02796228,cefotaxime 10 g Powd,,,,,
02796229,etomidate 20.  Soln,,,,,
02796230,LORazepam 4 mg/mL Soln,,,,,
02796231,Sodium Chloride 0.9% Soln,,,,,
02796232,diclofenac potassium 50 mg Tab,,,,,
02796233,Mitomycin Bladder Irrigation 20 mg in NS 50 mL 20 ,,,,,
02796234,Mitomycin Bladder Irrigation 40 mg in NS 50 mL 40 ,,,,,
02796235,Sodium Chloride 0.9% Soln,,,,,
02796236,vancomycin 500 mg Powder-Inj,,,,,
02796237,hydromorphone 30 mg / 30 mL Injection,,,,,
02796238,vasopressin 100 unit Injection,,,,,
02796239,insulin regular 100 unit Injection,,,,,
02796240,Patient Home Medication 0 Misc,,,,,
02796241,DOXOrubicin 2 mg Syringe,,,,,
02796242,methotrexate 25 mg Syringe,,,,,
02796243,acyclovir 50 mg/mL Soln,,,,,
02796244,caffeine 20 mg Syringe,,,,,
02796245,calamine topical 8% Loti,,,,,
02796246,cefixime 400 mg Cap,,,,,
02796247,doxycycline Cap,,,,,
02796248,magnesium sulfate 50% Soln,,,,,
02796249,milrinone 1 mg/mL Soln,,,,,
02796250,"EPINEPHrine-lidocaine 1:200,000-1% preservative-fr",,,,,
02796251,fludarabine 25 mg/mL Soln,,,,,
02796252,DOCEtaxel 10 mg/mL Soln,,,,,
02796253,DOXOrubicin 2 mg/mL Soln,,,,,
02796254,nystatin-triamcinolone topical 100000 units/g-0.1%,,,,,
02796255,gentamicin topical 0.1% Oint,,,,,
02796256,fluorouracil topical 5% Crea,,,,,
02796257,bleomycin 30 units Powd,,,,,
02796258,zinc oxide topical 40 % Ointment,,,,,
02796259,EPINEPHrine-lidocaine 1:100000-1% Soln,,,,,
02796260,parenteral nutrition solution Dextrose 10% in Wate,,,,,
02796261,parenteral nutrition solution Dextrose 10% in Wate,,,,,
02796262,Dextrose 10% Soln,,,,,
02796263,acyclovir 50 mg/mL Soln,,,,,
02796264,apixaban 2.5 mg Tab,,,,,
02796265,amiodarone 150 mg/100 mL-D5% Soln,,,,,
02796267,midazolam 5 mg/mL preservative-free Soln,,,,,
02796268,heparin flush 2 units/mL-NaCl 0.9% Soln,,,,,
02796269,sodium chloride 0.45% Soln,,,,,
02796270,pantosan/hep/lido/sodium bicarb irrigation 60 mL S,,,,,
02796271,EPINEPHrine-lidocaine 1:200000-1.5% Injection,,,,,
02796272,ropivacaine 0.25 % Injection,,,,,
02796273,bupivacaine 0.125 % Injection,,,,,
02796274,sterile water - Soln,,,,,
02796275,sodium chloride 0.9% Soln,,,,,
02796277,vancomycin 5 mg/mL retention enema 5 mg/mL Soln,,,,,
02796278,EpiNEPHRINE 1 mg/mL Injection,,,,,
02796279,famotidine 10 mg/mL Soln,,,,,
02796280,"RHo (D) Immune Globulin 5,000 IntlUnits / 4.4 mL I",,,,,
02796281,antihemophilic factor recombinant albumin-free Pow,,,,,
02796282,levofloxacin 750 mg/150 mL Soln,,,,,
02796283,Dextrose 12.5% in Water 250 mL Soln-IV,,,,,
02796284,"tranexamic acid 1,000 mg Injection",,,,,
02796285,aluminum hydroxide-magnesium carbonate 95 mg-358 m,,,,,
02796286,ketorolac 15.75 mg/inh Spra,,,,,
02796289,praziquantel 600 mg Tab,,,,,
02796290,irinotecan 20 mg/mL Soln,,,,,
02796291,ciprofloxacin ophthalmic 0.3% Soln,,,,,
02796292,morphine 10 mg/5 mL Soln,,,,,
02796293,morphine 2 mg/mL Syringe,,,,,
02796294,oxaliplatin 50 mg Powd,,,,,
02796295,oxaliplatin 100 mg Powd,,,,,
02796296,ribavirin 200 mg Tab,,,,,
02796297,vancomycin 1 g Powd,,,,,
02796298,cefTRIAXone 1 gram Injection,,,,,
02796300,calcium-vitamin D 315 mg-200 intl units Tab,,,,,
02796301,prothrombin complex - Powd,,,,,
02796302,oxacillin 10 g Powd,,,,,
02796303,"influenza virus vaccine, inactivated preservative-",,,,,
02796304,"influenza virus vaccine, inactivated preservative-",,,,,
02796305,zinc oxide topical 20% Oint,,,,,
02796306,Dextrose 12.5% in Water 100 mL Soln-IV,,,,,
02796307,phenylephrine ophthalmic 2.5% Soln,,,,,
02796308,hydroxocobalamin 5 g Powd,,,,,
02796309,estradiol 0.1 mg/24 hours twice weekly Film,,,,,
02796310,lysine 1.1 mEq/mL Syringe,,,,,
02796311,ranitidine 15 mg/mL Syru,,,,,
02796312,heparin flush 10 units/mL Soln,,,,,
02796313,acetaminophen-hydrocodone 325 mg/7.5 mg Tab-ER,,,,,
02796314,vancomycin 25 mg/mL Soln-Oral,,,,,
02796315,vancomycin 5 g Powd,,,,,
02796317,piperacillin-tazobactam 36 g-4.5 g Powd,,,,,
02796318,Cardioplegic irrigating Soln Cardioplegia Soln-IRR,,,,,
02796319,azithromycin 200 mg/5 mL Powd,,,,,
02796320,sucroferric oxyhydroxide 2500 mg (500 mg elemental,,,,,
02796321,timolol ophthalmic 0.5% Soln,,,,,
02796322,leucovorin 200 mg Powd,,,,,
02796323,epoprostenol 1.5 mg Powd,,,,,
02796324,Dextrose 15% in Water 100 mL Soln-IV,,,,,
02796325,ceftaroline 400 mg Powd,,,,,
02796326,Dextrose 17% in Water 100 mL Soln-IV,,,,,
02796327,Dextrose 17% in Water 250 mL Soln-IV,,,,,
02796328,Dextrose 15% in Water 250 mL Soln-IV,,,,,
02796329,Mitomycin  1 EA Syringe,,,,,
02796330,levETIRAcetam 100 mg/mL Liquid,,,,,
02796331,calcium gluconate 100 mg/mL Injection,,,,,
02796332,ketamine 50 mg/5 mL-NaCl 0.9% Soln,,,,,
02796333,zonisamide 25 mg Cap,,,,,
02796334,EPINEPHrine 10 mcg/mL after mixing Kit,,,,,
02796335,sodium chloride bacteriostatic 0.9% Soln,,,,,
02796336,ampicillin-sulbactam 3 gm Powder,,,,,
02796337,ceFAZolin 1 gm Powder-Inj,,,,,
02796338,pantoprazole 40 mg Powder-Inj,,,,,
02796339,Remifentanil 1.5 mg / 30 mL Soln-IV,,,,,
02796340,Dextrose 5% with 0.2% NaCl Soln,,,,,
02796341,LVP solution Dextrose 5% in Water Soln,,,,,
02796342,cefTAZidime 6 g Powd,,,,,
02796343,cefTRIAXone 1 gm (ED) Powder-Inj,,,,,
02796346,ceftolozane-tazobactam 1 g-0.5 g Powd,,,,,
02796347,ampicillin-sulbactam 3 gm Syringe,,,,,
02796348,pegaspargase 750 intl units/mL Soln,,,,,
02796349,cyclophosphamide 50 mg Cap,,,,,
02796350,antithrombin III - Powd,,,,,
02796351,metroNIDAZOLE 1 gram/200 mL Soln-IV,,,,,
02796352,ethiodized oil 480 mg/mL Soln,,,,,
02796353,iopamidol 76% Soln,,,,,
02796354,ethanolamine oleate 50 mg/mL Soln,,,,,
02796355,levetiracetam/NS 0.75% Premix 1 gm / 100 mL Soln-I,,,,,
02796356,avibactam-cefTAZidime 2.5 gm Powder-Inj,,,,,
02796357,bleomycin 4 units/mL Syringe,,,,,
02796358,ARIPiprazole 400 mg Powd,,,,,
02796359,milrinone 200 mcg/mL-D5% Soln,,,,,
02796360,mycophenolate mofetil 200 mg/mL Powd,,,,,
02796361,barium sulfate 105 % Supp,,,,,
02796362,diatrizoate 30% Soln,,,,,
02796363,ropivacaine 0.2% Soln,,,,,
02796364,hydrocortisone 10 mg/mL Syringe,,,,,
02796365,cefazolin/Iso-Osmotic Premix 2 gm / 100 mL Soln-IV,,,,,
02796366,dextromethorphan-guaiFENesin 10 mg-100 mg/5 mL Liq,,,,,
02796367,diltiazem CD Cap 300 mg/24 hours Cap-ER,,,,,
02796368,ceftazidime 20 mg / 10 mL Soln-Opth,,,,,
02796369,vancomycin 10 mg / 5 mL Soln-Opth,,,,,
02796370,"emollients, topical - Gel",,,,,
02796371,artemether-lumefantrine 20 mg-120 mg Tab,,,,,
02796373,ceftaroline 400 mg / 250 mL Powder-Inj,,,,,
02796374,micafungin  100 mg Powder-Inj,,,,,
02796375,micafungin 50 mg Powder-Inj,,,,,
02796376,idarucizumab 2.5 g/50 mL Soln,,,,,
02796377,voriconazole 200 mcg / 0.2 mL Soln-Opth,,,,,
02796378,bevacizumab 25 mg/mL Soln,,,,,
02796379,ofatumumab 20 mg/mL Soln,,,,,
02796380,cyanocobalamin 500 mcg Tab,,,,,
02796381,ofatumumab 20 mg/mL Soln,,,,,
02796382,tropicamide ophthalmic 1% Soln,,,,,
02796383,iothalamate 43 % Soln,,,,,
02796384,lansoprazole 3 mg/mL Susp,,,,,
02796386,levetiracetam 100 mg/mL Injection,,,,,
02796387,phenylephrine 10 mg/mL Injection,,,,,
02796388,methylPREDNISolone 1 gm Injection,,,,,
02796389,methylPREDNISolone 500 mg / 50 mL Injection,,,,,
02796390,oxytocin/ lactated ringers 30 units/500 mL-LR Soln,,,,,
02796391,levetiracetam/NS 0.82% Premix 500 mg/100 mL-NaCl 0,,,,,
02796392,didanosine 250 mg Cap-,,,,,
02796393,fluconazole 100 mg/50 mL-NaCl 0.9% Soln,,,,,
02796394,vancomycin 750 mg Powder-Inj,,,,,
02796395,dalteparin 7500 intl units/0.3 mL Soln,,,,,
02796396,sodium chloride 3% Soln,,,,,
02796397,ivabradine 5 mg Tab,,,,,
02796398,ivabradine 7.5 mg Tab,,,,,
02796399,dolutegravir 50 mg Tab,,,,,
02796400,gabapentin 250 mg/5 mL Soln,,,,,
02796401,phenytoin 25 mg/mL Susp,,,,,
02796402,megestrol 40 mg/mL Susp,,,,,
02796403,chlorhexidine topical 0.12% Liqu,,,,,
02796404,ferrous sulfate 300 mg/5 mL Liqu,,,,,
02796405,levETIRAcetam 500 mg / 5 mL Soln,,,,,
02796406,carfilzomib 60 mg Powd,,,,,
02796408,dextromethorphan-guaiFENesin 20 mg-200 mg/10 mL Li,,,,,
02796409,calcium carbonate 1250 mg/5 mL Susp,,,,,
02796410,multivitamin 5 mL Liquid,,,,,
02796411,ascorbic acid 500 mg / 5 mL Liquid,,,,,
02796412,brentuximab vedotin 50 mg Powd,,,,,
02796413,misoprostol 50 mcg Tab,,,,,
02796414,acetaminophen 650 mg / 20.3 mL Soln-Oral,,,,,
02796415,acetaminophen 160 mg/5 mL Susp,,,,,
02796416,eculizumab 10 mg/mL Soln,,,,,
02796417,sacubitril-valsartan 24 mg-26 mg Tab,,,,,
02796418,sacubitril-valsartan 49 mg-51 mg Tab,,,,,
02796419,sacubitril-valsartan 97 mg-103 mg Tab,,,,,
02796420,sugammadex 100 mg/mL Soln,,,,,
02796421,FLUoxetine 20 mg/5 mL Soln,,,,,
02796422,digoxin 50 mcg/mL (0.05 mg/mL) Elix,,,,,
02796423,icatibant 10 mg/mL Soln,,,,,
02796424,posaconazole 40 mg/mL Susp-Oral,,,,,
02796425,phenylephrine 300 mcg/mL Injection,,,,,
02796426,pentamidine 300 mg Powd,,,,,
02796427,emtricitabine 10 mg/mL Soln,,,,,
02796428,fosamprenavir 700 mg Tab,,,,,
02796429,saliva substitutes - Spra,,,,,
02796430,mitoMYcin 40 mg Powd,,,,,
02796431,sodium chloride 0.9% Soln,,,,,
02796432,daptomycin 200 mg / 100 mL Powder-Inj,,,,,
02796433,nivolumab 10 mg/mL Soln,,,,,
02796434,nivolumab 10 mg/mL Soln,,,,,
02796435,parenteral nutrition solution Amino Acids 6% (Trop,,,,,
02796436,naltrexone 380 mg Powd,,,,,
02796437,topotecan 1 mg/mL Soln,,,,,
02796438,meropenem 1 gm Powder-Inj,,,,,
02796439,meropenem  500 mg Powder-Inj,,,,,
02796440,aztreonam 1 gm Powder-Inj,,,,,
02796441,sildenafil 2.5 mg/mL Susp-Oral,,,,,
02796442,gadobutrol 604.72 mg/mL Soln,,,,,
02796443,cefOXitin 10 g Powd,,,,,
02796444,droxidopa 100 mg Cap,,,,,
02796445,OLANZapine 10 mg Powd,,,,,
02796446,denosumab 60 mg/mL Soln,,,,,
02796447,tetracaine opthalmic 0.5 % Soln-Opth,,,,,
02796448,heparin flush 100 units/mL Soln,,,,,
02796449,hydrocortisone 1 mg/mL Syringe,,,,,
02796450,ergocalciferol 800 IntlUnits / 0.1 mL Syringe,,,,,
02796451,uridine triacetate 10 g Gran,,,,,
02796452,nafcillin 20 mg/mL Syringe,,,,,
02796453,mitoMYcin 0.9 mg/mL Soln-Opth,,,,,
02796454,hydrocortisone 100 mg Powder-Inj,,,,,
02796455,urea - Cap-CR,,,,,
02796456,protein supplement (ProStat 64) 30 mL Liquid,,,,,
02796457,niMODipine 60 mg/20 mL Liqu,,,,,
02796458,eplerenone 25 mg Tab,,,,,
02796459,DOXOrubicin 100 mg Powder-Inj,,,,,
02796460,DOXOrubicin 50 mg Powder-Inj,,,,,
02796461,DOXOrubicin 150 mg Powder-Inj,,,,,
02796462,azaCITIDine 100 mg Powd,,,,,
02796463,azaCITIDine 100 mg / 4 mL Syringe,,,,,
02796464,misoprostol 25 mcg Tab,,,,,
02796465,cobicistat/elvitegravir/emtricitabine/tenofov 150 ,,,,,
02796466,aluminum hydroxide-magnesium trisilicate 80 mg-14.,,,,,
02796467,fluorouracil 10 mg / 1 mL Syringe,,,,,
02796468,methadone 10 mg/mL Syringe,,,,,
02796469,naloxone 0.4 mg/mL Soln,,,,,
02796470,mycophenolate mofetil 200 mg/mL Syringe,,,,,
02796471,labetalol 5 mg/mL Soln,,,,,
02796472,Mitomycin Bladder Irrigation 40 mg in NS 20 mL 40 ,,,,,
02796473,risperidone 1 mg/mL Liquid,,,,,
02796474,tenofovir 25 mg Tab,,,,,
02796476,methylene blue 5 mg/mL Soln,,,,,
02796477,CISplatin 1 mg/mL Soln,,,,,
02796478,cefoxitin 2 gm Injection,,,,,
02796479,nebivolol 2.5 mg Tab,,,,,
02796480,nitroglycerin 2% Oint,,,,,
02796481,magnesium sulfate 20 g/500mL-sterile water Soln,,,,,
02796482,clopidogrel 5 mg/mL Susp-Oral,,,,,
02796483,betamethasone 6 mg/mL Susp-Inj,,,,,
02796484,celecoxib 50 mg Cap,,,,,
02796485,ampicillin 500 mg Powder-Inj,,,,,
02796486,brivaracetam 50 mg Tab,,,,,
02796487,gemcitabine 38 mg/mL Soln,,,,,
02796488,bethanechol 1 mg/mL Susp-Oral,,,,,
02796489,Investigational Medication 1 Tab Tab,,,,,
02796490,midazolam 2 mg/mL Syru,,,,,
02796491,bupivacaine liposome 1.3% (13.3 mg/mL) Susp,,,,,
02796493,celecoxib 10 mg/mL Susp-Oral,,,,,
02796494,Patient Own Chemotherapy 1 EA Misc,,,,,
02796495,metoprolol 10 mg/mL Susp-Oral,,,,,
02796496,levothyroxine 25 mcg/mL Susp-Oral,,,,,
02796497,mannitol 0.2 gm/mL Soln-IV,,,,,
02796498,acetaminophen 10 mg/mL Soln-IV,,,,,
