HSP,CHARGE CODE,BILLING DESCRIPTION,HOSPITAL CHARGE,,,,,,,,,,,,,,,,,,,
MAN,0050504919,CT NECK W/CM,"$8,534.08",,,,,,,,,,,,,,,,,,,
MAN,0050504927,CT NECK WO/W CM,"$11,821.61",,,,,,,,,,,,,,,,,,,
MAN,0050504968,CTA ABD LE RO,"$11,472.93",,,,,,,,,,,,,,,,,,,
MAN,0050504976,CTA HEAD W CONT,"$3,097.62",,,,,,,,,,,,,,,,,,,
MAN,0050504984,CTA ABD WO/W CM,"$11,472.93",,,,,,,,,,,,,,,,,,,
MAN,0050504992,CTA NECK W CONT,"$3,097.62",,,,,,,,,,,,,,,,,,,
MAN,0050505007,CTA HEAD WO/W,"$8,737.69",,,,,,,,,,,,,,,,,,,
MAN,0050505023,CTA NK WO/W,"$9,650.80",,,,,,,,,,,,,,,,,,,
MAN,0050505205,CT ORB/EAR/PFOS,"$6,826.08",,,,,,,,,,,,,,,,,,,
MAN,0050505247,CT ORB/EAR/PFOS,"$6,625.67",,,,,,,,,,,,,,,,,,,
MAN,0050505288,CT ORB/EAR/PFOS,"$8,856.26",,,,,,,,,,,,,,,,,,,
MAN,0050512508,CT THORAX WO CM,"$7,983.21",,,,,,,,,,,,,,,,,,,
MAN,0050512607,CT THORAX W/CM,"$9,046.12",,,,,,,,,,,,,,,,,,,
MAN,0050512706,CT THORAX WO/W,"$9,650.80",,,,,,,,,,,,,,,,,,,
MAN,0050512748,CTA CHEST WCONT,"$10,394.51",,,,,,,,,,,,,,,,,,,
MAN,0050519206,BX BACK/FLANK,"$3,855.86",,,,,,,,,,,,,,,,,,,
MAN,0050521251,CT SP CERV W/O,"$7,983.21",,,,,,,,,,,,,,,,,,,
MAN,0050521269,CT SP CERV W/CM,"$9,046.12",,,,,,,,,,,,,,,,,,,
MAN,0050521277,CT SP CERV WO/W,"$11,152.46",,,,,,,,,,,,,,,,,,,
MAN,0050521285,CT SP THOR W/O,"$9,456.05",,,,,,,,,,,,,,,,,,,
MAN,0050521293,CT SP THOR W/CM,"$9,861.99",,,,,,,,,,,,,,,,,,,
MAN,0050521319,CT SP LUMB W/O,"$9,456.05",,,,,,,,,,,,,,,,,,,
MAN,0050521327,CT SP LUMB W/CM,"$9,216.81",,,,,,,,,,,,,,,,,,,
MAN,0050521335,CT SP LUMB WO/W,"$10,229.85",,,,,,,,,,,,,,,,,,,
MAN,0050521921,CT PELVIS WO CM,"$7,983.21",,,,,,,,,,,,,,,,,,,
MAN,0050521939,CT PELVIS W/CM,"$9,216.81",,,,,,,,,,,,,,,,,,,
MAN,0050521947,CT PELVIS WO/W,"$9,650.80",,,,,,,,,,,,,,,,,,,
MAN,0050525559,THORACENT W/IMG,"$2,098.92",,,,,,,,,,,,,,,,,,,
MAN,0050528553,PL FIDUCL PROST,"$5,298.58",,,,,,,,,,,,,,,,,,,
MAN,0050528561,PL FIDUCIAL MKR,"$4,412.97",,,,,,,,,,,,,,,,,,,
MAN,0050532001,CT UE W/O CM,"$4,360.72",,,,,,,,,,,,,,,,,,,
MAN,0050532019,CT UE W/ CM,"$4,513.11",,,,,,,,,,,,,,,,,,,
MAN,0050532027,CT UE WO/W CM,"$5,775.81",,,,,,,,,,,,,,,,,,,
MAN,0050532068,CTA UE W CONT,"$1,607.85",,,,,,,,,,,,,,,,,,,
MAN,0050537000,CT LE W/O CM,"$4,360.72",,,,,,,,,,,,,,,,,,,
MAN,0050537018,CT LE W/ CM,"$4,874.16",,,,,,,,,,,,,,,,,,,
MAN,0050537026,CT LE WO/W CM,"$5,448.87",,,,,,,,,,,,,,,,,,,
MAN,0050537067,CTA LE W CONT,"$1,607.85",,,,,,,,,,,,,,,,,,,
MAN,0050541507,CT ABD W/O CM,"$9,928.11",,,,,,,,,,,,,,,,,,,
MAN,0050541606,CT ABD W/ CM,"$9,928.11",,,,,,,,,,,,,,,,,,,
MAN,0050541705,CT ABD WO/W CM,"$9,928.11",,,,,,,,,,,,,,,,,,,
MAN,0050541754,CTA ABD W CONT,"$8,534.08",,,,,,,,,,,,,,,,,,,
MAN,0050541770,CT AB/PEL W/CM,"$15,551.79",,,,,,,,,,,,,,,,,,,
MAN,0050541788,CT ABD/PEL WO/W,"$16,672.69",,,,,,,,,,,,,,,,,,,
MAN,0050541796,CT AB/PEL WO CM,"$15,859.56",,,,,,,,,,,,,,,,,,,
MAN,0050541804,CTA ABDPEL W,"$5,736.00",,,,,,,,,,,,,,,,,,,
MAN,0050556356,CTA ABD LE RO W,"$8,534.08",,,,,,,,,,,,,,,,,,,
MAN,0050559905,DRN ABSC W/CATH,"$2,765.87",,,,,,,,,,,,,,,,,,,
MAN,0050563618,CT GUIDE NDL PL,"$7,078.84",,,,,,,,,,,,,,,,,,,
MAN,0050563709,CT GUIDE RAD TH,"$1,532.92",,,,,,,,,,,,,,,,,,,
MAN,0050565001,CT CARD SCORING,$731.59,,,,,,,,,,,,,,,,,,,
MAN,0050570407,BX SFT PLVS/HIP,"$3,147.81",,,,,,,,,,,,,,,,,,,
MAN,0050573989,PL FIDUCL LIVER,"$4,412.97",,,,,,,,,,,,,,,,,,,
MAN,0050574904,PERC CHOLECYSTM,"$3,220.21",,,,,,,,,,,,,,,,,,,
MAN,0050575026,BX ABD MASS,"$3,220.21",,,,,,,,,,,,,,,,,,,
MAN,0050575034,BX BONE DEEP,"$8,446.91",,,,,,,,,,,,,,,,,,,
MAN,0050575042,BX BONE SUPRFCL,"$4,722.56",,,,,,,,,,,,,,,,,,,
MAN,0050575059,BX CHEST NDL,"$3,944.56",,,,,,,,,,,,,,,,,,,
MAN,0050575109,BX LUNG/MEDIAST,"$3,220.21",,,,,,,,,,,,,,,,,,,
MAN,0050575117,BX MUSCLE PERC,"$3,721.28",,,,,,,,,,,,,,,,,,,
MAN,0050575125,BX PANCRS PERC,"$3,944.56",,,,,,,,,,,,,,,,,,,
MAN,0050575141,BX RENAL PERC,"$3,220.21",,,,,,,,,,,,,,,,,,,
MAN,0050575869,ABSC DRN PERIT,"$3,944.56",,,,,,,,,,,,,,,,,,,
MAN,0050582154,BX LIVR PERC ND,"$3,220.21",,,,,,,,,,,,,,,,,,,
MAN,0050582212,DX BONE MARROW,"$4,086.68",,,,,,,,,,,,,,,,,,,
MAN,0050582220,DX BONE MARROW,"$4,086.68",,,,,,,,,,,,,,,,,,,
MAN,0050585751,BX SFT TIS NK/T,"$3,944.56",,,,,,,,,,,,,,,,,,,
MAN,0050594050,CATH FL COLL VI,"$9,013.62",,,,,,,,,,,,,,,,,,,
MAN,0050594068,CATH FL COLL,"$7,799.94",,,,,,,,,,,,,,,,,,,
MAN,0050600220,FNA W GUIDANCE,$882.50,,,,,,,,,,,,,,,,,,,
MAN,0050602267,BIOPSY BONE SUP,"$3,944.56",,,,,,,,,,,,,,,,,,,
MAN,0050603653,VENOUS MAPPING,"$1,383.17",,,,,,,,,,,,,,,,,,,
MAN,0050603893,US AAA SCREEN,"$1,305.53",,,,,,,,,,,,,,,,,,,
MAN,0050606078,ASP/INJ INT JT,"$1,655.13",,,,,,,,,,,,,,,,,,,
MAN,0050606110,ASP/INJ MJR JT,"$1,401.06",,,,,,,,,,,,,,,,,,,
MAN,0050610302,GUIDE CATH FLDR,"$1,247.07",,,,,,,,,,,,,,,,,,,
MAN,0050620038,ART IMG L/E COM,"$3,234.00",,,,,,,,,,,,,,,,,,,
MAN,0050620079,ART IMG U/E COM,"$3,428.05",,,,,,,,,,,,,,,,,,,
MAN,0050620137,DUPLX EXT VEINS,"$3,234.00",,,,,,,,,,,,,,,,,,,
MAN,0050625557,THORACENT W/IMG,"$2,315.18",,,,,,,,,,,,,,,,,,,
MAN,0050661800,FETL BIOPH W/O,$604.36,,,,,,,,,,,,,,,,,,,
MAN,0050665363,US SOFT HEAD/NK,"$1,912.74",,,,,,,,,,,,,,,,,,,
MAN,0050665413,DUPLX CARTD BI,"$3,318.94",,,,,,,,,,,,,,,,,,,
MAN,0050666049,US CHEST B-SCAN,$676.27,,,,,,,,,,,,,,,,,,,
MAN,0050666429,US BREAST LTD,$843.62,,,,,,,,,,,,,,,,,,,
MAN,0050666452,US BREAST COM,"$1,494.99",,,,,,,,,,,,,,,,,,,
MAN,0050667005,US ABD COMPLETE,"$2,558.87",,,,,,,,,,,,,,,,,,,
MAN,0050667054,US ABD LTD/FU,"$1,461.88",,,,,,,,,,,,,,,,,,,
MAN,0050667708,US RETROPL COMP,"$3,022.84",,,,,,,,,,,,,,,,,,,
MAN,0050667757,US RETROPL LTD,"$1,793.19",,,,,,,,,,,,,,,,,,,
MAN,0050667823,US SCROTUM,"$2,493.16",,,,,,,,,,,,,,,,,,,
MAN,0050668003,US SPINAL CANAL,$668.92,,,,,,,,,,,,,,,,,,,
MAN,0050668011,US OB<14WKS,"$1,045.90",,,,,,,,,,,,,,,,,,,
MAN,0050668029,US OB<14WKS ADD,$599.00,,,,,,,,,,,,,,,,,,,
MAN,0050668102,US OB LTD 1OR>,"$2,473.45",,,,,,,,,,,,,,,,,,,
MAN,0050668128,US OB ADDL GEST,$713.09,,,,,,,,,,,,,,,,,,,
MAN,0050668185,FETAL BIOPHYS,$405.96,,,,,,,,,,,,,,,,,,,
MAN,0050668250,US OB>14WK SGL,"$2,607.38",,,,,,,,,,,,,,,,,,,
MAN,0050668284,INFANT HD ECHO,"$1,736.67",,,,,,,,,,,,,,,,,,,
MAN,0050668300,US TRANSVAGINAL,"$1,668.62",,,,,,,,,,,,,,,,,,,
MAN,0050668318,HYSTEROSONOGRPH,"$3,205.57",,,,,,,,,,,,,,,,,,,
MAN,0050668433,US OB>14WK ADD,"$3,376.41",,,,,,,,,,,,,,,,,,,
MAN,0050668565,US PELVIC COMP,"$2,662.91",,,,,,,,,,,,,,,,,,,
MAN,0050668581,US PELVC LTD/FU,$688.64,,,,,,,,,,,,,,,,,,,
MAN,0050668615,US JOINT COMPLE,"$1,649.07",,,,,,,,,,,,,,,,,,,
MAN,0050668623,AMNIOCENTESIS,$953.26,,,,,,,,,,,,,,,,,,,
MAN,0050668631,US XTR JOINT LM,"$1,374.23",,,,,,,,,,,,,,,,,,,
MAN,0050668649,US XTR SFT TISS,"$1,374.23",,,,,,,,,,,,,,,,,,,
MAN,0050668706,FETAL CV ECHO,"$2,881.20",,,,,,,,,,,,,,,,,,,
MAN,0050668854,US INF HIPS DYN,"$1,638.36",,,,,,,,,,,,,,,,,,,
MAN,0050669605,US GUIDANCE,"$2,664.39",,,,,,,,,,,,,,,,,,,
MAN,0050669704,US STUDY F/U,$837.02,,,,,,,,,,,,,,,,,,,
MAN,0050669860,US GD INTRAOPTV,$819.91,,,,,,,,,,,,,,,,,,,
MAN,0050671080,DOPPLER ECHO,"$1,524.55",,,,,,,,,,,,,,,,,,,
MAN,0050671387,DUPLX VEINS UNI,"$3,119.85",,,,,,,,,,,,,,,,,,,
MAN,0050672013,LE ART IMG LTD,"$1,909.92",,,,,,,,,,,,,,,,,,,
MAN,0050672062,ART IMG U/E LTD,"$2,207.10",,,,,,,,,,,,,,,,,,,
MAN,0050674902,PERC CHOLECYSTM,"$3,220.21",,,,,,,,,,,,,,,,,,,
MAN,0050675057,BX CHEST NDL,"$3,944.56",,,,,,,,,,,,,,,,,,,
MAN,0050675156,BX MUSCLE PERC,"$3,721.28",,,,,,,,,,,,,,,,,,,
MAN,0050675206,BX LIVR PERC ND,"$3,944.56",,,,,,,,,,,,,,,,,,,
MAN,0050675354,BX RENAL PERC,"$3,220.21",,,,,,,,,,,,,,,,,,,
MAN,0050675453,BX THY PERC NDL,$942.55,,,,,,,,,,,,,,,,,,,
MAN,0050676303,DRN ABSC W/CATH,"$2,371.69",,,,,,,,,,,,,,,,,,,
MAN,0050677400,INJ UTER/TB XRY,"$1,973.71",,,,,,,,,,,,,,,,,,,
MAN,0050685056,BX LYMPH NODE,"$3,944.56",,,,,,,,,,,,,,,,,,,
MAN,0050685759,BX SFT TIS NK/T,"$3,944.56",,,,,,,,,,,,,,,,,,,
MAN,0050690833,ABD PARA W/IMAG,"$1,244.26",,,,,,,,,,,,,,,,,,,
MAN,0050691831,BX BRST US 1ST,"$6,771.10",,,,,,,,,,,,,,,,,,,
MAN,0050691849,BX BRST ADD,$292.40,,,,,,,,,,,,,,,,,,,
MAN,0050692854,PERC BRST 1ST,$664.05,,,,,,,,,,,,,,,,,,,
MAN,0050692862,PERC BRST ADD,$309.94,,,,,,,,,,,,,,,,,,,
MAN,0050694066,CATH FL COLL,"$9,554.44",,,,,,,,,,,,,,,,,,,
MAN,0050701218,CA SCRN COLONOS,"$6,214.49",,,,,,,,,,,,,,,,,,,
MAN,0050702182,GI LAB CANCEL,"$1,893.50",,,,,,,,,,,,,,,,,,,
MAN,0050709047,E&M-NP LVL I,$453.11,,,,,,,,,,,,,,,,,,,
MAN,0050710276,COLONOSCOPY,"$10,941.06",,,,,,,,,,,,,,,,,,,
MAN,0050710292,COLON W/BIOPSY,$462.91,,,,,,,,,,,,,,,,,,,
MAN,0050710300,COLN POLYP SNAR,"$3,344.39",,,,,,,,,,,,,,,,,,,
MAN,0050710516,EGD W/FRN BODY,"$1,808.69",,,,,,,,,,,,,,,,,,,
MAN,0050710524,EGD CNTL HEMORH,"$4,251.55",,,,,,,,,,,,,,,,,,,
MAN,0050710540,FULL EGD,"$8,849.87",,,,,,,,,,,,,,,,,,,
MAN,0050710557,FULL EGD W/BIOP,$547.26,,,,,,,,,,,,,,,,,,,
MAN,0050710565,ERCP,"$8,106.54",,,,,,,,,,,,,,,,,,,
MAN,0050710573,ERCP W/SPHINCTR,"$2,217.77",,,,,,,,,,,,,,,,,,,
MAN,0050710581,ERCP W BIOPSY,$487.06,,,,,,,,,,,,,,,,,,,
MAN,0050710607,EGD W/DIL MALNY,"$2,325.85",,,,,,,,,,,,,,,,,,,
MAN,0050710623,ESOMOT STD,"$2,049.64",,,,,,,,,,,,,,,,,,,
MAN,0050710631,ESOPH DIL GDWR,"$1,263.22",,,,,,,,,,,,,,,,,,,
MAN,0050710649,ESOPHGOSPY R/FB,"$2,754.07",,,,,,,,,,,,,,,,,,,
MAN,0050710706,EGD W/LIGATION,"$3,243.51",,,,,,,,,,,,,,,,,,,
MAN,0050710714,EGD W/DILATION,"$2,539.58",,,,,,,,,,,,,,,,,,,
MAN,0050710722,EGD LSR OR PHTG,"$3,005.48",,,,,,,,,,,,,,,,,,,
MAN,0050710771,EGD SCLORTHRPY,"$4,251.55",,,,,,,,,,,,,,,,,,,
MAN,0050711100,LUMBAR PUNCTURE,"$4,023.71",,,,,,,,,,,,,,,,,,,
MAN,0050711274,PROCTOSIGMOID,"$5,342.19",,,,,,,,,,,,,,,,,,,
MAN,0050711308,PROCTOSGM W BX,$514.42,,,,,,,,,,,,,,,,,,,
MAN,0050711316,SIGM/POLYPECTMY,"$2,349.10",,,,,,,,,,,,,,,,,,,
MAN,0050711407,CLN SCLROTHRPY,"$3,897.51",,,,,,,,,,,,,,,,,,,
MAN,0050711431,SIGMDSCP FLX/BX,$514.42,,,,,,,,,,,,,,,,,,,
MAN,0050711456,SIGMOIDSCP FLEX,"$6,734.97",,,,,,,,,,,,,,,,,,,
MAN,0050712512,ESO IMPED TST,"$1,472.12",,,,,,,,,,,,,,,,,,,
MAN,0050712538,ESO REFLX TST,"$2,321.72",,,,,,,,,,,,,,,,,,,
MAN,0050732452,EGD DILATION,"$1,898.75",,,,,,,,,,,,,,,,,,,
MAN,0050732460,EGD W/PEG,"$1,635.69",,,,,,,,,,,,,,,,,,,
MAN,0050732478,EGD W/PG TB REM,"$1,827.27",,,,,,,,,,,,,,,,,,,
MAN,0050732486,GASTRSCP W/GW,"$2,008.43",,,,,,,,,,,,,,,,,,,
MAN,0050732494,GASTRSCP W/DIL,"$1,639.63",,,,,,,,,,,,,,,,,,,
MAN,0050732502,EGD W/LSN RMVL,"$2,835.35",,,,,,,,,,,,,,,,,,,
MAN,0050732510,EGD W POLYPECT,"$2,119.89",,,,,,,,,,,,,,,,,,,
MAN,0050732643,ERCP W STONE RM,"$2,217.77",,,,,,,,,,,,,,,,,,,
MAN,0050732650,ERCP W/LITHO,"$2,217.77",,,,,,,,,,,,,,,,,,,
MAN,0050732684,ERCP STENT INSR,"$2,217.77",,,,,,,,,,,,,,,,,,,
MAN,0050732692,ERCP RMV/RPL ST,"$1,546.01",,,,,,,,,,,,,,,,,,,
MAN,0050732718,ERCP W BAL DILT,"$1,986.54",,,,,,,,,,,,,,,,,,,
MAN,0050734524,ESOPH DIL NO GD,"$1,415.90",,,,,,,,,,,,,,,,,,,
MAN,0050734581,BALLN DIL ACHAL,"$2,034.43",,,,,,,,,,,,,,,,,,,
MAN,0050735505,GI LVL I INT 30,"$2,548.91",,,,,,,,,,,,,,,,,,,
MAN,0050735513,GI LVL I EA 15,"$1,326.01",,,,,,,,,,,,,,,,,,,
MAN,0050735521,GI LVL II INT30,"$5,793.54",,,,,,,,,,,,,,,,,,,
MAN,0050735539,GI LVL II EA15,"$2,931.76",,,,,,,,,,,,,,,,,,,
MAN,0050735547,GI LV III INT30,"$6,818.78",,,,,,,,,,,,,,,,,,,
MAN,0050735554,GI LVL III EA15,"$3,272.38",,,,,,,,,,,,,,,,,,,
MAN,0050737600,CHG GASTRO TBE,$338.43,,,,,,,,,,,,,,,,,,,
MAN,0050740000,COLN POLYP SNAR,"$2,450.34",,,,,,,,,,,,,,,,,,,
MAN,0050743491,TATOO EGD,"$1,665.66",,,,,,,,,,,,,,,,,,,
MAN,0050743723,PEJ PLACEMENT,"$2,651.47",,,,,,,,,,,,,,,,,,,
MAN,0050743731,GTUBE TO GJTUBE,"$1,919.27",,,,,,,,,,,,,,,,,,,
MAN,0050743889,COLON THRU OSTM,"$10,941.06",,,,,,,,,,,,,,,,,,,
MAN,0050743897,COLON/OSTOMY BX,$534.94,,,,,,,,,,,,,,,,,,,
MAN,0050743905,COLON/OSTOMY FB,"$1,706.07",,,,,,,,,,,,,,,,,,,
MAN,0050743913,COLON/OSTMY H/P,"$5,621.71",,,,,,,,,,,,,,,,,,,
MAN,0050743947,COLON W/TMR REM,"$2,450.34",,,,,,,,,,,,,,,,,,,
MAN,0050744796,TATOO COLON,"$1,551.39",,,,,,,,,,,,,,,,,,,
MAN,0050744804,TATOO SIGMOID,"$1,525.48",,,,,,,,,,,,,,,,,,,
MAN,0050753037,PROCT SIGMD RIG,"$1,615.05",,,,,,,,,,,,,,,,,,,
MAN,0050753078,PRSG RIGD/FN BD,"$1,637.67",,,,,,,,,,,,,,,,,,,
MAN,0050753094,SIGMD SNGL SNAR,"$2,295.75",,,,,,,,,,,,,,,,,,,
MAN,0050753326,FLX SIGMD FB,"$1,637.67",,,,,,,,,,,,,,,,,,,
MAN,0050753342,SIGMOID HEMORR,"$3,659.79",,,,,,,,,,,,,,,,,,,
MAN,0050753367,SIG FLX ABL LES,"$2,349.10",,,,,,,,,,,,,,,,,,,
MAN,0050753383,FLX SIGMD POLYP,"$2,349.10",,,,,,,,,,,,,,,,,,,
MAN,0050753797,COLO W FRN BDRM,"$1,706.07",,,,,,,,,,,,,,,,,,,
MAN,0050753821,COLO CNTL HEMRG,"$3,115.07",,,,,,,,,,,,,,,,,,,
MAN,0050753839,COLN W/ABL LESN,"$2,836.05",,,,,,,,,,,,,,,,,,,
MAN,0050753847,COLON W/HOT BX,"$2,675.51",,,,,,,,,,,,,,,,,,,
MAN,0050766351,THORACENT W/IMG,"$2,591.27",,,,,,,,,,,,,,,,,,,
MAN,0051069656,US GD INTRST,"$1,614.37",,,,,,,,,,,,,,,,,,,
MAN,0051072908,SIMULATION CMPL,"$2,856.10",,,,,,,,,,,,,,,,,,,
MAN,0051073005,BASIC DOSIMETRY,$869.01,,,,,,,,,,,,,,,,,,,
MAN,0051073328,TX DESIGN SMPL,$978.79,,,,,,,,,,,,,,,,,,,
MAN,0051077782,INTERSTITL CMPL,"$6,379.00",,,,,,,,,,,,,,,,,,,
MAN,0051909018,F-18 FLUCICLOVI,"$1,941.37",,,,,,,,,,,,,,,,,,,
MAN,0051910933,TC99 FANOLESMAB,"$3,278.23",,,,,,,,,,,,,,,,,,,
MAN,0051911006,F18 FDG DOSE,$492.56,,,,,,,,,,,,,,,,,,,
MAN,0051914000,GA67 CITRTE1MCI,"$1,998.38",,,,,,,,,,,,,,,,,,,
MAN,0051917292,IN111OXINE.5MCI,"$3,089.04",,,,,,,,,,,,,,,,,,,
MAN,0051921807,I 123 MIBG DOSE,"$23,877.02",,,,,,,,,,,,,,,,,,,
MAN,0051926335,CESIUM-131 SRCE,$479.00,,,,,,,,,,,,,,,,,,,
MAN,0051940104,TC99MEDRMT30MCI,$914.75,,,,,,,,,,,,,,,,,,,
MAN,0051940260,TC99 EXMTZM DOS,"$2,919.18",,,,,,,,,,,,,,,,,,,
MAN,0051940898,TC99 BICISATE,"$2,867.36",,,,,,,,,,,,,,,,,,,
MAN,0051941706,TC99 SESTAM DOS,"$1,892.83",,,,,,,,,,,,,,,,,,,
MAN,0051941904,TC99 TETRFS DOS,$203.78,,,,,,,,,,,,,,,,,,,
MAN,0051941961,TC99 TILMN.5MCI,"$2,633.17",,,,,,,,,,,,,,,,,,,
MAN,0051948008,TL201 CHLRD1MCI,"$3,237.98",,,,,,,,,,,,,,,,,,,
MAN,0051995090,I 123 PER MCI,$558.36,,,,,,,,,,,,,,,,,,,
MAN,0051995124,TC99 PERTECHNET,$3.74,,,,,,,,,,,,,,,,,,,
MAN,0051995165,I 123 SOD CAP,$519.20,,,,,,,,,,,,,,,,,,,
MAN,0051995363,TC99 DEPREOTIDE,$521.46,,,,,,,,,,,,,,,,,,,
MAN,0051995371,TC99 MEBROFENIN,$155.29,,,,,,,,,,,,,,,,,,,
MAN,0051995389,TC99PYROPHSPHTE,$295.52,,,,,,,,,,,,,,,,,,,
MAN,0051995397,TC99 PENTETATE,$58.27,,,,,,,,,,,,,,,,,,,
MAN,0051995405,TC99ALBUMIN MAA,$79.74,,,,,,,,,,,,,,,,,,,
MAN,0051995413,TC99 SULFRCOLLD,$105.41,,,,,,,,,,,,,,,,,,,
MAN,0051995421,TC99 SULFCOLFIL,$221.23,,,,,,,,,,,,,,,,,,,
MAN,0051995603,TC99 RBC DOSE,$303.75,,,,,,,,,,,,,,,,,,,
MAN,0051995629,TC99 MERTIATIDE,$388.18,,,,,,,,,,,,,,,,,,,
MAN,0051995728,IN111 PENTET DS,"$12,053.64",,,,,,,,,,,,,,,,,,,
MAN,0051995801,NA FL F-18 DOSE,"$1,485.50",,,,,,,,,,,,,,,,,,,
MAN,0051996031,I 131 SOD CAP,$129.01,,,,,,,,,,,,,,,,,,,
MAN,0051996064,RA223 DICH 1UCI,$681.98,,,,,,,,,,,,,,,,,,,
MAN,0052010006,INFL PR LCL/LTD,"$2,010.50",,,,,,,,,,,,,,,,,,,
MAN,0052020229,TUMOR LOCL WBDY,"$2,871.76",,,,,,,,,,,,,,,,,,,
MAN,0052030178,CARD STRESS TRC,"$4,783.12",,,,,,,,,,,,,,,,,,,
MAN,0052043007,MC PERF SNGLE,"$6,068.46",,,,,,,,,,,,,,,,,,,
MAN,0052043015,MC PERF MULTI,"$11,764.52",,,,,,,,,,,,,,,,,,,
MAN,0052078839,PET/CT LTD,"$5,391.80",,,,,,,,,,,,,,,,,,,
MAN,0052078847,PETCT SKULTHIGH,"$5,974.71",,,,,,,,,,,,,,,,,,,
MAN,0052078854,PETCT WHOLE BDY,"$6,921.92",,,,,,,,,,,,,,,,,,,
MAN,0052080124,THYRD UP SNGMLT,"$1,787.64",,,,,,,,,,,,,,,,,,,
MAN,0052080132,THYROID W/FLOW,"$1,664.35",,,,,,,,,,,,,,,,,,,
MAN,0052080140,THYROID SG/MLT,"$2,409.86",,,,,,,,,,,,,,,,,,,
MAN,0052080181,THY C/M WHL BDY,"$2,829.38",,,,,,,,,,,,,,,,,,,
MAN,0052080314,PARATHYROID IMG,"$3,747.40",,,,,,,,,,,,,,,,,,,
MAN,0052081023,BONE MR IMG LTD,"$1,308.04",,,,,,,,,,,,,,,,,,,
MAN,0052081031,BONE MAR MULT,"$1,616.38",,,,,,,,,,,,,,,,,,,
MAN,0052081932,ABSCESS LOC WB,"$4,358.22",,,,,,,,,,,,,,,,,,,
MAN,0052081957,LYMPH NODES IMG,"$1,922.42",,,,,,,,,,,,,,,,,,,
MAN,0052082021,LIVER IMAG FLOW,"$4,276.65",,,,,,,,,,,,,,,,,,,
MAN,0052082070,LIVER SPECT,"$1,530.12",,,,,,,,,,,,,,,,,,,
MAN,0052082153,LIV/SPLEEN IMAG,"$2,803.05",,,,,,,,,,,,,,,,,,,
MAN,0052082161,LIV/SPLEEN FLOW,"$4,146.59",,,,,,,,,,,,,,,,,,,
MAN,0052082260,HEPATOB IMG,"$1,960.09",,,,,,,,,,,,,,,,,,,
MAN,0052082278,HEPAT IMG W/DRG,"$3,622.11",,,,,,,,,,,,,,,,,,,
MAN,0052082583,ESOPH MOTILITY,"$3,517.73",,,,,,,,,,,,,,,,,,,
MAN,0052082658,GASTR EMPTYING,"$2,555.55",,,,,,,,,,,,,,,,,,,
MAN,0052082666,GASTR EMPTYING,"$3,390.71",,,,,,,,,,,,,,,,,,,
MAN,0052082765,GAST EMPT STDY,"$3,471.24",,,,,,,,,,,,,,,,,,,
MAN,0052082807,GI BLOOD LOSS,"$2,554.47",,,,,,,,,,,,,,,,,,,
MAN,0052082906,INTESTINE IMAG,"$2,839.88",,,,,,,,,,,,,,,,,,,
MAN,0052083003,BONE IMG LTD,"$2,726.86",,,,,,,,,,,,,,,,,,,
MAN,0052083078,BONE IMG WH/BDY,"$3,471.24",,,,,,,,,,,,,,,,,,,
MAN,0052083151,BONE IMG 3PHASE,"$4,506.87",,,,,,,,,,,,,,,,,,,
MAN,0052084027,GATED HRT PLANR,"$3,594.23",,,,,,,,,,,,,,,,,,,
MAN,0052084068,MYOCRD IMG INFR,"$2,891.80",,,,,,,,,,,,,,,,,,,
MAN,0052084589,VENOGRAM BILAT,"$2,939.32",,,,,,,,,,,,,,,,,,,
MAN,0052085792,LUNG VENT IMG,"$2,539.59",,,,,,,,,,,,,,,,,,,
MAN,0052085800,PULM PERFS IMAG,"$3,832.34",,,,,,,,,,,,,,,,,,,
MAN,0052085834,PERF/VENT IMG,"$2,265.66",,,,,,,,,,,,,,,,,,,
MAN,0052085891,PERF/VENT DIFF,"$2,107.38",,,,,,,,,,,,,,,,,,,
MAN,0052086055,BRAIN MIN 4VWS,"$3,364.71",,,,,,,,,,,,,,,,,,,
MAN,0052086071,BRAIN SPECT,"$1,644.87",,,,,,,,,,,,,,,,,,,
MAN,0052087061,KID IMG W RX,"$1,900.61",,,,,,,,,,,,,,,,,,,
MAN,0052087079,KID IMG WO RX,"$3,907.90",,,,,,,,,,,,,,,,,,,
MAN,0052087095,KID IMG FLW WWO,"$2,617.49",,,,,,,,,,,,,,,,,,,
MAN,0052087624,TESTICLR FLOW,"$1,031.18",,,,,,,,,,,,,,,,,,,
MAN,0052087921,INJ SENT NODE,$412.40,,,,,,,,,,,,,,,,,,,
MAN,0052088044,TUMOR LOCL BODY,"$4,071.67",,,,,,,,,,,,,,,,,,,
MAN,0052088119,PET LIMITED,"$4,881.78",,,,,,,,,,,,,,,,,,,
MAN,0052088135,PET WHOLEBODY,"$6,232.87",,,,,,,,,,,,,,,,,,,
MAN,0052090057,RADPHAR TX ORAL,"$1,056.31",,,,,,,,,,,,,,,,,,,
MAN,0052091014,RADPHARM TX IV,"$1,567.77",,,,,,,,,,,,,,,,,,,
MAN,0052501590,COMP AID BRS MR,$62.45,,,,,,,,,,,,,,,,,,,
MAN,0052502309,SP CERV WO/W CM,"$13,658.43",,,,,,,,,,,,,,,,,,,
