HospitalCode,Description,Price
BBH PRINCETON,HC X-RAY EXAM OF KNEES (BILATERAL) AP/STANDING,170.00
BBH PRINCETON,HC X-RAY EXAM OF LEG INFANT 2+ VIEWS,234.00
BBH PRINCETON,HC X-RAY EXAM OF LOWER LEG 2 VIEWS,664.00
BBH PRINCETON,HC X-RAY EXAM OF LOWER SPINE (2/3 VIEWS),778.00
BBH PRINCETON,HC X-RAY EXAM OF LOWER SPINE 4+ VIEWS,1186.00
BBH PRINCETON,HC X-RAY EXAM OF LOWER SPINE BEND ONLY 4+ VIEWS,483.00
BBH PRINCETON,HC X-RAY EXAM OF LOWER SPINE COMP W/BEND 6+ VIEWS,638.00
BBH PRINCETON,HC X-RAY EXAM OF NASAL BONES 3+ VIEWS,667.00
BBH PRINCETON,HC X-RAY EXAM OF NECK,667.00
BBH PRINCETON,HC X-RAY EXAM OF NECK SPINE 2/3 VIEWS,667.00
BBH PRINCETON,HC X-RAY EXAM OF NECK SPINE 4+ VIEWS,930.00
BBH PRINCETON,HC X-RAY EXAM OF NECK SPINE W/OBL FLEX EXT,984.00
BBH PRINCETON,HC X-RAY EXAM OF PELVIS & HIPS INFANT/CHILD 2+ VIEWS,377.00
BBH PRINCETON,HC X-RAY EXAM OF PELVIS <3 VIEWS,799.00
BBH PRINCETON,HC X-RAY EXAM OF PELVIS 3+ VIEWS,441.00
BBH PRINCETON,HC X-RAY EXAM OF RIBS (BILATERAL) 3+ VIEWS,837.00
BBH PRINCETON,HC X-RAY EXAM OF RIBS (UNILATERAL) 2+ VIEWS,634.00
BBH PRINCETON,HC X-RAY EXAM OF RIBS/CHEST (BILATERAL) 4+ VIEWS,1238.00
BBH PRINCETON,HC X-RAY EXAM OF RIBS/CHEST (UNILATERAL) 3+ VIEWS,334.00
BBH PRINCETON,HC X-RAY EXAM OF SHOULDER 1 VIEW,664.00
BBH PRINCETON,HC X-RAY EXAM OF SHOULDER 2+ VIEWS,1075.00
BBH PRINCETON,HC X-RAY EXAM OF SHOULDER BLADE,502.00
BBH PRINCETON,HC X-RAY EXAM OF SHOULDERS (BILATERAL),355.00
BBH PRINCETON,HC X-RAY EXAM OF SINUSES <3 VIEWS,441.00
BBH PRINCETON,HC X-RAY EXAM OF SINUSES 3+ VIEWS,833.00
BBH PRINCETON,HC X-RAY EXAM OF SKULL <4 VIEWS,825.00
BBH PRINCETON,HC X-RAY EXAM OF SKULL 4+ VIEWS,1186.00
BBH PRINCETON,HC X-RAY EXAM OF SMALL BOWEL,697.00
BBH PRINCETON,HC X-RAY EXAM OF SMALL BOWEL; VIA ENTEROCLYSIS,810.00
BBH PRINCETON,HC X-RAY EXAM OF SPINE 1 VIEW,489.00
BBH PRINCETON,HC X-RAY EXAM OF SPINE ENTIRE,585.00
BBH PRINCETON,HC X-RAY EXAM OF TAILBONE 2+ VIEWS,570.00
BBH PRINCETON,HC X-RAY EXAM OF THIGH 2 VIEWS,621.00
BBH PRINCETON,HC X-RAY EXAM OF THORACIC SPINE 2 VIEWS,722.00
BBH PRINCETON,HC X-RAY EXAM OF THORACIC SPINE 3 VIEWS,1102.00
BBH PRINCETON,HC X-RAY EXAM OF THORACIC SPINE 4+ VIEWS,722.00
BBH PRINCETON,HC X-RAY EXAM OF TOE(S) 2+ VIEWS,417.00
BBH PRINCETON,HC X-RAY EXAM OF TRUNK SPINE (STANDING),808.00
BBH PRINCETON,HC X-RAY EXAM OF TRUNK SPINE (SUPINE & ERECT),1092.00
BBH PRINCETON,HC X-RAY EXAM OF TRUNK SPINE 2 VIEWS,448.00
BBH PRINCETON,HC X-RAY EXAM OF WRIST 2 VIEWS,604.00
BBH PRINCETON,HC X-RAY EXAM OF WRIST 3+ VIEWS,583.00
BBH PRINCETON,HC X-RAY EXAM SACROILIAC JOINTS <3 VIEWS,307.00
BBH PRINCETON,HC X-RAY EXAM SACROILIAC JOINTS 3+ VIEWS,152.00
BBH PRINCETON,HC X-RAY EXAM SERIES ABDOMEN,1588.00
BBH PRINCETON,HC X-RAY EXAM UPPER GI TRACT,1237.00
BBH PRINCETON,HC X-RAY EXAM UPPER GI TRACT / SMALL INTESTINE,2148.00
BBH PRINCETON,HC X-RAY EXAM UPPER GI TRACT W/KUB,1237.00
BBH PRINCETON,HC X-RAY EYE FOR FOREIGN BODY,653.00
BBH PRINCETON,HC X-RAY FEMALE GENITAL TRACT,509.00
BBH PRINCETON,HC X-RAY FOR PANCREAS ENDOSCOPY,1708.00
BBH PRINCETON,HC X-RAY NOSE TO RECTUM,493.00
BBH PRINCETON,HC X-RAY URETHRA/BLADDER RETROGRADE,511.00
BBH PRINCETON,HC X-RAY URETHRA/BLADDER VOIDING,511.00
BBH PRINCETON,HC X-RAYS BONE LENGTH STUDIES,376.00
BBH PRINCETON,HC X-RAYS BONE SURVEY COMPLETE,1062.00
BBH PRINCETON,HC X-RAYS BONE SURVEY INFANT,722.00
BBH PRINCETON,HC X-RAYS BONE SURVEY LIMITED,637.00
BBH PRINCETON,HC X-RAYS FOR BONE AGE,217.00
BBH PRINCETON,HC CONTRAST X-RAY OF ELBOW,1148.00
BBH PRINCETON,HC CONTRAST X-RAY OF HIP,1650.00
BBH PRINCETON,HC CONTRAST X-RAY OF KNEE JOINT,749.00
BBH PRINCETON,HC CONTRAST X-RAY OF SHOULDER,870.00
BBH PRINCETON,HC CONTRAST X-RAY OF WRIST,1148.00
BBH PRINCETON,HC CHEST X-RAY (SPECIAL VIEWS),367.00
BBH PRINCETON,HC CHEST X-RAY 1 VIEW,800.00
BBH PRINCETON,HC CHEST X-RAY 2 VIEWS,1075.00
BBH PRINCETON,HC CHEST X-RAY 2 VIEWS W/ APICAL LORDOTIC PX,981.00
BBH PRINCETON,HC CHEST X-RAY 2 VIEWS W/ OBLIQUE PROJECTIONS,981.00
BBH PRINCETON,HC DRAIN/INJECT JOINT/BURSA,1174.00
BBH PRINCETON,HC INJECTION FOR ELBOW X-RAY,252.00
BBH PRINCETON,HC ASSESS CYST CONTRAST INJECT,218.00
BBH PRINCETON,HC CATHETER FOR HYSTEROGRAPHY,450.00
BBH PRINCETON,HC INJECT SINUS TRACT FOR X-RAY,52.00
BBH PRINCETON,HC INJECTION FOR ANKLE X-RAY,217.00
BBH PRINCETON,HC INJECTION FOR BLADDER X-RAY; CYSTO/VOID URETHRO,572.00
BBH PRINCETON,HC INJECTION FOR BLADDER X-RAY; RETROGRADE URETHRO,470.00
BBH PRINCETON,HC INJECTION FOR HIP X-RAY W/ ANESTHESIA,1791.00
BBH PRINCETON,HC INJECTION FOR HIP X-RAY W/O ANESTHESIA,304.00
BBH PRINCETON,HC INJECTION FOR KNEE X-RAY,106.00
BBH PRINCETON,HC INJECTION FOR LIVER X-RAYS; EXISTING CATH,887.00
BBH PRINCETON,HC INJECTION FOR MYELOGRAM,1986.00
BBH PRINCETON,HC INJECTION FOR SHOULDER X-RAY,656.00
BBH PRINCETON,HC INJECTION FOR WRIST X-RAY,340.00
BBH PRINCETON,HC NASAL/OROGASTRIC W/TUBE PLMT.,922.00
BBH PRINCETON,HC SPINAL FLUID TAP DIAGNOSTIC,2496.00
BBH PRINCETON,HC ACTH STIMULATION PANEL,225.00
BBH PRINCETON,HC AG DETECT NOS EIA SINGLE,213.00
BBH PRINCETON,HC ALLERGEN SPECIFIC IGE,69.00
BBH PRINCETON,HC ANTINUCLEAR ANTIBODIES (ANA),122.00
BBH PRINCETON,HC ASSAY ALKALINE PHOSPHATASE,63.00
BBH PRINCETON,HC ASSAY ALKALINE PHOSPHATASES,94.00
BBH PRINCETON,HC ASSAY OF BENZODIAZEPINES,95.00
BBH PRINCETON,HC ASSAY OF PHENOTHIAZINE,186.00
BBH PRINCETON,HC BF COLOR,55.00
BBH PRINCETON,HC ENCEPHALITIS ANTIBODY; CALIFORNIA,124.00
BBH PRINCETON,HC FLOWCYTOMETRY/READ 16 & >,385.00
BBH PRINCETON,HC GENOTYPE DNA HIV REVERSE T,1808.00
BBH PRINCETON,HC HIV-1 DNA QUANT,324.00
BBH PRINCETON,HC RHEUMATOID FACTOR TEST,177.00
BBH PRINCETON,HC TB TEST CELL IMMUN MEASURE,408.00
BBH PRINCETON,HC WBC ANTIBODY IDENTIFICATION,279.00
BBH PRINCETON,HC ACETONE ASSAY,28.00
BBH PRINCETON,HC ACUTE HEPATITIS PANEL,132.00
BBH PRINCETON,HC ALANINE AMINO (ALT) (SGPT),146.00
BBH PRINCETON,HC ALPHA-1-ANTITRYPSIN PHENO,38.00
BBH PRINCETON,HC ALPHA-1-ANTITRYPSIN TOTAL,164.00
BBH PRINCETON,HC ALPHA-FETOPROTEIN SERUM,52.00
BBH PRINCETON,HC AMINO ACID SINGLE QUAL,128.00
BBH PRINCETON,HC AMINO ACIDS QUAN 6 OR MORE,229.00
BBH PRINCETON,HC AMINO ACIDS SINGLE QUANT,128.00
BBH PRINCETON,HC ANGIOTENSIN I ENZYME TEST,241.00
BBH PRINCETON,HC ASSAY AMINOLEVULINIC ACID,500.00
BBH PRINCETON,HC ASSAY BLD/SERUM CHOLESTEROL,165.00
BBH PRINCETON,HC ASSAY CARBAMAZEPINE TOTAL,90.00
BBH PRINCETON,HC ASSAY CARBOXYHB QUANT,80.00
BBH PRINCETON,HC ASSAY DIPROPYLACETIC ACID,80.00
BBH PRINCETON,HC ASSAY FOR PHENCYCLIDINE,128.00
BBH PRINCETON,HC ASSAY GLUCOSE BLOOD QUANT,53.00
BBH PRINCETON,HC ASSAY GROWTH HORMONE (HGH),70.00
BBH PRINCETON,HC ASSAY IGA/IGD/IGG/IGM EACH,116.00
BBH PRINCETON,HC ASSAY NEPHELOMETRY NOT SPEC,158.00
BBH PRINCETON,HC ASSAY OF 5-HIAA,207.00
BBH PRINCETON,HC ASSAY OF ACETAMINOPHEN,135.00
BBH PRINCETON,HC ASSAY OF ACTH,90.00
BBH PRINCETON,HC ASSAY OF ALDOLASE,52.00
BBH PRINCETON,HC ASSAY OF ALDOSTERONE,647.00
BBH PRINCETON,HC ASSAY OF ALUMINUM,62.00
BBH PRINCETON,HC ASSAY OF AMIKACIN,80.00
BBH PRINCETON,HC ASSAY OF AMITRIPTYLINE,44.00
BBH PRINCETON,HC ASSAY OF AMMONIA,132.00
BBH PRINCETON,HC ASSAY OF AMYLASE,229.00
BBH PRINCETON,HC ASSAY OF ANDROSTENEDIONE,117.00
BBH PRINCETON,HC ASSAY OF APOLIPOPROTEIN,133.00
BBH PRINCETON,HC ASSAY OF ARSENIC,141.00
BBH PRINCETON,HC ASSAY OF ASCORBIC ACID,85.00
BBH PRINCETON,HC ASSAY OF BETA-2 PROTEIN,52.00
BBH PRINCETON,HC ASSAY OF BLOOD CHLORIDE,61.00
BBH PRINCETON,HC ASSAY OF BLOOD OSMOLALITY,83.00
BBH PRINCETON,HC ASSAY OF BLOOD/URIC ACID,146.00
BBH PRINCETON,HC ASSAY OF CADMIUM,134.00
BBH PRINCETON,HC ASSAY OF CALCITONIN,90.00
BBH PRINCETON,HC ASSAY OF CALCIUM,77.00
BBH PRINCETON,HC ASSAY OF CALCIUM IN URINE,24.00
BBH PRINCETON,HC ASSAY OF CALCIUM; IONIZED,52.00
BBH PRINCETON,HC ASSAY OF CARNITINE,114.00
BBH PRINCETON,HC ASSAY OF CAROTENE,102.00
BBH PRINCETON,HC ASSAY OF CERULOPLASMIN,52.00
BBH PRINCETON,HC ASSAY OF CITRATE,70.00
BBH PRINCETON,HC ASSAY OF CK (CPK),149.00
BBH PRINCETON,HC ASSAY OF COPPER,72.00
BBH PRINCETON,HC ASSAY OF C-PEPTIDE,55.00
BBH PRINCETON,HC ASSAY OF CPK IN BLOOD,119.00
BBH PRINCETON,HC ASSAY OF CREATININE,85.00
BBH PRINCETON,HC ASSAY OF CRYOGLOBULIN,123.00
BBH PRINCETON,HC ASSAY OF CSF PROTEIN,280.00
BBH PRINCETON,HC ASSAY OF CYANIDE,116.00
BBH PRINCETON,HC ASSAY OF CYCLOSPORINE,61.00
BBH PRINCETON,HC ASSAY OF DIGOXIN,98.00
BBH PRINCETON,HC ASSAY OF DOXEPIN,82.00
BBH PRINCETON,HC ASSAY OF ERYTHROPOIETIN,74.00
BBH PRINCETON,HC ASSAY OF ESTRADIOL,250.00
BBH PRINCETON,HC ASSAY OF ESTRIOL,57.00
BBH PRINCETON,HC ASSAY OF ESTRONE,622.00
BBH PRINCETON,HC ASSAY OF ETHANOL,254.00
BBH PRINCETON,HC ASSAY OF ETHYLENE GLYCOL,84.00
BBH PRINCETON,HC ASSAY OF FECES PORPHYRINS,226.00
BBH PRINCETON,HC ASSAY OF FERRITIN,131.00
BBH PRINCETON,HC ASSAY OF FETAL FIBRONECTIN,448.00
BBH PRINCETON,HC ASSAY OF FOLIC ACID RBC,143.00
BBH PRINCETON,HC ASSAY OF FREE THYROXINE,121.00
BBH PRINCETON,HC ASSAY OF G6PD ENZYME,84.00
BBH PRINCETON,HC ASSAY OF GASTRIN,52.00
BBH PRINCETON,HC ASSAY OF GENTAMICIN,165.00
BBH PRINCETON,HC ASSAY OF GGT,150.00
BBH PRINCETON,HC ASSAY OF GLUCAGON,276.00
BBH PRINCETON,HC ASSAY OF HAPTOGLOBIN QUANT,182.00
BBH PRINCETON,HC ASSAY OF HEMOSIDERIN QUAL,72.00
BBH PRINCETON,HC ASSAY OF HOMOCYSTINE,237.00
BBH PRINCETON,HC ASSAY OF HYDROXYPROGESTERONE,104.00
BBH PRINCETON,HC ASSAY OF IGE,55.00
BBH PRINCETON,HC ASSAY OF INSULIN; FREE,89.00
BBH PRINCETON,HC ASSAY OF INSULIN; TOTAL,61.00
BBH PRINCETON,HC ASSAY OF IRON,28.00
BBH PRINCETON,HC ASSAY OF LACTIC ACID,131.00
BBH PRINCETON,HC ASSAY OF LDH ENZYMES,119.00
BBH PRINCETON,HC ASSAY OF LEAD,121.00
BBH PRINCETON,HC ASSAY OF LIDOCAINE,93.00
BBH PRINCETON,HC ASSAY OF LIPASE,226.00
BBH PRINCETON,HC ASSAY OF LIPOPROTEIN,70.00
BBH PRINCETON,HC ASSAY OF LITHIUM,83.00
BBH PRINCETON,HC ASSAY OF MAGNESIUM,84.00
BBH PRINCETON,HC ASSAY OF MERCURY,158.00
BBH PRINCETON,HC ASSAY OF METANEPHRINES,431.00
BBH PRINCETON,HC ASSAY OF METHADONE,191.00
BBH PRINCETON,HC ASSAY OF MYOGLOBIN,161.00
BBH PRINCETON,HC ASSAY OF NORTRIPTYLINE,50.00
BBH PRINCETON,HC ASSAY OF NOS VITAMIN,461.00
BBH PRINCETON,HC ASSAY OF OPIATES,269.00
BBH PRINCETON,HC ASSAY OF OXALATE,35.00
BBH PRINCETON,HC ASSAY OF PARATHORMONE,121.00
BBH PRINCETON,HC ASSAY OF PHENOBARBITAL,149.00
BBH PRINCETON,HC ASSAY OF PHENYLKETONES,70.00
BBH PRINCETON,HC ASSAY OF PHENYTOIN FREE,47.00
BBH PRINCETON,HC ASSAY OF PHENYTOIN TOTAL,90.00
BBH PRINCETON,HC ASSAY OF PHOSPHORUS,62.00
BBH PRINCETON,HC ASSAY OF PLASMA HEMOGLOBIN,65.00
BBH PRINCETON,HC ASSAY OF PORPHOBILINOGEN,71.00
BBH PRINCETON,HC ASSAY OF PREALBUMIN,77.00
BBH PRINCETON,HC ASSAY OF PREGNENOLONE,299.00
BBH PRINCETON,HC ASSAY OF PRIMIDONE,39.00
BBH PRINCETON,HC ASSAY OF PROGESTERONE,74.00
BBH PRINCETON,HC ASSAY OF PROINSULIN,108.00
BBH PRINCETON,HC ASSAY OF PROLACTIN,149.00
BBH PRINCETON,HC ASSAY OF PROTEIN OTHER,70.00
BBH PRINCETON,HC ASSAY OF PROTEIN SERUM,93.00
BBH PRINCETON,HC ASSAY OF PROTEIN URINE,93.00
BBH PRINCETON,HC ASSAY OF PSA FREE,74.00
BBH PRINCETON,HC ASSAY OF PSA TOTAL,341.00
BBH PRINCETON,HC ASSAY OF PSA TOTAL - SCREENING,358.00
BBH PRINCETON,HC ASSAY OF PYRUVATE,135.00
BBH PRINCETON,HC ASSAY OF RBC GALACTOKINASE,183.00
BBH PRINCETON,HC ASSAY OF RENIN,229.00
BBH PRINCETON,HC ASSAY OF SALICYLATE,71.00
BBH PRINCETON,HC ASSAY OF SELENIUM,71.00
BBH PRINCETON,HC ASSAY OF SEROTONIN,239.00
BBH PRINCETON,HC ASSAY OF SERUM ALBUMIN,181.00
BBH PRINCETON,HC ASSAY OF SERUM POTASSIUM,117.00
BBH PRINCETON,HC ASSAY OF SERUM SODIUM,78.00
BBH PRINCETON,HC ASSAY OF SEX HORMONE GLOBUL,255.00
BBH PRINCETON,HC ASSAY OF SOMATOMEDIN,100.00
BBH PRINCETON,HC ASSAY OF SWEAT SODIUM,64.00
BBH PRINCETON,HC ASSAY OF TACROLIMUS,100.00
BBH PRINCETON,HC ASSAY OF TESTOSTERONE,65.00
BBH PRINCETON,HC ASSAY OF THEOPHYLLINE,44.00
BBH PRINCETON,HC ASSAY OF THIOCYANATE,95.00
BBH PRINCETON,HC ASSAY OF THYROGLOBULIN,111.00
BBH PRINCETON,HC ASSAY OF THYROID (T3 OR T4),34.00
BBH PRINCETON,HC ASSAY OF THYROID ACTIVITY,106.00
BBH PRINCETON,HC ASSAY OF TOBRAMYCIN,182.00
BBH PRINCETON,HC ASSAY OF TOPIRAMATE,293.00
BBH PRINCETON,HC ASSAY OF TOTAL TESTOSTERONE,64.00
BBH PRINCETON,HC ASSAY OF TOTAL THYROXINE,105.00
BBH PRINCETON,HC ASSAY OF TRANSFERRIN,49.00
BBH PRINCETON,HC ASSAY OF TRIGLYCERIDES,69.00
BBH PRINCETON,HC ASSAY OF TROPONIN QUANT,180.00
BBH PRINCETON,HC ASSAY OF TSI,221.00
BBH PRINCETON,HC ASSAY OF UREA NITROGEN,65.00
BBH PRINCETON,HC ASSAY OF URINE ALBUMIN,134.00
BBH PRINCETON,HC ASSAY OF URINE CHLORIDE,55.00
BBH PRINCETON,HC ASSAY OF URINE CREATININE,62.00
BBH PRINCETON,HC ASSAY OF URINE OSMOLALITY,62.00
BBH PRINCETON,HC ASSAY OF URINE PHOSPHORUS,50.00
BBH PRINCETON,HC ASSAY OF URINE PORPHYRINS,89.00
BBH PRINCETON,HC ASSAY OF URINE POTASSIUM,182.00
BBH PRINCETON,HC ASSAY OF URINE SODIUM,62.00
BBH PRINCETON,HC ASSAY OF URINE SULFATE,35.00
BBH PRINCETON,HC ASSAY OF URINE VMA,85.00
BBH PRINCETON,HC ASSAY OF URINE/UREA-N,61.00
BBH PRINCETON,HC ASSAY OF URINE/URIC ACID,140.00
BBH PRINCETON,HC ASSAY OF VANCOMYCIN,77.00
BBH PRINCETON,HC ASSAY OF VASOPRESSIN,242.00
BBH PRINCETON,HC ASSAY OF VIP,152.00
BBH PRINCETON,HC ASSAY OF VITAMIN A,65.00
BBH PRINCETON,HC ASSAY OF VITAMIN B-1,162.00
BBH PRINCETON,HC ASSAY OF VITAMIN B-2,106.00
BBH PRINCETON,HC ASSAY OF VITAMIN B-6,171.00
BBH PRINCETON,HC ASSAY OF VITAMIN E,98.00
BBH PRINCETON,HC ASSAY OF VITAMIN K,256.00
BBH PRINCETON,HC ASSAY OF VOLATILES,82.00
BBH PRINCETON,HC ASSAY OF ZINC,88.00
BBH PRINCETON,HC ASSAY OTHER FLUID CHLORIDES,63.00
BBH PRINCETON,HC ASSAY PH BODY FLUID NOS,38.00
BBH PRINCETON,HC ASSAY PROSTATE PHOSPHATASE,74.00
BBH PRINCETON,HC ASSAY RBC PROTOPORPHYRIN,90.00
BBH PRINCETON,HC ASSAY THREE CATECHOLAMINES,145.00
BBH PRINCETON,HC ASSAY THYROID STIM HORMONE,229.00
BBH PRINCETON,HC ASSAY TRIIODOTHYRONINE (T3),348.00
BBH PRINCETON,HC ATOMIC ABSORPTION,72.00
BBH PRINCETON,HC BILE ACIDS CHOLYLGLYCINE,279.00
BBH PRINCETON,HC BILIRUBIN DIRECT,64.00
BBH PRINCETON,HC BILIRUBIN TOTAL,71.00
BBH PRINCETON,HC BLOOD FOLIC ACID SERUM,123.00
BBH PRINCETON,HC BLOOD VISCOSITY EXAMINATION,197.00
BBH PRINCETON,HC BODY FLUID SPECIFIC GRAVITY,24.00
BBH PRINCETON,HC CARCINOEMBRYONIC ANTIGEN,295.00
BBH PRINCETON,HC CHEMILUMINESCENT ASSAY,192.00
BBH PRINCETON,HC CHORIONIC GONADOTROPIN ASSAY,461.00
BBH PRINCETON,HC CHORIONIC GONADOTROPIN TEST,438.00
BBH PRINCETON,HC CHROMOTOGRAPHY QUANT SING,65.00
BBH PRINCETON,HC CHYLMD TRACH DNA AMP PROBE,123.00
BBH PRINCETON,HC CLINICAL CHEMISTRY TEST,95.00
BBH PRINCETON,HC COMPREHEN METABOLIC PANEL,161.00
BBH PRINCETON,HC CORTISOL FREE,172.00
BBH PRINCETON,HC CREATINE MB FRACTION,216.00
BBH PRINCETON,HC DEHYDROEPIANDROSTERONE,117.00
BBH PRINCETON,HC DEHYDROEPIANDROSTERONE-SULFATE,78.00
BBH PRINCETON,HC DRUG SCREEN QUALITATE/MULTI,992.00
BBH PRINCETON,HC DRUG SCREEN SINGLE,74.00
BBH PRINCETON,HC ELECTROLYTE PANEL,104.00
BBH PRINCETON,HC ELECTROPHORETIC TEST,203.00
BBH PRINCETON,HC ENZYME CELL ACTIVITY,258.00
BBH PRINCETON,HC FATS/LIPIDS FECES QUANT,254.00
BBH PRINCETON,HC FREE ASSAY (FT-3),203.00
BBH PRINCETON,HC GENETIC EXAMINATION,165.00
BBH PRINCETON,HC GLUCOSE OTHER FLUID,53.00
BBH PRINCETON,HC GLUCOSE TOLERANCE TEST (GTT),215.00
BBH PRINCETON,HC GLYCATED PROTEIN,161.00
BBH PRINCETON,HC GLYCOSYLATED HEMOGLOBIN TEST,90.00
BBH PRINCETON,HC GONADOTROPIN (FSH),530.00
BBH PRINCETON,HC GONADOTROPIN (LH),625.00
BBH PRINCETON,HC GTT-ADDED SAMPLES,185.00
BBH PRINCETON,HC H PYLORI (C-13) BREATH,255.00
BBH PRINCETON,HC H PYLORI DRUG ADMIN,195.00
BBH PRINCETON,HC HEMOGLOBIN CHROMOTOGRAPHY,50.00
BBH PRINCETON,HC HEMOGLOBIN ELECTROPHORESIS,71.00
BBH PRINCETON,HC HEPATIC FUNCTION PANEL,55.00
BBH PRINCETON,HC IGG 1 2 3 OR 4 EACH,35.00
BBH PRINCETON,HC IMMUNOASSAY NONANTIBODY,744.00
BBH PRINCETON,HC IMMUNOASSAY QUANT NOS NONAB,533.00
BBH PRINCETON,HC LACTATE (LD) (LDH) ENZYME,132.00
BBH PRINCETON,HC LIPID PANEL,141.00
BBH PRINCETON,HC LONG CHAIN FATTY ACIDS,196.00
BBH PRINCETON,HC METABOLIC PANEL TOTAL CA,366.00
BBH PRINCETON,HC MICROALBUMIN QUANTITATIVE,147.00
BBH PRINCETON,HC MOLECULAR DIAGNOSTICS; ENZYMATIC DIGESTION,43.00
BBH PRINCETON,HC MOLECULAR DIAGNOSTICS; NUCLEIC ACID PROBE,95.00
BBH PRINCETON,HC MOLECULAR DIAGNOSTICS; REVERSE TRANSCRIPTION,165.00
BBH PRINCETON,HC MOLECULE GEL ELECTROPHOR,165.00
BBH PRINCETON,HC MOLECULE ISOLATE,164.00
BBH PRINCETON,HC MOLECULE ISOLATE NUCLEIC,165.00
BBH PRINCETON,HC MOLECULE MUTATION SCAN,28.00
BBH PRINCETON,HC MOLECULE NUCLEIC AMPLI 2 SEQ,95.00
BBH PRINCETON,HC MOLECULE NUCLEIC AMPLI ADDON,83.00
BBH PRINCETON,HC MOLECULE NUCLEIC AMPLI EACH,165.00
BBH PRINCETON,HC NATRIURETIC PEPTIDE,152.00
BBH PRINCETON,HC NUCLEIC ACID HIGH RESOLUTE,83.00
BBH PRINCETON,HC NUCLEIC ACID SIGNAL AMPLI,13.00
BBH PRINCETON,HC OCCULT BLD FECES 1-3 TESTS,84.00
BBH PRINCETON,HC OCCULT BLOOD FECES,70.00
BBH PRINCETON,HC ORGANIC ACID SINGLE QUANT,268.00
BBH PRINCETON,HC ORGANIC ACIDS QUAL EACH,203.00
BBH PRINCETON,HC ORGANIC ACIDS TOTAL QUANT,359.00
BBH PRINCETON,HC PROCALCITONIN (PCT),190.00
BBH PRINCETON,HC PROTEIN E-PHORESIS SERUM,346.00
BBH PRINCETON,HC PROTEIN E-PHORESIS/URINE/CSF,218.00
BBH PRINCETON,HC PROTEIN WESTERN BLOT TEST,195.00
BBH PRINCETON,HC QUANTITATIVE ASSAY DRUG,173.00
BBH PRINCETON,HC RENAL FUNCTION PANEL,55.00
BBH PRINCETON,HC RIA NONANTIBODY,961.00
BBH PRINCETON,HC SPECTROPHOTOMETRY,365.00
BBH PRINCETON,HC TEST FOR ACETONE/KETONES,100.00
BBH PRINCETON,HC TEST FOR PORPHOBILINOGEN,64.00
BBH PRINCETON,HC TOTAL CORTISOL,293.00
BBH PRINCETON,HC TRANSFERASE (AST) (SGOT),114.00
BBH PRINCETON,HC VIT D 1 25-DIHYDROXY,120.00
BBH PRINCETON,HC VITAMIN B-12,111.00
BBH PRINCETON,HC VITAMIN D 25 HYDROXY,106.00
BBH PRINCETON,HC WESTERN BLOT TEST,712.00
BBH PRINCETON,HC ADENOVIRUS ANTIBODY,280.00
BBH PRINCETON,HC AGGLUTININS FEBRILE,100.00
BBH PRINCETON,HC ANTINUCLEAR ANTIBODIES,123.00
BBH PRINCETON,HC ANTISTREPTOLYSIN O TITER,167.00
BBH PRINCETON,HC ASPERGILLUS AG EIA,372.00
BBH PRINCETON,HC ASPERGILLUS ANTIBODY,78.00
BBH PRINCETON,HC AUTOLOGOUS BLOOD PROCESS,491.00
BBH PRINCETON,HC BARTONELLA ANTIBODY,31.00
BBH PRINCETON,HC BLASTOMYCES ANTIBODY,47.00
BBH PRINCETON,HC BORDETELLA ANTIBODY,171.00
BBH PRINCETON,HC BRUCELLA ANTIBODY,440.00
BBH PRINCETON,HC CARDIOLIPIN ANTIBODY,95.00
BBH PRINCETON,HC CHLAMYDIA ANTIBODY,64.00
BBH PRINCETON,HC CHLAMYDIA IGM ANTIBODY,85.00
BBH PRINCETON,HC CMV ANTIBODY IGM,70.00
BBH PRINCETON,HC COCCIDIOIDES ANTIBODY,28.00
BBH PRINCETON,HC COMPLEMENT ANTIGEN,165.00
BBH PRINCETON,HC COMPLEMENT TOTAL (CH50),62.00
BBH PRINCETON,HC COMPLEMENT/FUNCTION ACTIVITY,150.00
BBH PRINCETON,HC C-REACTIVE PROTEIN,31.00
BBH PRINCETON,HC C-REACTIVE PROTEIN HS,44.00
BBH PRINCETON,HC DEOXYRIBONUCLEASE ANTIBODY,34.00
BBH PRINCETON,HC DIPHTHERIA ANTIBODY,178.00
BBH PRINCETON,HC DNA ANTIBODY,117.00
BBH PRINCETON,HC DNA ANTIBODY SINGLE STRAND,634.00
BBH PRINCETON,HC EHRLICHIA ANTIBODY,72.00
BBH PRINCETON,HC ENCEPHALITIS ANTIBODY; ST. LOUIS,116.00
BBH PRINCETON,HC EPSTEIN-BARR ANTIBODY; EARLY ANTIGEN,120.00
BBH PRINCETON,HC EPSTEIN-BARR ANTIBODY; NUCLEAR ANTIGEN,120.00
BBH PRINCETON,HC EPSTEIN-BARR ANTIBODY; VIRAL CAPSID,120.00
BBH PRINCETON,HC FLUORESCENT ANTIBODY SCREEN,376.00
BBH PRINCETON,HC FLUORESCENT ANTIBODY TITER,355.00
BBH PRINCETON,HC FUNGUS ANTIBODY,62.00
BBH PRINCETON,HC GIARDIA LAMBLIA ANTIBODY,93.00
BBH PRINCETON,HC GLYCOPROTEIN ANTIBODY,74.00
