"Hospital
Code",Hospital Description,"Chargemaster
Department
Code",Chargemaster Department Description,"Charge
Code",Charge Description,Price,Zero-Price Explanation
305,East Morgan County Hospital,251,PHARMACY 340B,8424111,340B CARVEDILOL 80MG CAP TR, 9.18 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8454456,340B CASPOFUNGIN 0.2MG/ML 5ML SYI, 6.75 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463044,340B CASPOFUNGIN/5MG INJ, 25.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463325,340B CASPOFUNGIN/5MG SYI, 33.77 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8469561,340B CASTOR OIL 60ML LIQ, 3.98 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8470494,340B CEFACLOR 250MG CAP, 0.43 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8470502,340B CEFACLOR 500MG CAP, 2.18 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8465270,340B CEFACLOR 50MG/ML 5ML SYQ, 1.36 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8470510,340B CEFADROXIL 1GM TAB, 4.92 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8458093,340B CEFADROXIL 250MG/5ML 100ML LIQ, 18.48 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413593,340B CEFADROXIL 500MG CAP, 0.53 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8403925,340B CEFAZOLIN SODIUM/500MG INJ, 0.28 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8403941,340B CEFAZOLIN SODIUM/500MG PB, 0.28 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8421133,340B CEFDINIR 125MG/5ML 60ML LIQ, 0.53 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8424012,340B CEFDINIR 250MG/5ML 60ML LIQ, 10.81 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425522,340B CEFDINIR 25MG/ML 12ML SYQ, 0.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8407132,340B CEFDINIR 300MG CAP, 0.34 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425688,340B CEFDINIR 50MG/ML 5ML SYQ, 0.90 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8428468,340B CEFEPIME HCL/500MG INJ, 1.57 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8428476,340B CEFEPIME HCL/500MG PB, 1.79 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8461105,340B CEFIXIME 100MG/5ML 75ML LIQ, 63.85 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8450868,340B CEFIXIME 20MG/ML 5ML SYQ, 4.64 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8407215,340B CEFOTAXIME SODIUM/1GM INJ, 1.22 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8407199,340B CEFOTAXIME SODIUM/1GM PB, 1.25 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8422743,340B CEFOTAXIME SODIUM/1GM SYI, 1.22 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8459372,340B CEFOTETAN 1GM D5W 50ML PB RTU, 15.63 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413601,340B CEFOTETAN 1GM INJ, 5.15 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8420622,340B CEFOTETAN 1GM NS 50ML PB, 5.15 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8459380,340B CEFOTETAN 2GM D5W 50ML PB RTU, 22.36 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413619,340B CEFOTETAN 2GM INJ, 38.47 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8465015,340B CEFOTETAN 2GM NS 50ML PB, 38.47 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8423071,340B CEFOXITIN SOD 50MG/ML 20ML SYI, 2.21 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8409351,340B CEFOXITIN SOD/1GM INJ, 2.21 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8409344,340B CEFOXITIN SOD/1GM PB, 2.21 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8422487,340B CEFPODOXIME 100MG TAB, 0.32 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8457541,340B CEFPODOXIME 100MG/5ML 100MLLIQ, 102.95 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8419335,340B CEFPODOXIME 200MG TAB, 3.20 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8461980,340B CEFPODOXIME 20MG/ML 5ML SYQ, 6.89 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8459273,340B CEFPROZIL 125MG/5ML 100ML LIQ, 0.47 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8450876,340B CEFPROZIL 250MG TAB, 3.28 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8418782,340B CEFPROZIL 250MG/5ML 100ML LIQ, 2.35 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8417966,340B CEFPROZIL 500MG TAB, 6.78 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425704,340B CEFPROZIL 50MG/ML 5ML SYQ, 1.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8427452,340B CEFTAROLINE FOSAMIL/10MG INJ, 0.13 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8407181,340B CEFTAZIDIME/500MG INJ, 1.33 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8409138,340B CEFTAZIDIME/500MG PB, 1.33 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468944,340B CEFTIBUTEN 400MG CAP, 8.50 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406704,340B CEFTRIAXONE SODIUM/250MG INJ, 0.25 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406969,340B CEFTRIAXONE SODIUM/250MG PB, 1.79 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8418576,340B CEFUROXIME 125MG/5ML 100ML LIQ, 21.97 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413635,340B CEFUROXIME 250MG TAB, 0.07 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8411274,340B CEFUROXIME 250MG/5ML 100ML LIQ, 18.65 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413643,340B CEFUROXIME 500MG TAB, 0.12 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425506,340B CEFUROXIME 50MG/ML 5ML SYQ, 1.87 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8407256,340B CEFUROXIME STER SOD/750MG INJ, 1.47 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413627,340B CEFUROXIME STER SOD/750MG PB, 1.47 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8407645,340B CELECOXIB 100MG CAP, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8408528,340B CELECOXIB 200MG CAP, 0.96 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8424756,340B CELECOXIB 400MG CAP, 19.79 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8466971,340B CELLULOSE 60GM PWD TOP, 2.71 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8418360,340B CELLULOSE OXIDIZED NET 6X9, 133.69 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8450884,340B CELLUVISC 1% 30/BOX SOLN OPH, 0.25 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8402224,340B CEPACOL LOZ 1/PKG, 0.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8407363,340B CEPACOL LOZ 18/BOX, 0.84 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400624,340B CEPACOL LOZ 3/PKG, 0.13 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8450900,340B CEPASTAT LOZ 18/BOX, 2.13 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8403990,340B CEPASTAT LOZ 3/PKG, 0.41 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8409740,340B CEPHALEXIN 125MG/5ML 100ML LIQ, 2.85 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8402588,340B CEPHALEXIN 250MG CAP, 0.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8410599,340B CEPHALEXIN 250MG/5ML 100ML LIQ, 3.38 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8403248,340B CEPHALEXIN 500MG CAP, 0.26 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468506,340B CEPHALEXIN 500MG TAB, 1.72 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425258,340B CEPHALEXIN 50MG/ML 5ML SYQ, 0.17 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8453946,340B CERTOLIZUMAB PEGOL/1MG INJ DS, 0.53 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8402042,340B CETIRIZINE 10MG TAB, 0.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8404782,340B CETIRIZINE 1MG/1ML 30ML LIQ, 2.20 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425746,340B CETIRIZINE 1MG/ML 5ML SYQ, 0.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400491,340B CETIRIZINE 5MG TAB, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8422420,340B CETIRIZINE 5MG/PSE 120MG TAB, 0.52 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8411662,340B CETUXIMAB/10MG INJ, 41.49 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8421810,340B CEVIMELINE 30MG CAP, 2.79 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8470528,340B CHAPSTICK 4.5GM OINT TOP, 0.50 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8461667,340B CHARCOAL ACTIVATED 25GM PWD, 22.32 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413676,340B CHARCOAL/SORBIT 25GM 120ML LIQ, 8.75 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8410946,340B CHARCOAL/SORBIT 50GM 240ML LIQ, 17.50 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413668,340B CHARCOAL/WATER 25GM 120ML LIQ, 20.80 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8410953,340B CHARCOAL/WATER 50GM 240ML LIQ, 17.49 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468514,340B CHLORAMBUCIL 2MG TAB, 20.27 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8462012,340B CHLORAMBUCIL 2MG/ML 5ML SYQ, 101.37 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8454332,340B CHLORAMPHENICOL 1GM NS 50ML PB, 38.92 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8456055,340B CHLORAMPHENICOL 1GM/50ML SYI, 38.92 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8450926,340B CHLORAMPHENICOL SUCC<=1GM INJ, 38.92 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406340,340B CHLORASEPTIC 6OZ SPRY ORAL, 1.39 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8407421,340B CHLORASEPTIC LOZ 18/BOX, 2.40 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8462459,340B CHLORASEPTIC LOZ 2/PKG, 0.27 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400400,340B CHLORDIAZEP 10MG CAP, 0.08 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8402547,340B CHLORDIAZEP 25MG CAP, 0.10 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413684,340B CHLORDIAZEP 5MG CAP, 0.64 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8456428,340B CHLORDIAZEP 5MG/AMTRP TAB, 1.23 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8402067,340B CHLORDIAZEP 5MG/CLIDINIUM CAP, 2.06 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8419285,340B CHLORHEXIDINE GLUCON 15ML LIQ, 0.14 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413692,340B CHLORHEXIDINE GLUCON 480ML LIQ, 2.23 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413700,340B CHLOROPROCAINE HCL 1% 30ML INJ, 18.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8409468,340B CHLOROPROCAINE HCL 2% 20ML INJ, 13.25 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8458101,340B CHLOROPROCAINE HCL 2% 30ML INJ, 18.49 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406266,340B CHLOROPROCAINE HCL 3% 20ML INJ, 8.15 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468118,340B CHLOROQUINE 250MG TAB, 1.41 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8467474,340B CHLOROQUINE 500MG TAB, 3.36 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464497,340B CHLOROTHIAZID 250MG TAB, 0.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8455990,340B CHLOROTHIAZID 250MG/5ML30MLLIQ, 8.73 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464505,340B CHLOROTHIAZID 500MG TAB, 0.12 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8457392,340B CHLOROTHIAZID SOD/500MG INJ, 25.35 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8454290,340B CHLOROTHIAZIDE 500MG/17.8MLSYI, 25.35 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8458523,340B CHLOROTHIAZIDE 50MG/ML 5ML SYQ, 1.45 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8460123,340B CHLORPHEN 12MG TAB TR, 0.43 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8455750,340B CHLORPHEN 2MG/5ML 30ML LIQ, 1.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400004,340B CHLORPHEN 4MG TAB, 0.16 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463556,340B CHLORPHEN/APAP 2/325 TAB, 0.09 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413726,340B CHLORPROMAZINE 100MG TAB, 1.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413734,340B CHLORPROMAZINE 10MG TAB, 2.65 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8455297,340B CHLORPROMAZINE 1MG/ML 10ML SYI, 6.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464513,340B CHLORPROMAZINE 200MG TAB, 2.87 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8405953,340B CHLORPROMAZINE 25MG TAB, 1.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413742,340B CHLORPROMAZINE 50MG TAB, 5.39 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8409039,340B CHLORPROMAZINE<=50MG V25 INJ, 15.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413718,340B CHLORPROMAZINE<=50MG V50 INJ, 15.74 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464521,340B CHLORPROPAMIDE 100MG TAB, 0.48 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464539,340B CHLORPROPAMIDE 250MG TAB, 0.68 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464547,340B CHLORTHALIDONE 100MG TAB, 0.06 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413759,340B CHLORTHALIDONE 25MG TAB, 0.23 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413767,340B CHLORTHALIDONE 50MG TAB, 0.16 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8465635,340B CHLORZOXAZONE 250MG TAB, 0.52 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425670,340B CHOLECALCIFEROL 1000U TAB, 0.03 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400160,340B CHOLECALCIFEROL 400U TAB, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8405201,340B CHOLESTYR 4GM PWD PKT, 0.51 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406365,340B CHOLESTYR LIGHT 4GM PWD PKT, 0.60 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8461485,340B CHOLINE/SALICYLATE 30ML LIQ, 3.85 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8474108,340B CHROMIUM CL 40MCG/10ML INJ, 0.74 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413783,340B CICLOPIROX OLAMINE 1% CR TOP, 1.08 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463937,340B CIDOFOVIR 8MG/ML 30ML SYI, 254.83 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8418964,340B CIDOFOVIR/375MG INJ, 398.17 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8419731,340B CILOSTAZOL 100MG TAB, 0.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8402018,340B CILOSTAZOL 50MG TAB, 0.08 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413791,340B CIMETIDINE 200MG TAB, 0.36 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400418,340B CIMETIDINE 300MG TAB, 0.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8459232,340B CIMETIDINE 300MG/5ML 30ML LIQ, 2.92 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464554,340B CIMETIDINE 300MG/5ML LIQ, 0.49 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406209,340B CIMETIDINE 400MG TAB, 0.60 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463259,340B CIMETIDINE 60MG/ML 5ML SYQ, 0.49 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468522,340B CIMETIDINE 800MG TAB, 1.15 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8422362,340B CINACALCET 30MG TAB, 3.41 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8469983,340B CINACALCET 60MG TAB, 53.78 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8469991,340B CINACALCET 90MG TAB, 80.67 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468175,340B CINNAMON OIL 30ML LIQ, 8.61 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8419996,340B CIPROFLOXN 0.3% 3.5GM OINT OPH, 0.95 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8409765,340B CIPROFLOXN 0.3% 5ML SOLN OPH, 0.36 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8403404,340B CIPROFLOXN 250MG TAB, 0.10 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8419897,340B CIPROFLOXN 250MG/5ML 100ML LIQ, 45.72 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8423089,340B CIPROFLOXN 2MG/ML 50ML SYI, 0.42 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8403602,340B CIPROFLOXN 500MG TAB, 0.08 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8455875,340B CIPROFLOXN 500MG/5ML 100MLLIQ, 55.23 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425720,340B CIPROFLOXN 50MG/ML 5ML SYQ, 2.29 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8410300,340B CIPROFLOXN/200MG INJ, 2.49 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406878,340B CIPROFLOXN/200MG PB, 0.83 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8422065,340B CIPROFLOXN/DEXAMETH 7.5ML OTIC, 35.34 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8419749,340B CIPROFLOXN/HC 10ML SUSP OTIC, 1.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8457806,340B CISATRACUR 0.4MG/ML 50ML SYF, 12.53 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8457145,340B CISATRACUR 100MG NS 250ML INJ, 68.50 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8457657,340B CISATRACUR 10MG/1ML 20ML INJ, 137.00 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8418923,340B CISATRACUR 2MG/1ML 5ML INJ, 6.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406639,340B CISPLATIN/10MG INJ, 1.27 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8423725,340B CITALOPRAM 10MG TAB, 0.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8459349,340B CITALOPRAM 10MG/5ML 240ML LIQ, 4.19 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8424376,340B CITALOPRAM 10MG/5ML 30ML LIQ, 0.52 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8466138,340B CITALOPRAM 10MG/5ML LIQ, 1.86 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8403016,340B CITALOPRAM 20MG TAB, 0.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464075,340B CITALOPRAM 2MG/ML 5ML SYQ, 0.09 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8421414,340B CITALOPRAM 40MG TAB, 0.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8427080,340B CITRAT DEXT FORM-A 1000ML SOLN, 7.70 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8418238,340B CITRAT DEXT FORM-A 500ML SOLN, 6.98 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8455065,340B CITRAT DEXT FORM-A 750ML SOLN, 10.88 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8470916,340B CLADRIBINE/1MG INJ, 16.37 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8454886,340B CLARITHROMYC 125MG/5ML100MLLIQ, 99.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413809,340B CLARITHROMYC 250MG TAB, 0.09 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8411548,340B CLARITHROMYC 250MG/5ML 100ML, 144.50 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8408684,340B CLARITHROMYC 500MG TAB, 0.18 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425738,340B CLARITHROMYC 50MG/ML 5ML SYQ, 0.96 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8454761,340B CLEANSER SKIN THERAP 240ML LOT, 5.80 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8456170,340B CLEANSER SKIN THERAP 480GM CR, 11.20 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8459257,340B CLEMASTINE 0.5MG/5ML 30ML LIQ, 5.46 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8450934,340B CLEMASTINE 1.34MG TAB, 0.17 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8467482,340B CLEMASTINE 2.68MG TAB, 1.12 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8460776,340B CLEVIDIPIEN BUTYRATE/1MG INJ, 1.56 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8460131,340B CLINDAMYCIN 1% 30ML SOLN TOP, 6.42 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8450942,340B CLINDAMYCIN 1% 60GM GEL TOP, 10.88 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8461501,340B CLINDAMYCIN 1% 60ML LOT TOP, 16.23 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8422750,340B CLINDAMYCIN 12MG/ML 50ML SYI, 1.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8404550,340B CLINDAMYCIN 150MG CAP, 0.12 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8424582,340B CLINDAMYCIN 15MG/ML 10ML SYQ, 1.20 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8450967,340B CLINDAMYCIN 18MG/ML 50ML SYI, 4.73 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8418386,340B CLINDAMYCIN 2% 40GM CR VAG, 16.00 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413817,340B CLINDAMYCIN 300MG CAP, 0.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8420838,340B CLINDAMYCIN 300MG D5W 50ML PB, 3.24 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413825,340B CLINDAMYCIN 300MG INJ, 0.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413833,340B CLINDAMYCIN 300MG NS 50ML PB, 0.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8408270,340B CLINDAMYCIN 600MG D5W 50ML PB, 5.28 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8408163,340B CLINDAMYCIN 600MG INJ, 1.48 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413841,340B CLINDAMYCIN 600MG NS 50ML PB, 1.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463069,340B CLINDAMYCIN 6MG/ML 5ML SYI, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8450959,340B CLINDAMYCIN 75MG/5ML 100ML LIQ, 11.97 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8410771,340B CLINDAMYCIN 900MG D5W 50ML PB, 6.43 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8405151,340B CLINDAMYCIN 900MG INJ, 5.70 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8408650,340B CLINDAMYCIN 900MG NS 50ML PB, 5.70 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8454415,340B CLINDAMYCIN/BENZOYL 25GM GEL, 213.98 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413858,340B CLOBETASOL 0.05% 15GM CR TOP, 5.76 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8450983,340B CLOBETASOL 0.05% 15GM OINT TOP, 6.57 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464562,340B CLOCORTOLONE 0.1% 45GM CR TOP, 162.45 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8426165,340B CLOFARABINE/1MG INJ, 45.61 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8450991,340B CLOMIPRAMINE 25MG CAP, 8.99 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413866,340B CLOMIPRAMINE 50MG CAP, 6.75 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8451007,340B CLOMIPRAMINE 75MG CAP, 7.12 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8423766,340B CLONAZEPAM 0.125MG TAB DISSOLV, 0.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8460743,340B CLONAZEPAM 0.1MG/ML 10ML SYQ, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8422115,340B CLONAZEPAM 0.25MG TAB DISSOLVE, 0.21 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401838,340B CLONAZEPAM 0.5MG TAB, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8422958,340B CLONAZEPAM 0.5MG TAB DISSOLVE, 0.19 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401895,340B CLONAZEPAM 1MG TAB, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8413874,340B CLONAZEPAM 2MG TAB, 0.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8411654,340B CLONIDINE 0.1MG PAT TOP, 4.69 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400574,340B CLONIDINE 0.1MG TAB, 0.03 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8411829,340B CLONIDINE 0.2MG PAT TOP, 7.36 ,
