Rx10019055301,Scopolamine TD Patch 72HR 1 MG/3DAYS,,10019055301,$80.47 
Rx10019055388,Scopolamine TD Patch 72HR 1 MG/3DAYS,,10019055388,$80.48 
Rx10019055303,Scopolamine TD Patch 72HR 1 MG/3DAYS,,10019055303,$64.89 
Rx10019055390,Scopolamine TD Patch 72HR 1 MG/3DAYS,,10019055390,$80.48 
Rx66758020858,Scopolamine TD Patch 72HR 1 MG/3DAYS,,66758020858,$67.42 
Rx68084034601,Losartan Potassium Tab 25 MG,,68084034601,$10.00 
Rx68084034611,Losartan Potassium Tab 25 MG,,68084034611,$10.00 
Rx00904639161,Losartan Potassium Tab 25 MG,,904639161,$10.00 
Rx65862020290,Losartan Potassium Tab 50 MG,,65862020290,$10.00 
Rx68084034711,Losartan Potassium Tab 50 MG,,68084034711,$10.00 
Rx00904639061,Losartan Potassium Tab 50 MG,,904639061,$10.00 
Rx00456430001,Fosfomycin Tromethamine Powd Pack 3 GM (Base Equivalent),,456430001,$336.83 
Rx51079097801,Carbidopa & Levodopa Tab ER 25-100 MG,,51079097801,$10.00 
Rx68084028101,Carbidopa & Levodopa Tab ER 25-100 MG,,68084028101,$10.00 
Rx68084028111,Carbidopa & Levodopa Tab ER 25-100 MG,,68084028111,$10.00 
Rx00378008801,Carbidopa & Levodopa Tab ER 25-100 MG,,378008801,$10.00 
Rx65162069388,Atovaquone Susp 750 MG/5ML,,65162069388,$61.89 
Rx13668011630,Losartan Potassium & Hydrochlorothiazide Tab 50-12.5 MG,,13668011630,$10.00 
Rx00781520631,Losartan Potassium & Hydrochlorothiazide Tab 50-12.5 MG,,781520631,$10.00 
Rx46581083006,Lidocaine Patch 4%,,46581083006,$10.00 
Rx00469052014,Isavuconazonium Sulfate Cap 186 MG,,469052014,$329.24 
Rx00008121030,Desvenlafaxine Succinate Tab ER 24HR 25 MG (Base Equiv),,8121030,$65.99 
Rx00054060313,Desvenlafaxine Succinate Tab ER 24HR 25 MG (Base Equiv),,54060313,$10.00 
Rx00187074633,Glucose Gel 77.4%,,187074633,$12.02 
Rx49702023113,Abacavir-Dolutegravir-Lamivudine Tab 600-50-300 MG,,49702023113,$149.41 
Rx00000004659,PB-Hyoscy-Atrop-Scopol Elix 16.2-0.1037-0.0194-0.0065 MG/5ML,,4659,$28.51 
Rx59212042304,PB-Hyoscy-Atrop-Scopol Elix 16.2-0.1037-0.0194-0.0065 MG/5ML,,59212042304,$42.62 
Rx00000001171,PB-Hyoscy-Atrop-Scopol Elix 16.2-0.1037-0.0194-0.0065 MG/5ML,,1171,$28.47 
Rx66689006301,PB-Hyoscy-Atrop-Scopol Elix 16.2-0.1037-0.0194-0.0065 MG/5ML,,66689006301,$52.91 
Rx57896045208,Sennosides Syrup 8.8 MG/5ML,,57896045208,$3.84 
Rx54162000708,Sennosides Syrup 8.8 MG/5ML,,54162000708,$3.84 
Rx20451087121,Emollient - Cream,,20451087121,$3.03 
Rx65862014736,Sumatriptan Succinate Tab 50 MG,,65862014736,$10.00 
Rx68084033301,Diclofenac Sodium Tab Delayed Release 75 MG,,68084033301,$10.00 
Rx61442010301,Diclofenac Sodium Tab Delayed Release 75 MG,,61442010301,$10.00 
Rx00225052547,Saline Nasal Gel,,225052547,$22.13 
Rx59148003713,Brexpiprazole Tab 1 MG,,59148003713,$47.95 
Rx00395266216,Cherry Syrup,,395266216,$32.96 
Rx00093514156,Alendronate Sodium Tab 10 MG,,93514156,$10.00 
Rx51079094101,Alendronate Sodium Tab 10 MG,,51079094101,$17.71 
Rx51079094105,Alendronate Sodium Tab 10 MG,,51079094105,$10.00 
Rx00115167808,Alendronate Sodium Tab 10 MG,,115167808,$10.00 
Rx00597010860,Dabigatran Etexilate Mesylate Cap 110 MG (Etexilate Base Eq),,597010860,$23.18 
Rx00245000835,Calcitonin (Salmon) Nasal Soln 200 Unit/ACT,,245000835,$132.29 
Rx49884016111,Calcitonin (Salmon) Nasal Soln 200 Unit/ACT,,49884016111,$140.97 
Rx00093022056,Bicalutamide Tab 50 MG,,93022056,$10.00 
Rx16729002310,Bicalutamide Tab 50 MG,,16729002310,$10.00 
Rx51079093001,Carvedilol Tab 6.25 MG,,51079093001,$10.00 
Rx68462016301,Carvedilol Tab 6.25 MG,,68462016301,$10.00 
Rx00904630161,Carvedilol Tab 6.25 MG,,904630161,$10.00 
Rx51079093201,Carvedilol Tab 25 MG,,51079093201,$10.00 
Rx51079093220,Carvedilol Tab 25 MG,,51079093220,$10.00 
Rx00904630361,Carvedilol Tab 25 MG,,904630361,$10.00 
Rx59762311001,Azithromycin For Susp 100 MG/5ML,,59762311001,$24.66 
Rx00093202723,Azithromycin For Susp 100 MG/5ML,,93202723,$24.66 
Rx70710145701,Azithromycin For Susp 100 MG/5ML,,70710145701,$121.00 
Rx00093202631,Azithromycin For Susp 200 MG/5ML,,93202631,$6.72 
Rx00121063810,Dextromethorphan-Guaifenesin Syrup 10-100 MG/5ML,,121063810,$3.84 
Rx00121127610,Dextromethorphan-Guaifenesin Syrup 10-100 MG/5ML,,121127610,$3.84 
Rx00904658304,Lamivudine Tab 150 MG,,904658304,$17.81 
Rx00436093616,Dakin's Solution 0.25% (Half Strength),,436093616,$55.42 
Rx00054355344,Methadone HCl Conc 10 MG/ML,,54355344,$57.36 
Rx00591246401,Desmopressin Acetate Tab 0.1 MG,,591246401,$21.53 
Rx68084060621,Desmopressin Acetate Tab 0.1 MG,,68084060621,$10.00 
Rx50268022015,Desmopressin Acetate Tab 0.1 MG,,50268022015,$10.00 
Rx50268022011,Desmopressin Acetate Tab 0.1 MG,,50268022011,$10.00 
Rx00597008130,Ipratropium Bromide Nasal Soln 0.03% (21 MCG/SPRAY),,597008130,$453.79 
Rx00054004544,Ipratropium Bromide Nasal Soln 0.03% (21 MCG/SPRAY),,54004544,$92.58 
Rx68084044821,Anastrozole Tab 1 MG,,68084044821,$10.00 
Rx60687011221,Anastrozole Tab 1 MG,,60687011221,$10.00 
Rx60687011211,Anastrozole Tab 1 MG,,60687011211,$10.00 
Rx51079014101,Chlordiazepoxide HCl Cap 25 MG,,51079014101,$10.00 
Rx51079014120,Chlordiazepoxide HCl Cap 25 MG,,51079014120,$10.00 
Rx51079037401,Chlordiazepoxide HCl Cap 5 MG,,51079037401,$10.00 
Rx51079037420,Chlordiazepoxide HCl Cap 5 MG,,51079037420,$10.00 
Rx51672206602,Diphenhydramine-Zinc Acetate Cream 2-0.1%,,51672206602,$13.19 
Rx51672208902,Diphenhydramine-Zinc Acetate Cream 2-0.1%,,51672208902,$13.19 
Rx00904535431,Diphenhydramine-Zinc Acetate Cream 2-0.1%,,904535431,$6.67 
Rx45802035803,Diphenhydramine-Zinc Acetate Cream 2-0.1%,,45802035803,$11.09 
Rx51079042520,Glimepiride Tab 2 MG,,51079042520,$10.00 
Rx51079042501,Glimepiride Tab 2 MG,,51079042501,$10.00 
Rx68084032611,Glimepiride Tab 2 MG,,68084032611,$10.00 
Rx00832030289,Chlorpromazine HCl Tab 50 MG,,832030289,$10.00 
Rx51079013001,Chlorpromazine HCl Tab 50 MG,,51079013001,$10.00 
Rx51079013020,Chlorpromazine HCl Tab 50 MG,,51079013020,$10.00 
Rx36652026768,Ferrous Fumarate-Vit C Tab ER 65-25 MG (Elemental Fe),,36652026768,$3.84 
Rx51079005801,Chlorthalidone Tab 25 MG,,51079005801,$10.00 
Rx51079005820,Chlorthalidone Tab 25 MG,,51079005820,$10.28 
Rx68084004401,Paroxetine HCl Tab 10 MG,,68084004401,$10.00 
Rx63739088810,Paroxetine HCl Tab 10 MG,,63739088810,$10.00 
Rx00591252001,Chlorzoxazone Tab 500 MG,,591252001,$10.00 
Rx00179842712,Melatonin Tab 3 MG,,179842712,$10.00 
Rx37205050478,Melatonin Tab 3 MG,,37205050478,$10.00 
Rx50268052415,Melatonin Tab 3 MG,,50268052415,$10.00 
Rx00904518252,Melatonin Tab 3 MG,,904518252,$10.00 
Rx50268052411,Melatonin Tab 3 MG,,50268052411,$10.00 
Rx00904518206,Melatonin Tab 3 MG,,904518206,$10.00 
Rx96295012827,Melatonin Tab 3 MG,,96295012827,$10.00 
Rx00904791152,Magnesium Chloride Tab DR 70 MG (Elemental Mg),,904791152,$10.00 
Rx00869068638,Magnesium Citrate Soln,,869068638,$10.00 
Rx00869069338,Magnesium Citrate Soln,,869069338,$10.00 
Rx00904630477,Magnesium Citrate Soln,,904630477,$12.56 
Rx37205036238,Magnesium Citrate Soln,,37205036238,$10.00 
Rx61787044202,Capsaicin Cream 0.033%,,61787044202,$16.90 
Rx72140000022,Skin Protectants Misc - Cream,,72140000022,$26.48 
Rx92771060002,Skin Protectants Misc - Cream,,92771060002,$14.15 
Rx54162060002,Skin Protectants Misc - Cream,,54162060002,$14.15 
Rx42865030002,Pancrelipase (Lip-Prot-Amyl) DR Cap 5000-17000-24000 Unit,,42865030002,$10.00 
Rx00023611501,Pancrelipase (Lip-Prot-Amyl) DR Cap 5000-17000-24000 Unit,,23611501,$10.00 
Rx63739005910,Clindamycin HCl Cap 150 MG,,63739005910,$10.00 
Rx00591570801,Clindamycin HCl Cap 150 MG,,591570801,$10.00 
Rx42292001801,Clindamycin HCl Cap 150 MG,,42292001801,$10.00 
Rx63304069201,Clindamycin HCl Cap 150 MG,,63304069201,$10.00 
Rx68585000575,Magnesium Chloride Tab DR 64 MG (Elemental Mg),,68585000575,$10.00 
Rx00065041881,Dextran 70-Hypromellose Ophth Soln 0.1-0.3%,,65041881,$1.62 
Rx00245000331,Potassium Iodide Oral Soln 1 GM/ML,,245000331,$31.36 
Rx00378073593,Fluoxetine HCl Tab 20 MG,,378073593,$10.00 
Rx51079008601,Mirtazapine Tab 15 MG,,51079008601,$10.00 
Rx51079008620,Mirtazapine Tab 15 MG,,51079008620,$10.00 
Rx42865030202,Pancrelipase (Lip-Prot-Amyl) DR Cap 15000-47000-63000 Unit,,42865030202,$17.79 
Rx51079029901,Clonidine HCl Tab 0.1 MG,,51079029901,$10.00 
Rx51079029920,Clonidine HCl Tab 0.1 MG,,51079029920,$10.00 
Rx00378007001,Clorazepate Dipotassium Tab 15 MG,,378007001,$10.00 
Rx00904782236,Clotrimazole Cream 1%,,904782236,$6.54 
Rx51672127506,Clotrimazole Cream 1%,,51672127506,$53.45 
Rx51672200201,Clotrimazole Cream 1%,,51672200201,$20.54 
Rx51672200306,Clotrimazole Vaginal Cream 1%,,51672200306,$8.00 
Rx00395194988,Clove Oil,,395194988,$14.32 
Rx00555100916,Clonidine TD Patch Weekly 0.1 MG/24HR,,555100916,$100.07 
Rx51862045304,Clonidine TD Patch Weekly 0.1 MG/24HR,,51862045304,$100.04 
Rx51862045301,Clonidine TD Patch Weekly 0.1 MG/24HR,,51862045301,$100.07 
Rx00378087299,Clonidine TD Patch Weekly 0.2 MG/24HR,,378087299,$200.00 
Rx00555101016,Clonidine TD Patch Weekly 0.2 MG/24HR,,555101016,$250.00 
Rx00378087216,Clonidine TD Patch Weekly 0.2 MG/24HR,,378087216,$250.00 
Rx00591350954,Clonidine TD Patch Weekly 0.2 MG/24HR,,591350954,$250.00 
Rx00555101116,Clonidine TD Patch Weekly 0.3 MG/24HR,,555101116,$116.93 
Rx00378087316,Clonidine TD Patch Weekly 0.3 MG/24HR,,378087316,$74.86 
Rx00555101101,Clonidine TD Patch Weekly 0.3 MG/24HR,,555101101,$66.98 
Rx00591351004,Clonidine TD Patch Weekly 0.3 MG/24HR,,591351004,$115.02 
Rx50383088915,Acetic Acid Otic Soln 2%,,50383088915,$92.42 
Rx00173068220,Albuterol Sulfate Inhal Aero 108 MCG/ACT (90MCG Base Equiv),,173068220,$1.62 
Rx00173068224,Albuterol Sulfate Inhal Aero 108 MCG/ACT (90MCG Base Equiv),,173068224,$134.33 
Rx00173068221,Albuterol Sulfate Inhal Aero 108 MCG/ACT (90MCG Base Equiv),,173068221,$1.62 
Rx61314014305,Brimonidine Tartrate Ophth Soln 0.2%,,61314014305,$16.90 
Rx60505311100,Olanzapine Tab 5 MG,,60505311100,$10.00 
Rx00904637761,Olanzapine Tab 5 MG,,904637761,$10.00 
Rx00002411730,Olanzapine Tab 10 MG,,2411730,$52.56 
Rx60505311300,Olanzapine Tab 10 MG,,60505311300,$10.00 
Rx43598016630,Olanzapine Tab 10 MG,,43598016630,$10.00 
Rx50268061213,Olanzapine Tab 10 MG,,50268061213,$10.00 
Rx68084005911,Zafirlukast Tab 20 MG,,68084005911,$10.00 
Rx68084005921,Zafirlukast Tab 20 MG,,68084005921,$10.00 
Rx92771061305,Lactic Acid (Ammonium Lactate) Cream 12%,,92771061305,$21.49 
Rx00054024424,Codeine Sulfate Tab 30 MG,,54024424,$10.00 
Rx66993016502,Colchicine Tab 0.6 MG,,66993016502,$30.15 
Rx60687038911,Colchicine Tab 0.6 MG,,60687038911,$45.63 
Rx29300012601,Bisoprolol Fumarate Tab 5 MG,,29300012601,$10.00 
Rx29300018801,Bisoprolol & Hydrochlorothiazide Tab 5-6.25 MG,,29300018801,$10.00 
Rx29300018701,Bisoprolol & Hydrochlorothiazide Tab 2.5-6.25 MG,,29300018701,$10.00 
Rx68084053901,Torsemide Tab 20 MG,,68084053901,$10.00 
Rx68084053911,Torsemide Tab 20 MG,,68084053911,$10.00 
Rx50268075411,Torsemide Tab 5 MG,,50268075411,$10.00 
Rx00904563361,Gabapentin Cap 400 MG,,904563361,$10.00 
Rx60505011400,Gabapentin Cap 400 MG,,60505011400,$10.00 
Rx68084077411,Gabapentin Cap 400 MG,,68084077411,$10.00 
Rx63739098410,Gabapentin Cap 400 MG,,63739098410,$10.00 
Rx00904666761,Gabapentin Cap 400 MG,,904666761,$10.00 
Rx00904563261,Gabapentin Cap 300 MG,,904563261,$10.00 
Rx60505011300,Gabapentin Cap 300 MG,,60505011300,$10.00 
Rx67877022301,Gabapentin Cap 300 MG,,67877022301,$10.00 
Rx68084076201,Gabapentin Cap 300 MG,,68084076201,$10.00 
Rx68084076211,Gabapentin Cap 300 MG,,68084076211,$10.00 
Rx69097081407,Gabapentin Cap 300 MG,,69097081407,$10.00 
Rx50268034815,Gabapentin Cap 300 MG,,50268034815,$10.00 
Rx63739023610,Gabapentin Cap 300 MG,,63739023610,$10.00 
Rx00904666661,Gabapentin Cap 300 MG,,904666661,$10.00 
Rx60505011200,Gabapentin Cap 100 MG,,60505011200,$10.00 
Rx67877022201,Gabapentin Cap 100 MG,,67877022201,$10.00 
Rx68084078301,Gabapentin Cap 100 MG,,68084078301,$10.00 
Rx68084078311,Gabapentin Cap 100 MG,,68084078311,$10.00 
Rx68084027211,Risperidone Tab 1 MG,,68084027211,$10.00 
Rx00904635961,Risperidone Tab 1 MG,,904635961,$10.00 
Rx51079039101,Bupropion HCl Tab ER 12HR 100 MG,,51079039101,$10.00 
Rx51079039120,Bupropion HCl Tab ER 12HR 100 MG,,51079039120,$10.00 
Rx51079039201,Bupropion HCl Tab ER 12HR 150 MG,,51079039201,$10.00 
Rx51079039220,Bupropion HCl Tab ER 12HR 150 MG,,51079039220,$10.00 
Rx00904658561,Bupropion HCl Tab ER 12HR 150 MG,,904658561,$10.00 
Rx00378363101,Carvedilol Tab 3.125 MG,,378363101,$10.00 
Rx68382009201,Carvedilol Tab 3.125 MG,,68382009201,$10.00 
Rx00904630061,Carvedilol Tab 3.125 MG,,904630061,$10.00 
Rx68084084301,Carvedilol Tab 3.125 MG,,68084084301,$10.00 
Rx68084084311,Carvedilol Tab 3.125 MG,,68084084311,$10.00 
Rx61314054701,Latanoprost Ophth Soln 0.005%,,61314054701,$43.27 
Rx17478062512,Latanoprost Ophth Soln 0.005%,,17478062512,$102.66 
Rx00904640861,Donepezil Hydrochloride Tab 5 MG,,904640861,$10.00 
Rx00904647761,Donepezil Hydrochloride Tab 5 MG,,904647761,$10.00 
Rx00904640961,Donepezil Hydrochloride Tab 10 MG,,904640961,$10.00 
Rx00904647861,Donepezil Hydrochloride Tab 10 MG,,904647861,$10.00 
Rx68084048111,Levofloxacin Tab 250 MG,,68084048111,$10.00 
Rx00904635161,Levofloxacin Tab 250 MG,,904635161,$10.00 
Rx68084048211,Levofloxacin Tab 500 MG,,68084048211,$10.00 
Rx00904635261,Levofloxacin Tab 500 MG,,904635261,$10.00 
Rx50458063965,Topiramate Tab 25 MG,,50458063965,$29.51 
Rx50458064165,Topiramate Tab 100 MG,,50458064165,$80.43 
Rx00904629061,Atorvastatin Calcium Tab 10 MG (Base Equivalent),,904629061,$10.00 
Rx68084009711,Atorvastatin Calcium Tab 10 MG (Base Equivalent),,68084009711,$10.00 
Rx00071015540,Atorvastatin Calcium Tab 10 MG (Base Equivalent),,71015540,$54.35 
Rx68084009911,Atorvastatin Calcium Tab 40 MG (Base Equivalent),,68084009911,$10.00 
Rx51079021001,Atorvastatin Calcium Tab 40 MG (Base Equivalent),,51079021001,$10.00 
Rx00904629261,Atorvastatin Calcium Tab 40 MG (Base Equivalent),,904629261,$10.00 
Rx69097094605,Atorvastatin Calcium Tab 40 MG (Base Equivalent),,69097094605,$10.00 
Rx00904629161,Atorvastatin Calcium Tab 20 MG (Base Equivalent),,904629161,$10.00 
Rx68084009811,Atorvastatin Calcium Tab 20 MG (Base Equivalent),,68084009811,$10.00 
Rx00056018801,Warfarin Sodium Tab 3 MG,,56018801,$10.00 
Rx00056018875,Warfarin Sodium Tab 3 MG,,56018875,$10.00 
Rx42023010301,Epinephrine HCl Nasal Soln 0.1%,,42023010301,$627.07 
Rx00065024610,Betaxolol HCl Ophth Susp 0.25%,,65024610,"$1,019.71 "
Rx00168027545,Metronidazole Gel 0.75%,,168027545,$257.79 
Rx51672411606,Metronidazole Gel 0.75%,,51672411606,$255.97 
Rx66993096245,Metronidazole Gel 0.75%,,66993096245,$260.06 
Rx51862018015,Pramoxine HCl Rectal Foam 1%,,51862018015,$62.75 
Rx00037682315,Pramoxine HCl Rectal Foam 1%,,37682315,$138.14 
Rx00000004843,Diphenhyd-Lidocaine-Al Hydroxide-Mg Hydroxide-Simeth,,4843,$3.84 
Rx63739053110,Cyclobenzaprine HCl Tab 10 MG,,63739053110,$10.00 
Rx51079064401,Cyclobenzaprine HCl Tab 10 MG,,51079064401,$10.00 
Rx51079064420,Cyclobenzaprine HCl Tab 10 MG,,51079064420,$10.00 
Rx00832011189,Amantadine HCl Tab 100 MG,,832011189,$10.00 
Rx68382005005,Meloxicam Tab 7.5 MG,,68382005005,$10.00 
Rx50268052511,Meloxicam Tab 7.5 MG,,50268052511,$10.00 
Rx63739070110,Meloxicam Tab 7.5 MG,,63739070110,$10.00 
Rx00574012076,Charcoal Activated-Sorbitol Liq,,574012076,$50.90 
Rx00574704512,Belladonna Alkaloids & Opium Suppos 16.2-30 MG,,574704512,$82.89 
Rx00781149669,Azithromycin Tab 250 MG,,781149669,$19.18 
Rx50111078710,Azithromycin Tab 250 MG,,50111078710,$12.02 
Rx68084027811,Azithromycin Tab 250 MG,,68084027811,$10.54 
Rx50268009815,Azithromycin Tab 250 MG,,50268009815,$10.00 
Rx63739057510,Azithromycin Tab 250 MG,,63739057510,$10.22 
Rx50268009811,Azithromycin Tab 250 MG,,50268009811,$10.00 
Rx60687028211,Azithromycin Tab 250 MG,,60687028211,$10.00 
Rx00781577631,Azithromycin Tab 250 MG,,781577631,$10.00 
Rx68084052501,Olanzapine Tab 2.5 MG,,68084052501,$10.00 
Rx68084052511,Olanzapine Tab 2.5 MG,,68084052511,$10.00 
Rx00054009820,Oxcarbazepine Tab 300 MG,,54009820,$10.00 
Rx00904608561,Citalopram Hydrobromide Tab 20 MG (Base Equiv),,904608561,$10.00 
Rx00904648838,White Petrolatum-Mineral Oil Ophth Ointment,,904648838,$18.81 
Rx00436094616,Dakin's Solution 0.5%,,436094616,$96.98 
Rx68084079325,Pramipexole Dihydrochloride Tab 0.125 MG,,68084079325,$10.00 
Rx68084079395,Pramipexole Dihydrochloride Tab 0.125 MG,,68084079395,$10.00 
Rx13668009290,Pramipexole Dihydrochloride Tab 0.25 MG,,13668009290,$10.00 
Rx68084044001,Pramipexole Dihydrochloride Tab 0.25 MG,,68084044001,$10.00 
Rx68084044011,Pramipexole Dihydrochloride Tab 0.25 MG,,68084044011,$10.00 
Rx51079088901,Pentoxifylline Tab ER 400 MG,,51079088901,$10.00 
Rx51079088920,Pentoxifylline Tab ER 400 MG,,51079088920,$10.00 
Rx49938010130,Dapsone Tab 100 MG,,49938010130,$10.00 
Rx69543015130,Dapsone Tab 100 MG,,69543015130,$10.00 
Rx00093762056,Letrozole Tab 2.5 MG,,93762056,$10.00 
Rx51991075933,Letrozole Tab 2.5 MG,,51991075933,$10.00 
Rx16729003415,Letrozole Tab 2.5 MG,,16729003415,$10.00 
Rx00054011625,Ropinirole Hydrochloride Tab 0.25 MG,,54011625,$10.00 
Rx00904637361,Ropinirole Hydrochloride Tab 0.25 MG,,904637361,$10.00 
Rx00904637461,Ropinirole Hydrochloride Tab 1 MG,,904637461,$10.00 
Rx68084041625,Lamivudine-Zidovudine Tab 150-300 MG,,68084041625,$48.28 
Rx68084041695,Lamivudine-Zidovudine Tab 150-300 MG,,68084041695,$48.56 
Rx00904627761,Quetiapine Fumarate Tab 25 MG,,904627761,$10.00 
Rx00904663861,Quetiapine Fumarate Tab 25 MG,,904663861,$10.00 
Rx00904627961,Quetiapine Fumarate Tab 100 MG,,904627961,$10.00 
Rx00904664061,Quetiapine Fumarate Tab 100 MG,,904664061,$10.00 
Rx00085128801,Mometasone Furoate Nasal Susp 50 MCG/ACT,,85128801,$829.61 
Rx51079055720,Clopidogrel Bisulfate Tab 75 MG (Base Equiv),,51079055720,$10.00 
Rx51079055701,Clopidogrel Bisulfate Tab 75 MG (Base Equiv),,51079055701,$10.00 
Rx00904629461,Clopidogrel Bisulfate Tab 75 MG (Base Equiv),,904629461,$10.00 
Rx65162005709,Raloxifene HCl Tab 60 MG,,65162005709,$20.78 
Rx60687026611,Raloxifene HCl Tab 60 MG,,60687026611,$28.10 
Rx00009540001,Nicotine Inhaler System 10 MG (4 MG Delivered),,9540001,$4.68 
Rx00000001133,Nicotine Inhaler System 10 MG (4 MG Delivered),,1133,$3.57 
Rx68462056417,Mupirocin Calcium Cream 2%,,68462056417,$204.01 
Rx00029152722,Mupirocin Calcium Cream 2%,,29152722,$195.77 
Rx60505036301,Ofloxacin Otic Soln 0.3%,,60505036301,$134.47 
Rx24208041005,Ofloxacin Otic Soln 0.3%,,24208041005,$424.31 
Rx00093413664,Cefdinir For Susp 125 MG/5ML,,93413664,$8.89 
Rx00781607761,Cefdinir For Susp 125 MG/5ML,,781607761,$62.12 
Rx68180072220,Cefdinir For Susp 125 MG/5ML,,68180072220,$3.84 
Rx68084087511,Montelukast Sodium Tab 10 MG (Base Equiv),,68084087511,$10.00 
Rx00904652961,Montelukast Sodium Tab 10 MG (Base Equiv),,904652961,$10.00 
Rx65862049647,Sulfamethoxazole-Trimethoprim Susp 200-40 MG/5ML,,65862049647,$3.84 
Rx50383082420,Sulfamethoxazole-Trimethoprim Susp 200-40 MG/5ML,,50383082420,$3.84 
Rx17856000702,Sulfamethoxazole-Trimethoprim Susp 200-40 MG/5ML,,17856000702,$3.84 
Rx17856049603,Sulfamethoxazole-Trimethoprim Susp 200-40 MG/5ML,,17856049603,$15.15 
Rx68084089225,Ursodiol Tab 250 MG,,68084089225,$13.11 
Rx13668009390,Pramipexole Dihydrochloride Tab 0.5 MG,,13668009390,$10.00 
Rx68462033290,Pramipexole Dihydrochloride Tab 0.5 MG,,68462033290,$10.00 
Rx68084097425,Pramipexole Dihydrochloride Tab 0.5 MG,,68084097425,$10.00 
Rx68084097495,Pramipexole Dihydrochloride Tab 0.5 MG,,68084097495,$10.00 
Rx59762017006,Tolterodine Tartrate Tab 1 MG,,59762017006,$10.00 
Rx00093001006,Tolterodine Tartrate Tab 1 MG,,93001006,$10.00 
Rx00009454402,Tolterodine Tartrate Tab 2 MG,,9454402,$20.79 
Rx00093205506,Tolterodine Tartrate Tab 2 MG,,93205506,$10.00 
Rx00093001806,Tolterodine Tartrate Tab 2 MG,,93001806,$10.00 
Rx43292055857,Glucosamine Sulfate Cap 500 MG,,43292055857,$10.00 
Rx00065027510,Brinzolamide Ophth Susp 1%,,65027510,$937.66 
Rx60505040205,Paroxetine HCl Oral Susp 10 MG/5ML (Base Equiv),,60505040205,$17.97 
Rx00781187431,Amoxicillin & K Clavulanate Tab 250-125 MG,,781187431,$16.68 
Rx17478076610,Progesterone Micronized Cap 100 MG,,17478076610,$10.00 
Rx69387010101,Progesterone Micronized Cap 100 MG,,69387010101,$10.00 
Rx00054418225,Dexamethasone Tab 1.5 MG,,54418225,$10.00 
Rx00054818125,Dexamethasone Tab 1.5 MG,,54818125,$10.00 
Rx39328006250,Dakin's Solution 0.5%,,39328006250,$36.31 
Rx24208072002,Dexamethasone Sodium Phosphate Ophth Soln 0.1%,,24208072002,$134.22 
Rx00093747219,Rizatriptan Benzoate Tab 10 MG (Base Equivalent),,93747219,$10.00 
Rx00093747243,Rizatriptan Benzoate Tab 10 MG (Base Equivalent),,93747243,$10.00 
Rx00781506101,Amoxicillin (Trihydrate) Tab 875 MG,,781506101,$10.00 
Rx43598021901,Amoxicillin (Trihydrate) Tab 875 MG,,43598021901,$10.00 
Rx00496088206,Lidocaine Cream 4%,,496088206,$11.31 
Rx60505250301,Leflunomide Tab 20 MG,,60505250301,$14.89 
Rx00955173730,Leflunomide Tab 20 MG,,955173730,$14.14 
Rx51862006201,Diazepam Tab 2 MG,,51862006201,$10.00 
Rx51079028401,Diazepam Tab 2 MG,,51079028401,$10.00 
Rx51079028420,Diazepam Tab 2 MG,,51079028420,$10.00 
Rx63739007310,Diazepam Tab 5 MG,,63739007310,$10.00 
Rx00904588061,Diazepam Tab 5 MG,,904588061,$10.00 
Rx51079028501,Diazepam Tab 5 MG,,51079028501,$10.00 
Rx00781224801,Dicloxacillin Sodium Cap 250 MG,,781224801,$10.00 
Rx00093312301,Dicloxacillin Sodium Cap 250 MG,,93312301,$10.00 
Rx00574015004,Midazolam HCl Syrup 2 MG/ML (Base Equivalent),,574015004,$3.84 
Rx00054356605,Midazolam HCl Syrup 2 MG/ML (Base Equivalent),,54356605,$4.12 
Rx00054356699,Midazolam HCl Syrup 2 MG/ML (Base Equivalent),,54356699,$3.84 
Rx00591079401,Dicyclomine HCl Cap 10 MG,,591079401,$10.00 
Rx60687036911,Dicyclomine HCl Cap 10 MG,,60687036911,$10.00 
Rx51079011801,Dicyclomine HCl Cap 10 MG,,51079011801,$10.00 
Rx51079011820,Dicyclomine HCl Cap 10 MG,,51079011820,$10.00 
Rx00904564361,Sennosides-Docusate Sodium Tab 8.6-50 MG,,904564361,$10.00 
Rx50268045215,Isosorbide Mononitrate Tab ER 24HR 60 MG,,50268045215,$10.00 
Rx50268045211,Isosorbide Mononitrate Tab ER 24HR 60 MG,,50268045211,$10.00 
Rx00781537464,Telmisartan Tab 40 MG,,781537464,$10.00 
Rx00054054318,Telmisartan Tab 40 MG,,54054318,$10.00 
Rx00093075501,Diflunisal Tab 500 MG,,93075501,$10.00 
Rx00093075506,Diflunisal Tab 500 MG,,93075506,$10.00 
Rx00904592161,Digoxin Tab 125 MCG (0.125 MG),,904592161,$10.00 
Rx68084036601,Digoxin Tab 125 MCG (0.125 MG),,68084036601,$10.00 
Rx68084036611,Digoxin Tab 125 MCG (0.125 MG),,68084036611,$10.00 
Rx00904592261,Digoxin Tab 250 MCG (0.25 MG),,904592261,$10.00 
Rx24987024956,Digoxin Tab 250 MCG (0.25 MG),,24987024956,$10.20 
Rx68084068011,Digoxin Tab 250 MCG (0.25 MG),,68084068011,$10.00 
Rx50268062715,Oxybutynin Chloride Tab ER 24HR 5 MG,,50268062715,$11.79 
