HSP,CHARGE CODE,BILLING DESCRIPTION,HOSPITAL CHARGE,,,,,,,,,,,,,,,,,,,
TWI,0046182309,PLC CATH ARTR,"$8,376.32",,,,,,,,,,,,,,,,,,,
TWI,0046183109,DIALY CATH V-V,"$3,228.96",,,,,,,,,,,,,,,,,,,
TWI,0046194189,INS TUN INTRAP,"$7,333.44",,,,,,,,,,,,,,,,,,,
TWI,0046194403,PLC GASTR TUBE,"$3,780.97",,,,,,,,,,,,,,,,,,,
TWI,0046194502,REPLACE G TUBE,"$2,580.83",,,,,,,,,,,,,,,,,,,
TWI,0046194536,REPLACE GJ TUBE,"$2,580.83",,,,,,,,,,,,,,,,,,,
TWI,0046197182,PERC AUGM THOR,"$18,009.94",,,,,,,,,,,,,,,,,,,
TWI,0046197208,PERC AUGM LUMB,"$18,009.94",,,,,,,,,,,,,,,,,,,
TWI,0046300810,EXT STDY 1-2LVL,$918.92,,,,,,,,,,,,,,,,,,,
TWI,0046300869,ART STUDY LE W/,"$1,829.53",,,,,,,,,,,,,,,,,,,
TWI,0046330171,CARD STRESS TRC,"$2,136.80",,,,,,,,,,,,,,,,,,,
TWI,0046333035,ECHO M LTD,"$1,326.97",,,,,,,,,,,,,,,,,,,
TWI,0046333068,CARD ECHO 2D,"$5,575.63",,,,,,,,,,,,,,,,,,,
TWI,0046333258,DOPPLER ECHO,"$1,468.89",,,,,,,,,,,,,,,,,,,
TWI,0046333308,COLORFLOW ANALY,"$1,144.17",,,,,,,,,,,,,,,,,,,
TWI,0046333506,ECHO EXER STRES,"$2,661.44",,,,,,,,,,,,,,,,,,,
TWI,0046334009,ESOPHAGEAL ECHO,"$6,955.07",,,,,,,,,,,,,,,,,,,
TWI,0046336608,SCAN TILT TABLE,"$3,428.97",,,,,,,,,,,,,,,,,,,
TWI,0046339255,EXT STD 3+LVL,"$1,364.24",,,,,,,,,,,,,,,,,,,
TWI,0046339768,ART/VEN FLW LTD,$873.33,,,,,,,,,,,,,,,,,,,
TWI,0046360004,VEN DUPLX IMAG,"$4,821.86",,,,,,,,,,,,,,,,,,,
TWI,0046360103,DUPLX UE ARTERY,"$1,015.70",,,,,,,,,,,,,,,,,,,
TWI,0046360152,CARTD DPLX IMAG,"$2,974.71",,,,,,,,,,,,,,,,,,,
TWI,0046360400,DUPLX LE ARTERY,"$2,539.99",,,,,,,,,,,,,,,,,,,
TWI,0046360467,DUPLX LE ARTERY,"$1,269.99",,,,,,,,,,,,,,,,,,,
TWI,0046360483,DUPLX UE LTD FU,"$1,269.99",,,,,,,,,,,,,,,,,,,
TWI,0046370128,EXT VEINS LTD,"$2,531.49",,,,,,,,,,,,,,,,,,,
TWI,0046370144,SCAN HEMO ACCES,"$1,934.67",,,,,,,,,,,,,,,,,,,
TWI,0048025878,AUD EVK PTL COM,$800.57,,,,,,,,,,,,,,,,,,,
TWI,0048058176,EEG AWAKE/DRWSY,"$2,622.69",,,,,,,,,,,,,,,,,,,
TWI,0048058184,EEG AWAKE/SLEEP,"$2,622.69",,,,,,,,,,,,,,,,,,,
TWI,0048058226,EEG SLEEP ONLY,"$2,545.43",,,,,,,,,,,,,,,,,,,
TWI,0048058234,EEG PHYS/PHARMC,"$3,485.48",,,,,,,,,,,,,,,,,,,
TWI,0048058242,EEG CEREB EVAL,"$3,652.24",,,,,,,,,,,,,,,,,,,
TWI,0048058713,VIS EVKD POTNL,"$1,085.31",,,,,,,,,,,,,,,,,,,
TWI,0048059364,EEG DIGIT ANALY,"$1,213.91",,,,,,,,,,,,,,,,,,,
TWI,0048059596,EEG MON 1HR<,"$1,408.00",,,,,,,,,,,,,,,,,,,
TWI,0048059604,EEG MON 1> HR,"$1,675.00",,,,,,,,,,,,,,,,,,,
TWI,0048060404,SENSORY EPU/LMB,$266.28,,,,,,,,,,,,,,,,,,,
TWI,0048060420,SENSORY EPL/LMB,$302.62,,,,,,,,,,,,,,,,,,,
TWI,0049000300,EYE DTCT FRBDY,"$1,289.01",,,,,,,,,,,,,,,,,,,
TWI,0049001100,MANDIBLE CMPL,"$1,337.82",,,,,,,,,,,,,,,,,,,
TWI,0049001407,FACL BONES LTD,$937.65,,,,,,,,,,,,,,,,,,,
TWI,0049001506,FACL BONES COMP,"$1,324.18",,,,,,,,,,,,,,,,,,,
TWI,0049001522,ORBITS COMPLETE,$672.49,,,,,,,,,,,,,,,,,,,
TWI,0049001605,NASL BONES ONLY,$902.85,,,,,,,,,,,,,,,,,,,
TWI,0049002108,SINUSES LIMITED,$902.85,,,,,,,,,,,,,,,,,,,
TWI,0049002207,SINUSES COMPL,"$1,337.82",,,,,,,,,,,,,,,,,,,
TWI,0049002504,SKULL < 4 VIEWS,"$1,227.63",,,,,,,,,,,,,,,,,,,
TWI,0049002603,SKULL COMPLETE,"$1,474.95",,,,,,,,,,,,,,,,,,,
TWI,0049003304,TM JOINTS BI,$760.36,,,,,,,,,,,,,,,,,,,
TWI,0049003601,NECK SOFT TISS,$902.85,,,,,,,,,,,,,,,,,,,
TWI,0049006083,ASP/INJ INT JT,"$1,346.70",,,,,,,,,,,,,,,,,,,
TWI,0049006109,ASP/INJ MJR JNT,"$1,066.19",,,,,,,,,,,,,,,,,,,
TWI,0049010309,CHEST 4+ VIEWS,"$1,233.59",,,,,,,,,,,,,,,,,,,
TWI,0049010457,CHEST 1 VIEW,$761.70,,,,,,,,,,,,,,,,,,,
TWI,0049010465,CHEST 2 VIEWS,$999.39,,,,,,,,,,,,,,,,,,,
TWI,0049010473,CHEST 3 VIEWS,"$1,249.96",,,,,,,,,,,,,,,,,,,
TWI,0049011000,RIBS UNILATERAL,"$1,056.15",,,,,,,,,,,,,,,,,,,
TWI,0049011018,UNIRIBS W/PA CH,"$1,164.33",,,,,,,,,,,,,,,,,,,
TWI,0049011109,RIBS BILATERAL,"$1,116.26",,,,,,,,,,,,,,,,,,,
TWI,0049011117,BI RIB W/PA CH,"$1,224.42",,,,,,,,,,,,,,,,,,,
TWI,0049011208,STERNUM,$838.46,,,,,,,,,,,,,,,,,,,
TWI,0049011307,STERNOCLAVC JNT,$940.19,,,,,,,,,,,,,,,,,,,
TWI,0049020209,SPINE SNGL VIEW,$773.14,,,,,,,,,,,,,,,,,,,
TWI,0049020407,SPINE CERV 2VWS,$996.68,,,,,,,,,,,,,,,,,,,
TWI,0049020423,SPINE CERV 3VWS,"$1,233.80",,,,,,,,,,,,,,,,,,,
TWI,0049020506,SPINE CRV 4/5VW,"$1,338.33",,,,,,,,,,,,,,,,,,,
TWI,0049020522,SPINE CERV 6>,"$1,528.00",,,,,,,,,,,,,,,,,,,
TWI,0049020704,SPINE THOR 2VWS,$882.82,,,,,,,,,,,,,,,,,,,
TWI,0049020712,SPINE THOR 3VWS,"$1,025.90",,,,,,,,,,,,,,,,,,,
TWI,0049020720,SPINE THORC 4VW,"$1,288.81",,,,,,,,,,,,,,,,,,,
TWI,0049020803,SPINE THOR/LUMB,$882.82,,,,,,,,,,,,,,,,,,,
TWI,0049020811,SPINE THOR 1VW,$926.96,,,,,,,,,,,,,,,,,,,
TWI,0049021009,SPINE LUMB 2VWS,"$1,069.72",,,,,,,,,,,,,,,,,,,
TWI,0049021017,SPINE LUMB 3VWS,"$1,069.72",,,,,,,,,,,,,,,,,,,
TWI,0049021108,SPINE L/S MIN4V,"$1,879.06",,,,,,,,,,,,,,,,,,,
TWI,0049021140,SPINE L/S 6VWS,"$1,917.00",,,,,,,,,,,,,,,,,,,
TWI,0049021702,PELVIS 1 VIEW,$776.84,,,,,,,,,,,,,,,,,,,
TWI,0049021751,PELVIS 2 VIEWS,$776.84,,,,,,,,,,,,,,,,,,,
TWI,0049021900,PELVIS MIN 3VWS,"$1,141.79",,,,,,,,,,,,,,,,,,,
TWI,0049022023,SACROILIAC JNTS,$970.52,,,,,,,,,,,,,,,,,,,
TWI,0049022205,SACRUM & COCCYX,$943.66,,,,,,,,,,,,,,,,,,,
TWI,0049022403,MYELOGRAM CERV,"$2,793.83",,,,,,,,,,,,,,,,,,,
TWI,0049022502,MYELOGRAM LUMB,"$2,793.83",,,,,,,,,,,,,,,,,,,
TWI,0049022601,MYELOGRAM THORC,"$2,793.83",,,,,,,,,,,,,,,,,,,
TWI,0049022718,MYELO 2/> REGNS,"$3,532.88",,,,,,,,,,,,,,,,,,,
TWI,0049023013,MYELO CERV,"$4,096.59",,,,,,,,,,,,,,,,,,,
TWI,0049023021,MYELO THORACIC,"$4,096.59",,,,,,,,,,,,,,,,,,,
TWI,0049023047,L/S MYELO W/INJ,"$4,096.59",,,,,,,,,,,,,,,,,,,
TWI,0049023054,MYELO 2+REG,"$4,835.63",,,,,,,,,,,,,,,,,,,
TWI,0049030000,CLAVICLE COMP,$895.42,,,,,,,,,,,,,,,,,,,
TWI,0049030109,SCAPULA COMP,$911.44,,,,,,,,,,,,,,,,,,,
TWI,0049030208,SHOULDER 1 VW,$732.58,,,,,,,,,,,,,,,,,,,
TWI,0049030307,SHOULDER COMPLT,$912.09,,,,,,,,,,,,,,,,,,,
TWI,0049030406,SHOULDER ARTHRG,"$1,601.13",,,,,,,,,,,,,,,,,,,
TWI,0049030505,A/C JOINTS BI,$940.19,,,,,,,,,,,,,,,,,,,
TWI,0049030604,HUMERUS,$681.07,,,,,,,,,,,,,,,,,,,
TWI,0049030703,ELBOW 2 VIEWS,$681.07,,,,,,,,,,,,,,,,,,,
TWI,0049030802,ELBOW COMPLETE,"$1,100.48",,,,,,,,,,,,,,,,,,,
TWI,0049030919,FOREARM 2 VWS,$848.90,,,,,,,,,,,,,,,,,,,
TWI,0049030927,UPPER EXT INFNT,$681.07,,,,,,,,,,,,,,,,,,,
TWI,0049031008,WRIST 2 VWS,$645.81,,,,,,,,,,,,,,,,,,,
TWI,0049031107,WRIST 3VWS,$854.66,,,,,,,,,,,,,,,,,,,
TWI,0049031156,WRIST ARTHRG,"$2,807.65",,,,,,,,,,,,,,,,,,,
TWI,0049031206,HAND 2 VWS,$681.07,,,,,,,,,,,,,,,,,,,
TWI,0049031305,HAND 3 VWS,"$1,096.85",,,,,,,,,,,,,,,,,,,
TWI,0049031404,FINGER(S) 2 VWS,$648.34,,,,,,,,,,,,,,,,,,,
TWI,0049035009,HIP UNI LIMITED,$732.58,,,,,,,,,,,,,,,,,,,
TWI,0049035017,HIP/PELVIS 1 VW,$915.73,,,,,,,,,,,,,,,,,,,
TWI,0049035033,HIP/PEL 4+VWS,"$1,087.42",,,,,,,,,,,,,,,,,,,
TWI,0049035058,HIP/PEL 2-3 VWS,$996.90,,,,,,,,,,,,,,,,,,,
TWI,0049035108,HIP UNI 2-3 VWS,$961.20,,,,,,,,,,,,,,,,,,,
TWI,0049035207,HIP BI W/PEL 2V,"$1,460.87",,,,,,,,,,,,,,,,,,,
TWI,0049035223,HIP BI W/PEL,"$1,570.51",,,,,,,,,,,,,,,,,,,
TWI,0049035512,FEMUR 2 VWS,"$1,116.25",,,,,,,,,,,,,,,,,,,
TWI,0049035520,FEMUR 1 VW,$732.58,,,,,,,,,,,,,,,,,,,
TWI,0049035603,KNEE 1-2VWS,$870.74,,,,,,,,,,,,,,,,,,,
TWI,0049035611,KNEES BI STAND,$838.46,,,,,,,,,,,,,,,,,,,
TWI,0049035629,KNEE 3 VW,$955.04,,,,,,,,,,,,,,,,,,,
TWI,0049035702,KNEE 4 VW MIN,"$1,014.81",,,,,,,,,,,,,,,,,,,
TWI,0049035801,KNEE ARTHRG,"$2,004.99",,,,,,,,,,,,,,,,,,,
TWI,0049035900,TIB/FIB 2 VWS,"$1,018.34",,,,,,,,,,,,,,,,,,,
TWI,0049035918,LWR EXT INFANT,$838.48,,,,,,,,,,,,,,,,,,,
TWI,0049036007,ANKLE 2 VWS,$681.07,,,,,,,,,,,,,,,,,,,
TWI,0049036106,ANKLE 3 VWS MIN,"$1,100.48",,,,,,,,,,,,,,,,,,,
TWI,0049036155,ANKLE ARTHRG,$744.60,,,,,,,,,,,,,,,,,,,
TWI,0049036205,FOOT 2VWS,$681.07,,,,,,,,,,,,,,,,,,,
TWI,0049036304,FOOT 3 VWS MIN,"$1,055.19",,,,,,,,,,,,,,,,,,,
TWI,0049036502,OS CALCIS 2VWS,$681.07,,,,,,,,,,,,,,,,,,,
TWI,0049036601,TOE(S) 2 VWS,$588.07,,,,,,,,,,,,,,,,,,,
TWI,0049040181,ABDOMEN 1 VIEW,$807.67,,,,,,,,,,,,,,,,,,,
TWI,0049040199,ABDOMEN 2 VIEWS,"$1,169.96",,,,,,,,,,,,,,,,,,,
TWI,0049040215,ABDOMEN 3/+ VIE,"$1,249.67",,,,,,,,,,,,,,,,,,,
TWI,0049040223,ABD ACUTE COMP,"$1,249.96",,,,,,,,,,,,,,,,,,,
TWI,0049042005,ERCP,"$2,438.67",,,,,,,,,,,,,,,,,,,
TWI,0049042203,ESOPHAGUS,"$1,469.09",,,,,,,,,,,,,,,,,,,
TWI,0049042302,SWALLOW FUNCTN,"$1,454.95",,,,,,,,,,,,,,,,,,,
TWI,0049042427,UPPER GI WO KUB,"$2,026.04",,,,,,,,,,,,,,,,,,,
TWI,0049042435,UPPER GI W/KUB,"$2,026.04",,,,,,,,,,,,,,,,,,,
TWI,0049042443,UPPER GI W/AIR,"$2,026.04",,,,,,,,,,,,,,,,,,,
TWI,0049042450,UPPER GI SMBOWL,"$2,777.24",,,,,,,,,,,,,,,,,,,
TWI,0049042476,UPPR GI AIR/KUB,"$2,026.04",,,,,,,,,,,,,,,,,,,
TWI,0049042492,UPPR GI AIR/SMB,"$2,777.24",,,,,,,,,,,,,,,,,,,
TWI,0049042500,SMALL BOWEL,"$1,649.74",,,,,,,,,,,,,,,,,,,
TWI,0049042708,COLON BE,"$2,417.46",,,,,,,,,,,,,,,,,,,
TWI,0049042807,COLON BE W/AIR,"$2,975.89",,,,,,,,,,,,,,,,,,,
TWI,0049043003,CHOLANGIO OPER,"$1,402.20",,,,,,,,,,,,,,,,,,,
TWI,0049043284,ENDOCTH BILIARY,"$2,236.04",,,,,,,,,,,,,,,,,,,
TWI,0049043409,GI TUBE LOCALZT,"$2,041.70",,,,,,,,,,,,,,,,,,,
TWI,0049044001,UROGRAM IVP,"$2,172.19",,,,,,,,,,,,,,,,,,,
TWI,0049044159,IVP WITH TOMOS,"$2,610.70",,,,,,,,,,,,,,,,,,,
TWI,0049044209,PYELOGRAM RETRO,"$1,579.83",,,,,,,,,,,,,,,,,,,
TWI,0049044340,CYSTOGRAM COMP,"$1,263.49",,,,,,,,,,,,,,,,,,,
TWI,0049044555,URETHROGRM VOID,"$2,147.66",,,,,,,,,,,,,,,,,,,
TWI,0049059975,FLUORO CVA DVCE,"$1,178.10",,,,,,,,,,,,,,,,,,,
TWI,0049059983,FLUOR (<) 1HR,"$1,024.95",,,,,,,,,,,,,,,,,,,
TWI,0049060106,FLUORO GUIDANCE,"$4,560.42",,,,,,,,,,,,,,,,,,,
TWI,0049060114,FLUOR SPINE INJ,"$2,793.27",,,,,,,,,,,,,,,,,,,
TWI,0049060205,BN AGE STUDIES,$688.22,,,,,,,,,,,,,,,,,,,
TWI,0049060403,BONE LGTH STUDY,"$1,258.82",,,,,,,,,,,,,,,,,,,
TWI,0049060601,BONE SURVEY,"$1,271.58",,,,,,,,,,,,,,,,,,,
TWI,0049060635,BONE STUDY COMP,"$1,755.37",,,,,,,,,,,,,,,,,,,
TWI,0049060650,BONE SURV INFNT,$978.04,,,,,,,,,,,,,,,,,,,
TWI,0049060825,FISTL/SINUS TRC,"$1,371.66",,,,,,,,,,,,,,,,,,,
TWI,0049064991,XRAY PLACENTA,$463.05,,,,,,,,,,,,,,,,,,,
TWI,0049065568,INSRT CV CATH,"$2,734.47",,,,,,,,,,,,,,,,,,,
TWI,0049065691,INSRT PICC >5,"$3,531.95",,,,,,,,,,,,,,,,,,,
TWI,0049065980,CVD CNTRST EVAL,$959.11,,,,,,,,,,,,,,,,,,,
TWI,0049075096,BX THYROID PERC,"$1,307.95",,,,,,,,,,,,,,,,,,,
TWI,0049075310,CHOL+INJ CATH,"$2,344.70",,,,,,,,,,,,,,,,,,,
TWI,0049076052,INJ ANKLE ARTHG,$575.40,,,,,,,,,,,,,,,,,,,
TWI,0049076151,INJ BLADDR XRAY,$532.53,,,,,,,,,,,,,,,,,,,
TWI,0049076508,INJ HIP ARTHG,$776.37,,,,,,,,,,,,,,,,,,,
TWI,0049076706,INJ KNEE ARTHRG,$799.79,,,,,,,,,,,,,,,,,,,
TWI,0049076854,INJ MYELOGRAM,"$1,302.75",,,,,,,,,,,,,,,,,,,
TWI,0049077001,INJ SHLDER ARTH,$868.37,,,,,,,,,,,,,,,,,,,
TWI,0049077050,INJ SINUS TRACT,$520.78,,,,,,,,,,,,,,,,,,,
TWI,0049077407,INJ HYSTERO/SIS,$749.30,,,,,,,,,,,,,,,,,,,
TWI,0049077456,INJ WRIST ARTHG,$852.05,,,,,,,,,,,,,,,,,,,
TWI,0049077720,INSRT CHST TUBE,"$2,456.34",,,,,,,,,,,,,,,,,,,
TWI,0049078702,PL CTH VENACAVA,"$3,299.09",,,,,,,,,,,,,,,,,,,
TWI,0049078959,PLCMNT GAST TUB,$481.87,,,,,,,,,,,,,,,,,,,
TWI,0049089006,LUMBAR PUNCTURE,"$1,312.40",,,,,,,,,,,,,,,,,,,
TWI,0049091523,MOD SED INIT15,$122.06,,,,,,,,,,,,,,,,,,,
TWI,0049091531,MOD SED ADD15,$122.06,,,,,,,,,,,,,,,,,,,
TWI,0049094501,REPLACE G TUBE,"$2,580.83",,,,,,,,,,,,,,,,,,,
TWI,0049094659,CM EVAL GTUBE,$818.79,,,,,,,,,,,,,,,,,,,
TWI,0049101603,ASP ABS/CYST,$440.13,,,,,,,,,,,,,,,,,,,
TWI,0049101629,ASP DISC FOR DX,"$2,561.65",,,,,,,,,,,,,,,,,,,
TWI,0049104300,INJ NEPHROSTOGR,"$3,671.33",,,,,,,,,,,,,,,,,,,
TWI,0049106081,ASP/INJ INT JT,$542.92,,,,,,,,,,,,,,,,,,,
TWI,0049106958,PLC STNT W/CTH,"$13,964.84",,,,,,,,,,,,,,,,,,,
TWI,0049143340,PLC NEP/URET,"$10,544.75",,,,,,,,,,,,,,,,,,,
TWI,0049144256,ANTE NEPHRSTGRM,"$1,519.05",,,,,,,,,,,,,,,,,,,
TWI,0049144348,CYSTOGRAM 3VW,"$1,263.49",,,,,,,,,,,,,,,,,,,
TWI,0049144504,URETHROGRM RETR,"$2,173.75",,,,,,,,,,,,,,,,,,,
TWI,0049144553,URETHROGRM VOID,"$2,147.66",,,,,,,,,,,,,,,,,,,
TWI,0049144785,VRTPLSTY CTHOR,"$3,716.95",,,,,,,,,,,,,,,,,,,
TWI,0049144868,DIL NEPHRO/URET,"$1,820.87",,,,,,,,,,,,,,,,,,,
TWI,0049156276,ABD CATH W/SERL,"$9,594.65",,,,,,,,,,,,,,,,,,,
TWI,0049157126,ANGIO EXT UNI,"$7,453.58",,,,,,,,,,,,,,,,,,,
TWI,0049157290,VISCRL SEL/SUP,"$6,566.84",,,,,,,,,,,,,,,,,,,
TWI,0049158215,VENGRM EXT UNI,"$2,948.40",,,,,,,,,,,,,,,,,,,
TWI,0049158348,VENOGPHY RENL B,"$7,194.88",,,,,,,,,,,,,,,,,,,
TWI,0049158959,TCATH TRPY EMBL,"$7,692.62",,,,,,,,,,,,,,,,,,,
TWI,0049158983,ANGIO F/U STUDY,"$1,437.84",,,,,,,,,,,,,,,,,,,
TWI,0049159858,CHNG PERC D CTH,"$1,134.19",,,,,,,,,,,,,,,,,,,
TWI,0049159908,DRN ABSC W/CATH,"$4,978.50",,,,,,,,,,,,,,,,,,,
TWI,0049159973,FLUORO CVA DVCE,"$1,178.10",,,,,,,,,,,,,,,,,,,
TWI,0049160054,INJ VENO EXTRM,$945.57,,,,,,,,,,,,,,,,,,,
TWI,0049160104,FLUORO GUIDANCE,"$4,560.42",,,,,,,,,,,,,,,,,,,
TWI,0049160112,FLUOR SPINE INJ,"$2,793.27",,,,,,,,,,,,,,,,,,,
TWI,0049165582,INSRT CV CATH,"$2,994.92",,,,,,,,,,,,,,,,,,,
TWI,0049171911,INS ENDO FILTER,"$14,160.76",,,,,,,,,,,,,,,,,,,
TWI,0049172125,TCATH NONCOR,"$9,285.00",,,,,,,,,,,,,,,,,,,
TWI,0049172448,VSC EMB/OCC BLD,"$6,545.46",,,,,,,,,,,,,,,,,,,
TWI,0049175029,BX ABD MASS,"$3,626.40",,,,,,,,,,,,,,,,,,,
TWI,0049175037,BX BONE DEEP,"$5,707.17",,,,,,,,,,,,,,,,,,,
TWI,0049175045,BX BONE SUPRFCL,"$3,760.18",,,,,,,,,,,,,,,,,,,
TWI,0049175052,BX CHEST NDL,"$3,349.75",,,,,,,,,,,,,,,,,,,
TWI,0049175102,BX LUNG/MEDIAST,"$3,913.44",,,,,,,,,,,,,,,,,,,
TWI,0049175110,BX MUSCLE PERC,"$1,735.28",,,,,,,,,,,,,,,,,,,
TWI,0049175201,CHNG NEPHR TUBE,"$1,262.49",,,,,,,,,,,,,,,,,,,
TWI,0049175250,CHNG URETR TUBE,$802.94,,,,,,,,,,,,,,,,,,,
TWI,0049175375,REM BILI CATH,"$4,079.65",,,,,,,,,,,,,,,,,,,
TWI,0049175847,ABSC DRN LIVER,"$4,155.07",,,,,,,,,,,,,,,,,,,
TWI,0049175953,EST NEPHR TRACT,"$5,872.13",,,,,,,,,,,,,,,,,,,
TWI,0049176001,PERC CHOLECYSTM,"$6,269.57",,,,,,,,,,,,,,,,,,,
TWI,0049176159,INJ BLADDR XRAY,$458.28,,,,,,,,,,,,,,,,,,,
TWI,0049176654,INJ NEPHROSTOGR,"$3,496.50",,,,,,,,,,,,,,,,,,,
TWI,0049177603,INSRT BILI EXT,"$4,895.53",,,,,,,,,,,,,,,,,,,
TWI,0049177702,PLC NEPHO CATH,"$4,004.36",,,,,,,,,,,,,,,,,,,
TWI,0049177728,INSRT CHST TUBE,"$2,708.12",,,,,,,,,,,,,,,,,,,
TWI,0049178106,PLC CATH ARTR,"$4,172.47",,,,,,,,,,,,,,,,,,,
TWI,0049178155,PLC CATH ARTR,"$3,653.97",,,,,,,,,,,,,,,,,,,
TWI,0049178205,PLC CATH ARTR,"$6,153.84",,,,,,,,,,,,,,,,,,,
TWI,0049178254,PLC CATH ARTR,"$6,331.67",,,,,,,,,,,,,,,,,,,
TWI,0049178908,PLC CATH VEIN,"$6,536.63",,,,,,,,,,,,,,,,,,,
TWI,0049178957,PLC GAST TUBE,$437.71,,,,,,,,,,,,,,,,,,,
TWI,0049181761,FEM/POP W/TLA,"$12,880.15",,,,,,,,,,,,,,,,,,,
TWI,0049181845,TIB/PER W/TLA,"$12,880.15",,,,,,,,,,,,,,,,,,,
TWI,0049189004,LUMBAR PUNCTURE,"$1,312.40",,,,,,,,,,,,,,,,,,,
TWI,0049191521,MOD SED INIT15,$122.06,,,,,,,,,,,,,,,,,,,
TWI,0049191539,MOD SED ADD15,$122.06,,,,,,,,,,,,,,,,,,,
TWI,0049194186,INS INTRAPER CA,"$6,651.65",,,,,,,,,,,,,,,,,,,
TWI,0049194236,EXCH ABS DRN CA,"$7,680.81",,,,,,,,,,,,,,,,,,,
TWI,0049194426,PLC JEJUNO TUBE,"$3,842.14",,,,,,,,,,,,,,,,,,,
TWI,0049194533,REPLACE GJ TUBE,"$2,580.83",,,,,,,,,,,,,,,,,,,
TWI,0050500222,FNA W GUIDANCE,"$1,203.32",,,,,,,,,,,,,,,,,,,
TWI,0050500677,CT COLONOSCOPY,"$1,537.84",,,,,,,,,,,,,,,,,,,
TWI,0050501600,ASP ABS/CYST,$406.34,,,,,,,,,,,,,,,,,,,
TWI,0050502004,CT SINUS W/CM,"$5,948.76",,,,,,,,,,,,,,,,,,,
TWI,0050502020,CT SINUS W/O CM,"$4,986.40",,,,,,,,,,,,,,,,,,,
TWI,0050502046,CT SINUS WO/W,"$6,395.10",,,,,,,,,,,,,,,,,,,
TWI,0050502061,CT SINUS W/O CM,"$3,539.07",,,,,,,,,,,,,,,,,,,
TWI,0050504505,CT HD/BRN WO CM,"$5,838.66",,,,,,,,,,,,,,,,,,,
TWI,0050504604,CT HD/BRN W/CM,"$5,993.30",,,,,,,,,,,,,,,,,,,
TWI,0050504612,CTA CHST WO/W,"$7,494.40",,,,,,,,,,,,,,,,,,,
TWI,0050504703,CT HD/BRN WO/W,"$6,149.15",,,,,,,,,,,,,,,,,,,
TWI,0050504869,CT FACIAL WO CM,"$5,235.72",,,,,,,,,,,,,,,,,,,
TWI,0050504877,CT FACIAL W/CM,"$5,665.49",,,,,,,,,,,,,,,,,,,
TWI,0050504885,CT FACIAL WO/W,"$6,395.10",,,,,,,,,,,,,,,,,,,
TWI,0050504901,CT NECK W/O CM,"$4,962.09",,,,,,,,,,,,,,,,,,,
TWI,0050504919,CT NECK W/CM,"$5,610.24",,,,,,,,,,,,,,,,,,,
TWI,0050504927,CT NECK WO/W CM,"$6,899.91",,,,,,,,,,,,,,,,,,,
TWI,0050504968,CTA ABD LE RO,"$6,070.75",,,,,,,,,,,,,,,,,,,
TWI,0050504976,CTA HEAD W CONT,"$4,574.34",,,,,,,,,,,,,,,,,,,
TWI,0050504984,CTA ABD WO/W CM,"$6,908.62",,,,,,,,,,,,,,,,,,,
TWI,0050504992,CTA NECK W CONT,"$4,870.50",,,,,,,,,,,,,,,,,,,
TWI,0050505007,CTA HEAD WO/W,"$5,986.52",,,,,,,,,,,,,,,,,,,
TWI,0050505023,CTA NK WO/W,"$5,210.19",,,,,,,,,,,,,,,,,,,
TWI,0050505049,CTA PELVIS WO/W,"$8,815.34",,,,,,,,,,,,,,,,,,,
TWI,0050505106,CTA LE WO/W CM,"$5,701.97",,,,,,,,,,,,,,,,,,,
TWI,0050505205,CT ORB/EAR/PFOS,"$4,986.40",,,,,,,,,,,,,,,,,,,
TWI,0050505247,CT ORB/EAR/PFOS,"$5,702.95",,,,,,,,,,,,,,,,,,,
TWI,0050505288,CT ORB/EAR/PFOS,"$7,623.95",,,,,,,,,,,,,,,,,,,
TWI,0050512508,CT THORAX WO CM,"$5,640.75",,,,,,,,,,,,,,,,,,,
TWI,0050512607,CT THORAX W/CM,"$5,825.70",,,,,,,,,,,,,,,,,,,
TWI,0050512706,CT THORAX WO/W,"$7,776.25",,,,,,,,,,,,,,,,,,,
TWI,0050512748,CTA CHEST WCONT,"$5,825.70",,,,,,,,,,,,,,,,,,,
TWI,0050521251,CT SP CERV W/O,"$5,362.71",,,,,,,,,,,,,,,,,,,
TWI,0050521269,CT SP CERV W/CM,"$6,117.62",,,,,,,,,,,,,,,,,,,
TWI,0050521285,CT SP THOR W/O,"$5,273.99",,,,,,,,,,,,,,,,,,,
TWI,0050521293,CT SP THOR W/CM,"$5,737.58",,,,,,,,,,,,,,,,,,,
TWI,0050521319,CT SP LUMB W/O,"$6,407.69",,,,,,,,,,,,,,,,,,,
TWI,0050521327,CT SP LUMB W/CM,"$6,981.43",,,,,,,,,,,,,,,,,,,
TWI,0050521335,CT SP LUMB WO/W,"$10,996.98",,,,,,,,,,,,,,,,,,,
TWI,0050521921,CT PELVIS WO CM,"$5,179.56",,,,,,,,,,,,,,,,,,,
TWI,0050521939,CT PELVIS W/CM,"$5,827.72",,,,,,,,,,,,,,,,,,,
TWI,0050521947,CT PELVIS WO/W,"$7,136.51",,,,,,,,,,,,,,,,,,,
TWI,0050521962,CTA PELV W CONT,"$7,198.19",,,,,,,,,,,,,,,,,,,
TWI,0050525559,THORACENT W/IMG,"$6,030.59",,,,,,,,,,,,,,,,,,,
TWI,0050525575,PLEU DRAIN PERC,"$6,030.59",,,,,,,,,,,,,,,,,,,
