"YTD Average MS-DRG Charges
12/31/2018 10:01:19 AM",,
MS472,MS472 - CERVICAL SPINAL FUSION W CC,"100,047.97"
MS473,MS473 - CERVICAL SPINAL FUSION W/O CC/MCC,"69,113.83"
MS475,MS475 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,"52,585.54"
MS477,MS477 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,"73,656.13"
MS478,MS478 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,"51,803.81"
MS479,MS479 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,"36,941.22"
MS480,MS480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,"62,070.51"
MS481,MS481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,"56,153.56"
MS482,MS482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,"47,658.98"
MS483,MS483 - MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,"56,976.72"
MS485,MS485 - KNEE PROCEDURES W PDX OF INFECTION W MCC,"35,663.58"
MS486,MS486 - KNEE PROCEDURES W PDX OF INFECTION W CC,"39,100.86"
MS487,MS487 - KNEE PROCEDURES W PDX OF INFECTION W/O CC/MCC,"41,161.94"
MS488,MS488 - KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,"66,165.24"
MS489,MS489 - KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,"47,267.09"
MS492,"MS492 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W MCC","49,256.61"
MS493,"MS493 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC","52,854.11"
MS494,"MS494 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC","49,196.98"
MS496,MS496 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,"32,884.08"
MS497,MS497 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,"63,996.67"
MS500,MS500 - SOFT TISSUE PROCEDURES W MCC,"42,939.50"
MS501,MS501 - SOFT TISSUE PROCEDURES W CC,"44,307.54"
MS502,MS502 - SOFT TISSUE PROCEDURES W/O CC/MCC,"45,370.19"
MS504,MS504 - FOOT PROCEDURES W CC,"84,448.24"
MS505,MS505 - FOOT PROCEDURES W/O CC/MCC,"45,091.25"
MS506,MS506 - MAJOR THUMB OR JOINT PROCEDURES,"39,709.14"
MS510,"MS510 - SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W MCC","84,939.85"
MS511,"MS511 - SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W CC","63,819.09"
MS512,"MS512 - SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W/O CC/MCC","63,651.47"
MS514,"MS514 - HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC","31,390.95"
MS515,MS515 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,"41,072.30"
MS516,MS516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,"58,427.55"
MS517,MS517 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,"60,111.65"
MS518,MS518 - BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,"74,103.67"
MS519,MS519 - BACK & NECK PROC EXC SPINAL FUSION W CC,"76,578.36"
MS520,MS520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,"60,824.74"
MS533,MS533 - FRACTURES OF FEMUR W MCC,"17,280.22"
MS534,MS534 - FRACTURES OF FEMUR W/O MCC,"15,198.24"
MS535,MS535 - FRACTURES OF HIP & PELVIS W MCC,"23,470.32"
MS536,MS536 - FRACTURES OF HIP & PELVIS W/O MCC,"14,254.32"
MS538,"MS538 - SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W/O CC/MCC","53,675.43"
MS539,MS539 - OSTEOMYELITIS W MCC,"20,536.33"
MS542,MS542 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,"27,160.02"
MS543,MS543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,"17,246.09"
MS544,MS544 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,"22,178.90"
MS545,MS545 - CONNECTIVE TISSUE DISORDERS W MCC,"17,894.78"
MS546,MS546 - CONNECTIVE TISSUE DISORDERS W CC,"28,806.83"
MS547,MS547 - CONNECTIVE TISSUE DISORDERS W/O CC/MCC,"22,197.06"
MS548,MS548 - SEPTIC ARTHRITIS W MCC,"25,822.02"
MS549,MS549 - SEPTIC ARTHRITIS W CC,"34,821.76"
MS551,MS551 - MEDICAL BACK PROBLEMS W MCC,"26,113.14"
MS552,MS552 - MEDICAL BACK PROBLEMS W/O MCC,"26,682.38"
MS553,MS553 - BONE DISEASES & ARTHROPATHIES W MCC,"34,287.20"
MS554,MS554 - BONE DISEASES & ARTHROPATHIES W/O MCC,"18,875.57"
MS556,MS556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,"16,415.46"
MS557,"MS557 - TENDONITIS, MYOSITIS & BURSITIS W MCC","32,908.35"
MS558,"MS558 - TENDONITIS, MYOSITIS & BURSITIS W/O MCC","13,927.37"
MS559,"MS559 - AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC","42,682.19"
MS560,"MS560 - AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC","33,261.08"
MS561,"MS561 - AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC","24,241.37"
MS562,"MS562 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC","29,733.00"
MS563,"MS563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC","17,579.38"
MS564,MS564 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,"43,042.98"
MS565,MS565 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,"26,523.75"
MS566,MS566 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,"23,163.87"
MS571,MS571 - SKIN DEBRIDEMENT W CC,"35,339.68"
MS572,MS572 - SKIN DEBRIDEMENT W/O CC/MCC,"35,659.37"
MS579,"MS579 - OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC","36,136.12"
MS580,"MS580 - OTHER SKIN, SUBCUT TISS & BREAST PROC W CC","29,413.06"
MS581,"MS581 - OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC","30,362.06"
MS584,"MS584 - BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC","25,612.52"
MS585,"MS585 - BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC","41,242.54"
MS592,MS592 - SKIN ULCERS W MCC,"17,873.32"
MS595,MS595 - MAJOR SKIN DISORDERS W MCC,"33,583.82"
MS598,MS598 - MALIGNANT BREAST DISORDERS W CC,"21,886.75"
MS600,MS600 - NON-MALIGNANT BREAST DISORDERS W CC/MCC,"10,248.58"
MS601,MS601 - NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,"17,848.32"
MS602,MS602 - CELLULITIS W MCC,"27,670.38"
MS603,MS603 - CELLULITIS W/O MCC,"17,245.09"
MS604,"MS604 - TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W MCC","23,399.49"
MS605,"MS605 - TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC","24,054.29"
MS606,MS606 - MINOR SKIN DISORDERS W MCC,"32,182.78"
MS607,MS607 - MINOR SKIN DISORDERS W/O MCC,"17,884.47"
MS614,MS614 - ADRENAL & PITUITARY PROCEDURES W CC/MCC,"238,890.14"
MS616,"MS616 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W MCC","60,381.83"
MS617,"MS617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC","42,677.52"
MS622,"MS622 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W MCC","62,002.09"
MS623,"MS623 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W CC","37,827.63"
MS626,"MS626 - THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W CC","29,288.32"
MS627,"MS627 - THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC","40,923.98"
MS628,"MS628 - OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W MCC","89,182.76"
MS629,"MS629 - OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W CC","49,073.50"
MS637,MS637 - DIABETES W MCC,"27,310.96"
MS638,MS638 - DIABETES W CC,"15,813.99"
MS639,MS639 - DIABETES W/O CC/MCC,"14,640.49"
MS640,"MS640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC","25,299.26"
MS641,"MS641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC","16,023.86"
MS642,MS642 - INBORN AND OTHER DISORDERS OF METABOLISM,"54,146.51"
MS643,MS643 - ENDOCRINE DISORDERS W MCC,"23,423.07"
MS644,MS644 - ENDOCRINE DISORDERS W CC,"18,432.79"
MS645,MS645 - ENDOCRINE DISORDERS W/O CC/MCC,"10,872.53"
MS653,MS653 - MAJOR BLADDER PROCEDURES W MCC,"24,447.10"
MS654,MS654 - MAJOR BLADDER PROCEDURES W CC,"60,430.98"
MS656,MS656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,"80,122.79"
MS657,MS657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,"63,755.11"
MS658,MS658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,"50,179.53"
MS659,MS659 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,"95,481.69"
MS660,MS660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,"54,292.06"
MS661,MS661 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,"31,182.33"
MS662,MS662 - MINOR BLADDER PROCEDURES W MCC,"121,705.33"
MS663,MS663 - MINOR BLADDER PROCEDURES W CC,"26,394.45"
MS665,MS665 - PROSTATECTOMY W MCC,"30,094.87"
MS666,MS666 - PROSTATECTOMY W CC,"30,364.15"
MS669,MS669 - TRANSURETHRAL PROCEDURES W CC,"32,494.02"
MS673,MS673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,"52,327.36"
MS674,MS674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,"39,005.83"
MS682,MS682 - RENAL FAILURE W MCC,"29,912.15"
MS683,MS683 - RENAL FAILURE W CC,"18,129.89"
MS684,MS684 - RENAL FAILURE W/O CC/MCC,"15,045.13"
MS687,MS687 - KIDNEY & URINARY TRACT NEOPLASMS W CC,"4,564.43"
MS689,MS689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,"24,765.51"
MS690,MS690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,"17,497.51"
MS693,MS693 - URINARY STONES W/O ESW LITHOTRIPSY W MCC,"27,152.15"
MS694,MS694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,"22,569.38"
MS696,MS696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,"22,206.23"
MS698,MS698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,"28,838.69"
MS699,MS699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,"23,547.39"
MS700,MS700 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,"21,544.80"
MS707,MS707 - MAJOR MALE PELVIC PROCEDURES W CC/MCC,"117,957.63"
MS708,MS708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,"52,978.20"
MS713,MS713 - TRANSURETHRAL PROSTATECTOMY W CC/MCC,"38,007.18"
MS717,MS717 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,"41,990.68"
MS723,"MS723 - MALIGNANCY, MALE REPRODUCTIVE SYSTEM W CC",727.15
MS725,MS725 - BENIGN PROSTATIC HYPERTROPHY W MCC,"13,995.86"
MS726,MS726 - BENIGN PROSTATIC HYPERTROPHY W/O MCC,"29,352.28"
MS728,MS728 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,"20,730.51"
MS737,MS737 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,"62,567.92"
MS738,MS738 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W/O CC/MCC,"40,035.96"
MS740,"MS740 - UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC","39,195.28"
MS741,"MS741 - UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC","39,300.56"
MS742,MS742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,"41,571.94"
MS743,MS743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,"33,272.68"
MS744,"MS744 - D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC","30,686.50"
MS754,"MS754 - MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC","16,066.53"
MS755,"MS755 - MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC","20,339.90"
MS765,MS765 - CESAREAN SECTION W CC/MCC,"23,550.78"
MS766,MS766 - CESAREAN SECTION W/O CC/MCC,"21,133.68"
MS767,MS767 - VAGINAL DELIVERY W STERILIZATION &/OR D&C,"20,896.88"
MS768,MS768 - VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,"19,615.08"
MS770,"MS770 - ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY","12,225.05"
MS774,MS774 - VAGINAL DELIVERY W COMPLICATING DIAGNOSES,"12,200.09"
MS775,MS775 - VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,"10,777.98"
MS776,MS776 - POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,"33,608.82"
MS777,MS777 - ECTOPIC PREGNANCY,"32,444.10"
MS778,MS778 - THREATENED ABORTION,"2,282.87"
MS780,MS780 - FALSE LABOR,"3,943.20"
MS781,MS781 - OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,"19,983.94"
MS782,MS782 - OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,"29,034.34"
MS783,MS783 - CESAREAN SECTION W STERILIZATION W MCC,"24,665.68"
MS784,MS784 - CESAREAN SECTION W STERILIZATION W CC,"24,703.09"
MS785,MS785 - CESAREAN SECTION W STERILIZATION W/O CC/MCC,"21,190.91"
MS786,MS786 - CESAREAN SECTION W/O STERILIZATION W MCC,"24,263.35"
MS787,MS787 - CESAREAN SECTION W/O STERILIZATION W CC,"28,584.68"
MS788,MS788 - CESAREAN SECTION W/O STERILIZATION W/O CC/MCC,"19,667.45"
MS789,"MS789 - NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY","4,370.34"
MS790,"MS790 - EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE","4,665.65"
MS791,MS791 - PREMATURITY W MAJOR PROBLEMS,"4,770.27"
MS792,MS792 - PREMATURITY W/O MAJOR PROBLEMS,"5,598.03"
MS793,MS793 - FULL TERM NEONATE W MAJOR PROBLEMS,"4,593.27"
MS794,MS794 - NEONATE W OTHER SIGNIFICANT PROBLEMS,"3,822.77"
MS795,MS795 - NORMAL NEWBORN,"3,313.59"
MS797,MS797 - VAGINAL DELIVERY W STERILIZATION/D&C W CC,"20,984.86"
MS798,MS798 - VAGINAL DELIVERY W STERILIZATION/D&C WO CC/MCC,"23,606.88"
MS799,MS799 - SPLENECTOMY W MCC,"134,623.52"
MS805,MS805 - VAGINAL DELIVERY W/O STERILIZATION/D&C W MCC,"30,276.22"
MS806,MS806 - VAGINAL DELIVERY W/O STERILIZATION/D&C W CC,"13,006.26"
MS807,MS807 - VAGINAL DELIVERY W/O STERILIZATION/D&C W/O CC/MCC,"11,510.11"
MS808,MS808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,"39,897.86"
MS809,MS809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,"15,438.15"
MS810,MS810 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,"4,570.06"
MS811,MS811 - RED BLOOD CELL DISORDERS W MCC,"28,968.74"
MS812,MS812 - RED BLOOD CELL DISORDERS W/O MCC,"25,994.75"
MS813,MS813 - COAGULATION DISORDERS,"36,235.70"
MS814,MS814 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,"82,321.51"
MS816,MS816 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,"16,071.70"
MS819,MS819 - OTHER ANTEPARTUM DIAGNOSES W O.R. PROCEDURE W/O CC/MCC,"29,843.33"
MS822,MS822 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC,"56,680.42"
MS823,MS823 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W MCC,"56,924.08"
MS824,MS824 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W CC,"54,845.20"
MS826,MS826 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W MCC,"79,292.75"
MS828,MS828 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC,"30,965.63"
MS829,MS829 - MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS W OTHER PROCEDURE W CC/MCC,"198,573.60"
MS831,MS831 - OTHER ANTEPARTUM DIAGNOSES W/O O.R. PROCEDURE W MCC,"8,774.00"
MS833,MS833 - OTHER ANTEPARTUM DIAGNOSES W/O O.R. PROCEDURE W/O CC/MCC,"2,583.37"
MS835,MS835 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,"17,447.70"
MS836,MS836 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,"5,605.52"
MS840,MS840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,"54,440.30"
MS841,MS841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,"33,137.35"
MS842,MS842 - LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,"12,780.60"
MS843,MS843 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,"85,218.75"
MS844,MS844 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,"23,754.76"
MS846,MS846 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,"14,077.94"
MS847,MS847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,"18,617.93"
MS853,MS853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,"119,001.83"
MS854,MS854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,"64,469.78"
MS855,MS855 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC,"32,642.99"
MS856,MS856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,"77,243.92"
MS857,MS857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,"29,246.06"
MS862,MS862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,"46,110.66"
MS863,MS863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,"18,731.47"
MS864,MS864 - FEVER AND INFLAMMATORY CONDITIONS,"17,006.68"
MS865,MS865 - VIRAL ILLNESS W MCC,"8,408.63"
MS866,MS866 - VIRAL ILLNESS W/O MCC,"21,356.91"
MS867,MS867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,"36,348.95"
MS870,MS870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS OR PERIPHERAL EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO),"112,670.39"
MS871,MS871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,"35,802.90"
MS872,MS872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,"24,183.56"
MS880,MS880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,"19,305.62"
MS881,MS881 - DEPRESSIVE NEUROSES,"6,187.89"
MS882,MS882 - NEUROSES EXCEPT DEPRESSIVE,"10,327.15"
MS883,MS883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,"14,869.65"
MS884,MS884 - ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,"20,434.29"
MS885,MS885 - PSYCHOSES,"15,925.17"
MS886,MS886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,"19,005.57"
MS894,"MS894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA","12,998.97"
MS895,MS895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,"37,271.01"
MS896,MS896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,"41,333.20"
MS897,MS897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,"14,501.97"
MS907,MS907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,"73,945.22"
MS908,MS908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,"65,509.91"
MS909,MS909 - OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,"40,156.01"
MS914,MS914 - TRAUMATIC INJURY W/O MCC,"11,441.13"
MS915,MS915 - ALLERGIC REACTIONS W MCC,"17,443.86"
MS916,MS916 - ALLERGIC REACTIONS W/O MCC,"24,374.14"
MS917,MS917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,"28,445.55"
MS918,MS918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,"17,600.25"
MS919,MS919 - COMPLICATIONS OF TREATMENT W MCC,"36,847.97"
MS920,MS920 - COMPLICATIONS OF TREATMENT W CC,"24,408.13"
MS921,MS921 - COMPLICATIONS OF TREATMENT W/O CC/MCC,"16,124.29"
MS922,"MS922 - OTHER INJURY, POISONING & TOXIC EFFECT DIAG W MCC","18,034.82"
MS923,"MS923 - OTHER INJURY, POISONING & TOXIC EFFECT DIAG W/O MCC","12,426.57"
MS939,MS939 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,"52,137.74"
MS940,MS940 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,"91,562.90"
MS941,MS941 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,"13,828.42"
MS947,MS947 - SIGNS & SYMPTOMS W MCC,"21,045.08"
MS948,MS948 - SIGNS & SYMPTOMS W/O MCC,"26,790.84"
MS949,MS949 - AFTERCARE W CC/MCC,"33,304.29"
MS950,MS950 - AFTERCARE W/O CC/MCC,"26,799.03"
MS951,MS951 - OTHER FACTORS INFLUENCING HEALTH STATUS,"4,900.33"
MS955,MS955 - CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,"246,070.47"
MS956,"MS956 - LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA","85,563.92"
MS957,MS957 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC,"247,793.00"
MS963,MS963 - OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,"42,812.83"
MS964,MS964 - OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,"35,847.32"
MS965,MS965 - OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,"52,848.10"
MS977,MS977 - HIV W OR W/O OTHER RELATED CONDITION,921.00
MS981,MS981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,"105,382.26"
MS982,MS982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,"66,168.90"
MS983,MS983 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,"49,502.87"
MS987,MS987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,"64,233.30"
MS988,MS988 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,"53,895.42"
MS998,MS998 - PRINCIPAL DIAGNOSIS INVALID AS DISCHARGE DIAGNOSIS,"2,756.81"
,,
