HospitalCode,Description,Price
BBH WALKER,ofloxacin 0.3 % Drop 5 mL DROP BTL,226.91
BBH WALKER,cefdinir 125 mg/5 mL Susr 5 mL Cup,15.65
BBH WALKER,"lactase 3,000 unit Tab 60 each Bottle",35.21
BBH WALKER,montelukast 10 mg Tab 30 each Bottle,19.56
BBH WALKER,montelukast 10 mg Tab 30 each Bottle,19.56
BBH WALKER,montelukast 10 mg Tab 90 each Bottle,19.56
BBH WALKER,montelukast 10 mg Tab 1 each BLIST PACK,19.56
BBH WALKER,montelukast 10 mg Tab 100 each BLIST PACK,19.56
BBH WALKER,montelukast 10 mg Tab 1 each BLIST PACK,19.56
BBH WALKER,repaglinide 0.5 MG Tab 100 each Bottle,19.56
BBH WALKER,repaglinide 2 MG Tab 100 each Bottle,19.56
BBH WALKER,repaglinide 1 MG Tab 100 each Bottle,19.56
BBH WALKER,valsartan-hydrochlorothiazide 160-12.5 mg Tab 90 each Bottle,19.56
BBH WALKER,loteprednol 0.2 % Drps 5 mL DROP BTL,260.17
BBH WALKER,loteprednol 0.5 % Drps 5 mL DROP BTL,176.05
BBH WALKER,pramipexole 0.5 MG Tab 100 each BLIST PACK,19.56
BBH WALKER,pramipexole 0.5 MG Tab 90 each Bottle,19.56
BBH WALKER,pramipexole 0.5 MG Tab 90 each Bottle,19.56
BBH WALKER,pramipexole 0.5 MG Tab 90 each Bottle,19.56
BBH WALKER,pramipexole 0.5 MG Tab 90 each Bottle,19.56
BBH WALKER,tolterodine 2 MG Tab 60 each Bottle,19.56
BBH WALKER,tolterodine 2 MG Tab 60 each Bottle,19.56
BBH WALKER,tolterodine 2 MG Tab 60 each Bottle,19.56
BBH WALKER,tolterodine 2 MG Tab 60 each Bottle,19.56
BBH WALKER,sildenafil 25 MG Tab 30 each Bottle,54.77
BBH WALKER,desipramine 50 MG Tab 100 each Bottle,19.56
BBH WALKER,desipramine 75 MG Tab 100 each Bottle,19.56
BBH WALKER,desonide 0.05 % Crea 15 g Tube,111.50
BBH WALKER,brinzolamide 1 % Drps 10 mL DROP BTL,504.69
BBH WALKER,brinzolamide 1 % Drps 15 mL DROP BTL,757.03
BBH WALKER,desoximetasone 0.25 % Crea 15 g Tube,207.35
BBH WALKER,fenofibrate micronized 67 MG Cap 100 each Bottle,19.56
BBH WALKER,dorzolamide-timolol 2.23-0.68% Drop 10 mL DROP BTL,506.64
BBH WALKER,dorzolamide-timolol 2.23-0.68% Drop 10 mL DROP BTL,506.64
BBH WALKER,dorzolamide-timolol 2.23-0.68% Drop 10 mL DROP BTL,506.64
BBH WALKER,ciprofloxacin-hydrocortisone 0.2-1 % Drps 10 mL DROP BTL,954.26
BBH WALKER,amoxicillin-clavulanate 250-125 mg Tab 30 each Bottle,19.56
BBH WALKER,amoxicillin-clavulanate 250-125 mg Tab 30 each Bottle,19.56
BBH WALKER,camphor-menthol 0.5-0.5 % Lotn 222 mL Bottle,93.90
BBH WALKER,progesterone 100 MG Cap 100 each Bottle,15.65
BBH WALKER,verapamil 240 MG C24p 100 each Bottle,15.65
BBH WALKER,dexamethasone 0.5 mg/5 mL Soln 500 mL Bottle,72.38
BBH WALKER,dexamethasone 0.5 MG Tab 100 each BLIST PACK,39.12
BBH WALKER,dexamethasone 0.75 MG Tab 100 each BLIST PACK,19.56
BBH WALKER,candesartan 8 MG Tab 30 each Bottle,15.65
BBH WALKER,candesartan 16 MG Tab 30 each Bottle,15.65
BBH WALKER,candesartan 32 MG Tab 30 each Bottle,19.56
BBH WALKER,dexamethasone 1 MG Tab 100 each BLIST PACK,78.25
BBH WALKER,dexamethasone 2 MG Tab 100 each BLIST PACK,156.49
BBH WALKER,dexamethasone 4 MG Tab 100 each Bottle,156.49
BBH WALKER,dexamethasone 4 MG Tab 100 each BLIST PACK,156.49
BBH WALKER,dexamethasone 0.1 % Drop 5 mL DROP BTL,236.56
BBH WALKER,dexamethasone 0.1 % Drop 5 mL DROP BTL,236.56
BBH WALKER,citalopram 40 MG Tab 100 each BLIST PACK,19.56
BBH WALKER,citalopram 40 MG Tab 100 each BLIST PACK,19.56
BBH WALKER,leflunomide 20 MG Tab 30 each Bottle,76.29
BBH WALKER,efavirenz 200 MG Cap 90 each Bottle,43.04
BBH WALKER,diazePAM 10 MG Tab 1 each BLIST PACK,19.56
BBH WALKER,diazePAM 2 MG Tab 1 each BLIST PACK,19.56
BBH WALKER,diazePAM 5 MG Tab 100 each BLIST PACK,19.56
BBH WALKER,diazePAM 5 MG Tab 100 each BLIST PACK,19.56
BBH WALKER,diazePAM 5 MG Tab 1 each BLIST PACK,19.56
BBH WALKER,dibucaine 1 % Oint 28 g Tube,64.55
BBH WALKER,dibucaine 1 % Oint 28 g Tube,64.55
BBH WALKER,dicloxacillin 250 MG Cap 100 each Bottle,19.56
BBH WALKER,midazolam 2 mg/mL Syrp 118 mL Bottle,3104.41
BBH WALKER,midazolam 2 mg/mL Syrp 5 mL Cup,133.02
BBH WALKER,midazolam 2 mg/mL Syrp 118 mL Bottle,3104.41
BBH WALKER,midazolam 2 mg/mL Syrp 118 mL Bottle,3104.41
BBH WALKER,dicyclomine 10 MG Cap 1 each BLIST PACK,19.56
BBH WALKER,dicyclomine 20 mg Tab 100 each Bottle,19.56
BBH WALKER,dicyclomine 20 mg Tab 1 each BLIST PACK,19.56
BBH WALKER,senna-docusate 8.6-50 mg Tab 100 each BLIST PACK,19.56
BBH WALKER,senna-docusate 8.6-50 mg Tab 100 each BLIST PACK,19.56
BBH WALKER,senna-docusate 8.6-50 mg Tab 100 each Bottle,19.56
BBH WALKER,senna-docusate 8.6-50 mg Tab 100 each BLIST PACK,19.56
BBH WALKER,senna-docusate 8.6-50 mg Tab 100 each Bottle,19.56
BBH WALKER,senna-docusate 8.6-50 mg Tab 100 each Bottle,19.56
BBH WALKER,isosorbide mononitrate 60 MG Tb24 1 each BLIST PACK,19.56
BBH WALKER,isosorbide mononitrate 60 MG Tb24 100 each BLIST PACK,19.56
BBH WALKER,isosorbide mononitrate 60 MG Tb24 100 each Bottle,19.56
BBH WALKER,magnesium carbonate-alum hydroxide 95-358 mg/15 mL Susp 30 mL Cup,15.65
BBH WALKER,magnesium carbonate-alum hydroxide 95-358 mg/15 mL Susp 355 mL Bottle,15.65
BBH WALKER,telmisartan 40 MG Tab 30 each BLIST PACK,15.65
BBH WALKER,telmisartan 80 MG Tab 30 each BLIST PACK,15.65
BBH WALKER,losartan-hydrochlorothiazide 100-25 mg Tab 30 each Bottle,13.69
BBH WALKER,acetic acid-hydrocortisone 1-2 % Drop 10 mL DROP BTL,395.35
BBH WALKER,digoxin 125 MCG Tab 100 each Bottle,19.56
BBH WALKER,digoxin 125 MCG Tab 100 each BLIST PACK,19.56
BBH WALKER,digoxin 125 MCG Tab 100 each Bottle,19.56
BBH WALKER,digoxin 125 MCG Tab 100 each Bottle,19.56
BBH WALKER,digoxin 125 MCG Tab 100 each Bottle,19.56
BBH WALKER,digoxin 125 MCG Tab 100 each BLIST PACK,19.56
BBH WALKER,digoxin 125 MCG Tab 1 each BLIST PACK,19.56
BBH WALKER,digoxin 125 MCG Tab 100 each Bottle,19.56
BBH WALKER,digoxin 250 mcg Tab 100 each BLIST PACK,19.56
BBH WALKER,digoxin 250 mcg Tab 100 each Bottle,19.56
BBH WALKER,digoxin 250 mcg Tab 100 each Bottle,19.56
BBH WALKER,digoxin 250 mcg Tab 100 each Bottle,19.56
BBH WALKER,digoxin 250 mcg Tab 1 each BLIST PACK,19.56
BBH WALKER,oxybutynin 5 MG Tr24 100 each Bottle,15.65
BBH WALKER,oxybutynin 5 MG Tr24 1 each BLIST PACK,15.65
BBH WALKER,oxybutynin 5 MG Tr24 100 each BLIST PACK,15.65
BBH WALKER,oxybutynin 5 MG Tr24 30 each BLIST PACK,15.65
BBH WALKER,oxybutynin 5 MG Tr24 50 each BLIST PACK,15.65
BBH WALKER,oxybutynin 10 MG Tr24 1 each BLIST PACK,15.65
BBH WALKER,cilostazol 50 MG Tab 60 each Bottle,15.65
BBH WALKER,cilostazol 50 MG Tab 60 each Bottle,15.65
BBH WALKER,cilostazol 50 MG Tab 60 each Bottle,15.65
BBH WALKER,cilostazol 50 MG Tab 1 each BLIST PACK,15.65
BBH WALKER,cilostazol 100 MG Tab 60 each Bottle,15.65
BBH WALKER,cilostazol 100 MG Tab 60 each Bottle,15.65
BBH WALKER,cilostazol 100 MG Tab 60 each Bottle,15.65
BBH WALKER,cilostazol 100 MG Tab 60 each Bottle,15.65
BBH WALKER,celecoxib 100 MG Cap 100 each BLIST PACK,19.56
BBH WALKER,celecoxib 100 MG Cap 1 each BLIST PACK,19.56
BBH WALKER,celecoxib 100 MG Cap 100 each BLIST PACK,19.56
BBH WALKER,celecoxib 200 MG Cap 100 each Bottle,19.56
BBH WALKER,celecoxib 200 MG Cap 100 each Bottle,19.56
BBH WALKER,celecoxib 200 MG Cap 100 each BLIST PACK,19.56
BBH WALKER,celecoxib 200 MG Cap 100 each Bottle,19.56
BBH WALKER,celecoxib 200 MG Cap 100 each Bottle,19.56
BBH WALKER,celecoxib 200 MG Cap 1 each BLIST PACK,19.56
BBH WALKER,celecoxib 200 MG Cap 100 each BLIST PACK,19.56
BBH WALKER,isosorbide mononitrate 30 MG Tb24 100 each Bottle,19.56
BBH WALKER,isosorbide mononitrate 30 MG Tb24 1 each BLIST PACK,19.56
BBH WALKER,isosorbide mononitrate 30 MG Tb24 100 each Bottle,19.56
BBH WALKER,timolol 0.25 % Solg 5 mL DROP BTL,592.72
BBH WALKER,timolol 0.25 % Solg 5 mL DROP BTL,592.72
BBH WALKER,modafinil 100 MG Tab 100 each Bottle,35.21
BBH WALKER,modafinil 100 MG Tab 30 each Bottle,35.21
BBH WALKER,modafinil 100 MG Tab 30 each Bottle,35.21
BBH WALKER,modafinil 100 MG Tab 1 each BLIST PACK,35.21
BBH WALKER,modafinil 100 MG Tab 1 each BLIST PACK,35.21
BBH WALKER,modafinil 100 MG Tab 30 each Bottle,35.21
BBH WALKER,modafinil 100 MG Tab 30 each Bottle,35.21
BBH WALKER,modafinil 200 MG Tab 100 each Bottle,46.95
BBH WALKER,modafinil 200 MG Tab 30 each Bottle,46.95
BBH WALKER,modafinil 200 MG Tab 30 each Bottle,46.95
BBH WALKER,modafinil 200 MG Tab 1 each BLIST PACK,46.95
BBH WALKER,opium-belladonna 16.2-60 MG Supp 12 each Box,29.34
BBH WALKER,opium-belladonna 16.2-60 MG Supp 1 each Box,29.34
BBH WALKER,diltiazem 120 MG Tab 100 each Bottle,19.56
BBH WALKER,diltiazem 30 MG Tab 100 each BLIST PACK,19.56
BBH WALKER,diltiazem 30 MG Tab 1 each BLIST PACK,19.56
BBH WALKER,diltiazem 60 MG Tab 100 each BLIST PACK,19.56
BBH WALKER,diltiazem 60 MG Tab 1 each BLIST PACK,19.56
BBH WALKER,diltiazem 90 MG Tab 1 each BLIST PACK,19.56
BBH WALKER,dimenhyDRINATE 50 MG Tab 100 each Bottle,19.56
BBH WALKER,tacrolimus 0.5 MG Cap 100 each Bottle,15.65
BBH WALKER,tacrolimus 0.5 MG Cap 1 each BLIST PACK,15.65
BBH WALKER,polyethylene glycol 17 gram/dose Powd 119 g Jar,179.97
BBH WALKER,polyethylene glycol 17 gram/dose Powd 255 g Bottle,133.02
BBH WALKER,polyethylene glycol 17 gram/dose Powd 238 g Jar,107.59
BBH WALKER,FLUoxetine 10 MG Tab 30 each Bottle,15.65
BBH WALKER,diphenhydrAMINE 25 mg Cap 100 each BLIST PACK,19.56
BBH WALKER,diphenhydrAMINE 12.5 mg/5 mL Elix 5 mL Cup,19.56
BBH WALKER,ciprofloxacin HCl 250 MG Tab 100 each Bottle,48.90
BBH WALKER,ciprofloxacin HCl 250 MG Tab 100 each BLIST PACK,48.90
BBH WALKER,ciprofloxacin HCl 500 MG Tab 100 each Bottle,43.04
BBH WALKER,ciprofloxacin HCl 500 MG Tab 100 each Bottle,43.04
BBH WALKER,ciprofloxacin HCl 500 MG Tab 100 each BLIST PACK,43.04
BBH WALKER,ciprofloxacin HCl 500 MG Tab 1 each BLIST PACK,43.04
BBH WALKER,ciprofloxacin HCl 500 MG Tab 100 each BLIST PACK,43.04
BBH WALKER,diphenoxylate-atropine 2.5-0.025 mg Tab 100 each Bottle,19.56
BBH WALKER,diphenoxylate-atropine 2.5-0.025 mg Tab 100 each Bottle,19.56
BBH WALKER,diphenoxylate-atropine 2.5-0.025 mg Tab 100 each Bottle,19.56
BBH WALKER,albuterol 2 mg/5 mL Syrp 5 mL Cup,19.56
BBH WALKER,albuterol 2 mg/5 mL Syrp 473 mL Bottle,19.56
BBH WALKER,albuterol 2 mg/5 mL Syrp 473 mL Bottle,19.56
BBH WALKER,verapamil 120 MG C24p 100 each Bottle,19.56
BBH WALKER,verapamil 120 MG C24p 100 each Bottle,19.56
BBH WALKER,verapamil 120 MG C24p 1 each BLIST PACK,19.56
BBH WALKER,amoxicillin 400 mg/5 mL Susr 50 mL Bottle,156.45
BBH WALKER,amoxicillin 400 mg/5 mL Susr 5 mL Syringe,15.65
BBH WALKER,amoxicillin 400 mg/5 mL Susr 50 mL Bottle,156.45
BBH WALKER,dipyridamole 25 MG Tab 100 each Bottle,19.56
BBH WALKER,dipyridamole 25 MG Tab 50 each BLIST PACK,19.56
BBH WALKER,dipyridamole 25 MG Tab 100 each BLIST PACK,19.56
BBH WALKER,dipyridamole 50 MG Tab 100 each Bottle,19.56
BBH WALKER,dipyridamole 50 MG Tab 100 each Bottle,19.56
BBH WALKER,albuterol 2 MG Tab 1 each BLIST PACK,19.56
BBH WALKER,albuterol 2 MG Tab 100 each Bottle,19.56
BBH WALKER,doxercalciferol 2.5 MCG Cap 50 each Bottle,13.69
BBH WALKER,disopyramide phosphate 150 MG Cap 100 each Bottle,19.56
BBH WALKER,disopyramide phosphate 100 MG Cpsr 100 each Bottle,19.56
BBH WALKER,albuterol 4 MG Tab 1 each BLIST PACK,19.56
BBH WALKER,disulfiram 250 mg Tab 100 each Bottle,19.56
BBH WALKER,disulfiram 250 mg Tab 30 each Bottle,19.56
BBH WALKER,disulfiram 250 mg Tab 100 each Bottle,19.56
BBH WALKER,polyethylene glycol 17 gram Pwpk 14 each Packet,15.65
BBH WALKER,polyethylene glycol 17 gram Pwpk 10 each Packet,15.65
BBH WALKER,polyethylene glycol 17 gram Pwpk 1 each Packet,15.65
BBH WALKER,polyethylene glycol 17 gram Pwpk 30 each Packet,15.65
BBH WALKER,polyethylene glycol 17 gram Pwpk 24 each Packet,15.65
BBH WALKER,polyethylene glycol 17 gram Pwpk 14 each Packet,15.65
BBH WALKER,polyethylene glycol 17 gram Pwpk 1 each Packet,15.65
BBH WALKER,polyethylene glycol 17 gram Pwpk 10 each Packet,15.65
BBH WALKER,ketotifen 0.025 % (0.035 %) Drop 5 mL DROP BTL,244.52
BBH WALKER,divalproex 125 MG Tbec 100 each Bottle,19.56
BBH WALKER,divalproex 125 MG Tbec 100 each Bottle,19.56
BBH WALKER,divalproex 125 MG Tbec 1 each BLIST PACK,19.56
BBH WALKER,risperiDONE 0.25 MG Tab 100 each BLIST PACK,15.65
BBH WALKER,risperiDONE 0.25 MG Tab 1 each BLIST PACK,15.65
BBH WALKER,risperiDONE 0.25 MG Tab 100 each BLIST PACK,15.65
BBH WALKER,risperiDONE 0.25 MG Tab 100 each BLIST PACK,15.65
BBH WALKER,risperiDONE 0.25 MG Tab 100 each BLIST PACK,15.65
BBH WALKER,risperiDONE 0.25 MG Tab 60 each Bottle,15.65
BBH WALKER,divalproex 250 MG Tbec 1 each BLIST PACK,19.56
BBH WALKER,divalproex 250 MG Tbec 1 each BLIST PACK,19.56
BBH WALKER,risperiDONE 0.5 MG Tab 60 each Bottle,15.65
BBH WALKER,risperiDONE 0.5 MG Tab 100 each BLIST PACK,15.65
BBH WALKER,risperiDONE 0.5 MG Tab 1 each BLIST PACK,15.65
BBH WALKER,risperiDONE 0.5 MG Tab 100 each BLIST PACK,15.65
BBH WALKER,risperiDONE 0.5 MG Tab 1 each BLIST PACK,15.65
BBH WALKER,risperiDONE 0.5 MG Tab 100 each BLIST PACK,15.65
BBH WALKER,pioglitazone 15 MG Tab 1 each BLIST PACK,19.56
BBH WALKER,pioglitazone 15 MG Tab 90 each Bottle,19.56
BBH WALKER,pioglitazone 15 MG Tab 30 each Bottle,19.56
BBH WALKER,pioglitazone 15 MG Tab 30 each Bottle,19.56
BBH WALKER,pioglitazone 15 MG Tab 90 each Bottle,19.56
BBH WALKER,pioglitazone 15 MG Tab 90 each Bottle,19.56
BBH WALKER,pioglitazone 15 MG Tab 30 each Bottle,19.56
BBH WALKER,pioglitazone 15 MG Tab 90 each Bottle,19.56
BBH WALKER,pioglitazone 30 MG Tab 30 each Bottle,46.95
BBH WALKER,pioglitazone 30 MG Tab 30 each Bottle,46.95
BBH WALKER,pioglitazone 30 MG Tab 90 each Bottle,46.95
BBH WALKER,divalproex 500 MG Tbec 100 each Bottle,19.56
BBH WALKER,divalproex 500 MG Tbec 80 each BLIST PACK,19.56
BBH WALKER,divalproex 500 MG Tbec 100 each Bottle,19.56
BBH WALKER,divalproex 500 MG Tbec 1 each BLIST PACK,19.56
BBH WALKER,divalproex 500 MG Tbec 1 each BLIST PACK,19.56
BBH WALKER,pioglitazone 45 MG Tab 30 each Bottle,50.86
BBH WALKER,pioglitazone 45 MG Tab 30 each Bottle,50.86
BBH WALKER,pioglitazone 45 MG Tab 30 each Bottle,50.86
BBH WALKER,pioglitazone 45 MG Tab 90 each Bottle,50.86
BBH WALKER,docusate calcium 240 mg Cap 100 each Bottle,19.56
BBH WALKER,docusate calcium 240 mg Cap 100 each Bottle,19.56
BBH WALKER,docusate sodium 100 MG Cap 100 each BLIST PACK,19.56
BBH WALKER,docusate sodium 100 MG Cap 100 each Bottle,19.56
BBH WALKER,docusate sodium 100 MG Cap 100 each BLIST PACK,19.56
BBH WALKER,docusate sodium 100 MG Cap 100 each Bottle,19.56
BBH WALKER,docusate sodium 100 MG Cap 1 each BLIST PACK,19.56
BBH WALKER,docusate 60 mg/15 mL Syrp 473 mL Bottle,15.65
BBH WALKER,docusate 60 mg/15 mL Syrp 25 mL Cup,14.20
BBH WALKER,ivermectin 3 mg Tab 20 each BLIST PACK,21.52
BBH WALKER,RABEprazole 20 mg Tbec 30 each Bottle,15.65
BBH WALKER,zaleplon 5 MG Cap 100 each Bottle,15.65
BBH WALKER,zaleplon 10 MG Cap 100 each Bottle,15.65
BBH WALKER,doxepin 10 MG Cap 100 each Bottle,19.56
BBH WALKER,doxepin 10 MG Cap 1 each BLIST PACK,19.56
BBH WALKER,doxepin 100 MG Cap 1 each BLIST PACK,19.56
BBH WALKER,doxepin 150 MG Cap 50 each Bottle,19.56
BBH WALKER,doxepin 25 MG Cap 100 each Bottle,19.56
BBH WALKER,doxepin 25 MG Cap 1 each BLIST PACK,19.56
BBH WALKER,doxepin 50 MG Cap 1 each BLIST PACK,19.56
BBH WALKER,doxepin 75 MG Cap 100 each Bottle,19.56
BBH WALKER,doxepin 75 MG Cap 100 each Bottle,19.56
BBH WALKER,doxycycline 50 mg/5 mL Syrp 473 mL Bottle,1506.24
BBH WALKER,pantoprazole 20 MG Tbec 90 each Bottle,19.56
BBH WALKER,pantoprazole 20 MG Tbec 90 each Bottle,19.56
BBH WALKER,pantoprazole 40 MG Tbec 90 each Bottle,29.34
BBH WALKER,pantoprazole 40 MG Tbec 1 each BLIST PACK,29.34
BBH WALKER,pantoprazole 40 MG Tbec 90 each Bottle,29.34
BBH WALKER,pantoprazole 40 MG Tbec 90 each Bottle,29.34
BBH WALKER,pantoprazole 40 MG Tbec 90 each Bottle,29.34
BBH WALKER,pantoprazole 40 MG Tbec 100 each BLIST PACK,29.34
BBH WALKER,pantoprazole 40 MG Tbec 90 each Bottle,29.34
BBH WALKER,pantoprazole 40 MG Tbec 90 each Bottle,29.34
BBH WALKER,pantoprazole 40 MG Tbec 90 each Bottle,29.34
BBH WALKER,pantoprazole 40 MG Tbec 1 each BLIST PACK,29.34
BBH WALKER,pantoprazole 40 MG Tbec 1 each BLIST PACK,29.34
BBH WALKER,doxycycline 100 MG Cap 50 each Bottle,46.95
BBH WALKER,doxycycline 100 MG Cap 1 each BLIST PACK,46.95
BBH WALKER,doxycycline 100 MG Cap 50 each Bottle,46.95
BBH WALKER,doxycycline 50 MG Cap 50 each Bottle,46.95
BBH WALKER,doxycycline 50 MG Cap 50 each Bottle,46.95
BBH WALKER,doxycycline 100 MG Tab 1 each BLIST PACK,46.95
BBH WALKER,rOPINIRole 4 MG Tab 100 each Bottle,19.56
BBH WALKER,fluticasone-salmeterol 100-50 mcg/dose Dsdv 14 each BLIST PACK,6517.88
BBH WALKER,fluticasone-salmeterol 250-50 mcg/dose Dsdv 14 each BLIST PACK,410.79
BBH WALKER,oseltamivir 75 MG Cap 10 each BLIST PACK,48.90
BBH WALKER,entacapone 200 mg Tab 100 each Bottle,15.65
BBH WALKER,entacapone 200 mg Tab 1 each BLIST PACK,15.65
BBH WALKER,entacapone 200 mg Tab 100 each Bottle,15.65
BBH WALKER,entacapone 200 mg Tab 100 each Bottle,15.65
BBH WALKER,entacapone 200 mg Tab 100 each Bottle,15.65
BBH WALKER,exemestane 25 mg Tab 30 each Bottle,56.73
BBH WALKER,exemestane 25 mg Tab 30 each Bottle,56.73
BBH WALKER,exemestane 25 mg Tab 30 each Bottle,56.73
BBH WALKER,levETIRAcetam 250 MG Tab 120 each Bottle,13.69
BBH WALKER,levETIRAcetam 250 MG Tab 1 each BLIST PACK,13.69
BBH WALKER,levETIRAcetam 250 MG Tab 90 each Bottle,13.69
BBH WALKER,levETIRAcetam 500 MG Tab 120 each Bottle,15.65
BBH WALKER,levETIRAcetam 500 MG Tab 120 each Bottle,15.65
BBH WALKER,levETIRAcetam 500 MG Tab 1 each BLIST PACK,15.65
BBH WALKER,levETIRAcetam 500 MG Tab 100 each BLIST PACK,15.65
BBH WALKER,levETIRAcetam 500 MG Tab 120 each Bottle,15.65
BBH WALKER,levETIRAcetam 500 MG Tab 90 each Bottle,15.65
BBH WALKER,levETIRAcetam 500 MG Tab 100 each BLIST PACK,15.65
BBH WALKER,levETIRAcetam 500 MG Tab 1 each BLIST PACK,15.65
BBH WALKER,levETIRAcetam 500 MG Tab 100 each BLIST PACK,15.65
BBH WALKER,levETIRAcetam 500 MG Tab 1 each BLIST PACK,15.65
BBH WALKER,moxifloxacin 400 mg Tab 30 each Bottle,70.42
BBH WALKER,OLANZapine 15 MG Tab 30 each Bottle,15.65
BBH WALKER,terbinafine HCl 1 % Crea 15 g Tube,48.90
BBH WALKER,terbinafine HCl 1 % Crea 30 g Tube,170.19
BBH WALKER,terbinafine HCl 1 % Crea 15 g Tube,48.90
BBH WALKER,terbinafine HCl 1 % Crea 12 g Tube,33.22
BBH WALKER,OXcarbazepine 150 MG Tab 100 each Bottle,13.69
BBH WALKER,nitroGLYCERIN 400 mcg/spray Spry 4.9 g Bottle,156.49
BBH WALKER,nitroGLYCERIN 400 mcg/spray Spry 4.9 g Bottle,156.49
BBH WALKER,orphenadrine 100 mg Tbsr 100 each Bottle,19.56
BBH WALKER,tiaGABine 2 MG Tab 30 each Bottle,13.69
BBH WALKER,niacin 750 MG Tb24 90 each Bottle,19.56
BBH WALKER,montelukast 4 MG Chew 90 each Bottle,13.69
BBH WALKER,cevimeline 30 mg Cap 100 each Bottle,13.69
BBH WALKER,NIFEdipine 30 MG (OSM) Tr24 100 each BLIST PACK,35.21
BBH WALKER,NIFEdipine 30 MG (OSM) Tr24 1 each BLIST PACK,35.21
BBH WALKER,NIFEdipine 30 MG (OSM) Tr24 50 each BLIST PACK,35.21
BBH WALKER,NIFEdipine 30 MG (OSM) Tr24 1 each BLIST PACK,35.21
BBH WALKER,theophylline 200 MG Cp24 100 each Bottle,19.56
BBH WALKER,theophylline 200 MG Cp24 100 each Bottle,19.56
BBH WALKER,theophylline 300 MG Cp24 100 each Bottle,19.56
BBH WALKER,estradiol 0.05 mg/24 hr Ptsw 1 each Box,27.39
BBH WALKER,estradiol 0.05 mg/24 hr Ptsw 8 each Box,27.39
BBH WALKER,estradiol 0.075 mg/24 hr Ptwk 4 each Box,37.17
BBH WALKER,estradiol-norethindrone 0.05-0.14 mg/24 hr Ptsw 8 each Box,43.04
BBH WALKER,dextrose 40 % Gel 37.5 g Tube,19.56
BBH WALKER,dextrose 40 % Gel 37.5 g Tube,19.56
BBH WALKER,dextrose 40 % Gel 37.5 g Tube,19.56
BBH WALKER,dextrose 40 % Gel 37.5 g Tube,19.56
BBH WALKER,dinoprostone 10 mg Insr 1 each Box,1336.05
BBH WALKER,nitroGLYCERIN 0.1 mg/hr Pt24 30 each Box,19.56
BBH WALKER,nitroGLYCERIN 0.1 mg/hr Pt24 30 each Box,19.56
BBH WALKER,nitroGLYCERIN 0.2 mg/hr Pt24 30 each Box,19.56
BBH WALKER,nitroGLYCERIN 0.2 mg/hr Pt24 30 each Box,19.56
BBH WALKER,nitroGLYCERIN 0.2 mg/hr Pt24 1 each Box,19.56
BBH WALKER,nitroGLYCERIN 0.2 mg/hr Pt24 30 each Box,19.56
BBH WALKER,nitroGLYCERIN 0.3 mg/hr Pt24 30 each Box,29.34
BBH WALKER,nitroGLYCERIN 0.4 mg/hr Pt24 30 each Box,19.56
BBH WALKER,nitroGLYCERIN 0.4 mg/hr Pt24 30 each Box,19.56
BBH WALKER,nitroGLYCERIN 0.4 mg/hr Pt24 30 each Box,19.56
BBH WALKER,diltiazem 120 MG Cp24 100 each BLIST PACK,19.56
BBH WALKER,diltiazem 120 MG Cp24 30 each Bottle,19.56
BBH WALKER,diltiazem 120 MG Cp24 1 each BLIST PACK,19.56
BBH WALKER,diltiazem 120 MG Cp24 1 each BLIST PACK,19.56
BBH WALKER,felodipine 2.5 MG Tb24 100 each Bottle,29.34
BBH WALKER,felodipine 5 MG Tb24 100 each Bottle,19.56
BBH WALKER,felodipine 5 MG Tb24 1 each BLIST PACK,19.56
BBH WALKER,felodipine 10 MG Tb24 100 each Bottle,19.56
BBH WALKER,felodipine 10 MG Tb24 1 each BLIST PACK,19.56
BBH WALKER,nisoldipine 20 MG Tb24 100 each Bottle,29.34
BBH WALKER,verapamil 200 mg Cpct 100 each Bottle,13.69
BBH WALKER,verapamil 300 mg Cpct 100 each Bottle,13.69
BBH WALKER,cloNIDine 0.1 mg/24 hr Ptwk 4 each Box,91.94
BBH WALKER,cloNIDine 0.1 mg/24 hr Ptwk 4 each Box,91.94
BBH WALKER,cloNIDine 0.1 mg/24 hr Ptwk 4 each Box,91.94
BBH WALKER,cloNIDine 0.1 mg/24 hr Ptwk 1 each Packet,91.94
BBH WALKER,cloNIDine 0.1 mg/24 hr Ptwk 1 each Packet,91.94
BBH WALKER,cloNIDine 0.2 mg/24 hr Ptwk 4 each Box,144.76
BBH WALKER,cloNIDine 0.2 mg/24 hr Ptwk 4 each Box,144.76
BBH WALKER,cloNIDine 0.2 mg/24 hr Ptwk 1 each Packet,144.76
BBH WALKER,cloNIDine 0.3 mg/24 hr Ptwk 4 each Box,195.62
BBH WALKER,cloNIDine 0.3 mg/24 hr Ptwk 4 each Box,195.62
BBH WALKER,cloNIDine 0.3 mg/24 hr Ptwk 1 each Packet,195.62
BBH WALKER,cloNIDine 0.3 mg/24 hr Ptwk 1 each Box,195.62
BBH WALKER,loratadine-pseudoephedrine 5-120 mg Tb12 24 each BLIST PACK,19.56
BBH WALKER,loratadine-pseudoephedrine 5-120 mg Tb12 20 each BLIST PACK,19.56
BBH WALKER,loratadine-pseudoephedrine 5-120 mg Tb12 30 each BLIST PACK,19.56
BBH WALKER,dextromethorphan-guaifenesin 30-600 mg Tb12 40 each BLIST PACK,19.56
