HospitalCode,Description,Price
BBH WALKER,HC ASSAY OF SELENIUM,161.00
BBH WALKER,HC ASSAY OF SEROTONIN,265.00
BBH WALKER,HC ASSAY OF SERUM ALBUMIN,181.00
BBH WALKER,HC ASSAY OF SERUM POTASSIUM,116.00
BBH WALKER,HC ASSAY OF SERUM SODIUM,117.00
BBH WALKER,HC ASSAY OF SEX HORMONE GLOBUL,202.00
BBH WALKER,HC ASSAY OF SOMATOMEDIN,189.00
BBH WALKER,HC ASSAY OF SWEAT SODIUM,88.00
BBH WALKER,HC ASSAY OF TACROLIMUS,202.00
BBH WALKER,HC ASSAY OF TESTOSTERONE,353.00
BBH WALKER,HC ASSAY OF THEOPHYLLINE,186.00
BBH WALKER,HC ASSAY OF THYROGLOBULIN,196.00
BBH WALKER,HC ASSAY OF THYROID (T3 OR T4),47.00
BBH WALKER,HC ASSAY OF THYROID ACTIVITY,149.00
BBH WALKER,HC ASSAY OF TOPIRAMATE,372.00
BBH WALKER,HC ASSAY OF TOTAL TESTOSTERONE,569.00
BBH WALKER,HC ASSAY OF TOTAL THYROXINE,101.00
BBH WALKER,HC ASSAY OF TRANSFERRIN,116.00
BBH WALKER,HC ASSAY OF TRIGLYCERIDES,140.00
BBH WALKER,HC ASSAY OF TROPONIN QUANT,235.00
BBH WALKER,HC ASSAY OF TSI,304.00
BBH WALKER,HC ASSAY OF UREA NITROGEN,172.00
BBH WALKER,HC ASSAY OF URINE ALBUMIN,189.00
BBH WALKER,HC ASSAY OF URINE CHLORIDE,101.00
BBH WALKER,HC ASSAY OF URINE CREATININE,100.00
BBH WALKER,HC ASSAY OF URINE OSMOLALITY,114.00
BBH WALKER,HC ASSAY OF URINE PHOSPHORUS,52.00
BBH WALKER,HC ASSAY OF URINE PORPHYRINS,326.00
BBH WALKER,HC ASSAY OF URINE POTASSIUM,124.00
BBH WALKER,HC ASSAY OF URINE SODIUM,122.00
BBH WALKER,HC ASSAY OF URINE VMA,149.00
BBH WALKER,HC ASSAY OF URINE/UREA-N,69.00
BBH WALKER,HC ASSAY OF URINE/URIC ACID,140.00
BBH WALKER,HC ASSAY OF VANCOMYCIN,227.00
BBH WALKER,HC ASSAY OF VASOPRESSIN,396.00
BBH WALKER,HC ASSAY OF VIP,322.00
BBH WALKER,HC ASSAY OF VITAMIN A,88.00
BBH WALKER,HC ASSAY OF VITAMIN B-1,202.00
BBH WALKER,HC ASSAY OF VITAMIN B-2,146.00
BBH WALKER,HC ASSAY OF VITAMIN B-6,239.00
BBH WALKER,HC ASSAY OF VITAMIN E,140.00
BBH WALKER,HC ASSAY OF VITAMIN K,358.00
BBH WALKER,HC ASSAY OF VOLATILES,149.00
BBH WALKER,HC ASSAY OF ZINC,132.00
BBH WALKER,HC ASSAY OTHER FLUID CHLORIDES,87.00
BBH WALKER,HC ASSAY PH BODY FLUID NOS,65.00
BBH WALKER,HC ASSAY PROSTATE PHOSPHATASE,132.00
BBH WALKER,HC ASSAY THREE CATECHOLAMINES,287.00
BBH WALKER,HC ASSAY THYROID STIM HORMONE,230.00
BBH WALKER,HC ASSAY TRIIODOTHYRONINE (T3),529.00
BBH WALKER,HC ATOMIC ABSORPTION,76.00
BBH WALKER,HC BILE ACIDS CHOLYLGLYCINE,387.00
BBH WALKER,HC BILIRUBIN DIRECT,119.00
BBH WALKER,HC BILIRUBIN TOTAL,143.00
BBH WALKER,HC BLOOD FOLIC ACID SERUM,239.00
BBH WALKER,HC BLOOD VISCOSITY EXAMINATION,275.00
BBH WALKER,HC BODY FLUID SPECIFIC GRAVITY,32.00
BBH WALKER,HC CARCINOEMBRYONIC ANTIGEN,359.00
BBH WALKER,HC CHEMILUMINESCENT ASSAY,281.00
BBH WALKER,HC CHORIONIC GONADOTROPIN ASSAY,642.00
BBH WALKER,HC CHORIONIC GONADOTROPIN TEST,117.00
BBH WALKER,HC CHROMOTOGRAPHY QUANT SING,559.00
BBH WALKER,HC CHYLMD TRACH DNA AMP PROBE,122.00
BBH WALKER,HC CLINICAL CHEMISTRY TEST,119.00
BBH WALKER,HC COMPREHEN METABOLIC PANEL,273.00
BBH WALKER,HC CORTISOL FREE,182.00
BBH WALKER,HC CREATINE MB FRACTION,226.00
BBH WALKER,HC CYSTATIN C,213.00
BBH WALKER,HC DEHYDROEPIANDROSTERONE,202.00
BBH WALKER,HC DEHYDROEPIANDROSTERONE-SULFATE,132.00
BBH WALKER,HC DRUG SCREEN QUALITATE/MULTI,117.00
BBH WALKER,HC DRUG SCREEN SINGLE,101.00
BBH WALKER,HC ELECTROLYTE PANEL,185.00
BBH WALKER,HC ELECTROPHORETIC TEST,243.00
BBH WALKER,HC FATS/LIPIDS FECES QUANT,149.00
BBH WALKER,HC FREE ASSAY (FT-3),95.00
BBH WALKER,HC GENETIC EXAMINATION,90.00
BBH WALKER,HC GLUCOSE OTHER FLUID,119.00
BBH WALKER,HC GLUCOSE TOLERANCE TEST (GTT),535.00
BBH WALKER,HC GLYCATED PROTEIN,147.00
BBH WALKER,HC GLYCOSYLATED HEMOGLOBIN TEST,219.00
BBH WALKER,HC GONADOTROPIN (FSH),687.00
BBH WALKER,HC GONADOTROPIN (LH),738.00
BBH WALKER,HC GTT-ADDED SAMPLES,256.00
BBH WALKER,HC H PYLORI (C-13) BREATH,356.00
BBH WALKER,HC H PYLORI DRUG ADMIN,271.00
BBH WALKER,HC HEMOGLOBIN CHROMOTOGRAPHY,125.00
BBH WALKER,HC HEMOGLOBIN ELECTROPHORESIS,157.00
BBH WALKER,HC HEPATIC FUNCTION PANEL,215.00
BBH WALKER,HC IGG 1 2 3 OR 4 EACH,49.00
BBH WALKER,HC IMMUNOASSAY NONANTIBODY,157.00
BBH WALKER,HC IMMUNOASSAY QUANT NOS NONAB,741.00
BBH WALKER,HC L/S RATIO FETAL LUNG,161.00
BBH WALKER,HC LACTATE (LD) (LDH) ENZYME,114.00
BBH WALKER,HC LIPID PANEL,308.00
BBH WALKER,HC LONG CHAIN FATTY ACIDS,301.00
BBH WALKER,HC METABOLIC PANEL TOTAL CA,401.00
BBH WALKER,HC MICROALBUMIN QUANTITATIVE,95.00
BBH WALKER,HC MOLECULAR DIAGNOSTICS; ENZYMATIC DIGESTION,29.00
BBH WALKER,HC MOLECULAR DIAGNOSTICS; NUCLEIC ACID PROBE,29.00
BBH WALKER,HC MOLECULAR DIAGNOSTICS; REVERSE TRANSCRIPTION,351.00
BBH WALKER,HC MOLECULE GEL ELECTROPHOR,157.00
BBH WALKER,HC MOLECULE ISOLATE,157.00
BBH WALKER,HC MOLECULE ISOLATE NUCLEIC,61.00
BBH WALKER,HC MOLECULE MUTATION SCAN,29.00
BBH WALKER,HC MOLECULE NUCLEIC AMPLI 2 SEQ,173.00
BBH WALKER,HC MOLECULE NUCLEIC AMPLI ADDON,227.00
BBH WALKER,HC MOLECULE NUCLEIC AMPLI EACH,195.00
BBH WALKER,HC NATRIURETIC PEPTIDE,422.00
BBH WALKER,HC NUCLEIC ACID HIGH RESOLUTE,184.00
BBH WALKER,HC NUCLEIC ACID SIGNAL AMPLI,29.00
BBH WALKER,HC OBSTETRIC PANEL,325.00
BBH WALKER,HC OCCULT BLD FECES 1-3 TESTS,75.00
BBH WALKER,HC OCCULT BLOOD FECES,96.00
BBH WALKER,HC ORGANIC ACID SINGLE QUANT,146.00
BBH WALKER,HC ORGANIC ACIDS QUAL EACH,281.00
BBH WALKER,HC ORGANIC ACIDS TOTAL QUANT,175.00
BBH WALKER,HC PROCALCITONIN (PCT),246.00
BBH WALKER,HC PROTEIN E-PHORESIS SERUM,346.00
BBH WALKER,HC PROTEIN E-PHORESIS/URINE/CSF,356.00
BBH WALKER,HC QUANTITATIVE ASSAY DRUG,465.00
BBH WALKER,HC RENAL FUNCTION PANEL,204.00
BBH WALKER,HC RIA NONANTIBODY,242.00
BBH WALKER,HC SPECTROPHOTOMETRY,441.00
BBH WALKER,HC TEST FOR ACETONE/KETONES,117.00
BBH WALKER,HC TOTAL CORTISOL,298.00
BBH WALKER,HC TRANSFERASE (AST) (SGOT),126.00
BBH WALKER,HC VIT D 1 25-DIHYDROXY,169.00
BBH WALKER,HC VITAMIN B-12,265.00
BBH WALKER,HC VITAMIN D 25 HYDROXY,132.00
BBH WALKER,HC WESTERN BLOT TEST,990.00
BBH WALKER,HC ANTINUCLEAR ANTIBODIES,387.00
BBH WALKER,HC ANTISTREPTOLYSIN O TITER,169.00
BBH WALKER,HC ASPERGILLUS AG EIA,373.00
BBH WALKER,HC ASPERGILLUS ANTIBODY,141.00
BBH WALKER,HC AUTOLOGOUS BLOOD PROCESS,584.00
BBH WALKER,HC BARTONELLA ANTIBODY,131.00
BBH WALKER,HC BLASTOMYCES ANTIBODY,64.00
BBH WALKER,HC BORDETELLA ANTIBODY,160.00
BBH WALKER,HC BRUCELLA ANTIBODY,109.00
BBH WALKER,HC CARDIOLIPIN ANTIBODY,175.00
BBH WALKER,HC CHLAMYDIA ANTIBODY,41.00
BBH WALKER,HC CHLAMYDIA IGM ANTIBODY,41.00
BBH WALKER,HC CMV ANTIBODY IGM,90.00
BBH WALKER,HC COCCIDIOIDES ANTIBODY,90.00
BBH WALKER,HC COMPLEMENT ANTIGEN,194.00
BBH WALKER,HC COMPLEMENT TOTAL (CH50),85.00
BBH WALKER,HC COMPLEMENT/FUNCTION ACTIVITY,143.00
BBH WALKER,HC C-REACTIVE PROTEIN,288.00
BBH WALKER,HC C-REACTIVE PROTEIN HS,184.00
BBH WALKER,HC DEOXYRIBONUCLEASE ANTIBODY,56.00
BBH WALKER,HC DIPHTHERIA ANTIBODY,242.00
BBH WALKER,HC DNA ANTIBODY,56.00
BBH WALKER,HC DNA ANTIBODY SINGLE STRAND,294.00
BBH WALKER,HC EHRLICHIA ANTIBODY,299.00
BBH WALKER,HC ENCEPHALITIS ANTIBODY; ST. LOUIS,158.00
BBH WALKER,HC EPSTEIN-BARR ANTIBODY; EARLY ANTIGEN,480.00
BBH WALKER,HC EPSTEIN-BARR ANTIBODY; NUCLEAR ANTIGEN,170.00
BBH WALKER,HC EPSTEIN-BARR ANTIBODY; VIRAL CAPSID,201.00
BBH WALKER,HC FLUORESCENT ANTIBODY SCREEN,255.00
BBH WALKER,HC FLUORESCENT ANTIBODY TITER,251.00
BBH WALKER,HC FUNGUS ANTIBODY,137.00
BBH WALKER,HC GIARDIA LAMBLIA ANTIBODY,131.00
BBH WALKER,HC GLYCOPROTEIN ANTIBODY,131.00
BBH WALKER,HC HELMINTH ANTIBODY,540.00
BBH WALKER,HC HEMOPHILUS INFLUENZA,239.00
BBH WALKER,HC HEP A ANTIBODY IGM,147.00
BBH WALKER,HC HEP A ANTIBODY,100.00
BBH WALKER,HC HEP B CORE ANTIBODY IGM,76.00
BBH WALKER,HC HEP B CORE ANTIBODY TOTAL,64.00
BBH WALKER,HC HEP B SURFACE ANTIBODY,126.00
BBH WALKER,HC HEP BE ANTIBODY,47.00
BBH WALKER,HC HEP C AB TEST CONFIRM,141.00
BBH WALKER,HC HEPATITIS C AB TEST,140.00
BBH WALKER,HC HEPATITIS DELTA AGENT,100.00
BBH WALKER,HC HERPES SIMPLEX TEST,85.00
BBH WALKER,HC HERPES SIMPLEX TYPE 1,72.00
BBH WALKER,HC HERPES SIMPLEX TYPE 2,76.00
BBH WALKER,HC HISTOPLASMA,90.00
BBH WALKER,HC HIV-1/HIV-2 SINGLE RESULT,780.00
BBH WALKER,HC HIV-2,366.00
BBH WALKER,HC HLA TYPING A B OR C,273.00
BBH WALKER,HC HTLV/HIV CONFIRMATORY TEST,379.00
BBH WALKER,HC IMMUNFIX E-PHORSIS/URINE/CSF,507.00
BBH WALKER,HC IMMUNOASSAY TUMOR CA 125,233.00
BBH WALKER,HC IMMUNOASSAY TUMOR CA 15-3,114.00
BBH WALKER,HC IMMUNOASSAY TUMOR CA 19-9,114.00
BBH WALKER,HC IMMUNOASSAY TUMOR OTHER,225.00
BBH WALKER,HC IMMUNOFIX E-PHORESIS SERUM,269.00
BBH WALKER,HC INFLUENZA VIRUS ANTIBODY,96.00
BBH WALKER,HC INHIBIN A,431.00
BBH WALKER,HC INSULIN ANTIBODIES,697.00
BBH WALKER,HC INTRINSIC FACTOR ANTIBODY,147.00
BBH WALKER,HC ISLET CELL ANTIBODY,147.00
BBH WALKER,HC LISTERIA MONOCYTOGENES AB,265.00
BBH WALKER,HC LYME DISEASE ANTIBODY,108.00
BBH WALKER,HC LYME DISEASE ANTIBODY; WESTERN BLOT,69.00
BBH WALKER,HC MALARIA ANTIBODY,353.00
BBH WALKER,HC MICROSOMAL ANTIBODY,157.00
BBH WALKER,HC MUMPS ANTIBODY,211.00
BBH WALKER,HC MYCOPLASMA ANTIBODY,104.00
BBH WALKER,HC NUCLEAR ANTIGEN ANTIBODY,57.00
BBH WALKER,HC PARVOVIRUS ANTIBODY,61.00
BBH WALKER,HC PLACENTA ALPHA MICRO IG C/V,273.00
BBH WALKER,HC PLATELET ANTIBODIES,239.00
BBH WALKER,HC Q FEVER ANTIBODY,242.00
BBH WALKER,HC RESPIRATORY VIRUS ANTIBODY,351.00
BBH WALKER,HC RHEUMATOID FACTOR QUANT,157.00
BBH WALKER,HC RIA NONANTIBODY - IMMUNOLOGY,140.00
BBH WALKER,HC RICKETTSIA ANTIBODY,416.00
BBH WALKER,HC RUBELLA ANTIBODY,161.00
BBH WALKER,HC T CELL ABSOLUTE COUNT/RATIO,299.00
BBH WALKER,HC TETANUS ANTIBODY,351.00
BBH WALKER,HC THYROGLOBULIN ANTIBODY,196.00
BBH WALKER,HC TREPONEMA PALLIDUM,117.00
BBH WALKER,HC VARICELLA-ZOSTER ANTIBODY,242.00
BBH WALKER,HC VIRUS ANTIBODY NOS,419.00
BBH WALKER,HC WEST NILE VIRUS AB IGM,109.00
BBH WALKER,HC WEST NILE VIRUS ANTIBODY,109.00
BBH WALKER,HC ANTITHROMBIN III TEST,169.00
BBH WALKER,HC AUTOMATED LEUKOCYTE COUNT,215.00
BBH WALKER,HC AUTOMATED PLATELET COUNT,202.00
BBH WALKER,HC AUTOMATED RETICULOCYTE COUNT,85.00
BBH WALKER,HC BL SMEAR W/DIFF WBC COUNT,108.00
BBH WALKER,HC BL SMEAR W/O DIFF WBC COUNT,114.00
BBH WALKER,HC BLOOD CLOT FACTOR II TEST,194.00
BBH WALKER,HC BLOOD CLOT FACTOR IX TEST,194.00
BBH WALKER,HC BLOOD CLOT FACTOR V TEST,225.00
BBH WALKER,HC BLOOD CLOT FACTOR VII TEST,225.00
BBH WALKER,HC BLOOD CLOT FACTOR VIII TEST,189.00
BBH WALKER,HC BLOOD CLOT FACTOR VIII TEST VW ANTIGEN,217.00
BBH WALKER,HC BLOOD CLOT FACTOR VIII TEST VW MULTIMETRIC ANALYSIS,217.00
BBH WALKER,HC BLOOD CLOT FACTOR VIII TEST VW RISTOCETIN COFACTOR,217.00
BBH WALKER,HC BLOOD CLOT FACTOR X TEST,194.00
BBH WALKER,HC BLOOD CLOT FACTOR XI TEST,194.00
BBH WALKER,HC BLOOD CLOT FACTOR XII TEST,194.00
BBH WALKER,HC BLOOD CLOT INHIBITOR ANTIGEN,147.00
BBH WALKER,HC BLOOD CLOT INHIBITOR ASSAY,342.00
BBH WALKER,HC BLOOD CLOT INHIBITOR TEST,158.00
BBH WALKER,HC BLOOD PLATELET AGGREGATION,247.00
BBH WALKER,HC BLOOD SMEAR INTERPRETATION,242.00
BBH WALKER,HC CLOTTING FUNCT ACTIVITY,677.00
BBH WALKER,HC COMPLETE CBC AUTOMATED,149.00
BBH WALKER,HC COMPLETE CBC W/AUTO DIFF WBC,186.00
BBH WALKER,HC FACTOR INHIBITOR TEST,1225.00
BBH WALKER,HC FIBRIN DEGRADATION PRODUCTS,126.00
BBH WALKER,HC FIBRIN DEGRADATION VTE,885.00
BBH WALKER,HC FIBRINOGEN,133.00
BBH WALKER,HC FIBRINOLYSINS SCREEN,208.00
BBH WALKER,HC FIBRINOLYTIC PLASMINOGEN,344.00
BBH WALKER,HC HEMATOCRIT,71.00
BBH WALKER,HC HEMOGLOBIN,65.00
BBH WALKER,HC HEMOGLOBIN FETAL; DIFFERENTIAL LYSIS,416.00
BBH WALKER,HC MANUAL RETICULOCYTE COUNT,124.00
BBH WALKER,HC PHOSPHOLIPID PLTLT NEUTRALIZ,343.00
BBH WALKER,HC PROTHROMBIN TEST,194.00
BBH WALKER,HC PROTHROMBIN TIME,196.00
BBH WALKER,HC RBC SED RATE NONAUTOMATED,140.00
BBH WALKER,HC REPTILASE TEST,90.00
BBH WALKER,HC RUSSELL VIPER VENOM DILUTED,256.00
BBH WALKER,HC THROMBIN TIME PLASMA,181.00
BBH WALKER,HC THROMBIN TIME TITER,45.00
BBH WALKER,HC THROMBOPLASTIN TIME PARTIAL; SUBSTITUTION,194.00
BBH WALKER,HC THROMBOPLASTIN TIME PARTIAL; WHOLE BLOOD,233.00
BBH WALKER,HC WBC ALKALINE PHOSPHATASE,181.00
BBH WALKER,HC AG DETECTION POLYVAL IF,34.00
BBH WALKER,HC BLOOD FUNGUS CULTURE,474.00
BBH WALKER,HC CHYLMD TRACH AG EIA,242.00
BBH WALKER,HC CULTURE TYPE IMMUNOFLUORESC,141.00
BBH WALKER,HC CULTURE TYPE SEROLOGIC,157.00
BBH WALKER,HC CYTOMEG DNA AMP PROBE,310.00
BBH WALKER,HC CYTOMEG DNA QUANT,738.00
BBH WALKER,HC DETECT AGENT NOS DNA AMP,843.00
BBH WALKER,HC DETECT AGNT MULT DNA AMPLI,408.00
BBH WALKER,HC DNA/RNA DIRECT PROBE,117.00
BBH WALKER,HC ENTEROVIRUS DNA AMP PROBE,366.00
BBH WALKER,HC FECES CULTURE BACTERIA,146.00
BBH WALKER,HC FUNGI IDENTIFICATION MOLD,95.00
BBH WALKER,HC GENOTYPE DNA HEPATITIS C,1222.00
BBH WALKER,HC GIARDIA AG EIA,147.00
BBH WALKER,HC HEPATITIS B DNA QUANT,770.00
BBH WALKER,HC HEPATITIS B SURFACE AG EIA,308.00
BBH WALKER,HC HEPATITIS BE AG EIA,47.00
BBH WALKER,HC HEPATITIS C RNA QUANT,444.00
BBH WALKER,HC HISTOPLASMA CAPSUL AG EIA,545.00
BBH WALKER,HC HPYLORI STOOL EIA,421.00
BBH WALKER,HC HSV DNA AMP PROBE,383.00
BBH WALKER,HC INFLUENZA A/B AG EIA,186.00
BBH WALKER,HC LYME DIS DNA AMP PROBE,465.00
BBH WALKER,HC MACROSCOPIC EXAM PARASITE,98.00
BBH WALKER,HC MICROBE SUSCEPT MACROBROTH,230.00
BBH WALKER,HC MICROBE SUSCEPTIBLE ENZYME,23.00
BBH WALKER,HC N.GONORRHOEAE DNA AMP PROB,150.00
BBH WALKER,HC RESP SYNCYTIAL AG EIA,235.00
BBH WALKER,HC SKIN FUNGI CULTURE,169.00
BBH WALKER,HC SMEAR SPECIAL STAIN,351.00
BBH WALKER,HC STOOL CULTR BACTERIA EACH,114.00
BBH WALKER,HC STREP A AG EIA,310.00
BBH WALKER,HC TISSUE HOMOGENIZATION CULTR,37.00
BBH WALKER,HC VIRUS INOCULATION TISSUE,635.00
BBH WALKER,HC URINALYSIS AUTO W/O SCOPE,98.00
BBH WALKER,HC URINALYSIS AUTO W/SCOPE,133.00
BBH WALKER,HC URINALYSIS VOLUME MEASURE,10.00
BBH WALKER,HC URINE PREGNANCY TEST,273.00
BBH WALKER,HC BODY FLUID CELL COUNT,140.00
BBH WALKER,HC EXAM SYNOVIAL FLUID CRYSTALS,211.00
BBH WALKER,HC SEMEN ANALYSIS STRICT CRITERIA,131.00
BBH WALKER,HC CYTOGENETICS 100-300,657.00
BBH WALKER,HC CYTOGENETICS 25-99,555.00
BBH WALKER,HC INSITU HYBRIDIZATION (FISH),709.00
BBH WALKER,HC LAB PATHOLOGY CONSULTATION,76.00
BBH WALKER,HC CHROMOSOME STUDY ADDITIONAL,366.00
BBH WALKER,HC CYTO/MOLECULAR REPORT,0.00
BBH WALKER,HC CYTOGENETICS 10-30,313.00
BBH WALKER,HC CYTOGENETICS DNA PROBE,313.00
BBH WALKER,HC FLOWCYTOMETRY/ TC 1 MARKER,250.00
BBH WALKER,HC FLOWCYTOMETRY/TC ADD-ON,282.00
BBH WALKER,HC TISSUE CULTURE BONE MARROW,856.00
BBH WALKER,HC TISSUE CULTURE LYMPHOCYTE,770.00
BBH WALKER,HC CALCULUS SPECTROSCOPY,258.00
BBH WALKER,HC M.TUBERCULO DNA AMP PROBE,795.00
BBH WALKER,HC DECALCIFY TISSUE,76.00
BBH WALKER,HC HISTOCHEMICAL STAINS ADD-ON,330.00
BBH WALKER,HC IMMUNOHISTOCHEMISTRY,465.00
BBH WALKER,HC PATH CONSULT INTRAOP 1 BLOC,770.00
BBH WALKER,HC PATH CONSULT INTRAOP ADDL,387.00
BBH WALKER,HC SPECIAL STAINS GROUP 1,293.00
BBH WALKER,HC SPECIAL STAINS GROUP 2,157.00
BBH WALKER,HC CHROMOSOME ANALYSIS 15-20,707.00
BBH WALKER,HC CYTOPATH CONCENTRATE TECH,170.00
BBH WALKER,HC CYTOPATH FL NONGYN SMEARS,160.00
BBH WALKER,HC CYTP DX EVAL FNA 1ST EA SITE,313.00
BBH WALKER,HC TISSUE CULTURE SKIN/BIOPSY,1333.00
BBH WALKER,HC SURGICAL PATH GROSS,184.00
BBH WALKER,HC TISSUE EXAM BY PATHOLOGIST LEVEL II,329.00
BBH WALKER,HC TISSUE EXAM BY PATHOLOGIST LEVEL III,445.00
BBH WALKER,HC TISSUE EXAM BY PATHOLOGIST LEVEL IV,649.00
BBH WALKER,HC TISSUE EXAM BY PATHOLOGIST LEVEL V,1081.00
BBH WALKER,HC TISSUE EXAM BY PATHOLOGIST LEVEL VI,1450.00
BBH WALKER,HC ASSAY TEST FOR BLOOD FECAL,158.00
BBH WALKER,HC ENTEROVIRUS ANTIBODY,87.00
BBH WALKER,HC HELICOBACTER PYLORI,182.00
BBH WALKER,HC LEGIONELLA ANTIBODY,202.00
BBH WALKER,HC LEPTOSPIRA ANTIBODY,359.00
BBH WALKER,HC PARTICLE AGGLUTINATION TEST,410.00
BBH WALKER,HC PROTOZOA ANTIBODY NOS,147.00
BBH WALKER,HC RUBEOLA ANTIBODY,160.00
BBH WALKER,HC TOXOPLASMA ANTIBODY,126.00
BBH WALKER,HC TOXOPLASMA ANTIBODY IGM,117.00
BBH WALKER,HC AG DETECT NOS EIA MULT,124.00
BBH WALKER,HC BLOOD CULTURE FOR BACTERIA,351.00
BBH WALKER,HC CLOSTRIDIUM AG EIA,320.00
BBH WALKER,HC CRYPTOSPORIDIUM AG EIA,170.00
BBH WALKER,HC CULTR BACTERIA EXCEPT BLOOD,411.00
BBH WALKER,HC CULTURE AEROBIC IDENTIFY,122.00
BBH WALKER,HC CULTURE ANAEROBE IDENT EACH,49.00
BBH WALKER,HC CULTURE BACTERIA OTHER,313.00
BBH WALKER,HC CULTURE SCREEN ONLY,288.00
BBH WALKER,HC FUNGI IDENTIFICATION YEAST,154.00
BBH WALKER,HC FUNGUS ISOLATION CULTURE,267.00
BBH WALKER,HC MICROBE SUSCEPTIBLE DISK,61.00
BBH WALKER,HC MICROBE SUSCEPTIBLE MIC,186.00
BBH WALKER,HC MYCOBACTERIA CULTURE,326.00
BBH WALKER,HC MYCOPLASMA,189.00
BBH WALKER,HC OVA AND PARASITES SMEARS,84.00
BBH WALKER,HC ROTAVIRUS AG EIA,88.00
BBH WALKER,HC SMEAR FLUORESCENT/ACID STAI,318.00
BBH WALKER,HC SMEAR GRAM STAIN,140.00
BBH WALKER,HC SMEAR WET MOUNT SALINE/INK,143.00
BBH WALKER,HC SPECIMEN CONCENTRATION,133.00
BBH WALKER,HC STREP B ASSAY W/OPTIC,40.00
BBH WALKER,HC TISSUE EXAM FOR FUNGI,78.00
BBH WALKER,HC URINE BACTERIA CULTURE,186.00
BBH WALKER,HC BLOOD GASES O2 SAT ONLY - POC,64.00
BBH WALKER,HC BLOOD METHEMOGLOBIN ASSAY - POC,64.00
BBH WALKER,HC METABOLIC PANEL IONIZED CA - POC,104.00
BBH WALKER,HC ASSAY CARBOXYHB QUANT - POC,64.00
BBH WALKER,HC ASSAY GLUCOSE BLOOD QUANT - POC,32.00
BBH WALKER,HC ASSAY OF CREATININE - POC,69.00
BBH WALKER,HC ASSAY OF MYOGLOBIN - POC,53.00
BBH WALKER,HC ASSAY OF SERUM POTASSIUM - POC,37.00
BBH WALKER,HC ASSAY OF SERUM SODIUM - POC,39.00
BBH WALKER,HC ASSAY OF TROPONIN QUANT - POC,45.00
BBH WALKER,HC BLOOD GASES ANY COMBINATION - POC,351.00
BBH WALKER,HC CREATINE MB FRACTION - POC,100.00
BBH WALKER,HC NATRIURETIC PEPTIDE - POC,143.00
BBH WALKER,HC COAGULATION TIME - POC,37.00
BBH WALKER,HC HEMATOCRIT - POC,23.00
BBH WALKER,HC HEMOGLOBIN - POC,64.00
BBH WALKER,HC PROTHROMBIN TIME - POC,289.00
BBH WALKER,HC URINE PREGNANCY TEST - POC,243.00
BBH WALKER,HC ROUTINE VENIPUNCTURE,72.00
BBH WALKER,HC GUIDANCE FOR NEEDLE BREAST,2049.00
BBH WALKER,HC STEREOTACT GUIDE FOR BRST BX,2851.00
BBH WALKER,HC X-RAY EXAM BREAST SPECIMEN,949.00
BBH WALKER,HC BREAST BX PERC ROTATING DEVICE,2863.00
BBH WALKER,HC PLACE BREAST CLIP PERCUT,1334.00
BBH WALKER,HC PLACE NEEDLE WIRE BREAST,1654.00
BBH WALKER,HC COMPUTER DX MAMMOGRAM ADD-ON,175.00
BBH WALKER,HC MAMMOGRAM BOTH BREASTS,581.00
BBH WALKER,HC MAMMOGRAM ONE BREAST,421.00
BBH WALKER,HC COMP SCREEN MAMMOGRAM ADD-ON,175.00
BBH WALKER,HC MAMMOGRAM SCREENING,498.00
BBH WALKER,HC 3D RENDER W/O POSTPROCESS MRI,986.00
BBH WALKER,HC MAGNETIC IMAGE JAW JOINT,7532.00
BBH WALKER,HC MR ANG LWR EXT W AND W/O DYE,6750.00
BBH WALKER,HC MRI ABDOMEN W/O & W/DYE,5268.00
BBH WALKER,HC MRI ABDOMEN W/O DYE,2668.00
BBH WALKER,HC MRI ANGIO ABDOM W AND W/O DYE,4223.00
BBH WALKER,HC MRI ANGIO ABDOM W/O DYE,4223.00
BBH WALKER,HC MRI ANGIO ABDOM WITH DYE,6333.00
BBH WALKER,HC MRI CHEST W/O & W/DYE,3427.00
BBH WALKER,HC MRI CHEST W/O DYE,6782.00
BBH WALKER,HC MRI JNT OF LWR EXTRE W/O DYE,5740.00
BBH WALKER,HC MRI JOINT LWR EXTR W/O&W/DYE,8032.00
BBH WALKER,HC MRI JOINT OF LWR EXTR W/DYE,7459.00
BBH WALKER,HC MRI JOINT UPR EXTR W/O&W/DYE,7594.00
BBH WALKER,HC MRI JOINT UPR EXTREM W/DYE,6136.00
BBH WALKER,HC MRI JOINT UPR EXTREM W/O DYE,5422.00
BBH WALKER,HC MRI LOWER EXTREMITY W/DYE,7459.00
BBH WALKER,HC MRI LOWER EXTREMITY W/O DYE,5740.00
BBH WALKER,HC MRI LWR EXTREMITY W/O&W/DYE,6677.00
BBH WALKER,HC MRI PELVIS W/O & W/DYE,8087.00
BBH WALKER,HC MRI PELVIS W/O DYE,3921.00
BBH WALKER,HC MRI UPPER EXTREMITY W/O DYE,5422.00
BBH WALKER,HC MRI UPPR EXTREMITY W/O&W/DYE,7634.00
BBH WALKER,HC MRI BRAIN W/DYE,7601.00
BBH WALKER,HC MRI BRAIN W/O & W/DYE,11622.00
BBH WALKER,HC MRI BRAIN W/O DYE,4409.00
BBH WALKER,HC MRI ORBIT/FACE/NECK W/DYE,7383.00
