HospitalCode,Description,Price
BBH PRINCETON,ibuprofen 100 mg/5 mL Susp 120 mL Bottle,44.48
BBH PRINCETON,ibuprofen 100 mg/5 mL Susp 120 mL Bottle,44.48
BBH PRINCETON,ibuprofen 100 mg/5 mL Susp 118 mL Bottle,14.20
BBH PRINCETON,betamethasone dipropionate 0.05 % Lotn 60 mL Bottle,434.08
BBH PRINCETON,insulin NPH 100 unit/mL Susp 10 mL Vial,690.23
BBH PRINCETON,insulin NPH 100 unit/mL Susp 300 Units Vial,20706.90
BBH PRINCETON,"insulin NPH-insulin regular 100 unit/mL (70-30) Susp 1,000 Units Vial",693.00
BBH PRINCETON,"insulin NPH-insulin regular 100 unit/mL (70-30) Susp 1,000 Units Vial",693.00
BBH PRINCETON,insulin NPH-insulin regular 100 unit/mL (70-30) Susp 300 Units Vial,207.90
BBH PRINCETON,"insulin regular 100 unit/mL Soln 1,000 Units Vial",697.09
BBH PRINCETON,insulin regular 100 unit/mL Soln 300 Units Vial,211.99
BBH PRINCETON,betamethasone dipropionate 0.05 % Oint 15 g Tube,113.50
BBH PRINCETON,acetaminophen 120 MG Supp 50 each Box,12.27
BBH PRINCETON,betamethasone valerate 0.1 % Lotn 60 mL Bottle,171.79
BBH PRINCETON,betamethasone valerate 0.1 % Lotn 60 mL Bottle,171.79
BBH PRINCETON,betamethasone valerate 0.1 % Oint 15 g Tube,41.48
BBH PRINCETON,isosorbide mononitrate 10 MG Tab 100 each Bottle,12.27
BBH PRINCETON,isosorbide mononitrate 10 MG Tab 100 each Bottle,12.27
BBH PRINCETON,isosorbide mononitrate 20 MG Tab 100 each Bottle,12.27
BBH PRINCETON,isosorbide mononitrate 20 MG Tab 100 each Bottle,12.27
BBH PRINCETON,isradipine 5 MG Cap 100 each Bottle,12.27
BBH PRINCETON,isradipine 5 MG Cap 50 each BLIST PACK,12.27
BBH PRINCETON,itraconazole 100 mg Cap 28 each BLIST PACK,61.35
BBH PRINCETON,itraconazole 100 mg Cap 30 each Bottle,61.35
BBH PRINCETON,itraconazole 100 mg Cap 28 each BLIST PACK,61.35
BBH PRINCETON,itraconazole 100 mg Cap 30 each Bottle,61.35
BBH PRINCETON,itraconazole 100 mg Cap 1 each BLIST PACK,61.35
BBH PRINCETON,itraconazole 100 mg Cap 30 each Bottle,61.35
BBH PRINCETON,itraconazole 100 mg Cap 30 each BLIST PACK,61.35
BBH PRINCETON,ketoconazole 2 % Crea 30 g Tube,177.92
BBH PRINCETON,ketoconazole 2 % Crea 15 g Tube,73.62
BBH PRINCETON,ketoconazole 2 % Crea 30 g Tube,177.92
BBH PRINCETON,ketoconazole 2 % Crea 60 g Tube,32.21
BBH PRINCETON,ketoconazole 2 % Crea 30 g Tube,177.92
BBH PRINCETON,ketoconazole 200 mg Tab 100 each Bottle,19.94
BBH PRINCETON,ketoconazole 200 mg Tab 100 each Bottle,19.94
BBH PRINCETON,ketorolac 10 mg Tab 100 each Bottle,27.61
BBH PRINCETON,ketorolac 10 mg Tab 100 each Bottle,27.61
BBH PRINCETON,labetalol 100 MG Tab 100 each Bottle,27.61
BBH PRINCETON,labetalol 100 MG Tab 1 each BLIST PACK,27.61
BBH PRINCETON,labetalol 100 MG Tab 100 each BLIST PACK,27.61
BBH PRINCETON,labetalol 100 MG Tab 1 each BLIST PACK,27.61
BBH PRINCETON,labetalol 200 MG Tab 100 each Bottle,27.61
BBH PRINCETON,labetalol 200 MG Tab 1 each BLIST PACK,27.61
BBH PRINCETON,labetalol 200 MG Tab 100 each BLIST PACK,27.61
BBH PRINCETON,labetalol 200 MG Tab 100 each Bottle,27.61
BBH PRINCETON,labetalol 200 MG Tab 100 each BLIST PACK,27.61
BBH PRINCETON,labetalol 200 MG Tab 100 each Bottle,27.61
BBH PRINCETON,labetalol 200 MG Tab 1 each BLIST PACK,27.61
BBH PRINCETON,ammonium lactate 5 % Lotn 222 mL Bottle,56.75
BBH PRINCETON,tamsulosin 0.4 mg Cap 100 each Bottle,15.34
BBH PRINCETON,tamsulosin 0.4 mg Cap 1 each BLIST PACK,15.34
BBH PRINCETON,tamsulosin 0.4 mg Cap 25 each BLIST PACK,15.34
BBH PRINCETON,tamsulosin 0.4 mg Cap 100 each Bottle,15.34
BBH PRINCETON,tamsulosin 0.4 mg Cap 100 each Bottle,15.34
BBH PRINCETON,tamsulosin 0.4 mg Cap 100 each BLIST PACK,15.34
BBH PRINCETON,tamsulosin 0.4 mg Cap 100 each BLIST PACK,15.34
BBH PRINCETON,tamsulosin 0.4 mg Cap 1 each BLIST PACK,15.34
BBH PRINCETON,tamsulosin 0.4 mg Cap 100 each BLIST PACK,15.34
BBH PRINCETON,levobunolol 0.5 % Drop 5 mL DROP BTL,107.37
BBH PRINCETON,levobunolol 0.5 % Drop 5 mL DROP BTL,107.37
BBH PRINCETON,acetaminophen 325 MG Supp 12 each Box,32.21
BBH PRINCETON,acetaminophen 325 MG Supp 12 each Box,32.21
BBH PRINCETON,acetaminophen 325 MG Supp 1 each Box,32.21
BBH PRINCETON,levothyroxine 88 MCG Tab 100 each Bottle,15.34
BBH PRINCETON,levothyroxine 88 MCG Tab 90 each Bottle,15.34
BBH PRINCETON,levothyroxine 88 MCG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,levothyroxine 112 MCG Tab 100 each Bottle,12.27
BBH PRINCETON,levothyroxine 112 MCG Tab 90 each Bottle,12.27
BBH PRINCETON,levothyroxine 112 MCG Tab 90 each Bottle,12.27
BBH PRINCETON,levothyroxine 112 MCG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,bethanechol 10 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,bethanechol 10 MG Tab 100 each Bottle,12.27
BBH PRINCETON,bethanechol 10 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,lidocaine-prilocaine 2.5-2.5 % Crea 5 g Tube,234.68
BBH PRINCETON,lidocaine-prilocaine 2.5-2.5 % Crea 5 g Tube,234.68
BBH PRINCETON,lidocaine-prilocaine 2.5-2.5 % Crea 5 g Tube,234.68
BBH PRINCETON,lidocaine-prilocaine 2.5-2.5 % Crea 30 g Tube,73.46
BBH PRINCETON,lidocaine-prilocaine 2.5-2.5 % Crea 5 g Tube,234.68
BBH PRINCETON,lidocaine-prilocaine 2.5-2.5 % Crea 30 g Tube,73.46
BBH PRINCETON,bethanechol 25 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,bethanechol 25 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,bethanechol 25 MG Tab 50 each BLIST PACK,19.94
BBH PRINCETON,bethanechol 25 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,liothyronine 5 MCG Tab 100 each Bottle,15.34
BBH PRINCETON,liothyronine 5 MCG Tab 100 each Bottle,15.34
BBH PRINCETON,liothyronine 5 MCG Tab 90 each Bottle,15.34
BBH PRINCETON,lisinopril 10 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,lisinopril 10 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,lisinopril 10 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,lisinopril 10 MG Tab 100 each Bottle,12.27
BBH PRINCETON,lisinopril 10 MG Tab 100 each Bottle,12.27
BBH PRINCETON,lisinopril 10 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,bethanechol 5 MG Tab 100 each Bottle,6.14
BBH PRINCETON,lisinopril 40 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,lisinopril 40 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,lisinopril 40 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,lisinopril 40 MG Tab 100 each Bottle,12.27
BBH PRINCETON,lisinopril 5 MG Tab 90 each Bottle,12.27
BBH PRINCETON,lisinopril 5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,lisinopril 5 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,lisinopril 5 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,lisinopril 5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,lisinopril 5 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,lisinopril 5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,lithium 300 MG Tbsr 100 each Bottle,12.27
BBH PRINCETON,lithium 300 MG Tbsr 1 each BLIST PACK,12.27
BBH PRINCETON,lithium 300 MG Tbsr 1 each BLIST PACK,12.27
BBH PRINCETON,lithium 450 MG Tbsr 100 each Bottle,12.27
BBH PRINCETON,lithium 450 MG Tbsr 1 each BLIST PACK,12.27
BBH PRINCETON,lithium 450 MG Tbsr 1 each BLIST PACK,12.27
BBH PRINCETON,fluticasone-salmeterol 500-50 mcg/dose Dsdv 14 each BLIST PACK,7343.99
BBH PRINCETON,ganciclovir 0.15 % Gel 5 g Tube,766.33
BBH PRINCETON,tranexamic acid 650 mg Tab 30 each Bottle,18.41
BBH PRINCETON,tranexamic acid 650 mg Tab 1 each BLIST PACK,18.41
BBH PRINCETON,tranexamic acid 650 mg Tab 30 each Bottle,18.41
BBH PRINCETON,bethanechol 50 MG Tab 100 each Bottle,27.61
BBH PRINCETON,bethanechol 50 MG Tab 100 each Bottle,27.61
BBH PRINCETON,bethanechol 50 MG Tab 100 each Bottle,27.61
BBH PRINCETON,bethanechol 50 MG Tab 100 each Bottle,27.61
BBH PRINCETON,rifAXIMin 550 mg Tab 60 each Bottle,69.02
BBH PRINCETON,rifAXIMin 550 mg Tab 60 each BLIST PACK,69.02
BBH PRINCETON,sirolimus 0.5 mg Tab 100 each Bottle,24.54
BBH PRINCETON,mafenide 85 mg/g Crea 453.6 g Jar,1044.54
BBH PRINCETON,magnesium oxide 400 mg (241.3 mg magnesium) Tab 100 each BLIST PACK,26.08
BBH PRINCETON,magnesium oxide 400 mg (241.3 mg magnesium) Tab 100 each BLIST PACK,26.08
BBH PRINCETON,magnesium oxide 400 mg (241.3 mg magnesium) Tab 100 each BLIST PACK,26.08
BBH PRINCETON,magnesium oxide 400 mg (241.3 mg magnesium) Tab 120 each Bottle,26.08
BBH PRINCETON,butalbital-acetaminophen-caffeine 50-300-40 mg Cap 100 each Bottle,14.20
BBH PRINCETON,butalbital-acetaminophen-caffeine 50-300-40 mg Cap 100 each Bottle,14.20
BBH PRINCETON,acetaminophen 650 MG Supp 12 each Box,18.41
BBH PRINCETON,acetaminophen 650 MG Supp 1 each BLIST PACK,18.41
BBH PRINCETON,gatifloxacin 0.5 % Drop 2.5 mL DROP BTL,598.20
BBH PRINCETON,melphalan 2 mg Tab 50 each Bottle,15.34
BBH PRINCETON,mesalamine 250 mg Cpsr 240 each Bottle,12.27
BBH PRINCETON,bimatoprost 0.01 % Drop 2.5 mL DROP BTL,354.31
BBH PRINCETON,bimatoprost 0.01 % Drop 5 mL DROP BTL,765.38
BBH PRINCETON,metFORMIN 500 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,metFORMIN 500 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,metFORMIN 500 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,metFORMIN 500 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,metFORMIN 500 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,lacosamide 10 mg/mL Soln 465 mL Bottle,1426.16
BBH PRINCETON,lacosamide 10 mg/mL Soln 200 mL Bottle,613.40
BBH PRINCETON,methenamine-sodium biphosphonate 500-500 mg Tab 100 each Bottle,12.27
BBH PRINCETON,methIMAzole 5 MG Tab 100 each BLIST PACK,10.74
BBH PRINCETON,methIMAzole 5 MG Tab 100 each Bottle,10.74
BBH PRINCETON,methIMAzole 5 MG Tab 100 each Bottle,10.74
BBH PRINCETON,methylergonovine 0.2 mg Tab 28 each Bottle,19.94
BBH PRINCETON,methylergonovine 0.2 mg Tab 7 each Bottle,19.94
BBH PRINCETON,methylergonovine 0.2 mg Tab 12 each Bottle,19.94
BBH PRINCETON,metipranolol 0.3 % Drop 5 mL DROP BTL,102.77
BBH PRINCETON,metOLazone 10 MG Tab 100 each Bottle,15.34
BBH PRINCETON,metOLazone 10 MG Tab 100 each Bottle,15.34
BBH PRINCETON,metOLazone 2.5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,metOLazone 2.5 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,metOLazone 2.5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,metOLazone 5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,metOLazone 5 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,metOLazone 5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,metroNIDAZOLE 0.75 % Gel 70 g Tube,207.07
BBH PRINCETON,mexiletine 150 MG Cap 100 each Bottle,19.94
BBH PRINCETON,mexiletine 200 MG Cap 100 each Bottle,33.74
BBH PRINCETON,mexiletine 250 MG Cap 100 each Bottle,33.74
BBH PRINCETON,miconazole 2 % Powd 71 g Jar,18.47
BBH PRINCETON,miconazole 2 % Powd 71 g Bottle,18.47
BBH PRINCETON,miconazole 2 % Powd 85 g Jar,14.78
BBH PRINCETON,miconazole 2 % Powd 43 g Jar,35.28
BBH PRINCETON,miconazole 2 % Powd 85 g Jar,14.78
BBH PRINCETON,miconazole 100 mg Supp 7 each Box,98.17
BBH PRINCETON,miconazole 100 mg Supp 7 each Box,98.17
BBH PRINCETON,microfibrillar collagen Powd 1 g Jar,1497.02
BBH PRINCETON,midodrine 2.5 MG Tab 100 each Bottle,15.34
BBH PRINCETON,midodrine 2.5 MG Tab 100 each Bottle,15.34
BBH PRINCETON,midodrine 2.5 MG Tab 100 each BLIST PACK,15.34
BBH PRINCETON,midodrine 2.5 MG Tab 50 each BLIST PACK,15.34
BBH PRINCETON,midodrine 2.5 MG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,midodrine 5 MG Tab 100 each Bottle,19.94
BBH PRINCETON,midodrine 5 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,midodrine 5 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,midodrine 5 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,midodrine 5 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,midodrine 5 MG Tab 100 each Bottle,19.94
BBH PRINCETON,midodrine 5 MG Tab 50 each BLIST PACK,19.94
BBH PRINCETON,midodrine 5 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,buprenorphine-naloxone 2-0.5 mg Film 1 each Packet,14.37
BBH PRINCETON,buprenorphine-naloxone 2-0.5 mg Film 30 each Packet,14.37
BBH PRINCETON,buprenorphine-naloxone 8-2 mg Film 1 each Packet,26.08
BBH PRINCETON,buprenorphine-naloxone 8-2 mg Film 30 each Packet,26.08
BBH PRINCETON,buprenorphine-naloxone 8-2 mg Film 1 each Packet,26.08
BBH PRINCETON,miSOPROStol 100 MCG Tab 60 each Bottle,12.27
BBH PRINCETON,miSOPROStol 100 MCG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,miSOPROStol 100 MCG Tab 60 each Bottle,12.27
BBH PRINCETON,miSOPROStol 100 MCG Tab 120 each Bottle,12.27
BBH PRINCETON,miSOPROStol 200 MCG Tab 100 each Bottle,19.94
BBH PRINCETON,miSOPROStol 200 MCG Tab 60 each Bottle,19.94
BBH PRINCETON,miSOPROStol 200 MCG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,miSOPROStol 200 MCG Tab 60 each Bottle,19.94
BBH PRINCETON,miSOPROStol 200 MCG Tab 100 each Bottle,19.94
BBH PRINCETON,mometasone 0.1 % Crea 15 g Tube,122.71
BBH PRINCETON,mometasone 0.1 % Crea 15 g Tube,122.71
BBH PRINCETON,mometasone 0.1 % Crea 15 g Tube,122.71
BBH PRINCETON,dabigatran 75 mg Cap 60 each BLIST PACK,12.27
BBH PRINCETON,dabigatran 75 mg Cap 60 each BLIST PACK,12.27
BBH PRINCETON,dabigatran 150 mg Cap 60 each BLIST PACK,13.81
BBH PRINCETON,mupirocin 2 % Oint 22 g Tube,248.48
BBH PRINCETON,mupirocin 2 % Oint 22 g Tube,248.48
BBH PRINCETON,naftifine 1 % Crea 90 g Tube,1322.77
BBH PRINCETON,naftifine 1 % Crea 60 g Tube,1007.73
BBH PRINCETON,naftifine 1 % Gel 60 g Tube,1007.73
BBH PRINCETON,niCARdipine 20 MG Cap 90 each Bottle,6.14
BBH PRINCETON,niCARdipine 20 MG Cap 90 each Bottle,6.14
BBH PRINCETON,nicotine (polacrilex) 2 mg Gum 110 each Box,12.27
BBH PRINCETON,nicotine (polacrilex) 2 mg Gum 110 each Box,12.27
BBH PRINCETON,nicotine (polacrilex) 2 mg Gum 20 each Box,12.27
BBH PRINCETON,nicotine (polacrilex) 2 mg Gum 110 each BLIST PACK,12.27
BBH PRINCETON,nicotine polacrilex 4 MG Gum 50 each Box,12.27
BBH PRINCETON,niMODipine 30 MG Cap 100 each BLIST PACK,39.88
BBH PRINCETON,niMODipine 30 MG Cap 1 each BLIST PACK,39.88
BBH PRINCETON,niMODipine 30 MG Cap 1 each BLIST PACK,39.88
BBH PRINCETON,niMODipine 30 MG Cap 1 each BLIST PACK,39.88
BBH PRINCETON,niMODipine 30 MG Cap 1 each BLIST PACK,39.88
BBH PRINCETON,niMODipine 30 MG Cap 1 each BLIST PACK,39.88
BBH PRINCETON,nitrofurantoin 25 mg/5 mL Susp 230 mL Bottle,384.99
BBH PRINCETON,nitrofurantoin 25 mg/5 mL Susp 230 mL Bottle,384.99
BBH PRINCETON,nitrofurantoin 25 mg/5 mL Susp 230 mL Bottle,384.99
BBH PRINCETON,nitrofurantoin (macrocrystal-monohydrate) 100 MG Cap 100 each Bottle,12.27
BBH PRINCETON,nitrofurantoin (macrocrystal-monohydrate) 100 MG Cap 1 each BLIST PACK,12.27
BBH PRINCETON,nitrofurantoin (macrocrystal-monohydrate) 100 MG Cap 100 each BLIST PACK,12.27
BBH PRINCETON,nitrofurantoin (macrocrystal-monohydrate) 100 MG Cap 100 each Bottle,12.27
BBH PRINCETON,norethindrone 5 mg Tab 50 each Bottle,12.27
BBH PRINCETON,norethindrone 5 mg Tab 50 each Bottle,12.27
BBH PRINCETON,lurasidone 40 mg Tab 30 each Bottle,55.22
BBH PRINCETON,lurasidone 80 mg Tab 30 each Bottle,55.22
BBH PRINCETON,ondansetron 4 MG Tab 30 each Bottle,102.77
BBH PRINCETON,ondansetron 4 MG Tab 1 each BLIST PACK,102.77
BBH PRINCETON,ondansetron 4 MG Tab 30 each Bottle,102.77
BBH PRINCETON,ondansetron 4 MG Tab 1 each BLIST PACK,102.77
BBH PRINCETON,ondansetron 4 MG Tab 30 each Bottle,102.77
BBH PRINCETON,ondansetron 4 MG Tab 100 each BLIST PACK,102.77
BBH PRINCETON,ondansetron 8 MG Tab 1 each BLIST PACK,211.67
BBH PRINCETON,ondansetron 8 MG Tab 30 each Bottle,211.67
BBH PRINCETON,ondansetron 8 MG Tab 1 each BLIST PACK,211.67
BBH PRINCETON,"electrolytes-dextrose Soln 1,000 mL Bottle",18.41
BBH PRINCETON,bisacodyl 5 mg Tbec 3 each Bottle,18.41
BBH PRINCETON,bisacodyl 5 mg Tbec 100 each Bottle,18.41
BBH PRINCETON,bisacodyl 5 mg Tbec 100 each Bottle,18.41
BBH PRINCETON,bisacodyl 5 mg Tbec 100 each BLIST PACK,18.41
BBH PRINCETON,bisacodyl 10 mg Supp 1 each Box,36.81
BBH PRINCETON,bisacodyl 10 mg Supp 12 each Box,36.81
BBH PRINCETON,bisacodyl 10 mg Supp 12 each Box,36.81
BBH PRINCETON,neomycin-colist-HC-thonzonium 3.3-3-10-0.5 mg/mL Drps 5 mL DROP BTL,115.04
BBH PRINCETON,neomycin-colist-HC-thonzonium 3.3-3-10-0.5 mg/mL Drps 10 mL DROP BTL,202.47
BBH PRINCETON,oxybutynin 5 mg/5 mL Syrp 473 mL Bottle,27.61
BBH PRINCETON,oxyCODONE 20 mg/mL Conc 30 mL Bottle,225.47
BBH PRINCETON,oxyCODONE 20 mg/mL Conc 30 mL Bottle,225.47
BBH PRINCETON,oxyCODONE 20 mg/mL Conc 1 mL Syringe,14.20
BBH PRINCETON,oxyCODONE 20 mg/mL Conc 30 mL Bottle,225.47
BBH PRINCETON,levOCARNitine 100 mg/mL Soln 118 mL Bottle,103.37
BBH PRINCETON,oxyCODONE 5 mg/5 mL Soln 5 mL Cup,19.94
BBH PRINCETON,oxyCODONE 5 mg/5 mL Soln 5 mL Cup,19.94
BBH PRINCETON,iodine strong (Lugols) 5 % Soln 14 mL Bottle,82.83
BBH PRINCETON,oxaprozin 600 mg Tab 100 each Bottle,27.61
BBH PRINCETON,acetaminophen-codeine 120-12 mg/5 mL Soln 12.5 mL Syringe,14.20
BBH PRINCETON,acetaminophen-codeine 120-12 mg/5 mL Soln 473 mL Bottle,14.20
BBH PRINCETON,dextromethorphan-guaifenesin 10-100 mg/5 mL Liqd 120 mL Bottle,73.62
BBH PRINCETON,dextromethorphan-guaifenesin 10-100 mg/5 mL Liqd 118 mL Bottle,14.20
BBH PRINCETON,dextroamphetamine-amphetamine 10 mg Tab 100 each Bottle,12.27
BBH PRINCETON,dextroamphetamine-amphetamine 10 mg Tab 100 each Bottle,12.27
BBH PRINCETON,dextroamphetamine-amphetamine 10 mg Tab 100 each Bottle,12.27
BBH PRINCETON,dextroamphetamine-amphetamine 10 mg Tab 1 each BLIST PACK,12.27
BBH PRINCETON,erythromycin 500 mg Tbec 100 each Bottle,12.27
BBH PRINCETON,paroxetine 20 MG Tab 100 each BLIST PACK,36.81
BBH PRINCETON,paroxetine 20 MG Tab 1 each BLIST PACK,36.81
BBH PRINCETON,paroxetine 20 MG Tab 100 each BLIST PACK,36.81
BBH PRINCETON,paroxetine 20 MG Tab 100 each Bottle,36.81
BBH PRINCETON,paroxetine 20 MG Tab 100 each BLIST PACK,36.81
BBH PRINCETON,topical soap Bar 1 each Box,13.81
BBH PRINCETON,calcium carbonate 300 mg (750 mg) Chew 96 each Bottle,18.41
BBH PRINCETON,predniSONE 5 mg/mL Conc 30 mL Bottle,46.02
BBH PRINCETON,miconazole nitrate 200 mg/5 gram (4 %) Crea 15 g PF APPLI,51.59
BBH PRINCETON,penicillAMINE 250 MG Cap 100 each Bottle,27.61
BBH PRINCETON,magnesium hydroxide 400 mg/5 mL Susp 30 mL BLIST PACK,14.20
BBH PRINCETON,magnesium hydroxide 400 mg/5 mL Susp 30 mL Cup,14.20
BBH PRINCETON,bismuth subsalicylate 262 mg/15 mL Susp 473 mL Bottle,19.17
BBH PRINCETON,bismuth subsalicylate 262 mg/15 mL Susp 473 mL Bottle,19.17
BBH PRINCETON,bismuth subsalicylate 262 mg/15 mL Susp 473 mL Bottle,19.17
BBH PRINCETON,bismuth subsalicylate 262 mg/15 mL Susp 236 mL Bottle,85.89
BBH PRINCETON,bismuth subsalicylate 262 mg/15 mL Susp 473 mL Bottle,19.17
BBH PRINCETON,"lactase 9,000 unit Tab 60 each Box",12.27
BBH PRINCETON,pentazocine-naloxone 50-0.5 mg Tab 100 each Bottle,50.62
BBH PRINCETON,pentazocine-naloxone 50-0.5 mg Tab 100 each Bottle,50.62
BBH PRINCETON,pentoxifylline 400 mg Tbsr 100 each Bottle,15.34
BBH PRINCETON,pentoxifylline 400 mg Tbsr 100 each BLIST PACK,15.34
BBH PRINCETON,pentoxifylline 400 mg Tbsr 1 each BLIST PACK,15.34
BBH PRINCETON,opium-belladonna 16.2-30 mg Supp 12 each Box,33.74
BBH PRINCETON,permethrin 5 % Crea 60 g Tube,138.05
BBH PRINCETON,permethrin 5 % Crea 60 g Tube,138.05
BBH PRINCETON,permethrin 5 % Crea 60 g Tube,138.05
BBH PRINCETON,permethrin 1 % Liqd 59 mL Bottle,23.01
BBH PRINCETON,permethrin 1 % Liqd 59 mL Bottle,23.01
BBH PRINCETON,pyrethrins-piperonyl butoxide 0.5 % Spra 141.8 g SQUEEZ BTL,16.87
BBH PRINCETON,perphenazine-amitriptyline 2-10 mg Tab 100 each Bottle,12.27
BBH PRINCETON,perphenazine-amitriptyline 2-25 mg Tab 100 each Bottle,12.27
BBH PRINCETON,perphenazine-amitriptyline 4-10 mg Tab 100 each Bottle,12.27
BBH PRINCETON,perphenazine-amitriptyline 4-25 mg Tab 100 each Bottle,12.27
BBH PRINCETON,phenelzine 15 mg Tab 60 each Bottle,12.27
BBH PRINCETON,phenoxybenzamine 10 mg Cap 100 each Bottle,15.34
BBH PRINCETON,phenoxybenzamine 10 mg Cap 100 each Bottle,15.34
BBH PRINCETON,lidocaine HCl 2 % Soln 100 mL Bottle,84.36
BBH PRINCETON,lidocaine HCl 2 % Soln 15 mL Bottle,12.27
BBH PRINCETON,lidocaine HCl 2 % Soln 15 mL Cup,12.27
BBH PRINCETON,lidocaine HCl 2 % Soln 15 mL Cup,12.27
BBH PRINCETON,lidocaine HCl 2 % Soln 100 mL Bottle,84.36
BBH PRINCETON,lidocaine HCl 2 % Soln 100 mL Bottle,84.36
BBH PRINCETON,"cyanocobalamin 1,000 mcg Subl 100 each Bottle",12.27
BBH PRINCETON,"cyanocobalamin 1,000 mcg Subl 60 each Bottle",12.27
BBH PRINCETON,"cyanocobalamin 1,000 mcg Subl 100 each Bottle",12.27
BBH PRINCETON,phenylephrine HCL 0.25 % Supp 12 each Box,12.27
BBH PRINCETON,carBAMazepine 100 mg/5 mL Susp 450 mL Bottle,690.30
BBH PRINCETON,carBAMazepine 100 mg/5 mL Susp 450 mL Bottle,690.30
BBH PRINCETON,carBAMazepine 100 mg/5 mL Susp 450 mL Bottle,690.30
BBH PRINCETON,estradiol 0.1 mg/24 hr Ptwk 4 each Box,38.35
BBH PRINCETON,estradiol 0.1 mg/24 hr Ptwk 1 each Box,38.35
BBH PRINCETON,estradiol 0.1 mg/24 hr Ptwk 1 each Box,38.35
BBH PRINCETON,estradiol 0.1 mg/24 hr Ptwk 1 each Box,38.35
BBH PRINCETON,phenytoin 50 mg Chew 100 each Bottle,12.27
BBH PRINCETON,phenytoin 50 mg Chew 50 each BLIST PACK,12.27
BBH PRINCETON,phenytoin 50 mg Chew 1 each BLIST PACK,12.27
BBH PRINCETON,phenytoin 50 mg Chew 100 each Bottle,12.27
BBH PRINCETON,phenytoin 50 mg Chew 100 each Bottle,12.27
BBH PRINCETON,phenytoin 50 mg Chew 100 each BLIST PACK,12.27
BBH PRINCETON,phenytoin 30 MG Cap 100 each Bottle,12.27
BBH PRINCETON,phytonadione (vitamin K1) 5 mg Tab 100 each Bottle,186.23
BBH PRINCETON,phytonadione (vitamin K1) 5 mg Tab 100 each Bottle,186.23
BBH PRINCETON,clioquinol-hydrocortisone 3-0.5 % Crea 28.4 g Tube,1089.33
BBH PRINCETON,"potassium citrate-citric acid 3,300-1,002 mg Pack 100 each Packet",14.20
BBH PRINCETON,k-phos di & mono-sod phos mono 250 mg Tab 100 each Bottle,27.61
BBH PRINCETON,k-phos di & mono-sod phos mono 250 mg Tab 1 each BLIST PACK,27.61
BBH PRINCETON,k-phos di & mono-sod phos mono 250 mg Tab 100 each Bottle,27.61
BBH PRINCETON,k-phos di & mono-sod phos mono 250 mg Tab 100 each Bottle,27.61
BBH PRINCETON,potassium bicarbonate & potassium chloride 25 mEq Tbef 30 each Bottle,12.27
BBH PRINCETON,"potassium citrate 10 mEq (1,080 mg) Tbsr 100 each Bottle",12.27
BBH PRINCETON,"potassium citrate 10 mEq (1,080 mg) Tbsr 100 each Bottle",12.27
BBH PRINCETON,"potassium citrate 10 mEq (1,080 mg) Tbsr 100 each Bottle",12.27
BBH PRINCETON,"potassium citrate 10 mEq (1,080 mg) Tbsr 100 each Bottle",12.27
