HospitalCode,Description,Price
BBH PRINCETON,hydrocodone-chlorpheniramine 10-8 mg/5 mL Su12 5 mL Cup,19.94
BBH PRINCETON,hydrocodone-chlorpheniramine 10-8 mg/5 mL Su12 5 mL Cup,19.94
BBH PRINCETON,hydrocodone-chlorpheniramine 10-8 mg/5 mL Su12 115 mL Bottle,179.46
BBH PRINCETON,cholestyramine 4 gram Pwpk 60 each Packet,19.94
BBH PRINCETON,cholestyramine 4 gram Pwpk 60 each Packet,19.94
BBH PRINCETON,cholestyramine 4 gram Pwpk 1 each Packet,19.94
BBH PRINCETON,cholestyramine 4 gram Pwpk 1 each Packet,19.94
BBH PRINCETON,ciprofloxacin HCl 0.3 % Drop 5 mL DROP BTL,70.56
BBH PRINCETON,ciprofloxacin HCl 0.3 % Drop 2.5 mL DROP BTL,101.23
BBH PRINCETON,ciprofloxacin HCl 0.3 % Drop 5 mL DROP BTL,70.56
BBH PRINCETON,ciprofloxacin HCl 0.3 % Drop 5 mL DROP BTL,70.56
BBH PRINCETON,ciprofloxacin HCl 0.3 % Drop 2.5 mL DROP BTL,101.23
BBH PRINCETON,ciprofloxacin HCl 0.3 % Drop 5 mL DROP BTL,70.56
BBH PRINCETON,ciprofloxacin HCl 0.3 % Drop 2.5 mL DROP BTL,101.23
BBH PRINCETON,ciprofloxacin HCl 0.3 % Drop 5 mL DROP BTL,70.56
BBH PRINCETON,clarithromycin 500 MG Tab 60 each Bottle,36.81
BBH PRINCETON,clarithromycin 500 MG Tab 60 each Bottle,36.81
BBH PRINCETON,clarithromycin 500 MG Tab 1 each BLIST PACK,36.81
BBH PRINCETON,clindamycin 300 MG Cap 100 each BLIST PACK,36.81
BBH PRINCETON,clindamycin 300 MG Cap 100 each Bottle,36.81
BBH PRINCETON,clindamycin 2 % Crea 40 g TUBE/KIT,107.37
BBH PRINCETON,clobetasol 0.05 % Crea 15 g Tube,144.18
BBH PRINCETON,clobetasol 0.05 % Crea 30 g Tube,596.66
BBH PRINCETON,clomiPRAMINE 25 MG Cap 90 each Bottle,6.14
BBH PRINCETON,clomiPRAMINE 25 MG Cap 100 each Bottle,6.14
BBH PRINCETON,clonazePAM 0.5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,clonazePAM 0.5 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,clonazePAM 0.5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,clonazePAM 0.5 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,clonazePAM 0.5 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,clonazePAM 1 MG Tab 100 each Bottle,27.61
BBH PRINCETON,clonazePAM 1 MG Tab 100 each Bottle,27.61
BBH PRINCETON,clonazePAM 1 MG Tab 100 each Bottle,27.61
BBH PRINCETON,clonazePAM 1 MG Tab 1 each BLIST PACK,27.61
BBH PRINCETON,clonazePAM 1 MG Tab 100 each BLIST PACK,27.61
BBH PRINCETON,clonazePAM 2 MG Tab 100 each Bottle,19.94
BBH PRINCETON,clonazePAM 2 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,clonazePAM 2 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,clotrimazole 10 mg Troc 70 each Bottle,27.61
BBH PRINCETON,clotrimazole 10 mg Troc 70 each Bottle,27.61
BBH PRINCETON,clotrimazole 10 mg Troc 70 each Bottle,27.61
BBH PRINCETON,cloZAPine 100 MG Tab 1 each BLIST PACK,115.04
BBH PRINCETON,cloZAPine 100 MG Tab 1 each BLIST PACK,115.04
BBH PRINCETON,cloZAPine 100 MG Tab 100 each Bottle,115.04
BBH PRINCETON,cloZAPine 100 MG Tab 100 each BLIST PACK,115.04
BBH PRINCETON,cloZAPine 25 MG Tab 1 each BLIST PACK,61.35
BBH PRINCETON,cloZAPine 25 MG Tab 100 each Bottle,61.35
BBH PRINCETON,cloZAPine 25 MG Tab 100 each BLIST PACK,61.35
BBH PRINCETON,probenecid-colchicine 500-0.5 mg Tab 100 each Bottle,15.34
BBH PRINCETON,collagenase 250 unit/gram Oint 30 g Tube,233.14
BBH PRINCETON,collagenase 250 unit/gram Oint 30 g Tube,233.14
BBH PRINCETON,cromolyn 4 % Drop 10 mL DROP BTL,76.69
BBH PRINCETON,lacosamide 50 mg Tab 60 each Bottle,13.81
BBH PRINCETON,lacosamide 50 mg Tab 60 each BLIST PACK,13.81
BBH PRINCETON,lacosamide 100 mg Tab 60 each Bottle,21.47
BBH PRINCETON,lacosamide 100 mg Tab 60 each BLIST PACK,21.47
BBH PRINCETON,budesonide 180 mcg/actuation Aepb 1 each CANISTER,421.80
BBH PRINCETON,silodosin 4 mg Cap 30 each Bottle,12.27
BBH PRINCETON,silodosin 8 mg Cap 90 each Bottle,12.27
BBH PRINCETON,silodosin 8 mg Cap 30 each Bottle,12.27
BBH PRINCETON,cyclopentolate 2 % Drop 2 mL DROP BTL,19.94
BBH PRINCETON,cyclopentolate 2 % Drop 5 mL DROP BTL,138.05
BBH PRINCETON,cyclopentolate 2 % Drop 15 mL DROP BTL,106.61
BBH PRINCETON,cyclopentolate 2 % Drop 2 mL DROP BTL,19.94
BBH PRINCETON,cycloSPORINE 100 MG Cap 1 each BLIST PACK,52.15
BBH PRINCETON,cycloSPORINE 100 MG Cap 1 each BLIST PACK,52.15
BBH PRINCETON,cycloSPORINE 100 MG Cap 30 each Bottle,52.15
BBH PRINCETON,cycloSPORINE 25 MG Cap 1 each BLIST PACK,12.27
BBH PRINCETON,cycloSPORINE 25 MG Cap 30 each BLIST PACK,12.27
BBH PRINCETON,cycloSPORINE 25 MG Cap 30 each Bottle,12.27
BBH PRINCETON,dantrolene 100 MG Cap 100 each Bottle,6.14
BBH PRINCETON,dantrolene 25 MG Cap 100 each Bottle,6.14
BBH PRINCETON,dantrolene 25 MG Cap 30 each BLIST PACK,6.14
BBH PRINCETON,demeclocycline 150 MG Tab 100 each BLIST PACK,36.81
BBH PRINCETON,demeclocycline 150 MG Tab 100 each Bottle,36.81
BBH PRINCETON,demeclocycline 300 MG Tab 48 each Bottle,36.81
BBH PRINCETON,demeclocycline 300 MG Tab 50 each BLIST PACK,36.81
BBH PRINCETON,demeclocycline 300 MG Tab 48 each Bottle,36.81
BBH PRINCETON,demeclocycline 300 MG Tab 48 each Bottle,36.81
BBH PRINCETON,sumatriptan 6 mg/0.5 mL Soln 0.5 mL Vial,391.13
BBH PRINCETON,sumatriptan 6 mg/0.5 mL Soln 0.5 mL Vial,391.13
BBH PRINCETON,sumatriptan 6 mg/0.5 mL Soln 0.5 mL Vial,391.13
BBH PRINCETON,sumatriptan 6 mg/0.5 mL Soln 0.5 mL Vial,391.13
BBH PRINCETON,sumatriptan 6 mg/0.5 mL Soln 0.5 mL Vial,391.13
BBH PRINCETON,cholecalciferol (vitamin D3) 400 unit Chew 110 each Bottle,12.27
BBH PRINCETON,levETIRAcetam 750 mg Tb24 60 each Bottle,19.94
BBH PRINCETON,levETIRAcetam 750 mg Tb24 60 each Bottle,19.94
BBH PRINCETON,levETIRAcetam 750 mg Tb24 60 each Bottle,19.94
BBH PRINCETON,everolimus (antineoplastic) 5 mg Tab 28 each BLIST PACK,1108.76
BBH PRINCETON,everolimus (antineoplastic) 5 mg Tab 1 each BLIST PACK,1108.76
BBH PRINCETON,desoximetasone 0.05 % Gel 60 g Tube,685.62
BBH PRINCETON,desoximetasone 0.25 % Oint 15 g Tube,52.15
BBH PRINCETON,dextromethorphan 30 mg/5 mL Su12 89 mL Bottle,34.44
BBH PRINCETON,dextromethorphan 30 mg/5 mL Su12 148 mL Bottle,57.28
BBH PRINCETON,dextromethorphan 30 mg/5 mL Su12 89 mL Bottle,34.44
BBH PRINCETON,dextromethorphan 30 mg/5 mL Su12 89 mL Bottle,34.44
BBH PRINCETON,guaifenesin-dextromethorphan 10-100 mg/5 mL Syrp 5 mL Cup,14.20
BBH PRINCETON,guaifenesin-dextromethorphan 10-100 mg/5 mL Syrp 10 mL Cup,18.41
BBH PRINCETON,guaifenesin-dextromethorphan 10-100 mg/5 mL Syrp 10 mL Cup,18.41
BBH PRINCETON,guaifenesin-dextromethorphan 10-100 mg/5 mL Syrp 10 mL Cup,18.41
BBH PRINCETON,tolvaptan 15 mg Tab 10 each BLIST PACK,1218.82
BBH PRINCETON,baicalin-catechin citrated zinc 250-50 mg Cap 60 each Bottle,12.27
BBH PRINCETON,risperiDONE 0.25 mg Tbdl 30 each BLIST PACK,13.81
BBH PRINCETON,risperiDONE 0.25 mg Tbdl 1 each BLIST PACK,13.81
BBH PRINCETON,risperiDONE 0.25 mg Tbdl 28 each Bottle,13.81
BBH PRINCETON,"lipase-protease-amylase 12,000-38,000 -60,000 unit Cpdr 100 each Bottle",12.27
BBH PRINCETON,dronedarone 400 mg Tab 100 each BLIST PACK,13.81
BBH PRINCETON,diclofenac 50 MG Tab 100 each Bottle,12.27
BBH PRINCETON,diclofenac 50 MG Tab 100 each Bottle,12.27
BBH PRINCETON,diclofenac 50 MG Tab 100 each Bottle,12.27
BBH PRINCETON,prasugrel 10 mg Tab 1 each BLIST PACK,21.47
BBH PRINCETON,prasugrel 10 mg Tab 30 each Bottle,21.47
BBH PRINCETON,prasugrel 10 mg Tab 90 each BLIST PACK,21.47
BBH PRINCETON,prasugrel 10 mg Tab 30 each Bottle,21.47
BBH PRINCETON,prasugrel 10 mg Tab 30 each Bottle,21.47
BBH PRINCETON,diflorasone 0.05 % Crea 15 g Tube,207.07
BBH PRINCETON,benzonatate 100 MG Cap 100 each Bottle,73.62
BBH PRINCETON,benzonatate 100 MG Cap 100 each Bottle,73.62
BBH PRINCETON,benzonatate 100 MG Cap 100 each Bottle,73.62
BBH PRINCETON,benzonatate 100 MG Cap 100 each Bottle,73.62
BBH PRINCETON,benzonatate 100 MG Cap 1 each BLIST PACK,73.62
BBH PRINCETON,benzonatate 100 MG Cap 100 each Bottle,73.62
BBH PRINCETON,benzonatate 100 MG Cap 100 each BLIST PACK,73.62
BBH PRINCETON,doxazosin 2 MG Tab 100 each Bottle,12.27
BBH PRINCETON,doxazosin 2 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,doxazosin 2 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,doxazosin 2 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,doxazosin 2 MG Tab 100 each Bottle,12.27
BBH PRINCETON,doxazosin 4 MG Tab 100 each Bottle,15.34
BBH PRINCETON,doxazosin 4 MG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,doxazosin 4 MG Tab 100 each Bottle,15.34
BBH PRINCETON,doxazosin 4 MG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,doxazosin 4 MG Tab 100 each Bottle,15.34
BBH PRINCETON,doxazosin 8 MG Tab 100 each Bottle,12.27
BBH PRINCETON,doxazosin 8 MG Tab 100 each Bottle,12.27
BBH PRINCETON,doxycycline 100 MG Cap 1 each BLIST PACK,12.27
BBH PRINCETON,doxycycline 100 MG Cap 50 each Bottle,12.27
BBH PRINCETON,doxycycline 100 MG Cap 50 each Bottle,12.27
BBH PRINCETON,doxycycline 100 MG Cap 50 each Bottle,12.27
BBH PRINCETON,doxycycline 100 MG Cap 250 each Bottle,12.27
BBH PRINCETON,doxycycline 50 MG Cap 100 each Bottle,12.27
BBH PRINCETON,doxycycline 25 mg/5 mL Susr 60 mL Bottle,79.76
BBH PRINCETON,doxycycline 25 mg/5 mL Susr 60 mL Bottle,79.76
BBH PRINCETON,dronabinol 2.5 MG Cap 60 each Bottle,12.27
BBH PRINCETON,dronabinol 2.5 MG Cap 60 each Bottle,12.27
BBH PRINCETON,dronabinol 2.5 MG Cap 100 each BLIST PACK,12.27
BBH PRINCETON,dronabinol 2.5 MG Cap 100 each BLIST PACK,12.27
BBH PRINCETON,dronabinol 2.5 MG Cap 60 each Bottle,12.27
BBH PRINCETON,mineral oil Oil 25 mL Bottle,12.27
BBH PRINCETON,mineral oil Oil 472 mL Bottle,14.20
BBH PRINCETON,benzoyl peroxide 5 % Clsr 237 g Bottle,32.04
BBH PRINCETON,valGANciclovir 50 mg/mL Solr 88 mL Bottle,3307.33
BBH PRINCETON,levonorgestrel 1.5 mg Tab 1 each BLIST PACK,126.51
BBH PRINCETON,iloperidone 1 mg Tab 60 each Bottle,39.85
BBH PRINCETON,sAXagliptin 2.5 mg Tab 30 each Bottle,21.47
BBH PRINCETON,sAXagliptin 5 mg Tab 30 each Bottle,21.47
BBH PRINCETON,sAXagliptin 5 mg Tab 90 each Bottle,21.47
BBH PRINCETON,estrogens (conjugated)-methyltestosterone 0.625-1.25 mg Tab 100 each Bottle,12.27
BBH PRINCETON,estrogens (conjugated)-methyltestosterone 0.625-1.25 mg Tab 100 each Bottle,12.27
BBH PRINCETON,estrogens (conjugated)-methyltestosterone 0.625-1.25 mg Tab 100 each Bottle,12.27
BBH PRINCETON,esterified estrogens 0.3 mg Tab 100 each Bottle,12.27
BBH PRINCETON,esterified estrogens 0.625 MG Tab 100 each Bottle,12.27
BBH PRINCETON,esterified estrogens 1.25 mg Tab 100 each Bottle,6.14
BBH PRINCETON,estradiol 1 MG Tab 100 each Bottle,15.34
BBH PRINCETON,estradiol 1 MG Tab 100 each Bottle,15.34
BBH PRINCETON,estradiol 1 MG Tab 50 each BLIST PACK,15.34
BBH PRINCETON,estradiol 1 MG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,estradiol 1 MG Tab 100 each Bottle,15.34
BBH PRINCETON,estradiol 2 MG Tab 100 each Bottle,15.34
BBH PRINCETON,sevelamer 2.4 gram Pwpk 90 each Packet,19.94
BBH PRINCETON,sevelamer 2.4 gram Pwpk 90 each Box,19.94
BBH PRINCETON,estrogens (conjugated) 0.3 MG Tab 100 each Bottle,12.27
BBH PRINCETON,estrogens (conjugated) 0.625 MG Tab 100 each Bottle,19.94
BBH PRINCETON,estrogens (conjugated) 0.9 MG Tab 100 each Bottle,12.27
BBH PRINCETON,conjugated estrogens 0.625 mg/gram Crea 30 g TUBE/KIT,576.72
BBH PRINCETON,"lipase-protease-amylase 15,000-51,000 -82,000 unit Cpdr 100 each Bottle",12.27
BBH PRINCETON,benztropine 0.5 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,benztropine 0.5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,benztropine 0.5 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,benztropine 0.5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,ethambutol 100 MG Tab 100 each Bottle,12.27
BBH PRINCETON,ethambutol 100 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,ethambutol 400 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,ethambutol 400 MG Tab 100 each Bottle,12.27
BBH PRINCETON,ethambutol 400 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,ethambutol 400 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,azelastine 0.15 % (205.5 mcg) Spry 30 mL SQUEEZ BTL,253.67
BBH PRINCETON,benztropine 1 MG Tab 100 each Bottle,12.27
BBH PRINCETON,benztropine 1 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,benztropine 1 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,benztropine 1 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,benztropine 1 MG Tab 100 each Bottle,12.27
BBH PRINCETON,benztropine 1 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,ropivacaine (PF) in 0.9 % NaCl 0.2 % Soln 100 mL Bag,306.70
BBH PRINCETON,"Cefoxitin sodium injection, 1 GM",574.68
BBH PRINCETON,"Cefoxitin sodium injection, 1 GM",574.68
BBH PRINCETON,"Ringers lactate infusion, 1000 CC",216.27
BBH PRINCETON,"Ringers lactate infusion, 1000 CC",245.41
BBH PRINCETON,"Ringers lactate infusion, 1000 CC",253.08
BBH PRINCETON,"Ringers lactate infusion, 1000 CC",253.08
BBH PRINCETON,"Ringers lactate infusion, 1000 CC",245.41
BBH PRINCETON,"Ringers lactate infusion, 1000 CC",216.27
BBH PRINCETON,"Normal saline solution infus, 500 ML",343.07
BBH PRINCETON,"Normal saline solution infus, 500 ML",324.67
BBH PRINCETON,"Normal saline solution infus, 500 ML",209.63
BBH PRINCETON,"Normal saline solution infus, 500 ML",217.30
BBH PRINCETON,"Normal saline solution infus, 500 ML",211.16
BBH PRINCETON,"Normal saline solution infus, 500 ML",211.16
BBH PRINCETON,"Normal saline solution infus, 500 ML",324.67
BBH PRINCETON,"Normal saline solution infus, 500 ML",343.07
BBH PRINCETON,"Normal saline solution infus, 500 ML",209.63
BBH PRINCETON,"dextrose 5 % and 0.9 % NaCl Solp 1,000 mL Bag",537.87
BBH PRINCETON,"D5w infusion, 1000 CC",245.41
BBH PRINCETON,"D5w infusion, 1000 CC",256.15
BBH PRINCETON,"D5w infusion, 1000 CC",211.67
BBH PRINCETON,"D5w infusion, 1000 CC",211.67
BBH PRINCETON,"D5w infusion, 1000 CC",220.87
BBH PRINCETON,"D5w infusion, 1000 CC",205.53
BBH PRINCETON,"D5w infusion, 1000 CC",220.87
BBH PRINCETON,"D5w infusion, 1000 CC",211.67
BBH PRINCETON,"D5w infusion, 1000 CC",256.15
BBH PRINCETON,"D5w infusion, 1000 CC",245.41
BBH PRINCETON,"D5w infusion, 1000 CC",211.67
BBH PRINCETON,"D5w infusion, 1000 CC",211.67
BBH PRINCETON,"D5w infusion, 1000 CC",211.67
BBH PRINCETON,"D5w infusion, 1000 CC",256.15
BBH PRINCETON,"D5w infusion, 1000 CC",245.41
BBH PRINCETON,Normal Saline,338.98
BBH PRINCETON,Normal Saline,320.57
BBH PRINCETON,Normal Saline,205.53
BBH PRINCETON,Normal Saline,213.20
BBH PRINCETON,Normal Saline,207.07
BBH PRINCETON,Normal Saline,207.07
BBH PRINCETON,Normal Saline,207.07
BBH PRINCETON,Normal Saline,320.57
BBH PRINCETON,Normal Saline,338.98
BBH PRINCETON,Normal Saline,205.53
BBH PRINCETON,Normal Saline,213.20
BBH PRINCETON,Normal Saline,205.53
BBH PRINCETON,Normal Saline,338.98
BBH PRINCETON,Normal Saline,338.98
BBH PRINCETON,Normal Saline,205.53
BBH PRINCETON,"Normal saline solution infus, 500 ML",166.68
BBH PRINCETON,"5% dextrose/water, 500 ML",249.51
BBH PRINCETON,"5% dextrose/water, 500 ML",260.24
BBH PRINCETON,"5% dextrose/water, 500 ML",215.76
BBH PRINCETON,"5% dextrose/water, 500 ML",209.63
BBH PRINCETON,"5% dextrose/water, 500 ML",260.24
BBH PRINCETON,"5% dextrose/water, 500 ML",249.51
BBH PRINCETON,"5% dextrose/water, 500 ML",215.76
BBH PRINCETON,5% Dextrose/water (500ml=1 unit),249.51
BBH PRINCETON,5% Dextrose/water (500ml=1 unit),260.24
BBH PRINCETON,5% Dextrose/water (500ml=1 unit),215.76
BBH PRINCETON,5% Dextrose/water (500ml=1 unit),215.76
BBH PRINCETON,5% Dextrose/water (500ml=1 unit),224.97
BBH PRINCETON,5% Dextrose/water (500ml=1 unit),209.63
BBH PRINCETON,5% Dextrose/water (500ml=1 unit),224.97
BBH PRINCETON,5% Dextrose/water (500ml=1 unit),215.76
BBH PRINCETON,5% Dextrose/water (500ml=1 unit),260.24
BBH PRINCETON,5% Dextrose/water (500ml=1 unit),249.51
BBH PRINCETON,5% Dextrose/water (500ml=1 unit),215.76
BBH PRINCETON,"Normal saline solution, infusion, (500 ml=1 unit)",343.07
BBH PRINCETON,"Normal saline solution, infusion, (500 ml=1 unit)",324.67
BBH PRINCETON,"Normal saline solution, infusion, (500 ml=1 unit)",209.63
BBH PRINCETON,"Normal saline solution, infusion, (500 ml=1 unit)",217.30
BBH PRINCETON,"Normal saline solution, infusion, (500 ml=1 unit)",211.16
BBH PRINCETON,"Normal saline solution, infusion, (500 ml=1 unit)",211.16
BBH PRINCETON,"Normal saline solution, infusion, (500 ml=1 unit)",324.67
BBH PRINCETON,"Normal saline solution, infusion, (500 ml=1 unit)",343.07
BBH PRINCETON,"Normal saline solution, infusion, (500 ml=1 unit)",209.63
BBH PRINCETON,"5% dextrose/normal saline, 500 ML",533.77
BBH PRINCETON,"5% dextrose/normal saline, 500 ML",533.77
BBH PRINCETON,LOCM 200-299mg/ml iodine per mL,36.33
BBH PRINCETON,LOCM 200-299mg/ml iodine per mL,230.05
BBH PRINCETON,LOCM 300-399mg/ml iodine per mL,34.17
BBH PRINCETON,LOCM 300-399mg/ml iodine per mL,153.36
BBH PRINCETON,LOCM 300-399mg/ml iodine per mL,230.05
BBH PRINCETON,LOCM 300-399mg/ml iodine per mL,76.70
BBH PRINCETON,LOCM 300-399mg/ml iodine per mL,230.05
BBH PRINCETON,LOCM 300-399mg/ml iodine per mL,766.82
BBH PRINCETON,"Iodine I-123 iobenguane, diagnostic, up to 15 millicuries",9372.75
BBH PRINCETON,HC RX/SUP 343 W/MCR 636,422.00
BBH PRINCETON,HC Adenovirus ag if,25.00
BBH PRINCETON,HC Influenza b ag if,25.00
BBH PRINCETON,HC Influenza a ag if,25.00
BBH PRINCETON,HC Respiratory syncytial ag if,25.00
BBH PRINCETON,HC Antibody detection nos if,25.00
BBH PRINCETON,HC Critical care first hour w/mod,3066.00
BBH PRINCETON,HC Emergency dept visit level 1 w/mod,494.00
BBH PRINCETON,HC Emergency dept visit level 2 w/mod,982.00
BBH PRINCETON,HC Emergency dept visit level 3 w/mod,1297.00
BBH PRINCETON,HC Emergency dept visit level 4 w/mod,2279.00
BBH PRINCETON,HC Emergency dept visit level 5 w/mod,2706.00
BBH PRINCETON,HC Multiple sleep latency test w/mod,3511.00
BBH PRINCETON,HC Office/outpatient visit est level 1 w/mod,157.00
BBH PRINCETON,HC Polysomnography 4 or more w/mod,7814.00
BBH PRINCETON,HC Polysomnography w/cpap w/mod,9906.00
BBH PRINCETON,HC Urinalysis auto w/o scope w/mod,111.00
BBH PRINCETON,HC STAT CHEST X-RAY 1 VIEW,0.00
BBH PRINCETON,HC STAT FLUOROSCOPE EXAMINATION,0.00
BBH PRINCETON,HC STAT FLUOROSCOPE EXAM EXTENSIVE,0.00
BBH PRINCETON,HC STAT X-RAY CONSULTATION,0.00
BBH PRINCETON,HC STAT LAB PATHOLOGY CONSULTATION,0.00
BBH PRINCETON,HC STAT GLUCOSE BLOOD TEST,0.00
BBH PRINCETON,HC STAT ASSAY OF BLOOD LIPOPROTEIN,0.00
BBH PRINCETON,HC STAT MOLECULE ISOLATE NUCLEIC,0.00
BBH PRINCETON,HC STAT MOLECULAR DIAGNOSTICS; ENZYMATIC DIGESTION,0.00
BBH PRINCETON,HC STAT MOLECULE GEL ELECTROPHOR,0.00
BBH PRINCETON,HC STAT MOLECULAR DIAGNOSTICS; NUCLEIC ACID PROBE,0.00
BBH PRINCETON,HC STAT MOLECULE NUCLEIC TRANSFER,0.00
BBH PRINCETON,HC STAT MOLECULE NUCLEIC AMPLI 2 SEQ,0.00
BBH PRINCETON,HC STAT MOLECULE NUCLEIC AMPLI ADDON,0.00
BBH PRINCETON,HC STAT NUCLEIC ACID HIGH RESOLUTE,0.00
BBH PRINCETON,HC STAT ASSAY FOR PHENCYCLIDINE,0.00
BBH PRINCETON,HC STAT HEMATOCRIT,0.00
BBH PRINCETON,HC STAT PLASMA FRESH FROZEN,0.00
BBH PRINCETON,HC STAT FLOWCYTOMETRY/READ 16 & >,0.00
BBH PRINCETON,HC STAT TISSUE CULTURE TUMOR,0.00
BBH PRINCETON,HC STAT CHROMOSOME KARYOTYPE STUDY,0.00
BBH PRINCETON,HC STAT TISSUE EXAM BY PATHOLOGIST LEVEL IV,0.00
BBH PRINCETON,HC STAT SPECIAL STAINS GROUP 2,0.00
BBH PRINCETON,HC STAT IMMUNOFLUORESCENT STUDY,0.00
BBH PRINCETON,HC STAT ELECTRON MICROSCOPY,0.00
BBH PRINCETON,HC STAT RHYTHM ECG TRACING,0.00
BBH PRINCETON,HC STAT PULMONARY STRESS TEST/SIMPLE,0.00
BBH PRINCETON,HC STAT PULMONARY SERVICE/PROCEDURE,0.00
BBH PRINCETON,HC STAT HOT OR COLD PACKS THERAPY,0.00
BBH PRINCETON,HC STAT 6-MIN WALK TEST,0.00
BBH PRINCETON,HC STAT ADMISSION KIT BABY,0.00
BBH PRINCETON,HC STAT ADULTERANTS,0.00
BBH PRINCETON,HC STAT ALCOHOL PINT,0.00
BBH PRINCETON,HC STAT ANTE/POST PARTAL HR,0.00
BBH PRINCETON,HC STAT AUTOPSY,0.00
BBH PRINCETON,HC STAT B/P CUFF,0.00
BBH PRINCETON,HC STAT BARIATRIC ENCOUNTER,0.00
BBH PRINCETON,HC STAT BEDPAN,0.00
BBH PRINCETON,HC STAT BODY SHAMPOO,0.00
BBH PRINCETON,HC STAT BRONCHOSCOPE CART,0.00
BBH PRINCETON,HC STAT CATHETER IV,0.00
BBH PRINCETON,HC STAT CHROMOSOME ANAL 20-25 CELLS,0.00
BBH PRINCETON,HC STAT CHROMOSOME ANALYSIS ADD EA,0.00
BBH PRINCETON,HC STAT CIDA STS 4OZ,0.00
BBH PRINCETON,HC STAT CODE BLUE/30MIN/PER THERAPIST,0.00
BBH PRINCETON,HC STAT COLOR FLOW MAPPING,0.00
BBH PRINCETON,HC STAT CONSULTATION 15 MIN.,0.00
BBH PRINCETON,HC STAT CT 3D REFORMATS,0.00
BBH PRINCETON,HC STAT CULTURETTE,0.00
BBH PRINCETON,HC STAT CUP MEDICINE,0.00
BBH PRINCETON,HC STAT CYTOGENETICS INTERP/REPORT,0.00
BBH PRINCETON,HC STAT DEODORANT,0.00
BBH PRINCETON,HC STAT DEORDORANT SPRAY,0.00
BBH PRINCETON,HC STAT DIAPER ADULT,0.00
BBH PRINCETON,HC STAT DRAIN SPONGE EACH,0.00
BBH PRINCETON,HC STAT DRI FLO PAD,0.00
BBH PRINCETON,HC STAT ECHO DOPPLER,0.00
BBH PRINCETON,HC STAT EMESIS BASIN,0.00
BBH PRINCETON,HC STAT ER CLASS 0,0.00
BBH PRINCETON,HC STAT FINGER PROBE SAO2,0.00
BBH PRINCETON,HC STAT FOOT PRINTER INFANT,0.00
BBH PRINCETON,HC STAT FRACTURE BEDPAN,0.00
BBH PRINCETON,HC STAT GAS MONITOR SYSTEM,0.00
BBH PRINCETON,"HC STAT GLOVES, STERILE PR",0.00
BBH PRINCETON,HC STAT GOWN CHEMO,0.00
BBH PRINCETON,HC STAT ICE PACK,0.00
BBH PRINCETON,HC STAT IP VISIT,0.00
BBH PRINCETON,HC STAT IV START KIT,0.00
BBH PRINCETON,HC STAT KERI BATH OIL,0.00
BBH PRINCETON,HC STAT KOTEX STERILE EA,0.00
BBH PRINCETON,HC STAT LOTION BABY,0.00
BBH PRINCETON,HC STAT LOTION BODY,0.00
BBH PRINCETON,HC STAT MOUTH MOISTENER,0.00
BBH PRINCETON,HC STAT MOUTHWASH,0.00
BBH PRINCETON,HC STAT NEWBORN PAMPERS,0.00
BBH PRINCETON,HC STAT NM CARDIAC SECOND PART,0.00
BBH PRINCETON,HC STAT NM CARDIAC W/EJECT FRACTION NC,0.00
BBH PRINCETON,HC STAT NM CARDIAC WALL MOTION NC,0.00
BBH PRINCETON,HC STAT NM DELAYED IMAGING,0.00
BBH PRINCETON,HC STAT NM GI BLEED DELAYED IMAG,0.00
BBH PRINCETON,HC STAT NM THERAPY ROOM CLEAN UP,0.00
BBH PRINCETON,HC STAT NM THERAPY ROOM SET UP,0.00
BBH PRINCETON,HC STAT NM THYROID UPTAKE SCAN 24 HOUR,0.00
BBH PRINCETON,HC STAT NURSING PADS BX,0.00
BBH PRINCETON,HC STAT OT FOR PRODUCTIVITY,0.00
BBH PRINCETON,HC STAT PATIENT ENCOUNTER CVS,0.00
